,Descriptors,R2,RMSE,MSE,RPD,MAE,Explained Var
72,"('transition', 'seq_order_coupling_number')",0.7692766335916567,4.192903258584564,17.580437735849056,1.5097969428149798,3.486792452830189,0.6539889164722561
30,"('tripeptide_comp', 'distribution')",0.7681440239043864,3.490192188036922,12.181441509433956,1.5610442112140979,2.779245283018867,0.6125229518608646
51,"('moran_autocorrelation', 'seq_order_coupling_number')",0.7674301507417514,2.7949145192315497,7.811547169811323,1.8606096460640058,2.1637735849056603,0.7055949623007125
52,"('moran_autocorrelation', 'quasi_seq_order_descriptors')",0.7659047209064018,3.910644399922027,15.29313962264151,1.54761291691834,2.9837735849056606,0.6170559094097929
13,"('dipeptide_comp', 'tripeptide_comp')",0.7629505409131354,4.2743067406548585,18.269698113207557,1.4667885659785322,3.2388679245283027,0.6018679724639391
15,"('dipeptide_comp', 'moran_autocorrelation')",0.7627012236297019,3.5715468875280525,12.755947169811318,1.6704551599697257,2.7120754716981135,0.6369182346853645
56,"('geary_autocorrelation', 'transition')",0.7623138891144987,3.6527818295567034,13.342815094339617,1.7030205919968786,2.749811320754716,0.6625019198063824
24,"('dipeptide_comp', 'amphipilic_pseudo_aa_comp')",0.7621174384286704,3.5624848228739943,12.691298113207553,1.8264364924286804,2.7400000000000007,0.7007947757043098
61,"('geary_autocorrelation', 'pseudo_aa_comp')",0.7604301441985659,3.5953701885136717,12.926686792452836,1.6256332002246123,2.7879245283018865,0.6183008090444733
23,"('dipeptide_comp', 'pseudo_aa_comp')",0.760416648306216,3.294710454824836,10.855116981132076,1.4512806148343422,2.7505660377358487,0.5858449268080412
66,"('composition', 'seq_order_coupling_number')",0.7602202047218465,3.927093120535657,15.422060377358486,1.4943131262005893,3.1173584905660383,0.5500658529420568
32,"('tripeptide_comp', 'seq_order_coupling_number')",0.7597941021527871,3.68022251173065,13.544037735849054,1.4807395551596798,2.964905660377357,0.655821376381293
18,"('dipeptide_comp', 'transition')",0.7597519437796343,2.8925069103487195,8.366596226415096,1.641172254605159,2.193207547169811,0.6575816598611417
83,"('conjoint_triad', 'pseudo_aa_comp')",0.7590963645517275,3.7063779807042163,13.737237735849064,1.6068274674255472,2.9381132075471714,0.6212493411770097
37,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation')",0.7587847119563534,4.43246002653069,19.646701886792446,1.5093343621729087,3.4799999999999995,0.5979046970178722
44,"('norm_moreaubroto_autocorrelation', 'pseudo_aa_comp')",0.7573416740594323,3.248550329806053,10.553079245283016,1.7423030589020683,2.6018867924528304,0.6919956180192199
9,"('aa_comp', 'seq_order_coupling_number')",0.7571072113602366,3.8542356019672313,14.855132075471706,1.5861515074196564,2.7324528301886803,0.6596840484239798
84,"('conjoint_triad', 'amphipilic_pseudo_aa_comp')",0.7571051218223404,4.981499357528475,24.815335849056606,1.3010276135101069,3.5924528301886793,0.48136198134648445
57,"('geary_autocorrelation', 'distribution')",0.7568253502748248,3.5694035229200365,12.740641509433969,1.587625836805698,2.922641509433963,0.6203162495141504
74,"('transition', 'pseudo_aa_comp')",0.7559062495911081,4.226370939796307,17.862211320754717,1.3313395667317582,3.266037735849057,0.5215876801150097
36,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation')",0.7557682547554312,4.111898060552736,16.907705660377356,1.5224268898370261,3.095471698113208,0.7077656485120261
39,"('norm_moreaubroto_autocorrelation', 'transition')",0.7556726790242283,3.3858841268942927,11.464211320754726,1.7794067361650177,2.6324528301886816,0.6846706578685892
28,"('tripeptide_comp', 'composition')",0.7554622487783336,3.957326141307947,15.660430188679243,1.671815045999694,2.877358490566039,0.6690127655284972
3,"('aa_comp', 'moran_autocorrelation')",0.7548180310806638,3.716429611415206,13.811849056603776,1.3917525241164814,2.882264150943396,0.547271246723261
67,"('composition', 'quasi_seq_order_descriptors')",0.7541646801201906,3.029333322260608,9.17686037735849,1.7293369364841173,2.4581132075471697,0.6734824972533175
68,"('composition', 'pseudo_aa_comp')",0.753986383614076,3.250260947434082,10.564196226415095,1.6670193236100437,2.637735849056604,0.644654363629667
45,"('norm_moreaubroto_autocorrelation', 'amphipilic_pseudo_aa_comp')",0.7528101397389999,3.91490427363149,15.326475471698103,1.5814692793529677,3.1516981132075452,0.6589510084665834
11,"('aa_comp', 'pseudo_aa_comp')",0.7507569191606386,3.689697026985195,13.613864150943389,1.534747401460583,2.9188679245283016,0.5853022754362555
58,"('geary_autocorrelation', 'conjoint_triad')",0.7488308832485969,3.5596756265196037,12.671290566037733,1.6422583740488177,2.750188679245282,0.6512862561962974
50,"('moran_autocorrelation', 'conjoint_triad')",0.7485485027755308,3.2237011425694804,10.392249056603774,1.7613318128533364,2.6049056603773586,0.699662542992455
42,"('norm_moreaubroto_autocorrelation', 'seq_order_coupling_number')",0.7478630977286901,3.567089612259103,12.724128301886799,1.6877626820662215,2.785283018867925,0.6484790669588225
20,"('dipeptide_comp', 'conjoint_triad')",0.7475858580338508,3.436784368047088,11.811486792452822,1.836498130188092,2.630188679245283,0.7257567239424177
46,"('moran_autocorrelation', 'geary_autocorrelation')",0.7471636521936312,3.2036641757436746,10.263464150943397,1.6656413958531877,2.5339622641509436,0.6417365029866502
34,"('tripeptide_comp', 'pseudo_aa_comp')",0.7467262169637019,3.3813718328066362,11.43367547169811,1.8053119698522528,2.561509433962264,0.7001440625979798
55,"('geary_autocorrelation', 'composition')",0.7466906414695141,3.695369871956803,13.655758490566038,1.6794075309094068,3.001509433962264,0.6677884832790186
2,"('aa_comp', 'norm_moreaubroto_autocorrelation')",0.746205235776362,2.845709116785918,8.09806037735849,1.933513685996699,2.190566037735849,0.7435452028998432
10,"('aa_comp', 'quasi_seq_order_descriptors')",0.7461245389420077,3.8185792082673,14.58154716981132,1.5536453483897732,2.7150943396226412,0.6110802558098013
78,"('distribution', 'quasi_seq_order_descriptors')",0.745354343262081,3.6423214658205767,13.266505660377353,1.6435248182376045,2.8543396226415094,0.6228364292046995
26,"('tripeptide_comp', 'moran_autocorrelation')",0.74372222945516,3.5225108969125873,12.408083018867922,1.5759092162001394,2.555094339622641,0.6330387167347055
6,"('aa_comp', 'transition')",0.7435815049671478,2.7905771364929124,7.787320754716982,2.198009279042761,2.0626415094339614,0.7904878621796961
40,"('norm_moreaubroto_autocorrelation', 'distribution')",0.7430508505448499,4.190702197205185,17.56198490566037,1.2117914186562284,3.072075471698113,0.5496531315970312
31,"('tripeptide_comp', 'conjoint_triad')",0.74243479867105,3.416572264380757,11.67296603773585,1.790127614921058,2.5992452830188677,0.7004164596525733
12,"('aa_comp', 'amphipilic_pseudo_aa_comp')",0.7420263456232249,4.407643446867836,19.42732075471698,1.431337758989084,3.4173584905660377,0.5544437771235846
27,"('tripeptide_comp', 'geary_autocorrelation')",0.741346385290822,3.6562709118898824,13.368316981132073,1.7030472004954076,2.6384905660377354,0.6926764425797991
38,"('norm_moreaubroto_autocorrelation', 'composition')",0.7412510306700341,3.373960217188373,11.383607547169811,1.870270303549227,2.7403773584905653,0.7169501864120835
90,"('pseudo_aa_comp', 'amphipilic_pseudo_aa_comp')",0.7407427931261635,3.232021389804056,10.445962264150943,1.713855291095986,2.2845283018867915,0.6573999948440286
48,"('moran_autocorrelation', 'transition')",0.7406592020801441,2.916807507830411,8.507766037735852,2.0164762595202803,2.3777358490566036,0.7657373259515711
85,"('seq_order_coupling_number', 'quasi_seq_order_descriptors')",0.740234490898398,3.3944916533857716,11.522573584905668,1.6991392279893753,2.7769811320754725,0.6990473955019134
22,"('dipeptide_comp', 'quasi_seq_order_descriptors')",0.739683995790486,3.15804811941305,9.973267924528303,1.7715728418858911,2.556981132075472,0.7225497055469297
73,"('transition', 'quasi_seq_order_descriptors')",0.7388921029077887,3.3635190466769314,11.313260377358494,1.8777240405958335,2.5143396226415105,0.7132605293994685
49,"('moran_autocorrelation', 'distribution')",0.7384105235136939,3.2522932402774996,10.577411320754717,1.796800431923181,2.5233962264150946,0.7139902978147558
87,"('seq_order_coupling_number', 'amphipilic_pseudo_aa_comp')",0.7368529371592001,3.665039318690478,13.432513207547165,1.4703622173925697,2.8581132075471696,0.5972041167495212
63,"('composition', 'transition')",0.7365153399701528,3.6899291806876944,13.615577358490558,1.6705132375263039,2.840754716981132,0.6428848252185664
70,"('transition', 'distribution')",0.7354340357252149,3.819867625879891,14.591388679245275,1.4611250614989904,2.771698113207546,0.5411267944244543
80,"('distribution', 'amphipilic_pseudo_aa_comp')",0.734851908452623,3.4961671735860076,12.223184905660373,1.4744018353702701,2.793962264150943,0.6070556291278594
33,"('tripeptide_comp', 'quasi_seq_order_descriptors')",0.7346092289170578,4.368740589646248,19.085894339622648,1.5364589984748798,3.047924528301888,0.6532569507225536
77,"('distribution', 'seq_order_coupling_number')",0.7343549721005969,3.02439889552375,9.146988679245279,1.7398983918954614,2.206037735849056,0.6699362110517892
79,"('distribution', 'pseudo_aa_comp')",0.7331919740304158,3.509383647438059,12.315773584905653,1.6814345230014622,2.751698113207548,0.653483664529231
29,"('tripeptide_comp', 'transition')",0.7328495150924508,2.9974744085961222,8.984852830188673,1.86511657621219,2.2592452830188674,0.7118265287476844
71,"('transition', 'conjoint_triad')",0.7325220832510593,2.824779837806032,7.979381132075473,1.9488017077126691,2.356981132075472,0.7374020428957826
76,"('distribution', 'conjoint_triad')",0.7324589788936275,3.427848216626053,11.750143396226413,1.7818274944961852,2.728301886792453,0.6997693590213196
1,"('aa_comp', 'tripeptide_comp')",0.7317781889438304,3.0953196561235647,9.581003773584902,1.773269779529086,2.444150943396226,0.6947346458403689
89,"('quasi_seq_order_descriptors', 'amphipilic_pseudo_aa_comp')",0.7299065876810193,3.735887154370254,13.956852830188675,1.617724311563652,3.0177358490566015,0.662582316124595
53,"('moran_autocorrelation', 'pseudo_aa_comp')",0.7294361124897879,3.176613837358598,10.090875471698117,1.955678886209816,2.5852830188679254,0.7441893205051835
69,"('composition', 'amphipilic_pseudo_aa_comp')",0.7291238255912573,3.550656596201742,12.60716226415094,1.4929510004599238,2.7430188679245284,0.5727945387104332
25,"('tripeptide_comp', 'norm_moreaubroto_autocorrelation')",0.728842408817163,4.138622503492568,17.128196226415092,1.724283664327959,3.3403773584905663,0.706510463299044
19,"('dipeptide_comp', 'distribution')",0.726612623776976,3.548032673053704,12.58853584905661,1.7166815705432696,2.7777358490566044,0.699664478026288
75,"('transition', 'amphipilic_pseudo_aa_comp')",0.7259850076228926,3.6416262176991703,13.261441509433965,1.7365024855974105,2.999622641509435,0.7016405307905984
7,"('aa_comp', 'distribution')",0.7254690541845085,4.761248448931522,22.66948679245283,1.4665547156801333,3.7588679245283023,0.5677270450058003
82,"('conjoint_triad', 'quasi_seq_order_descriptors')",0.7192921832228436,3.5878442573632348,12.872626415094341,1.6032979208151203,3.0577358490566042,0.6997721649461927
5,"('aa_comp', 'composition')",0.7142008851968064,3.749719989545886,14.060399999999998,1.7700756406160985,2.9913207547169813,0.7102056226871052
8,"('aa_comp', 'conjoint_triad')",0.7123957169769569,3.5032286994649255,12.272611320754715,1.7296247961290363,2.929433962264151,0.6782795547601003
4,"('aa_comp', 'geary_autocorrelation')",0.7083768108735211,3.525848486133488,12.43160754716981,1.9181710332482587,2.7939622641509425,0.774470732927012
41,"('norm_moreaubroto_autocorrelation', 'conjoint_triad')",0.7074387011941361,3.36773144629135,11.341615094339629,1.868540606096489,2.6347169811320756,0.7492597140866923
64,"('composition', 'distribution')",0.6965490029957596,4.140689943420924,17.145313207547172,1.6116312039415028,2.9939622641509436,0.6189615313039492
65,"('composition', 'conjoint_triad')",0.6914154554594636,3.3889298138230712,11.484845283018878,1.9908270477032306,2.69433962264151,0.7451208614859344
