,Descriptor,R2,RMSE,MSE,RPD,MAE,Explained Var
51,"('_moran_autocorrelation', '_CTD')",0.5565169105945837,3.7962770575115923,14.411719497388875,1.5016249231952126,2.962794480507331,0.6028498081565814
13,"('_aa_composition', '_amp_pseudo_AAC')",0.5520953292636434,3.64340964581982,13.274433847252904,1.4941947438810563,3.0653218170407612,0.5566292823615889
81,"('_composition', '_quasi_seq_order')",0.5518990125280085,3.887459606854573,15.11234219492591,1.4938673985081037,3.1950532279430988,0.5677483610452452
60,"('_geary_autocorrelation', '_CTD')",0.5488522284847315,3.559140484869267,12.667480991035442,1.4888145065113163,2.9182523520502537,0.5488525372343995
78,"('_composition', '_distribution')",0.546991298233598,4.375130187703738,19.14176415935655,1.48575338302464,3.362652412443037,0.5591843446469756
84,"('_transition', '_distribution')",0.5458144909617691,3.5061216385243177,12.292888944128446,1.4838273204491608,2.89401203081779,0.5463203375782939
12,"('_aa_composition', '_pseudo_AAC')",0.5382505895589895,3.9639297443079062,15.712739017808945,1.4716238755786892,3.1627797612401234,0.5439524497221172
69,"('_CTD', '_composition')",0.5327804079922251,4.381917577181606,19.201201653213115,1.4629836652011434,3.489216654306931,0.5332906343243438
92,"('_distribution', '_quasi_seq_order')",0.5277448260926871,4.082018787509203,16.662877381578106,1.4551629804388873,3.257202998493186,0.538068701926821
99,"('_seq_order_coupling_number', '_quasi_seq_order')",0.5251186893434645,3.4310291639945683,11.771961124181265,1.4511338106197496,2.7348815985164783,0.561821936789038
82,"('_composition', '_pseudo_AAC')",0.5231289873826324,4.081806779470668,16.661146584932705,1.4481032826707865,3.4307640115025726,0.5292597178767664
36,"('_tripeptide_composition', '_quasi_seq_order')",0.5095763059781016,4.430143688832199,19.62617310369976,1.427954199053358,3.835395212953015,0.531398941675181
5,"('_aa_composition', '_CTD')",0.5055300242854759,4.749933428291703,22.561867573202974,1.4220996739278549,3.998889029280695,0.5148590426955488
83,"('_composition', '_amp_pseudo_AAC')",0.5017524218039839,3.916160859501328,15.336315877490179,1.416698394677822,2.9801305562617957,0.507550944068919
6,"('_aa_composition', '_composition')",0.5010756964761895,4.409454781690066,19.44329147176939,1.4157372859561115,3.6498077456541234,0.5072722677380648
7,"('_aa_composition', '_transition')",0.4999472114211023,4.42809103267487,19.6079901936556,1.4141389139597031,3.6541735907693935,0.5050670416093639
46,"('_normalized_moreaubroto_autocorrelation', '_seq_order_coupling_number')",0.49275239128641335,3.5759600253603328,12.787490102975072,1.404073995064147,2.9233806139619793,0.49337142760608854
88,"('_transition', '_pseudo_AAC')",0.48079888664375936,3.7119227153894307,13.778370245024044,1.3878169661385724,3.014607483004079,0.5127677012795386
70,"('_CTD', '_transition')",0.4768770639997385,4.095455445615863,16.772755307024628,1.3826049871905282,3.4319511796009246,0.4782244054405277
80,"('_composition', '_seq_order_coupling_number')",0.4749642277250474,4.185255479911926,17.516363432132803,1.3800841016304206,3.468896117341237,0.4916932454089922
104,"('_pseudo_AAC', '_amp_pseudo_AAC')",0.46558609520825234,4.907818991006565,24.086687248484697,1.3679213417497251,4.133312269396181,0.47542055309311726
2,"('_aa_composition', '_normalized_moreaubroto_autocorrelation')",0.44240334808976933,3.689821037412679,13.61477928813318,1.339182980558756,2.7368398763417967,0.4528876230946811
43,"('_normalized_moreaubroto_autocorrelation', '_transition')",0.43011811549768264,4.129748920463558,17.054826146069924,1.3246696133081188,3.0684764848376904,0.4519588300851042
86,"('_transition', '_seq_order_coupling_number')",0.4034286434094797,4.671526746291584,21.823162141317635,1.2946989661615578,3.7530501502658202,0.4277810468680855
10,"('_aa_composition', '_seq_order_coupling_number')",0.3838685113785001,4.437559111807963,19.691930870789875,1.2739820165803268,3.4945184980327593,0.43708826520602795
77,"('_composition', '_transition')",0.37015481282289653,4.314842404372563,18.6178649745716,1.2600364035052836,3.4302055357723025,0.39936219747263535
91,"('_distribution', '_seq_order_coupling_number')",0.3535331549519424,4.0238951501881965,16.19173217970809,1.2437321814597195,3.2834123298039453,0.3861660499587206
