,Descriptor,R2,RMSE,MSE,RPD,MAE,Explained Var
84,"('_transition', '_distribution')",0.7482277683271541,2.5727151829849797,6.6188634127614385,1.9929485416927697,2.0943122426383423,0.7495895991354682
29,"('_tripeptide_composition', '_geary_autocorrelation')",0.7465628396267563,2.72025739319642,7.399800285239783,1.986391522391219,2.019716933633372,0.75079680421107
16,"('_dipeptide_composition', '_moran_autocorrelation')",0.744907198447943,3.063783069119387,9.38676669462261,1.9799348422038205,2.4954008701510877,0.7461833021296242
34,"('_tripeptide_composition', '_conjoint_triad')",0.743647465619951,2.95863112718605,8.753498146754197,1.9750640875082877,2.3677226489927516,0.7436713154785906
1,"('_aa_composition', '_tripeptide_composition')",0.7410250340902007,2.9708993575447535,8.82624299265983,1.9650386991211664,2.3220526595522766,0.7411840355068302
72,"('_CTD', '_conjoint_triad')",0.7393787484263681,2.7587579590695848,7.61074547672978,1.9588225138829145,2.1986984857320633,0.7951127340204646
56,"('_moran_autocorrelation', '_seq_order_coupling_number')",0.7381399226925855,3.35158171872843,11.233100017314616,1.9541835544034813,2.770596858569196,0.7481778847467668
68,"('_geary_autocorrelation', '_amp_pseudo_AAC')",0.7369004167077076,2.6160811314111374,6.843880486125377,1.9495748777304682,2.0641730132383826,0.7376336399054961
50,"('_moran_autocorrelation', '_geary_autocorrelation')",0.7364700873525825,3.134966140009679,9.828012699007186,1.9479824549489444,2.3766361422263813,0.7463148452300267
40,"('_normalized_moreaubroto_autocorrelation', '_geary_autocorrelation')",0.735906274478021,2.864878869777105,8.207530938495342,1.9459019731049758,2.2852097941914455,0.7408162623001944
57,"('_moran_autocorrelation', '_quasi_seq_order')",0.7344662043957029,2.6976855153362047,7.277507139654763,1.9406181920178587,2.128051844637781,0.7351639688474683
18,"('_dipeptide_composition', '_CTD')",0.7327374936294587,2.527574314526302,6.388631915453104,1.934331844447601,2.0129620412286875,0.7377751474452814
51,"('_moran_autocorrelation', '_CTD')",0.7318447311715719,2.968693973222157,8.813143906645557,1.9311091992484137,2.3210739602975567,0.7426547474616727
98,"('_conjoint_triad', '_amp_pseudo_AAC')",0.7315510121959318,3.089649680475458,9.545935148062098,1.9300524646813284,2.4908141877057006,0.7315576662703587
21,"('_dipeptide_composition', '_distribution')",0.7285024908298483,3.2772512474506863,10.740375738917079,1.9191860368063922,2.6789960362637175,0.7423006467299199
60,"('_geary_autocorrelation', '_CTD')",0.7269607487794879,3.3091459163327657,10.95044669558182,1.9137599331424162,2.683278287312442,0.7300423312203916
37,"('_tripeptide_composition', '_pseudo_AAC')",0.7263515316422902,3.4792862470862027,12.105432789163192,1.9116284668502561,2.732562281841171,0.7265427495107861
5,"('_aa_composition', '_CTD')",0.7238582875871143,3.0579671466836698,9.351163070196664,1.9029789887470114,2.4270647201112463,0.7421594179455678
35,"('_tripeptide_composition', '_seq_order_coupling_number')",0.7214314307295265,2.9769742862426947,8.862375900950202,1.8946715904912292,2.4374444045667,0.7241550232498002
52,"('_moran_autocorrelation', '_composition')",0.7211258818639644,3.130116149380422,9.79762710861212,1.8936333560754608,2.331722645832636,0.7245923504747953
20,"('_dipeptide_composition', '_transition')",0.71700650833326,3.2532928357770774,10.583914275318458,1.8798005666086957,2.677137324423277,0.7304142331981016
12,"('_aa_composition', '_pseudo_AAC')",0.71692051358715,3.267773976075152,10.678346758714008,1.8795150191583416,2.5420334516388676,0.7195295418186819
8,"('_aa_composition', '_distribution')",0.7141602983532617,3.3588892182034327,11.282136780163267,1.870418222996966,2.655336922009142,0.71668416618899
32,"('_tripeptide_composition', '_transition')",0.7121220862689184,3.2960433338795783,10.863901658812006,1.8637850622981993,2.5874790703290462,0.712429093908792
45,"('_normalized_moreaubroto_autocorrelation', '_conjoint_triad')",0.7106401272408416,2.8951453370839437,8.381866522838903,1.8590062402939989,2.1743773421966432,0.7107360606329818
62,"('_geary_autocorrelation', '_transition')",0.7079870656273544,3.244468623747897,10.526576650484571,1.8505420403308448,2.5682043536471095,0.718847966500993
24,"('_dipeptide_composition', '_quasi_seq_order')",0.7078181136985784,3.540457608781078,12.53484007957583,1.8500069321123433,2.7481296714567005,0.7080063787901336
83,"('_composition', '_amp_pseudo_AAC')",0.7042573829685399,3.338856019119175,11.147959516408346,1.8388361972084872,2.6690342507017824,0.7144715084160016
93,"('_distribution', '_pseudo_AAC')",0.7008495023727582,3.0125976715929466,9.075744730887244,1.8283323145485038,2.451416271443954,0.7041634888989148
17,"('_dipeptide_composition', '_geary_autocorrelation')",0.7000374709240282,3.660613586697693,13.40009183111575,1.8258558894235715,2.935909294617283,0.700429151122135
22,"('_dipeptide_composition', '_conjoint_triad')",0.6997260184745424,3.69125511317315,13.625364310526923,1.8249087297293651,2.9524849346894806,0.7000979949596241
102,"('_quasi_seq_order', '_pseudo_AAC')",0.6955102205232838,3.04470556628906,9.270231985391586,1.8122313547026154,2.333352434869536,0.6955787945910938
100,"('_seq_order_coupling_number', '_pseudo_AAC')",0.6938848596499917,3.8256176877965564,14.635350693181872,1.8074138042316417,3.024912671632112,0.6974696642018865
65,"('_geary_autocorrelation', '_seq_order_coupling_number')",0.6925455321873215,3.23731000002056,10.480176036233116,1.803472796328673,2.5011592639234776,0.7006607717936364
11,"('_aa_composition', '_quasi_seq_order')",0.6913859600066128,3.391152777899886,11.499917163058111,1.800081464909392,2.7687219996078785,0.6929242219387233
9,"('_aa_composition', '_conjoint_triad')",0.6907152520696254,2.6687064751518874,7.121994250517611,1.7981285975418926,2.060646639788355,0.7009485206167558
96,"('_conjoint_triad', '_quasi_seq_order')",0.6903868007947822,3.1018794581323483,9.621656172783432,1.7971745775779155,2.575913782180524,0.7022399809028078
104,"('_pseudo_AAC', '_amp_pseudo_AAC')",0.6897005171467409,4.109222448151448,16.88570912839178,1.7951860885456945,3.4132093397853778,0.7001940852748445
13,"('_aa_composition', '_amp_pseudo_AAC')",0.6843230861391346,3.6042597381896218,12.99068826033472,1.7798302711290763,2.9003847890508534,0.6864388861704493
64,"('_geary_autocorrelation', '_conjoint_triad')",0.6824993538619337,3.2187870008307216,10.360589756716832,1.7747112129930338,2.598694507656334,0.686371816535248
39,"('_normalized_moreaubroto_autocorrelation', '_moran_autocorrelation')",0.6824637854970743,3.0830080206474344,9.504938455376411,1.7746118143404803,2.554284799821924,0.6855864829107621
59,"('_moran_autocorrelation', '_amp_pseudo_AAC')",0.67808864207122,3.056317908725504,9.341079159196239,1.7625110560762252,2.43166816493954,0.6819740777048533
76,"('_CTD', '_amp_pseudo_AAC')",0.6758048569560824,3.101629194339993,9.620103659182153,1.7562921004079102,2.3508719569668637,0.6762824080976394
75,"('_CTD', '_pseudo_AAC')",0.6739807072181372,3.097714527082107,9.595835291295524,1.7513717876620394,2.5720685399405974,0.6754123355513886
38,"('_tripeptide_composition', '_amp_pseudo_AAC')",0.6722926114705718,3.2450098411825548,10.53008886937163,1.7468551051134207,2.610355900569816,0.6840865975547502
71,"('_CTD', '_distribution')",0.66939287931045,3.8685862262122477,14.96595938963912,1.739177460437265,3.122281199391585,0.6780317323846468
61,"('_geary_autocorrelation', '_composition')",0.6675231673384562,3.377642969097966,11.408472026696924,1.7342803591384,2.4504562393754177,0.6677025290664833
58,"('_moran_autocorrelation', '_pseudo_AAC')",0.6671791051791226,3.256393021610752,10.604095511195203,1.733383698880794,2.6295355231017727,0.6992464809249114
15,"('_dipeptide_composition', '_normalized_moreaubroto_autocorrelation')",0.6670187472388328,3.5842834252814226,12.847087672747127,1.7329662650000148,2.9608508032370713,0.6672211601933273
66,"('_geary_autocorrelation', '_quasi_seq_order')",0.6664140297421313,3.2171531146178896,10.350074162895588,1.7313948104520516,2.4365485035943193,0.6785030631212252
10,"('_aa_composition', '_seq_order_coupling_number')",0.6641260975373257,3.5881079952234907,12.874518985386738,1.7254877081302964,2.8182297532060026,0.6657982456100379
33,"('_tripeptide_composition', '_distribution')",0.663706235569271,3.5433571426962054,12.555379840696217,1.7244102380629989,2.807466537500374,0.6936911300221318
97,"('_conjoint_triad', '_pseudo_AAC')",0.6599349234079988,3.4168946325412657,11.675168929889312,1.7148217493427496,2.527637930799519,0.6783035923219551
94,"('_distribution', '_amp_pseudo_AAC')",0.6584920600303075,3.595994728424425,12.931178086856255,1.7111953732569989,2.755301911216182,0.6670009683710555
31,"('_tripeptide_composition', '_composition')",0.655732285984856,3.4198520822927962,11.695388264762373,1.7043227929195037,2.515416138742555,0.6564500276796783
88,"('_transition', '_pseudo_AAC')",0.6546247565230686,3.883766183989265,15.083639771898538,1.7015879365215312,3.07456294208533,0.675473867862281
81,"('_composition', '_quasi_seq_order')",0.654378058488164,3.388911416343527,11.484720587823489,1.7009805483846194,2.754668068369189,0.6544759846254877
26,"('_dipeptide_composition', '_amp_pseudo_AAC')",0.6516055352310075,3.5733676050894823,12.768956041102943,1.6941988273378679,2.690967565515004,0.6673352790422886
36,"('_tripeptide_composition', '_quasi_seq_order')",0.6506004436739257,3.0581234161940256,9.352118828674218,1.691760284889378,2.398207997671598,0.6507896414169493
87,"('_transition', '_quasi_seq_order')",0.6493102011569527,3.377291842363914,11.406100188497842,1.6886452920164898,2.7358179120229473,0.6512818277988709
55,"('_moran_autocorrelation', '_conjoint_triad')",0.6492517389430364,3.108687818935167,9.663939955595886,1.688504555671791,2.50050400160789,0.6504634430368252
69,"('_CTD', '_composition')",0.6466303222133065,3.5399141191170913,12.530991970724534,1.6822299460181216,2.998933823591302,0.653064737642818
74,"('_CTD', '_quasi_seq_order')",0.6419567721269555,4.0128146296859475,16.102681252221565,1.6712147810787916,3.204380792596618,0.6703425141656866
27,"('_tripeptide_composition', '_normalized_moreaubroto_autocorrelation')",0.6371335733637522,3.9492352294312463,15.596458897380867,1.6600707825787668,3.255910977978059,0.669393254692385
103,"('_quasi_seq_order', '_amp_pseudo_AAC')",0.6358030154699681,3.6053461684804873,12.99852099457693,1.657035555080264,2.8149068476227685,0.6381922508842589
47,"('_normalized_moreaubroto_autocorrelation', '_quasi_seq_order')",0.6299810304081837,3.4899656186160875,12.179860019122371,1.6439477316782483,2.8564918103379386,0.6335889426479134
41,"('_normalized_moreaubroto_autocorrelation', '_CTD')",0.6283395674656845,3.658249889300542,13.382792252567429,1.6403134123568388,2.995368436559777,0.6286119288162582
70,"('_CTD', '_transition')",0.6282457692374845,3.047819745608161,9.289205201718996,1.6401064635377434,2.383461620317396,0.6314353393579317
49,"('_normalized_moreaubroto_autocorrelation', '_amp_pseudo_AAC')",0.6270565687751968,3.5029807981879535,12.270874472473512,1.6374894813068228,2.8438698431576745,0.6277069865697853
54,"('_moran_autocorrelation', '_distribution')",0.6267163669728715,3.114740502877346,9.701608400264622,1.636743126781676,2.4948266708502143,0.6267932614449814
4,"('_aa_composition', '_geary_autocorrelation')",0.6155099751607511,3.344259905140082,11.18407431312755,1.6127143914484248,2.7809567706118488,0.6195996212738819
28,"('_tripeptide_composition', '_moran_autocorrelation')",0.6064676658399764,3.5648122213099303,12.70788617320064,1.594078811771762,2.885673056682344,0.6116850681419175
53,"('_moran_autocorrelation', '_transition')",0.604333229722933,3.5802463323647946,12.818163800411565,1.5897733447336642,2.702950089881607,0.6079427079736766
44,"('_normalized_moreaubroto_autocorrelation', '_distribution')",0.6001837271773318,3.6588037870688623,13.38684515226945,1.5815020779414508,2.641598824092379,0.6160737285727966
6,"('_aa_composition', '_composition')",0.5935988103170924,3.5742410344791034,12.775198972554252,1.5686372168568146,2.892573399297808,0.5973461065644727
48,"('_normalized_moreaubroto_autocorrelation', '_pseudo_AAC')",0.5921216182087763,3.8296861973542295,14.666496370205499,1.5657941140713774,3.1941551716915084,0.6119045965084091
89,"('_transition', '_amp_pseudo_AAC')",0.5888706312571318,3.512175519034843,12.33537687650767,1.5595911040388362,2.654955985611575,0.5939650634672943
91,"('_distribution', '_seq_order_coupling_number')",0.582271112496155,4.0069567015513625,16.055702008107378,1.5472224035720972,3.006742760546861,0.630361731598207
42,"('_normalized_moreaubroto_autocorrelation', '_composition')",0.5809698015772673,4.15861502175559,17.29407889917125,1.5448180625133883,3.409791278495631,0.6050082329242976
43,"('_normalized_moreaubroto_autocorrelation', '_transition')",0.5733289719459884,4.222722555781984,17.831385783109933,1.5309232647094593,3.2494681504760203,0.6300544149619558
19,"('_dipeptide_composition', '_composition')",0.56861946857345,3.630225266509386,13.178535485603144,1.52254356974918,2.864762761319609,0.5688763200454507
73,"('_CTD', '_seq_order_coupling_number')",0.5561498920094705,3.6832273882392728,13.566163993475893,1.5010039497824357,2.922064821090325,0.5563047541933552
2,"('_aa_composition', '_normalized_moreaubroto_autocorrelation')",0.5501099370807654,3.9027906973811946,15.23177522756519,1.4908941122868795,2.9536880338569285,0.5522756217900884
78,"('_composition', '_distribution')",0.5401543099037012,3.9487938441421995,15.592972823535328,1.4746669254600697,3.1220739763363445,0.5431326517474491
82,"('_composition', '_pseudo_AAC')",0.5398007224848194,3.256556535200321,10.60516046695592,1.4741002971612727,2.5994177187810514,0.5403351094977666
92,"('_distribution', '_quasi_seq_order')",0.5316717190118763,3.7455544266753087,14.029177963187001,1.4612509543850798,2.7617393170462226,0.5633241685756201
101,"('_seq_order_coupling_number', '_amp_pseudo_AAC')",0.5244092985432603,3.5887002271808366,12.878769320567788,1.4500511515923051,2.819572131354205,0.5613863835368126
86,"('_transition', '_seq_order_coupling_number')",0.5218998547473127,4.690157781187458,21.997580012433257,1.4462406431444033,4.0266651166473615,0.5261249042029494
7,"('_aa_composition', '_transition')",0.4980591910353379,3.977892595595806,15.82362950209594,1.411476808715175,2.9944635510108832,0.4981189478263942
80,"('_composition', '_seq_order_coupling_number')",0.4780840558907554,4.0858497290354725,16.694168008259243,1.3842027821237237,3.295016823045904,0.48041174226384875
77,"('_composition', '_transition')",0.4703478159166915,3.8338709556366957,14.69856650447463,1.3740565802265992,3.093269217926824,0.5129053026624416
46,"('_normalized_moreaubroto_autocorrelation', '_seq_order_coupling_number')",0.337889571699311,4.397542625335124,19.33838114163933,1.2289516187045155,3.5495749692590457,0.3394389497291933
