,Descriptor,Group,R2,RMSE,MSE,RPD,MAE,Explained Var
12,"('_aa_composition', '_conjoint_triad')","Composition,Conjoint Triad",0.7432953537889637,2.5909332774774265,6.712935248339919,1.9737090631946532,2.0393199802486657,0.7609397704605785
13,"('_geary_autocorrelation', '_composition')","Autocorrelation,CTD",0.7430624896167526,2.9831958327970947,8.899457376817951,1.9728144676376662,2.283451803868913,0.7435199850871359
14,"('_tripeptide_composition', '_composition')","Composition,CTD",0.7375373340392086,2.9442062514240805,8.668350450924637,1.9519389580054312,2.2958085825287724,0.7401612150568817
15,"('_moran_autocorrelation', '_conjoint_triad')","Autocorrelation,Conjoint Triad",0.7333912849825199,2.8357715555745315,8.0416003154056,1.9367021253171517,2.0316288630178647,0.7338570674033046
16,"('_conjoint_triad', '_amp_pseudo_aa_composition')","Conjoint Triad,Pseudo Composition",0.73054464155316,3.3780597484156645,11.411287663866101,1.926444881719201,2.5282672110433873,0.7522983970050827
17,"('_moran_autocorrelation', '_geary_autocorrelation')","Autocorrelation,Autocorrelation",0.7297681083117395,3.137809654766351,9.845849429544927,1.9236749926653152,2.514983253623978,0.7298693176709552
18,"('_aa_composition', '_moran_autocorrelation')","Composition,Autocorrelation",0.724359240694014,3.08370002350551,9.509205834967883,1.9047074531727624,2.370952264983488,0.7306515775098648
19,"('_dipeptide_composition', '_quasi_seq_order')","Composition,Quasi-Sequence-Order",0.724235922662118,3.289731782326059,10.822335199646187,1.9042815256155157,2.504148636875944,0.7243926436850865
20,"('_tripeptide_composition', '_quasi_seq_order')","Composition,Quasi-Sequence-Order",0.7239288354065903,3.344921952786761,11.188502870234798,1.9032221188884,2.695812571340102,0.7325500885144636
21,"('_tripeptide_composition', '_amp_pseudo_aa_composition')","Composition,Pseudo Composition",0.7218739872884845,2.908772877486804,8.460959652802861,1.8961784003712288,2.1434209631407843,0.7331725311774517
22,"('_transition', '_conjoint_triad')","CTD,Conjoint Triad",0.718267532985954,3.2373783029991303,10.48061827672953,1.8840028303039635,2.6093807277619856,0.7245901761914879
23,"('_dipeptide_composition', '_transition')","Composition,CTD",0.7113941604756502,3.655527299424422,13.362879836837207,1.8614331456269382,2.835308943297063,0.713400939964572
24,"('_tripeptide_composition', '_seq_order_coupling_number')","Composition,Quasi-Sequence-Order",0.7071835248580374,3.4696820193824682,12.038693315626002,1.8480011868576904,2.537543832743159,0.7074806666539134
25,"('_dipeptide_composition', '_moran_autocorrelation')","Composition,Autocorrelation",0.7061867556403085,3.1784397424421758,10.102479196335883,1.8448638272033107,2.4892351106793273,0.7142681945429672
26,"('_composition', '_conjoint_triad')","CTD,Conjoint Triad",0.7042425399744269,3.229285664816533,10.428285904989556,1.8387900543701947,2.5622181803271364,0.7051576228076176
27,"('_dipeptide_composition', '_seq_order_coupling_number')","Composition,Quasi-Sequence-Order",0.7024520861120735,3.1802245788617065,10.113828371996119,1.8332493729327466,2.476094798943184,0.703306486266839
28,"('_tripeptide_composition', '_ctd')","Composition,CTD",0.7015070332359743,2.9683672643336783,8.811204215967804,1.8303449643144012,2.373482498291732,0.7016200295608368
29,"('_dipeptide_composition', '_composition')","Composition,CTD",0.6993201575620529,3.0810106133227575,9.492626399407474,1.823676673029943,2.406848839454782,0.6999396448718779
30,"('_geary_autocorrelation', '_ctd')","Autocorrelation,CTD",0.6984641181839817,3.296307340027219,10.865642079917318,1.8210861876084488,2.4238426565358884,0.698685774814664
31,"('_geary_autocorrelation', '_pseudo_aa_composition')","Autocorrelation,Pseudo Composition",0.6979278850152202,2.7975014281932684,7.826014240743377,1.819469089352844,2.2316197660424804,0.7008410343016576
32,"('_tripeptide_composition', '_transition')","Composition,CTD",0.6977050962618871,3.438659902298968,11.824381923678747,1.8187984992124369,2.6156509167773954,0.6999569808195027
33,"('_conjoint_triad', '_seq_order_coupling_number')","Conjoint Triad,Quasi-Sequence-Order",0.6947661275426034,2.8676998597909336,8.22370248584494,1.8100210963191263,2.0925854551525176,0.7000554001039365
34,"('_geary_autocorrelation', '_amp_pseudo_aa_composition')","Autocorrelation,Pseudo Composition",0.6897397782219394,3.094422401575738,9.575449999373756,1.7952996685367877,2.367794201023576,0.6957943191130607
35,"('_seq_order_coupling_number', '_pseudo_aa_composition')","Quasi-Sequence-Order,Pseudo Composition",0.6895290136100752,3.5213293292901606,12.399760245319092,1.7946901914947944,2.7954748759427592,0.6927992708338631
36,"('_dipeptide_composition', '_geary_autocorrelation')","Composition,Autocorrelation",0.6845582419025896,3.5737432041582804,12.771640489267494,1.780493562151368,2.8739547282110625,0.6851162252157224
37,"('_conjoint_triad', '_quasi_seq_order')","Conjoint Triad,Quasi-Sequence-Order",0.6833433201211998,3.2814294247496023,10.767779069612505,1.7770746554997,2.6326882745327884,0.6953720582030135
38,"('_aa_composition', '_transition')","Composition,CTD",0.6819209128039733,3.1731705727736674,10.069011483916766,1.7730967827903072,2.6367553562459336,0.7132278428191674
39,"('_geary_autocorrelation', '_distribution')","Autocorrelation,CTD",0.6813363059344008,3.653610669632318,13.348870925251115,1.7714696121636344,2.8722949241142204,0.6814630914252691
40,"('_geary_autocorrelation', '_seq_order_coupling_number')","Autocorrelation,Quasi-Sequence-Order",0.6806606827916941,3.5937158557523703,12.91479365188599,1.7695946792765203,3.090448834402039,0.6808128241584507
41,"('_composition', '_quasi_seq_order')","CTD,Quasi-Sequence-Order",0.6805818698916604,3.3230503186282827,11.042663420135531,1.769376351825052,2.7569570500845435,0.6888479585304355
42,"('_moran_autocorrelation', '_seq_order_coupling_number')","Autocorrelation,Quasi-Sequence-Order",0.6781415595352402,3.1635866424162655,10.00828044407462,1.7626559393081074,2.5473705454848306,0.6918984356424084
43,"('_moran_autocorrelation', '_pseudo_aa_composition')","Autocorrelation,Pseudo Composition",0.6761777488007111,2.954452308675392,8.728788444237356,1.7573030231755788,2.2734305175366165,0.6815557218122822
44,"('_aa_composition', '_pseudo_aa_composition')","Composition,Pseudo Composition",0.6756484630641661,3.77833266148899,14.275797700874476,1.7558686301237934,3.01647210687133,0.6767246823186731
45,"('_dipeptide_composition', '_conjoint_triad')","Composition,Conjoint Triad",0.6751019625156442,3.227976585262244,10.419832835001298,1.7543912635049246,2.5202496616332204,0.6754541221353392
46,"('_moran_autocorrelation', '_composition')","Autocorrelation,CTD",0.673061572262881,3.5298269340267265,12.45967818418052,1.748908204502978,2.7148012005526376,0.6783264848129036
47,"('_moran_autocorrelation', '_quasi_seq_order')","Autocorrelation,Quasi-Sequence-Order",0.672182130919863,3.5290867394294976,12.454453214417121,1.7465607194262096,2.6756841645631417,0.6856866151686121
48,"('_distribution', '_conjoint_triad')","CTD,Conjoint Triad",0.6680057632056984,3.419435506398233,11.692539182416942,1.7355403999860926,2.838487610443812,0.6738579428469582
49,"('_ctd', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",0.6677479027657325,3.5199262209907234,12.389880601218033,1.734866793890173,2.86817993156184,0.6754999005430586
50,"('_aa_composition', '_geary_autocorrelation')","Composition,Autocorrelation",0.6662363083235331,3.4808297439338944,12.1161757062549,1.7309337852985986,2.536871912548277,0.6662982760587778
51,"('_dipeptide_composition', '_normalized_moreaubroto_autocorrelation')","Composition,Autocorrelation",0.6656766800041762,3.62138792848784,13.114450528597448,1.7294844618169447,2.592518841814968,0.6726579567799329
52,"('_moran_autocorrelation', '_distribution')","Autocorrelation,CTD",0.6649900260080528,3.2793530592190447,10.754156487009308,1.7277111316871192,2.6798467257116867,0.6650918536296979
53,"('_normalized_moreaubroto_autocorrelation', '_geary_autocorrelation')","Autocorrelation,Autocorrelation",0.6608754693682664,3.6985300564310957,13.679124578324203,1.717198091611682,2.993321825377524,0.6647697197217746
54,"('_ctd', '_composition')","CTD,CTD",0.6574580804358854,3.516141874239457,12.363253679780161,1.7086107577302136,2.7722455602465907,0.657460628688044
55,"('_dipeptide_composition', '_tripeptide_composition')","Composition,Composition",0.6514488060594782,3.6356552945123006,13.217989420515323,1.693817878657339,2.751647318999788,0.6579478449819758
56,"('_distribution', '_quasi_seq_order')","CTD,Quasi-Sequence-Order",0.6505700159739682,3.4739711719102577,12.06847570326353,1.6916866256480896,2.7833097322468756,0.6575572433247012
57,"('_aa_composition', '_seq_order_coupling_number')","Composition,Quasi-Sequence-Order",0.6475924321615714,3.4998230224416247,12.248761188412429,1.684524713720269,2.8997850886829504,0.6482119129053443
58,"('_seq_order_coupling_number', '_quasi_seq_order')","Quasi-Sequence-Order,Quasi-Sequence-Order",0.6475035367647101,3.748320849497336,14.049909190776432,1.6843122918227071,3.281755991255391,0.6502405624489054
59,"('_geary_autocorrelation', '_quasi_seq_order')","Autocorrelation,Quasi-Sequence-Order",0.6460405839557544,3.4930600805112415,12.201468726061202,1.6808279647661657,2.7945445642141356,0.6634352748019179
60,"('_tripeptide_composition', '_pseudo_aa_composition')","Composition,Pseudo Composition",0.6447384636983277,3.8334520833023804,14.695354874975362,1.677744814639925,2.7884377964054163,0.6656290463042229
61,"('_moran_autocorrelation', '_transition')","Autocorrelation,CTD",0.643008364763476,3.0266690640411875,9.160725623223957,1.673674425316364,2.4176185062539624,0.7042739962198326
62,"('_ctd', '_transition')","CTD,CTD",0.6385127041190197,3.4503873592112306,11.90517292860465,1.6632344832075656,2.780548267711547,0.6443371795184853
63,"('_distribution', '_amp_pseudo_aa_composition')","CTD,Pseudo Composition",0.6374077724662701,3.1189836532943644,9.72805902951746,1.6606983524228736,2.562196104152006,0.63834656470714
64,"('_composition', '_amp_pseudo_aa_composition')","CTD,Pseudo Composition",0.6371066272253032,4.092765152591828,16.750726594270013,1.6600091483207227,3.3007535049404573,0.6406737577459739
65,"('_composition', '_distribution')","CTD,CTD",0.6363195280330756,3.0963508975307974,9.587388880639773,1.6582118294133832,2.492028554244174,0.6367365141850025
66,"('_composition', '_pseudo_aa_composition')","CTD,Pseudo Composition",0.636030789248164,3.878336093749646,15.04149085608126,1.6575539646146733,3.059139933159075,0.6360833035312197
67,"('_ctd', '_quasi_seq_order')","CTD,Quasi-Sequence-Order",0.6335660599215165,3.669964954972415,13.468642770725682,1.651969990912844,2.7970141759034357,0.6755461826062927
68,"('_normalized_moreaubroto_autocorrelation', '_distribution')","Autocorrelation,CTD",0.6293619672742006,3.8400895000777893,14.746287368607685,1.6425742450685186,3.1340699747439222,0.6511250311929365
69,"('_quasi_seq_order', '_pseudo_aa_composition')","Quasi-Sequence-Order,Pseudo Composition",0.6282063498975794,3.5030778420466997,12.271554367438563,1.640019515269643,2.857644025259183,0.6454230552307461
70,"('_transition', '_distribution')","CTD,CTD",0.6269515696139883,3.1567239023000195,9.964905795352262,1.6372590191093712,2.513902918236369,0.6282439802811481
71,"('_moran_autocorrelation', '_ctd')","Autocorrelation,CTD",0.6261192057768789,3.7807152094304195,14.293807494818502,1.6354355040245867,3.0595591695175206,0.6262717626945526
72,"('_ctd', '_conjoint_triad')","CTD,Conjoint Triad",0.6253555171297458,3.641667909301574,13.261745161636897,1.6337677887409707,2.882933737248132,0.6588696329723698
73,"('_aa_composition', '_quasi_seq_order')","Composition,Quasi-Sequence-Order",0.6219649398186099,3.9465813994999133,15.575504742878692,1.6264246964185942,3.043098385376742,0.622507963292757
74,"('_ctd', '_amp_pseudo_aa_composition')","CTD,Pseudo Composition",0.6186402879289548,4.025740291956431,16.206584898281456,1.619319681818007,3.453549939010617,0.6186538568705632
75,"('_moran_autocorrelation', '_amp_pseudo_aa_composition')","Autocorrelation,Pseudo Composition",0.6140944757445161,3.865661162722635,14.943336224982115,1.609753960325823,2.9534109584932113,0.6141590975344131
76,"('_aa_composition', '_ctd')","Composition,CTD",0.61246619858416,3.745111786065667,14.025862290127968,1.6063685979999154,2.9719914636963645,0.6148267247389814
77,"('_composition', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",0.6092660056784722,3.6219423138079727,13.118466124552652,1.5997768263317773,2.78135035114462,0.6261261502992128
78,"('_ctd', '_pseudo_aa_composition')","CTD,Pseudo Composition",0.6082993844038538,3.7540221840248615,14.092682558150793,1.5978016781533562,3.1104607422963984,0.6124352573087432
79,"('_aa_composition', '_distribution')","Composition,CTD",0.6022457333748372,4.317610587935233,18.641761189050428,1.5855961277577486,3.4664672503698255,0.6073444766439986
80,"('_normalized_moreaubroto_autocorrelation', '_quasi_seq_order')","Autocorrelation,Quasi-Sequence-Order",0.6015011814849685,3.993814328970835,15.950552894292763,1.5841141778863328,3.285951187305486,0.6029420523793085
81,"('_dipeptide_composition', '_distribution')","Composition,CTD",0.5998694101432911,3.186944669471678,10.156616326273944,1.58088079239797,2.0467867885244315,0.6209044641369372
82,"('_transition', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",0.5996713079905932,3.3310649969007695,11.095994013577524,1.5804895955544165,2.588323096850755,0.632993792531598
83,"('_aa_composition', '_composition')","Composition,CTD",0.5959357072197383,3.864657801695286,14.935579924204239,1.573166766490225,3.125985834529364,0.597276974104015
84,"('_tripeptide_composition', '_distribution')","Composition,CTD",0.5946276871164488,3.704662078970512,13.724521119362116,1.5706266369556348,2.872120845191182,0.5948094432270911
85,"('_normalized_moreaubroto_autocorrelation', '_pseudo_aa_composition')","Autocorrelation,Pseudo Composition",0.5893143844002227,4.029940642555565,16.24042158252116,1.5604334595774445,3.332004727252093,0.5959034311674515
86,"('_transition', '_pseudo_aa_composition')","CTD,Pseudo Composition",0.5891028326277464,3.6158486818084667,13.074361689736028,1.560031710683515,2.9204012865357143,0.5891471055348847
87,"('_distribution', '_pseudo_aa_composition')","CTD,Pseudo Composition",0.5842607774857931,3.5995743383066903,12.956935416996046,1.5509203704880352,2.7408531793455677,0.6008459992378827
88,"('_transition', '_quasi_seq_order')","CTD,Quasi-Sequence-Order",0.5831801043357367,3.957010690730663,15.657933606556757,1.5489085594152932,2.983894591136484,0.5833535518722799
89,"('_pseudo_aa_composition', '_amp_pseudo_aa_composition')","Pseudo Composition,Pseudo Composition",0.5748853512908603,4.071116896389696,16.573992784069667,1.533723121790024,3.2169658413382054,0.5773099991640868
90,"('_normalized_moreaubroto_autocorrelation', '_ctd')","Autocorrelation,CTD",0.5706832560235949,3.328432482883882,11.078462793116564,1.5261987254649623,2.674128394107686,0.578927160865816
91,"('_composition', '_transition')","CTD,CTD",0.5615287122188928,3.9756809738608596,15.806039205919234,1.5101824536949395,3.1683513364771576,0.5665697564847876
92,"('_aa_composition', '_amp_pseudo_aa_composition')","Composition,Pseudo Composition",0.5593579116497389,3.967751847308483,15.743054721819881,1.5064579428128009,3.2182176598406618,0.5619137107665756
93,"('_normalized_moreaubroto_autocorrelation', '_seq_order_coupling_number')","Autocorrelation,Quasi-Sequence-Order",0.5590801417266691,3.627378422009954,13.157874216463423,1.5059833501819704,3.0318722782331076,0.5591197860701602
94,"('_normalized_moreaubroto_autocorrelation', '_transition')","Autocorrelation,CTD",0.5568983463851178,4.418066417714933,19.519310871340462,1.502271107059205,3.6440555104437626,0.5580398684100528
95,"('_transition', '_amp_pseudo_aa_composition')","CTD,Pseudo Composition",0.554033389164948,4.020011590552212,16.160493188174126,1.4974379234335666,3.024286744101508,0.5799016488622557
96,"('_normalized_moreaubroto_autocorrelation', '_moran_autocorrelation')","Autocorrelation,Autocorrelation",0.5481737576002096,3.579179653165018,12.810526989630459,1.487696270463793,3.025446677297462,0.6198114088634957
97,"('_normalized_moreaubroto_autocorrelation', '_amp_pseudo_aa_composition')","Autocorrelation,Pseudo Composition",0.545488376057346,3.6489121151704524,13.314559624237706,1.4832948972828028,2.9191491705894563,0.54681167883921
98,"('_distribution', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",0.5408667397806075,3.537293514199909,12.51244540560074,1.475810590746848,2.7222940099162414,0.5665266490596255
99,"('_quasi_seq_order', '_amp_pseudo_aa_composition')","Quasi-Sequence-Order,Pseudo Composition",0.5369322346654695,3.3299997970376443,11.088898648270753,1.4695275243148427,2.680982477659071,0.5674621446293695
100,"('_normalized_moreaubroto_autocorrelation', '_conjoint_triad')","Autocorrelation,Conjoint Triad",0.5333177472639092,3.9124278265382375,15.307091497870717,1.4638256646750099,3.0661824584688118,0.5672932480523769
101,"('_ctd', '_distribution')","CTD,CTD",0.5237517596802915,4.061200943461997,16.493353103176617,1.4490497890298548,3.325218782126037,0.5239132453704183
102,"('_seq_order_coupling_number', '_amp_pseudo_aa_composition')","Quasi-Sequence-Order,Pseudo Composition",0.4839382407085535,4.00360448206764,16.028848848832098,1.3920318133326106,3.14365048714827,0.5226385820680781
103,"('_aa_composition', '_normalized_moreaubroto_autocorrelation')","Composition,Autocorrelation",0.4516093287354336,3.479591954741045,12.107560171498607,1.3503768087959953,2.7057505190340074,0.46744909081887986
104,"('_normalized_moreaubroto_autocorrelation', '_composition')","Autocorrelation,CTD",0.42067188350804086,3.9110384241580367,15.296221555240578,1.3138255298897892,2.9190688612219855,0.4363371556115946
