,Descriptor,Group,R2,RMSE,MSE,RPD,MAE,Explained Var
34,"('_moran_autocorrelation', '_geary_autocorrelation')","Autocorrelation,Autocorrelation",0.718470543203442,3.163696023860561,10.008972531391123,1.8846819828581016,2.5453087467145235,0.7190369975398994
35,"('_distribution', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",0.7167684891304547,3.5232639390795883,12.413388784418618,1.879010536799129,2.692184530158287,0.7494881578253622
36,"('_normalized_moreaubroto_autocorrelation', '_moran_autocorrelation')","Autocorrelation,Autocorrelation",0.7145656151401003,3.1409873013596235,9.86580122730241,1.871745748700946,2.515752976210453,0.7401105123579984
37,"('_dipeptide_composition', '_amp_pseudo_aa_composition')","Composition,Pseudo Composition",0.714340995739174,2.9454463375782174,8.675654127552935,1.8710097083815236,2.276402868575234,0.7350486614057791
38,"('_geary_autocorrelation', '_quasi_seq_order')","Autocorrelation,Quasi-Sequence-Order",0.7082036266865775,2.9543495263408373,8.72818112379033,1.8512286167450271,2.373198708527128,0.7082090930652758
39,"('_ctd', '_composition')","CTD,CTD",0.7070730568642164,3.1933458035548705,10.1974574210815,1.8476526968352003,2.5322319398179767,0.7243328017848083
40,"('_aa_composition', '_quasi_seq_order')","Composition,Quasi-Sequence-Order",0.7053718777156668,3.042425238475352,9.256351331711802,1.8423108127237326,2.3062189815960425,0.7063683838026279
41,"('_aa_composition', '_conjoint_triad')","Composition,Conjoint Triad",0.7006866120953379,2.95477900857196,8.730718989497493,1.827834745612305,2.3330532038214997,0.7014008886663967
42,"('_distribution', '_conjoint_triad')","CTD,Conjoint Triad",0.6990871068632996,3.069459847490387,9.421583755355709,1.8229703366537349,2.394366818435919,0.7015603563640381
43,"('_ctd', '_amp_pseudo_aa_composition')","CTD,Pseudo Composition",0.6986069168217395,3.6313022712156604,13.186356184936015,1.8215175475934333,2.8538708062148173,0.7235973079140512
44,"('_dipeptide_composition', '_geary_autocorrelation')","Composition,Autocorrelation",0.6985163236841838,3.3260788054178754,11.06280021985,1.8212438521977818,2.696364263641021,0.7045931383112116
45,"('_dipeptide_composition', '_distribution')","Composition,CTD",0.697589091443432,3.087306967929207,9.531464314224234,1.8184496202178297,2.4851146612668966,0.6987247925327692
46,"('_composition', '_quasi_seq_order')","CTD,Quasi-Sequence-Order",0.6959844997995246,3.3077665868360904,10.941319792989278,1.8136443892663194,2.7079702179093927,0.6960058063343599
47,"('_aa_composition', '_geary_autocorrelation')","Composition,Autocorrelation",0.6940375471540252,3.3152225669036737,10.990700668107383,1.8078647338777307,2.6509499327488646,0.7160093483437582
48,"('_tripeptide_composition', '_moran_autocorrelation')","Composition,Autocorrelation",0.6922097164801931,3.3899114740984153,11.49149980222409,1.8024886850523745,2.587886864006898,0.6949101997824187
49,"('_aa_composition', '_ctd')","Composition,CTD",0.6897484077824148,3.115787779860352,9.708133489127102,1.7953246362399682,2.555198015537113,0.6967285231992769
50,"('_dipeptide_composition', '_normalized_moreaubroto_autocorrelation')","Composition,Autocorrelation",0.6896212037344379,3.631545417848254,13.188122121894647,1.7949567052352329,2.90247503057876,0.6896308730506251
51,"('_geary_autocorrelation', '_conjoint_triad')","Autocorrelation,Conjoint Triad",0.6884047421776441,3.5468327230852332,12.58002236554821,1.7914495416568015,2.7004572745012783,0.6928813016120289
52,"('_tripeptide_composition', '_quasi_seq_order')","Composition,Quasi-Sequence-Order",0.6860749818384667,2.949787454558023,8.7012460270679,1.7847896383572959,2.291257545645477,0.6973290458456167
53,"('_tripeptide_composition', '_seq_order_coupling_number')","Composition,Quasi-Sequence-Order",0.6854446187023879,3.133988825557591,9.821885958719848,1.7830003988803733,2.521529562526991,0.6868578491266282
54,"('_moran_autocorrelation', '_seq_order_coupling_number')","Autocorrelation,Quasi-Sequence-Order",0.6851061716686261,2.9648152553420237,8.79012949830879,1.7820419592794459,2.3272777387595083,0.6857315061325446
55,"('_moran_autocorrelation', '_conjoint_triad')","Autocorrelation,Conjoint Triad",0.6841164598929841,3.105305542699652,9.64292251352118,1.7792480631939254,2.421487426308873,0.6898263416417951
56,"('_normalized_moreaubroto_autocorrelation', '_pseudo_aa_composition')","Autocorrelation,Pseudo Composition",0.6806821854031234,3.1019685147201073,9.622208666314867,1.769654259833067,2.5056015000163367,0.689407220090706
57,"('_tripeptide_composition', '_pseudo_aa_composition')","Composition,Pseudo Composition",0.6767571482737349,2.9550715120607824,8.732447641393199,1.7588772646274544,2.350454946010571,0.6978098650793305
58,"('_moran_autocorrelation', '_amp_pseudo_aa_composition')","Autocorrelation,Pseudo Composition",0.6713480627556219,3.5183237616151763,12.378602091545963,1.7443430600199006,2.6033143732608712,0.6716911803313097
59,"('_dipeptide_composition', '_quasi_seq_order')","Composition,Quasi-Sequence-Order",0.6692076407738464,3.5204383362294727,12.393486079194137,1.7386904361865152,2.7360222462331683,0.690979340985115
60,"('_normalized_moreaubroto_autocorrelation', '_distribution')","Autocorrelation,CTD",0.6681372479965617,3.1555901530845225,9.957749214244,1.7358841785008021,2.705365928144343,0.6743818046751482
61,"('_aa_composition', '_moran_autocorrelation')","Composition,Autocorrelation",0.666523347494012,3.2300201502541634,10.433030171047928,1.731678573465111,2.3184934701142517,0.6667053630045934
62,"('_transition', '_amp_pseudo_aa_composition')","CTD,Pseudo Composition",0.663031779017889,3.2824521760397682,10.77449228798821,1.7226836326122443,2.6977232123420327,0.6707067278817302
63,"('_transition', '_quasi_seq_order')","CTD,Quasi-Sequence-Order",0.6597563662308567,3.449396062616519,11.898333196794345,1.7143717278243003,2.687149482986681,0.6827873572265646
64,"('_quasi_seq_order', '_amp_pseudo_aa_composition')","Quasi-Sequence-Order,Pseudo Composition",0.6577858880149352,3.755341684717624,14.102591168977803,1.7094289026743583,2.908034593535493,0.6589310120261309
65,"('_tripeptide_composition', '_conjoint_triad')","Composition,Conjoint Triad",0.6576292350477888,3.557305616689327,12.654423250529433,1.7090377802773946,2.6448380757440457,0.6724453784040643
66,"('_aa_composition', '_distribution')","Composition,CTD",0.6566097667820834,3.2447565074343006,10.52844479253724,1.7064989706475984,2.5851552577188395,0.6771248527558912
67,"('_seq_order_coupling_number', '_amp_pseudo_aa_composition')","Quasi-Sequence-Order,Pseudo Composition",0.6565943849130303,3.46473581486173,12.004394266785578,1.706460751357497,2.6516531362332105,0.6643205507586192
68,"('_moran_autocorrelation', '_transition')","Autocorrelation,CTD",0.6516096184077769,2.9222437254728133,8.539508391065226,1.6942087554148053,2.342496294265321,0.6518013338911381
69,"('_composition', '_amp_pseudo_aa_composition')","CTD,Pseudo Composition",0.6462900082004754,3.350112618505892,11.223254556672405,1.6814204916569409,2.73185973801522,0.647317345669808
70,"('_aa_composition', '_tripeptide_composition')","Composition,Composition",0.6444241577800753,3.2938242896883554,10.849278451340998,1.6770031420573965,2.6185680776957048,0.6445118340061782
71,"('_conjoint_triad', '_quasi_seq_order')","Conjoint Triad,Quasi-Sequence-Order",0.6419052801997096,2.905570274338335,8.442338619118548,1.6710946213013618,2.3857828034256015,0.6423113154682858
72,"('_tripeptide_composition', '_geary_autocorrelation')","Composition,Autocorrelation",0.6411840087280858,3.570743991537592,12.750212653101812,1.6694142067874616,2.884888203549423,0.6425588629506844
73,"('_normalized_moreaubroto_autocorrelation', '_seq_order_coupling_number')","Autocorrelation,Quasi-Sequence-Order",0.6405397892149236,3.6505663622075653,13.326634764881378,1.6679175856486859,2.8670639260390267,0.6742356090926908
74,"('_ctd', '_pseudo_aa_composition')","CTD,Pseudo Composition",0.6372553272439597,3.3855839901704856,11.462178954498706,1.6603493574511412,2.852954627808452,0.6393427704909902
75,"('_geary_autocorrelation', '_transition')","Autocorrelation,CTD",0.6329204179898225,3.7495990433223896,14.059492985684178,1.6505165588055033,2.881964763028511,0.6401300774644854
76,"('_aa_composition', '_composition')","Composition,CTD",0.6327015159595728,3.3686662377750958,11.347912221525817,1.6500246492422872,2.7441120562720336,0.6390741875146538
77,"('_ctd', '_conjoint_triad')","CTD,Conjoint Triad",0.6300957606789601,2.9857636121107745,8.91478434740478,1.6442026570422426,2.345159953071922,0.6319592329145016
78,"('_distribution', '_quasi_seq_order')","CTD,Quasi-Sequence-Order",0.6253630843490527,3.238661666215376,10.488929388212958,1.6337842887389797,2.527167874794568,0.6462298749410839
79,"('_distribution', '_pseudo_aa_composition')","CTD,Pseudo Composition",0.6223984012035619,3.7445482881307313,14.021641882142792,1.627357942065215,3.0489592545624835,0.6244458394603998
80,"('_moran_autocorrelation', '_distribution')","Autocorrelation,CTD",0.6219501977154939,3.522869840196459,12.410611910965825,1.6263929847840548,2.63806616696453,0.6299411493661216
81,"('_normalized_moreaubroto_autocorrelation', '_quasi_seq_order')","Autocorrelation,Quasi-Sequence-Order",0.6177179601638098,3.550523011668542,12.606213656387851,1.617365044534619,2.622511654781534,0.6204045290806932
82,"('_geary_autocorrelation', '_amp_pseudo_aa_composition')","Autocorrelation,Pseudo Composition",0.6123718431571168,3.3583720596655753,11.2786628911424,1.6061730770900329,2.6908527809270755,0.6268430468276861
83,"('_aa_composition', '_normalized_moreaubroto_autocorrelation')","Composition,Autocorrelation",0.6122861700224649,3.292507085669842,10.840602909186117,1.6059956092333285,2.6104050748897913,0.6125892424262407
84,"('_ctd', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",0.6097890158347067,3.2714067795894155,10.702102317543591,1.6008485790333902,2.7505943314957593,0.6150588675708633
85,"('_composition', '_conjoint_triad')","CTD,Conjoint Triad",0.6079117709747017,3.302607056125499,10.907213367169936,1.5970116996705717,2.5751213855942914,0.6172546916731445
86,"('_aa_composition', '_transition')","Composition,CTD",0.6044169719600525,3.5444710146629017,12.563274773785459,1.5899416079324986,2.9044774316602435,0.6049196791218283
87,"('_dipeptide_composition', '_seq_order_coupling_number')","Composition,Quasi-Sequence-Order",0.6037019397142522,3.7486458189498038,14.052345475929846,1.5885066112738524,2.8627604747629047,0.6049075264627375
88,"('_tripeptide_composition', '_normalized_moreaubroto_autocorrelation')","Composition,Autocorrelation",0.5897167867503516,3.744056900344602,14.01796207301803,1.5611985020911914,2.684258281585247,0.5958819945130501
89,"('_aa_composition', '_seq_order_coupling_number')","Composition,Quasi-Sequence-Order",0.5897162505448257,3.374107062097288,11.384598466494793,1.561197481914864,2.690138366144905,0.6025003978812455
90,"('_ctd', '_distribution')","CTD,CTD",0.5893082728947443,3.8370921914742824,14.723276485872912,1.560421849125509,3.223536956194705,0.6075200758852987
91,"('_tripeptide_composition', '_transition')","Composition,CTD",0.5888452271846212,3.627842121527824,13.161238458731503,1.559542921967104,2.760781171216716,0.5971470716571995
92,"('_composition', '_distribution')","CTD,CTD",0.5883828032944063,3.9446002970211103,15.559871503259032,1.5586666556559783,3.245881354450093,0.5925592880532979
93,"('_pseudo_aa_composition', '_amp_pseudo_aa_composition')","Pseudo Composition,Pseudo Composition",0.5863675232484024,3.6267114115083947,13.153035662365214,1.554864989473277,2.993163555124235,0.5926925364238762
94,"('_dipeptide_composition', '_composition')","Composition,CTD",0.577596462905481,3.601300810388885,12.969367526907641,1.538637195132525,2.8407448286249632,0.5802509919287494
95,"('_normalized_moreaubroto_autocorrelation', '_amp_pseudo_aa_composition')","Autocorrelation,Pseudo Composition",0.5686728940419254,3.920603845843956,15.37113451604642,1.5226378602350847,2.9743553133704204,0.5698488605721391
96,"('_normalized_moreaubroto_autocorrelation', '_ctd')","Autocorrelation,CTD",0.5679708261919281,3.613123366003499,13.054660457960454,1.5214001779223778,2.988000270999553,0.5685829443959982
97,"('_transition', '_pseudo_aa_composition')","CTD,Pseudo Composition",0.5653624965594628,4.047842546589514,16.38502928198028,1.51682822464107,3.1692598175262865,0.5701911136644381
98,"('_tripeptide_composition', '_amp_pseudo_aa_composition')","Composition,Pseudo Composition",0.563401135065746,3.868814426553566,14.967725067109,1.5134173164954365,3.0181502175705344,0.6066153225054307
99,"('_normalized_moreaubroto_autocorrelation', '_transition')","Autocorrelation,CTD",0.5623193149582191,3.7149976959945574,13.80120788124487,1.5115457942972401,3.150645021367304,0.5629730607297914
100,"('_composition', '_transition')","CTD,CTD",0.5307381827145184,3.5591820761232014,12.667777050996662,1.4597967449525622,2.8134538394908404,0.5503046603431216
101,"('_aa_composition', '_pseudo_aa_composition')","Composition,Pseudo Composition",0.5072659854343464,3.440454983340009,11.8367304923891,1.4246025853795103,2.8499400465409552,0.5102210427082889
102,"('_composition', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",0.5020345121736487,3.60617831748017,13.004522057464111,1.417099607615752,2.779656267439371,0.5395040969221154
103,"('_composition', '_pseudo_aa_composition')","CTD,Pseudo Composition",0.5016026500955748,4.147281792729994,17.199946268309713,1.416485515052978,3.3816165791156823,0.5020769221391219
104,"('_transition', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",0.40377336830019983,4.748443563170361,22.547716272614032,1.295073195055583,3.811846971544559,0.4049486462486297
