,Descriptor,Group,R2,RMSE,MSE,RPD,MAE,Explained Var
67,"('_normalized_moreaubroto_autocorrelation', '_quasi_seq_order')","Autocorrelation,Quasi-Sequence-Order",0.6550927466010519,3.208254870494476,10.292899314051528,1.7027419515806546,2.671012332780561,0.6699620376071305
68,"('_composition', '_pseudo_aa_composition')","CTD,Pseudo Composition",0.6519865449404532,3.5084289370814488,12.309073606550465,1.6951259892234822,2.826312732121812,0.6568021960316694
69,"('_normalized_moreaubroto_autocorrelation', '_moran_autocorrelation')","Autocorrelation,Autocorrelation",0.6468015980200931,3.6179633104142317,13.089658515503507,1.6826377768124408,2.9416477750502494,0.6486937998836106
70,"('_aa_composition', '_amp_pseudo_aa_composition')","Composition,Pseudo Composition",0.6437028350389467,3.921864364361008,15.381020092444773,1.6753047376333114,3.2056872401098317,0.6440241476184534
71,"('_normalized_moreaubroto_autocorrelation', '_geary_autocorrelation')","Autocorrelation,Autocorrelation",0.6417941937458018,3.3506185018922108,11.226644345222402,1.670835482048271,2.7814910795645624,0.6445322712547767
72,"('_ctd', '_amp_pseudo_aa_composition')","CTD,Pseudo Composition",0.6401025048077148,3.380050346884028,11.424740347470838,1.666903996997649,2.8033786381544847,0.6403694685075586
73,"('_aa_composition', '_composition')","Composition,CTD",0.6396749706903149,3.694801005468103,13.651554470008103,1.6659147930940457,2.9183156142681583,0.6699411690789723
74,"('_transition', '_pseudo_aa_composition')","CTD,Pseudo Composition",0.637182652224825,3.060100699484204,9.364216290983716,1.660183058946895,2.4725969619049777,0.6443108935136757
75,"('_ctd', '_distribution')","CTD,CTD",0.6321641365686232,3.5294867614980627,12.457276799590083,1.648818930317213,2.71416357828402,0.6339423062178533
76,"('_normalized_moreaubroto_autocorrelation', '_composition')","Autocorrelation,CTD",0.6302627926120364,3.6432731690535287,13.273439384345341,1.6445740063852223,3.0598703575007207,0.6359718466981251
77,"('_distribution', '_amp_pseudo_aa_composition')","CTD,Pseudo Composition",0.6268880718331754,3.9595053209573097,15.677682386689247,1.637119695316637,3.050959620793274,0.6348789132816148
78,"('_quasi_seq_order', '_pseudo_aa_composition')","Quasi-Sequence-Order,Pseudo Composition",0.6217037920620141,3.485118779717894,12.146052908742343,1.6258632177691528,2.6916389103563416,0.6440240424346375
79,"('_aa_composition', '_quasi_seq_order')","Composition,Quasi-Sequence-Order",0.6077023141665372,3.358483552815638,11.27941177453315,1.5965853020047112,2.8067956055737504,0.6095222813599306
80,"('_moran_autocorrelation', '_distribution')","Autocorrelation,CTD",0.6049228006488383,3.295238209166282,10.858594855149404,1.59095910631318,2.4861546858404093,0.6173764309423185
81,"('_ctd', '_composition')","CTD,CTD",0.6015668002417688,3.4355727536332474,11.803160145507135,1.5842446179746132,2.787368795234306,0.6102209937119409
82,"('_normalized_moreaubroto_autocorrelation', '_amp_pseudo_aa_composition')","Autocorrelation,Pseudo Composition",0.5991795358580514,3.605990779222952,13.003169499840952,1.5795197357835007,2.942749884019804,0.5991803736973496
83,"('_moran_autocorrelation', '_amp_pseudo_aa_composition')","Autocorrelation,Pseudo Composition",0.5977044296387348,3.674232219450169,13.499982402445715,1.5766212460772122,2.922660850897323,0.6205825657560056
84,"('_normalized_moreaubroto_autocorrelation', '_conjoint_triad')","Autocorrelation,Conjoint Triad",0.5891281467139995,3.699942879347459,13.689577310433965,1.5600797672353586,2.9701991738658773,0.5891313953742436
85,"('_dipeptide_composition', '_conjoint_triad')","Composition,Conjoint Triad",0.5877990273917268,2.8850982409074852,8.323791859687466,1.5575625408110656,2.315202840697446,0.6102034406211154
86,"('_aa_composition', '_transition')","Composition,CTD",0.5834351844346528,3.7060901787938447,13.735104413352193,1.5493827176601518,2.923553208572911,0.5870054298265335
87,"('_normalized_moreaubroto_autocorrelation', '_pseudo_aa_composition')","Autocorrelation,Pseudo Composition",0.5746685755557805,4.067966086162187,16.548348078165702,1.5333322309326234,3.284118338060704,0.5830066350327425
88,"('_aa_composition', '_ctd')","Composition,CTD",0.5654284705166689,3.8315981480672034,14.681144368272022,1.516943358003284,3.070868060029571,0.5655705462566187
89,"('_transition', '_amp_pseudo_aa_composition')","CTD,Pseudo Composition",0.5592055728560306,3.6380654720481904,13.235520378909222,1.5061976039754505,3.035888669793254,0.5608862928253473
90,"('_transition', '_distribution')","CTD,CTD",0.5480037518019343,3.7593005912868764,14.132340935649859,1.4874164663952263,3.1425573968429648,0.5502727906128516
91,"('_transition', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",0.5464714415655778,3.8498270064599054,14.821167979668036,1.4849016171872012,3.1426469903874037,0.5795065021632042
92,"('_aa_composition', '_distribution')","Composition,CTD",0.5457468980413378,3.701609559304132,13.70191332953173,1.4837169194933137,2.882531643701284,0.5459737149770123
93,"('_seq_order_coupling_number', '_pseudo_aa_composition')","Quasi-Sequence-Order,Pseudo Composition",0.5421579862872259,3.6985902193477815,13.67956961065507,1.4778902312055664,3.119003277215891,0.5562537266242447
94,"('_seq_order_coupling_number', '_amp_pseudo_aa_composition')","Quasi-Sequence-Order,Pseudo Composition",0.5403363322385788,3.4037038791889844,11.58520009720614,1.4749588734297128,2.7934024296642606,0.5407548958639741
95,"('_composition', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",0.5271044414521402,3.612609544232975,13.050947719083183,1.4541773719927062,2.9789907077395634,0.5308771170026987
96,"('_ctd', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",0.5122135506510941,3.6026512691383425,12.97909616702411,1.4318091526237624,2.9662998807668295,0.5188180015546873
97,"('_composition', '_distribution')","CTD,CTD",0.5106303518429441,4.120735950584298,16.98046477443788,1.429491196318377,3.370396296734545,0.5410932832015202
98,"('_normalized_moreaubroto_autocorrelation', '_transition')","Autocorrelation,CTD",0.49485586820218164,4.299636327084617,18.486872545185694,1.4069943190120204,3.5988762176240576,0.49549251777944747
99,"('_distribution', '_pseudo_aa_composition')","CTD,Pseudo Composition",0.4920844895479436,3.9164400094617533,15.338502347712778,1.4031505226176322,3.1914765291481118,0.5122673187849425
100,"('_composition', '_transition')","CTD,CTD",0.43138339274503157,3.6076970869940457,13.015478271505323,1.3261426119354884,2.893453571544789,0.457087343947858
101,"('_aa_composition', '_normalized_moreaubroto_autocorrelation')","Composition,Autocorrelation",0.3552365498829504,4.206320340398102,17.69313080604681,1.2453740003953018,3.473981108902393,0.485516059348997
102,"('_composition', '_amp_pseudo_aa_composition')","CTD,Pseudo Composition",0.34142985320911434,3.9576836427447133,15.663259816049063,1.2322504344584406,3.1385711182620413,0.3570984294357171
103,"('_normalized_moreaubroto_autocorrelation', '_seq_order_coupling_number')","Autocorrelation,Quasi-Sequence-Order",0.3335937022521551,4.176273415790785,17.44125964344083,1.2249841055926618,3.5446301811501946,0.33402039185042787
104,"('_distribution', '_seq_order_coupling_number')","CTD,Quasi-Sequence-Order",-0.016730656595668636,4.000485403899722,16.00388346681472,0.991738197397834,3.178493253109422,0.11418402794577798
