,Index,Category,Descriptor,Descriptor Group,R2,RMSE,MSE,RPD,MAE,Explained Var
20,RADA880105,hydrophobic,_dipeptide_composition,Composition,0.7932750672979916,2.675421436774177,7.1578798643508,2.199396706541861,2.19061930579282,0.795905460500683
21,HARY940101,geometry,_tripeptide_composition,Composition,0.793015036599346,2.6132900757389663,6.829285019955773,2.198014745298296,2.1279232688107985,0.8180222081187389
22,RACS820112,geometry,_tripeptide_composition,Composition,0.7926904552528724,2.5380071424056325,6.441480254902004,2.196293372414411,1.9998728756280546,0.8073860178149905
23,KARS160112,meta,_dipeptide_composition,Composition,0.7924314255963714,2.5751846140259484,6.631575796315974,2.194922541791847,2.173050847717985,0.7960013915578938
24,WOLS870103,meta,_moran_autocorrelation,Autocorrelation,0.7889994433745557,2.154864833916941,4.643442452451887,2.176998849422549,1.7805664240715466,0.8160098166728191
25,RACS820108,geometry,_dipeptide_composition,Composition,0.7889085118928949,2.635864302767912,6.947780622606169,2.17652990807444,2.0653406441815108,0.7902684727697066
26,NOZY710101,hydrophobic,_dipeptide_composition,Composition,0.7884394270044371,2.796859926702206,7.82242544959267,2.174115602218393,2.2313986973443187,0.7885373499111379
27,NAKH920106,composition,_dipeptide_composition,Composition,0.7876820334387575,2.428086090095109,5.895602060913354,2.170234319024427,1.8541786179652142,0.7892730210729867
28,ISOY800101,sec_struct,_geary_autocorrelation,Autocorrelation,0.7875365532588265,2.7064415664275825,7.324825952486987,2.1694911790881455,2.2097553634287896,0.787726431220858
29,FUKS010103,composition,_dipeptide_composition,Composition,0.7874992029525413,2.3400136002880605,5.475663649533091,2.1693005098716505,1.7833519107377924,0.7875162541718369
30,FAUJ880102,geometry,_conjoint_triad,Conjoint Triad,0.7874720740987313,2.765372925626141,7.647287417786082,2.169162051562419,2.2591550172234265,0.7876224348897453
31,SUEM840101,observable,_moran_autocorrelation,Autocorrelation,0.7872977572408527,2.6550022849965953,7.049037133337142,2.1682730176461944,2.0809115917377565,0.7882469339035327
32,AVBF000103,polar,_conjoint_triad,Conjoint Triad,0.7869168503819853,2.571017718787729,6.610132110320458,2.1663341513052496,1.9985504325859862,0.787179045411237
33,FAUJ880113,polar,_tripeptide_composition,Composition,0.7868380561372565,2.1570091693013254,4.652688556449994,2.1659337270146573,1.7075261446194356,0.789094474903451
34,TANS770108,sec_struct,_conjoint_triad,Conjoint Triad,0.7866520306719461,2.5309507379754224,6.405711638058334,2.164989244864927,2.062127896231627,0.7894507059169884
35,BIOV880101,hydrophobic,_geary_autocorrelation,Autocorrelation,0.7866513729359329,2.644635728938102,6.994098138775965,2.164985907621768,2.169508793146338,0.786725899495188
36,CHOC760102,hydrophobic,_moran_autocorrelation,Autocorrelation,0.7862922548476917,2.6228826259789897,6.87951326966244,2.1631661034322893,2.0164463667775765,0.7865670590218092
37,NAKH920104,composition,_moran_autocorrelation,Autocorrelation,0.7859164397734693,2.476673043369311,6.133909363752206,2.161266593918823,1.9710922251109446,0.7882395329109468
38,CHAM820101,polar,_dipeptide_composition,Composition,0.7852219104584997,2.914376489122545,8.49359032035025,2.1577693133640596,2.3188846845510325,0.7899620800896325
39,WOLR810101,hydrophobic,_dipeptide_composition,Composition,0.7851421016112288,2.6498331609457266,7.021615780847621,2.157368525034703,2.100018815895046,0.7951694874956694
40,LEVM760103,geometry,_dipeptide_composition,Composition,0.7850852752669224,2.647232321472259,7.007838963847406,2.1570832875485575,2.10393030716245,0.7907560022604425
41,KRIW790101,geometry,_dipeptide_composition,Composition,0.7849457929299671,2.3619007249435757,5.5785750344889875,2.1563836411102737,1.8186352631604665,0.7857782564673643
42,CHAM830103,geometry,_tripeptide_composition,Composition,0.784941144394349,2.594105284661792,6.729382227910235,2.156360335675345,1.9938981123054915,0.7856325845190413
43,BAEK050101,flexibility,_tripeptide_composition,Composition,0.7849142705828833,2.633896039727516,6.9374083480922915,2.1562256186220403,2.153262907013935,0.7969401164803667
44,FAUJ880102,geometry,_dipeptide_composition,Composition,0.7848770424116878,2.516033500347362,6.330424574870199,2.15603903739762,1.9817575794646192,0.7849359766710514
45,RICJ880103,sec_struct,_dipeptide_composition,Composition,0.7846022633056534,2.674188301740473,7.1512830731655965,2.1546633879861212,2.1894490618266715,0.7908912350976158
46,CORJ870108,hydrophobic,_tripeptide_composition,Composition,0.7845920075070685,2.5599944407451227,6.553571536645935,2.1546120944930136,2.0799364755579823,0.7854463658738298
47,BROC820102,hydrophobic,_conjoint_triad,Conjoint Triad,0.7845483962314026,2.5339167140960077,6.420733913975108,2.154394017356631,2.0851660116929436,0.7933405848699958
48,SUEM840102,observable,_dipeptide_composition,Composition,0.7844167561802275,2.4820528369930868,6.16058628562543,2.1537361558254076,1.878169676322472,0.784417356228661
49,RICJ880117,sec_struct,_geary_autocorrelation,Autocorrelation,0.7844142159944341,2.407682216008031,5.796933653281342,2.153723467358664,1.9832607640926474,0.7848473754680431
50,CIDH920103,hydrophobic,_tripeptide_composition,Composition,0.7843952673080978,2.6211710412462295,6.870537627467843,2.153628823965098,2.1129451663027456,0.791977319343953
51,TANS770101,sec_struct,_geary_autocorrelation,Autocorrelation,0.7843587338652143,2.6760739869054584,7.161371983392074,2.153446384838884,2.182482840297384,0.7906851557990395
52,ROBB760111,sec_struct,_moran_autocorrelation,Autocorrelation,0.7842200422402508,2.7582484045266815,7.607934261073984,2.1527542144716314,2.204696542033935,0.785637478811291
53,WOEC730101,polar,_dipeptide_composition,Composition,0.7840293332808301,2.660917911885298,7.080484133792015,2.1518035293751963,2.190468272304809,0.7899414876782749
54,KUMS000104,composition,_dipeptide_composition,Composition,0.7839199897276461,2.721104346727569,7.4044088657796685,2.1512590189957392,2.193521773802914,0.7859218565981736
55,GEOR030107,sec_struct,_moran_autocorrelation,Autocorrelation,0.7832242996768086,2.580942940564482,6.661266462449635,2.1478042678918348,2.012887768257955,0.7901750559459583
56,SUYM030101,flexibility,_conjoint_triad,Conjoint Triad,0.782908461398151,2.4070236363118576,5.793762785763958,2.1462413195693752,1.9013121855925714,0.7830862125976994
57,EISD860102,hydrophobic,_dipeptide_composition,Composition,0.7825838041484743,2.461270605040812,6.057852991237965,2.1446382809422495,1.9070861076463839,0.7854816072977786
58,NAKH920102,composition,_dipeptide_composition,Composition,0.7824721680326823,2.7555377419824194,7.59298824748957,2.1440878920313677,2.1660224114154665,0.7850562926784789
59,GEIM800111,sec_struct,_tripeptide_composition,Composition,0.7823420651208082,2.546560687263674,6.4849713339168344,2.143446992410806,1.9449739131501667,0.7949914873825475
60,ROSM880102,hydrophobic,_tripeptide_composition,Composition,0.782295202160993,2.5187378313618782,6.344040263133538,2.143216281656027,1.8937869841131896,0.7830388372390573
61,ZHOH040102,observable,_dipeptide_composition,Composition,0.7822660766414061,2.6548381671877257,7.048165693956682,2.1430729315191472,2.1786920025466894,0.784195256580577
62,BIOV880102,hydrophobic,_conjoint_triad,Conjoint Triad,0.7821671269588623,2.2124401796158364,4.8948915483785544,2.142586135219336,1.8187199726387526,0.7822930081418956
63,LEVM760105,geometry,_dipeptide_composition,Composition,0.7820627378592196,2.608804078008427,6.8058587174333995,2.1420729383831203,2.0267537866953886,0.7873874232390319
64,JANJ790102,hydrophobic,_moran_autocorrelation,Autocorrelation,0.781610911898516,2.6320878644217047,6.927886526036009,2.1398559199316276,2.1589119188158,0.7852213098040208
65,AURR980115,sec_struct,_dipeptide_composition,Composition,0.7811366391115055,2.854144810551411,8.146142599597551,2.1375361487571998,2.31600742266519,0.781137256999304
66,RACS820114,geometry,_tripeptide_composition,Composition,0.7811362162702837,2.533529597968532,6.418772223782591,2.1375340839139034,1.8556105658399273,0.7835812175070698
67,FAUJ880106,geometry,_dipeptide_composition,Composition,0.7810771110658231,2.8762568715478736,8.27285359112636,2.1372455167426656,2.315194305817394,0.7821113839948415
68,CHOP780211,sec_struct,_dipeptide_composition,Composition,0.780983108002325,2.6898944546227694,7.2355321770103265,2.1367868096848746,2.0374943199226956,0.7853685349623382
69,JOND920101,composition,_tripeptide_composition,Composition,0.7809347433660612,2.6986355401901396,7.282633778777328,2.1365509196512504,2.1425463258547075,0.79597257585171
70,FUKS010108,composition,_tripeptide_composition,Composition,0.7808050922642453,2.7387562424567853,7.500785755596009,2.1359189543441195,2.1480124719339835,0.7862920903044471
71,FUKS010110,composition,_dipeptide_composition,Composition,0.7805907737901835,2.609336648771217,6.808637746620606,2.1348755188879407,2.008714092132788,0.7815428610011098
72,COHE430101,geometry,_tripeptide_composition,Composition,0.7803955034343002,2.527221651825567,6.386849277455946,2.1339261516820978,1.9410369299718173,0.7820068291291942
73,NAKH900105,composition,_tripeptide_composition,Composition,0.7803451996716854,2.6630014518806733,7.091576732718575,2.1336817894807427,2.099790081709227,0.8073277555158314
74,SIMZ760101,hydrophobic,_dipeptide_composition,Composition,0.7803383745992765,3.01902791246886,9.114529536266081,2.1336486415747227,2.4330077674951616,0.7927830179319953
75,RACS820109,geometry,_tripeptide_composition,Composition,0.7803149151769337,2.7744438307930976,7.69753857022588,2.1335347159957427,2.215070712185992,0.7824817731903475
76,KARS160119,meta,_geary_autocorrelation,Autocorrelation,0.78014698103084,2.6527441190703005,7.037051361262065,2.1327197129112525,2.113750529209756,0.8000592058245453
77,KLEP840101,charge,_dipeptide_composition,Composition,0.7801108377992925,2.8806673476065328,8.298244367566458,2.1325444278961756,2.3104776951422084,0.7824980287858094
78,NAGK730101,sec_struct,_dipeptide_composition,Composition,0.7800768866392773,2.534037843066699,6.42134779009413,2.1323798132030167,1.9594767746370663,0.7827888009165419
79,QIAN880129,sec_struct,_dipeptide_composition,Composition,0.7799780149701909,2.625196607662104,6.891657228880619,2.1319006437190353,2.1349232292385034,0.791267841085029
80,RICJ880104,sec_struct,_tripeptide_composition,Composition,0.7796419328549381,2.437195102787075,5.9399199690493,2.130274274672973,1.9627209368333753,0.7852653179449465
81,ANDN920101,observable,_dipeptide_composition,Composition,0.7791315748084608,2.686416228756194,7.216832154124652,2.1278116515308407,2.1304191218148216,0.780891546383799
82,FASG760103,observable,_dipeptide_composition,Composition,0.7789085450315564,2.7924643327530374,7.797857049697868,2.1267381475822558,2.222049776273533,0.7791718161044701
83,KARS160121,meta,_moran_autocorrelation,Autocorrelation,0.7787047111554084,2.5984126715260882,6.751748411547343,2.1257584585153304,2.0637918806590925,0.7789914305314249
84,PALJ810102,sec_struct,_conjoint_triad,Conjoint Triad,0.7782293578173675,2.8342664592583375,8.033066362076793,2.1234790124377296,2.1633552746302356,0.7786323041612652
85,MEEJ800101,hydrophobic,_tripeptide_composition,Composition,0.7782126848256121,2.5059344915186736,6.279707675782953,2.1233991940462733,1.9581356625589281,0.7797450070756492
86,RICJ880101,sec_struct,_moran_autocorrelation,Autocorrelation,0.778186720307341,2.742675177519186,7.522267129379899,2.123274912373978,2.179187101544144,0.7807388166129817
87,RADA880107,hydrophobic,_pseudo_aa_composition,Pseudo Composition,0.7780651842413563,2.7426608692675862,7.5221886438116305,2.122693458270816,2.2105473733444083,0.7786878189765878
88,KARS160103,meta,_dipeptide_composition,Composition,0.7777111913995622,2.7093062725877535,7.340340478683346,2.1210026001269284,1.9845400361199221,0.7778889857826913
89,CHOP780101,sec_struct,_tripeptide_composition,Composition,0.7776322369542379,2.8591298850930515,8.174623699832207,2.1206260224947004,2.1082291464186094,0.7776324078816539
90,AVBF000101,polar,_dipeptide_composition,Composition,0.7775789324791265,2.4824357504668937,6.16248725519613,2.1203718972184626,1.9312904961626651,0.7916470328620913
91,FUKS010109,composition,_tripeptide_composition,Composition,0.7775112031922929,2.763676272066666,7.637906536784304,2.1200491344331907,2.2928555388592162,0.786150464950057
92,GEIM800110,sec_struct,_geary_autocorrelation,Autocorrelation,0.7772019921365061,2.8925605846086295,8.366906735631417,2.118577464545373,2.348196874073948,0.7775470160168788
93,KARP850102,flexibility,_geary_autocorrelation,Autocorrelation,0.7771377259096004,2.7970926522271924,7.823727305143349,2.118271978124337,2.3161701627841014,0.7774685059422829
94,RADA880105,hydrophobic,_conjoint_triad,Conjoint Triad,0.7769485688458848,2.662278725867087,7.08772801420448,2.1173735954257875,2.112324380568629,0.785845348719856
95,KRIW790101,geometry,_conjoint_triad,Conjoint Triad,0.7767241798749822,2.5982516697280746,6.750911739244729,2.116309363049783,2.006659329341676,0.7809650806300392
96,ROBB760109,sec_struct,_dipeptide_composition,Composition,0.7765567435694227,2.6465288282618475,7.004114838821027,2.1155162904956057,2.0238528059440406,0.7809571627327134
97,ISOY800107,sec_struct,_tripeptide_composition,Composition,0.7764214120192299,2.809777936124015,7.894852050329329,2.1148759352667605,2.1648230250866987,0.7818881491282546
98,TSAJ990102,geometry,_dipeptide_composition,Composition,0.7763945399911307,2.6479257911122267,7.0115109952373125,2.1147488526966596,2.124344705348172,0.7804588978983111
99,FINA910102,sec_struct,_tripeptide_composition,Composition,0.7761678615436647,2.7517466753874005,7.572109765505612,2.11367776116921,2.210667449497209,0.777205889104011
100,PALJ810115,sec_struct,_conjoint_triad,Conjoint Triad,0.7760717375436311,2.7182330359030513,7.388790837474718,2.1132240512008797,2.1534104955781523,0.776870924026779
101,CASG920101,hydrophobic,_conjoint_triad,Conjoint Triad,0.7758908930125075,2.716476599085841,7.3792451133809775,2.1123712475244916,2.0987877484802664,0.7792529051467998
102,VENT840101,observable,_geary_autocorrelation,Autocorrelation,0.7754504586693363,2.9338910959237796,8.607716962740836,2.1102986147086127,2.5110199178697425,0.7772911719937433
103,NADH010104,hydrophobic,_tripeptide_composition,Composition,0.7753970412987157,2.88371028687404,8.315785018623156,2.11004765339644,2.289675702301459,0.7806426447780014
104,WILM950101,hydrophobic,_dipeptide_composition,Composition,0.7753034379378638,2.7556269576147985,7.593479929533389,2.10960810923152,2.1946224634322875,0.7865419026268503
105,RICJ880102,sec_struct,_tripeptide_composition,Composition,0.7752630397001514,2.563711687757943,6.572617617946681,2.1094184913777214,1.9935437620789052,0.7758481700949466
106,ISOY800104,sec_struct,_conjoint_triad,Conjoint Triad,0.7746892964110927,2.8165575738066146,7.932996566567403,2.106731011073237,2.224955850331436,0.7820351845739332
107,DAYM780201,composition,_moran_autocorrelation,Autocorrelation,0.774276087795143,2.7247574121953377,7.4243029553134345,2.1048018442572234,2.2521182356557863,0.780295155776535
108,PALJ810110,sec_struct,_dipeptide_composition,Composition,0.7742685063254614,2.655715690108246,7.052825826687116,2.104766497781864,2.185321060776704,0.7940977819037067
109,RACS820114,geometry,_moran_autocorrelation,Autocorrelation,0.7739639874475277,2.8720292822403497,8.248552198046017,2.103348234511054,2.3297383752661442,0.7777951097057882
110,KOEP990102,sec_struct,_tripeptide_composition,Composition,0.7738582184469872,2.759939328064421,7.617265094596688,2.1028562974220417,2.3056189348024074,0.7787896994200743
111,TSAJ990101,geometry,_dipeptide_composition,Composition,0.773760963285766,2.731274526658876,7.459860539975667,2.102404263115985,2.2355733628500727,0.7747181158314405
112,QIAN880130,sec_struct,_dipeptide_composition,Composition,0.7734677373560852,2.7032609016822295,7.30761950256382,2.1010431345483926,2.153409472559915,0.7734892569337256
113,HUTJ700103,flexibility,_tripeptide_composition,Composition,0.7734029431271127,2.793456504108312,7.803399240345032,2.1007427219900485,2.190686333596943,0.7967847058749629
114,WERD780101,hydrophobic,_quasi_seq_order,Quasi-Sequence-Order,0.7732104945358109,2.3687109874363905,5.610791742001879,2.099851210762593,1.928520438784043,0.7734132479123277
115,ROBB760111,sec_struct,_tripeptide_composition,Composition,0.7730851419192153,2.8937392702177003,8.373726964000069,2.099271129298681,2.3452364476936505,0.7770355952193105
116,NADH010103,hydrophobic,_tripeptide_composition,Composition,0.7730838768657347,2.614153934693836,6.833800794275264,2.0992652775903196,2.1049580297148713,0.7753086431278654
117,RICJ880110,sec_struct,_dipeptide_composition,Composition,0.772957772095937,2.7653987896904955,7.647430466021657,2.0986822051455287,1.9643518773240434,0.774762029141543
118,MEIH800102,geometry,_geary_autocorrelation,Autocorrelation,0.772573313526442,2.5990987312192844,6.7553142146256935,2.0969075725120736,2.0669471889800475,0.7934684530779365
119,RACS820106,geometry,_dipeptide_composition,Composition,0.7724835144873944,2.5859316311350646,6.687042400904856,2.096493714877974,2.1310280885191295,0.7824325110065656
120,GOLD730101,hydrophobic,_tripeptide_composition,Composition,0.772336861044028,2.87036048863948,8.238969334742674,2.095818358398775,2.292225758317592,0.7735167707658877
121,KRIW790103,geometry,_dipeptide_composition,Composition,0.7722946197937659,2.753608938293982,7.58236218505251,2.095623953475526,2.175578278487984,0.7723799510911508
122,MIYS990102,hydrophobic,_dipeptide_composition,Composition,0.7720991269356657,2.9153907848915264,8.499503428630431,2.094724949878255,2.355639396046545,0.7727297005620257
123,JOND920101,composition,_moran_autocorrelation,Autocorrelation,0.7718069739746634,2.696631610446018,7.271822042456686,2.0933835940302,2.187735165041395,0.7771869921837754
124,BLAM930101,sec_struct,_geary_autocorrelation,Autocorrelation,0.7717871630639895,2.6928426531902634,7.251401554840778,2.0932927298702015,2.2098590325122323,0.7815805590779551
125,PARS000102,composition,_dipeptide_composition,Composition,0.7717860712105367,3.0171632489043865,9.103274070539273,2.093287722350195,2.3834272176024407,0.7721464601374666
126,BURA740102,sec_struct,_dipeptide_composition,Composition,0.7716884521475472,2.906640028871569,8.448556257438515,2.0928401614722674,2.394487368290162,0.7723843910823126
127,MIYS990105,hydrophobic,_geary_autocorrelation,Autocorrelation,0.7716230302016728,2.4295241810292323,5.902587746205762,2.092540377560574,2.0120816179366368,0.7722547890140283
128,NADH010101,hydrophobic,_quasi_seq_order,Quasi-Sequence-Order,0.7715967352555904,2.682200348553307,7.1941987097794815,2.0924199221454667,2.2379388214876723,0.7716725824306827
129,KUMS000102,composition,_moran_autocorrelation,Autocorrelation,0.771391679669711,2.4745745560641006,6.123519233519841,2.091481289093996,2.080189612198431,0.786421094961296
130,QIAN880114,sec_struct,_dipeptide_composition,Composition,0.7713745784245292,2.8497433307590483,8.121037051205676,2.091403065939851,2.2120019777179536,0.7726623966880821
131,PONP930101,hydrophobic,_tripeptide_composition,Composition,0.7713441458296577,2.7160962070731975,7.37717860607741,2.091263885291417,2.128570980297899,0.7739710317886264
132,KLEP840101,charge,_pseudo_aa_composition,Pseudo Composition,0.7711957415540076,2.8661997187159405,8.215100827567337,2.0905855700257723,2.319621960335433,0.7725504165902912
133,CHOP780203,sec_struct,_moran_autocorrelation,Autocorrelation,0.7709720550373285,2.672482187978119,7.142161045060313,2.089564406337145,2.1680747896383474,0.7837459292024569
134,LEVM780102,sec_struct,_moran_autocorrelation,Autocorrelation,0.7707250584197343,2.395682485447438,5.739294571079614,2.0884385649913333,1.9121473706778673,0.7731733785643449
135,WARP780101,geometry,_dipeptide_composition,Composition,0.7705860401429528,2.4952875277264486,6.226459846027171,2.0878057021806637,1.880664378632139,0.7707088472510744
136,PALJ810102,sec_struct,_tripeptide_composition,Composition,0.7705307294239261,2.816992372602457,7.935446027300419,2.0875540671931962,2.0688924099796218,0.772930531517445
137,NADH010106,hydrophobic,_dipeptide_composition,Composition,0.7703884776549837,2.7089838523082217,7.338593512066693,2.0869073133546836,2.164422400638686,0.7736045039518049
138,YUTK870101,observable,_tripeptide_composition,Composition,0.7703319824748308,2.7427787353549196,7.522835191115132,2.0866506222897914,2.1614967461753576,0.7705551826190307
139,MITS020101,hydrophobic,_dipeptide_composition,Composition,0.7699923932964742,2.942209834684902,8.656598711316558,2.085109660831897,2.3572318746544685,0.7708050695456392
140,NAKH900106,composition,_geary_autocorrelation,Autocorrelation,0.7699371429818218,2.830205185348492,8.010061391173492,2.0848592729949433,2.2560458613979706,0.7705622114362651
141,FUKS010102,composition,_dipeptide_composition,Composition,0.7698799156898601,2.5874717426732503,6.695010019132546,2.084600020810841,2.121161665903935,0.769882967255243
142,GARJ730101,hydrophobic,_dipeptide_composition,Composition,0.7695580716714903,2.5565472024244658,6.535933598224362,2.083143796084839,1.9681424080178416,0.7695615083383802
143,PONP800106,hydrophobic,_tripeptide_composition,Composition,0.7692507469247419,3.202448761803332,10.255678071975693,2.081756110237139,2.6219053273698405,0.7709319893953326
144,GRAR740101,composition,_moran_autocorrelation,Autocorrelation,0.7691815987542011,2.667368589909134,7.114855194433844,2.0814442624632674,2.251870859246994,0.769301431421797
145,ROSG850102,hydrophobic,_dipeptide_composition,Composition,0.769012118613385,2.67257554818718,7.142660060768004,2.0806805249987144,2.1241118645581567,0.7741334183691628
146,GEIM800110,sec_struct,_tripeptide_composition,Composition,0.7689683413469317,2.6797185738493363,7.180891635033122,2.0804833857373866,2.1690864171410484,0.7751987574219505
147,ISOY800103,sec_struct,_dipeptide_composition,Composition,0.768873214820494,2.928242861550987,8.574606256224312,2.080055201860816,2.217833929084568,0.7780325743687876
148,ANDN920101,observable,_moran_autocorrelation,Autocorrelation,0.7688693265931378,2.3772661356767175,5.651394279835313,2.0800377057807116,1.8802039610959345,0.7694025371162028
149,NAKH900113,composition,_dipeptide_composition,Composition,0.7687931484367528,3.2237426523541064,10.39251668860709,2.0796950115859953,2.5872347807762655,0.7687964857955947
150,RACS820104,geometry,_dipeptide_composition,Composition,0.7687119713353876,2.919681879889426,8.524542279754654,2.0793300155468586,2.2956361763796806,0.7805080506960198
151,GEIM800102,sec_struct,_dipeptide_composition,Composition,0.7686347243540544,2.3703075167460175,5.618357723942672,2.0789828688637964,1.8899305389421546,0.7852346500425911
152,BEGF750101,sec_struct,_pseudo_aa_composition,Pseudo Composition,0.7685900330334634,2.9225792670591284,8.541469572243873,2.0787821061708467,2.37181970726774,0.7689160397628254
153,QIAN880124,sec_struct,_moran_autocorrelation,Autocorrelation,0.7684992599814165,2.8929639586934317,8.369240466299171,2.07837451374302,2.3025316542771237,0.7808489822126901
154,NAKH900112,composition,_conjoint_triad,Conjoint Triad,0.7684674452309839,2.550639099431377,6.505759815548106,2.078231714735421,2.070490024084919,0.7684704082253664
155,BUNA790103,observable,_dipeptide_composition,Composition,0.7683278737432218,2.6806704946319435,7.185994300790268,2.0776056023123783,2.147299661002937,0.7722177012224594
156,EISD840101,hydrophobic,_tripeptide_composition,Composition,0.7683209915691706,2.867065040117268,8.220061944262632,2.0775747437774394,2.263559621892044,0.7739171362339831
157,CORJ870105,hydrophobic,_quasi_seq_order,Quasi-Sequence-Order,0.7679349656034562,2.4614856382081403,6.058911547104935,2.0758460654456776,2.079692176086534,0.768647127674474
158,FUKS010112,composition,_conjoint_triad,Conjoint Triad,0.7678741757144212,2.871015674151137,8.242731001221507,2.075574232884097,2.335590765847502,0.7695254442749251
159,RACS820114,geometry,_dipeptide_composition,Composition,0.7677758341815197,2.4886382065954824,6.193320123326778,2.0751347076411606,2.051008709171531,0.7684955747890694
160,PALJ810111,sec_struct,_dipeptide_composition,Composition,0.767759089179919,2.9131461009181487,8.486420205294614,2.0750598957566995,2.0032167216282537,0.7705271363483215
161,YUTK870103,observable,_dipeptide_composition,Composition,0.7677239009696636,2.7104519639708595,7.346549848993489,2.0749027112468963,2.2968064873867777,0.7700721432167842
162,QIAN880102,sec_struct,_conjoint_triad,Conjoint Triad,0.7675896056192892,2.5786888500413805,6.649636185327737,2.0743031467297346,2.135684427624278,0.7675969166695169
163,KARS160122,meta,_tripeptide_composition,Composition,0.7675781559392969,2.7176408671000245,7.385571882532174,2.07425205342601,2.1614948625514447,0.7719511904334642
164,QIAN880131,sec_struct,_conjoint_triad,Conjoint Triad,0.7675654346487554,3.032703570214828,9.197290944793764,2.07419529008695,2.553203427957341,0.7675660996671023
165,KARS160117,meta,_tripeptide_composition,Composition,0.7675409331122408,2.628594875379643,6.909511018872121,2.074085975549253,1.9255592502506207,0.7699010403795311
166,CHOP780204,sec_struct,_tripeptide_composition,Composition,0.767528416977753,2.5954660176421105,6.736443848734996,2.0740301410079023,2.0956361517588977,0.7752012474635415
167,CEDJ970103,composition,_conjoint_triad,Conjoint Triad,0.7673994060132828,2.9084187173443676,8.458899435399056,2.0734548850798054,2.2411937664139385,0.7693233030341671
168,TANS770102,sec_struct,_dipeptide_composition,Composition,0.7673903321345195,2.7167103506676225,7.380515129424595,2.0734144429479144,2.1372304830170576,0.7859473873216029
169,DIGM050101,composition,_dipeptide_composition,Composition,0.767336477537725,2.8084785622228097,7.8875518344651,2.0731744625676036,2.199419969823476,0.7728729195441687
170,PONP800102,hydrophobic,_tripeptide_composition,Composition,0.7673255820544779,2.954624342273774,8.729805003956733,2.073125921558526,2.309107890026465,0.7673443147862968
