,Index,Category,Descriptor,Descriptor Group,R2,RMSE,MSE,RPD,MAE,Explained Var
37,FAUJ880110,geometry,_geary_autocorrelation,Autocorrelation,0.8349681739619377,2.67024118760834,7.130187999999997,2.4615924288081352,2.2689811320754716,0.8352050758948554
38,AVBF000106,polar,_dipeptide_composition,Composition,0.8333888918473094,2.1411524669655013,4.584533886792451,2.44989811491481,1.7929811320754705,0.836442867873754
39,RICJ880101,sec_struct,_conjoint_triad,Conjoint Triad,0.8333368601410276,2.372073505813247,5.62673271698115,2.449515659832315,2.007018867924531,0.8339296795401184
40,TANS770101,sec_struct,_dipeptide_composition,Composition,0.832798310570998,2.1669903657568566,4.695847245283035,2.445567584952354,1.7882641509433985,0.8331635687717258
41,FASG760105,polar,_tripeptide_composition,Composition,0.8326249315379836,2.31149781139318,5.343022132075461,2.4443006101010725,1.930396226415092,0.8327934242561854
42,RACS820111,geometry,_tripeptide_composition,Composition,0.832486910644755,2.309438684558622,5.333507037735857,2.4432934229147314,1.733226415094341,0.8355239558427452
43,PONP800102,hydrophobic,_tripeptide_composition,Composition,0.8323713248294552,2.2947746467235692,5.265990679245282,2.4424509096582607,1.879471698113207,0.8324151257778745
44,CHOP780213,sec_struct,_conjoint_triad,Conjoint Triad,0.8320279490800728,2.3282004387549793,5.420517283018878,2.4399531504739524,1.8831698113207578,0.832068956137968
45,FUKS010101,composition,_conjoint_triad,Conjoint Triad,0.8319535873105038,2.448060560818298,5.993000509433999,2.4394132421607657,2.0003962264150994,0.8431462598695576
46,OOBM850104,sec_struct,_tripeptide_composition,Composition,0.8307357463670013,2.2251206708850635,4.951161999999995,2.4306217216200383,1.7441132075471724,0.8346509789417267
47,QIAN880127,sec_struct,_dipeptide_composition,Composition,0.8306730029115016,2.54517473174129,6.4779144150943475,2.4301713512164507,1.8691698113207569,0.8311418284395138
48,AURR980108,sec_struct,_geary_autocorrelation,Autocorrelation,0.8303088322838653,2.557425341502368,6.5404243773585025,2.4275622809663924,2.1372452830188697,0.8314248086823403
49,OOBM770102,geometry,_dipeptide_composition,Composition,0.8302789290399634,2.748630904478929,7.554971849056654,2.4273484148142677,2.2832452830188745,0.832445689170085
50,MIYS990104,hydrophobic,_tripeptide_composition,Composition,0.8300155181540445,2.645918900909227,7.000886830188693,2.4254669551539965,1.9633207547169795,0.839942022935101
51,NADH010103,hydrophobic,_pseudo_aa_composition,Pseudo Composition,0.8297535093403523,2.19343837086718,4.8111718867924695,2.423599843499761,1.8179622641509479,0.8344060688232806
52,RADA880107,hydrophobic,_amp_pseudo_aa_composition,Pseudo Composition,0.8297395794029054,2.7865114695280457,7.76464616981135,2.4235006974837323,2.278471698113214,0.8307133773947109
53,QIAN880116,sec_struct,_conjoint_triad,Conjoint Triad,0.8293635499259036,2.3338719912836097,5.446958471698122,2.4208289051650924,1.819716981132081,0.8295647047841751
54,ROBB760108,sec_struct,_tripeptide_composition,Composition,0.8282618214901757,2.4150842752591064,5.832632056603803,2.4130514054103043,1.884358490566042,0.8318536061754134
55,RADA880101,hydrophobic,_conjoint_triad,Conjoint Triad,0.8282435147334756,2.469227852726283,6.09708618867925,2.4129228037971377,1.9116226415094375,0.8285186650768037
56,MAXF760102,sec_struct,_conjoint_triad,Conjoint Triad,0.8276470424573135,2.5373143319005527,6.437964018867949,2.4087439113823774,1.9944716981132113,0.8335337992760962
57,FAUJ880110,geometry,_dipeptide_composition,Composition,0.8275805907149663,2.787583717331568,7.770622981132084,2.408279692603289,2.2075471698113236,0.8276019919204665
58,RICJ880104,sec_struct,_dipeptide_composition,Composition,0.8275670717727275,2.7311691981053174,7.459285188679242,2.4081852847875846,2.11066037735849,0.8276860928572582
59,QIAN880114,sec_struct,_tripeptide_composition,Composition,0.8275606032073568,2.7417646844515384,7.517273584905643,2.4081401163100846,2.0568301886792404,0.8464714831291954
60,KANM800104,sec_struct,_tripeptide_composition,Composition,0.8272670317995319,2.652295993613051,7.034674037735841,2.4060928472531824,2.0386037735849043,0.828384007732966
61,KANM800102,sec_struct,_dipeptide_composition,Composition,0.8271289273788527,2.5148473339762702,6.324457113207555,2.405131557298219,1.852622641509436,0.8271560980418179
62,CHOP780202,sec_struct,_tripeptide_composition,Composition,0.8268710505839001,2.3112399147202836,5.341829943396224,2.403339659553644,1.840169811320757,0.8283404200914128
63,GEOR030104,sec_struct,_conjoint_triad,Conjoint Triad,0.8266562412512131,2.6970331708246182,7.273987924528294,2.4018500765713218,2.0791698113207517,0.8267525894713555
64,KARS160105,meta,_dipeptide_composition,Composition,0.8266019947674659,2.4735639630390156,6.11851867924528,2.401474345279561,1.8276981132075476,0.8311201327262208
65,NAKH900103,composition,_conjoint_triad,Conjoint Triad,0.8263943538433038,2.3391900670555463,5.471810169811331,2.4000377746567247,1.8978301886792481,0.8286027744934814
66,QIAN880136,sec_struct,_tripeptide_composition,Composition,0.8263012701574249,2.8623421172575507,8.193002396226438,2.399394608467003,2.254660377358493,0.8341078518671702
67,CORJ870106,hydrophobic,_dipeptide_composition,Composition,0.8259309348845474,2.595631082604222,6.737300716981166,2.3968408704496014,2.047358490566044,0.8280114917855367
68,GRAR740103,geometry,_conjoint_triad,Conjoint Triad,0.8255425476564453,2.6327696299768246,6.931475924528305,2.3941713912900364,2.041924528301885,0.8280074254364231
69,NAKH900112,composition,_dipeptide_composition,Composition,0.8248954540257296,2.6251137621350686,6.891222264150933,2.3897435022111466,2.044905660377355,0.8309027393731155
70,CASG920101,hydrophobic,_dipeptide_composition,Composition,0.8247894223214703,2.316290650449224,5.36520237735849,2.389020295522198,1.7337735849056624,0.8248265893210609
71,AURR980113,sec_struct,_tripeptide_composition,Composition,0.8246944041627571,2.4908027045929484,6.2040981132075474,2.3883727660573704,2.057924528301892,0.8262985155773445
72,JURD980101,hydrophobic,_dipeptide_composition,Composition,0.8245133551247683,2.300400252294096,5.29184132075474,2.387140409660052,1.7216981132075542,0.8249765769532893
73,QIAN880139,sec_struct,_conjoint_triad,Conjoint Triad,0.8243773536651582,2.3675139098234577,5.605122113207555,2.3862159347590985,1.9316603773584942,0.8308569785314733
74,RACS820105,geometry,_conjoint_triad,Conjoint Triad,0.8238025305778278,2.467099905434768,6.086581943396242,2.3823203834886533,1.9250000000000038,0.8286647447563931
75,ROBB760103,sec_struct,_dipeptide_composition,Composition,0.82368557011841,2.4222160016172296,5.867130358490559,2.381530080870012,1.9762452830188662,0.8309738438196654
76,LEVM780101,sec_struct,_tripeptide_composition,Composition,0.8236352390061916,2.5458557963578894,6.481381735849064,2.381190235171551,1.9841886792452843,0.8277732284623963
77,QIAN880129,sec_struct,_dipeptide_composition,Composition,0.8231868569122232,2.6165700939596004,6.846439056603751,2.37816907737863,2.079132075471695,0.8236870525208662
78,YUTK870101,observable,_tripeptide_composition,Composition,0.8231232257802161,2.5227688330296325,6.3643625849056935,2.3777412676693066,1.854962264150944,0.8237912477259038
79,CHOP780206,sec_struct,_geary_autocorrelation,Autocorrelation,0.8223271978197444,2.3167840633573125,5.36748839622642,2.3724087877040385,1.7882452830188704,0.8250810627131014
80,FAUJ880109,polar,_dipeptide_composition,Composition,0.8222666068562803,2.6240152798105556,6.885456188679267,2.372004365144902,2.0618490566037755,0.8225963214866738
81,ISOY800107,sec_struct,_tripeptide_composition,Composition,0.8221478531375555,2.2204640047130706,4.930460396226406,2.371212326980746,1.7666603773584855,0.8263201043047947
82,YUTK870102,observable,_conjoint_triad,Conjoint Triad,0.8221186683567102,2.5171178486814956,6.3358822641509605,2.3710177979927396,2.066226415094346,0.8225495651788025
83,KARS160103,meta,_tripeptide_composition,Composition,0.8220585891246666,2.5402333015719436,6.452785226415098,2.3706174950117544,1.929792452830189,0.8246825688062587
84,OOBM770104,geometry,_conjoint_triad,Conjoint Triad,0.8218821284898961,2.466128548731376,6.081790018867925,2.3694429235807393,2.05356603773585,0.8222474043869106
85,KIDA850101,hydrophobic,_pseudo_aa_composition,Pseudo Composition,0.8217932245298527,2.1856786994795225,4.777191377358497,2.3688518149158866,1.7668867924528318,0.8262576097496842
86,CHOC760103,hydrophobic,_conjoint_triad,Conjoint Triad,0.8217843037552442,2.252662701178989,5.074489245283019,2.3687925264861365,1.7300754716981155,0.8234870251308152
87,MITS020101,hydrophobic,_dipeptide_composition,Composition,0.8216884999189478,2.311126030380405,5.341303528301888,2.368156084354755,1.708094339622642,0.8239534215431481
88,KARS160112,meta,_dipeptide_composition,Composition,0.8215032884865426,2.593955066455946,6.728602886792471,2.3669271445798774,2.085679245283022,0.8218463373347965
89,SIMZ760101,hydrophobic,_moran_autocorrelation,Autocorrelation,0.8214508788956074,2.2081998602122765,4.876146622641518,2.366579736575073,1.7311132075471716,0.8216681930334913
90,WOLS870103,meta,_pseudo_aa_composition,Pseudo Composition,0.8214227994036424,2.6333043736963524,6.934291924528339,2.3663936686757987,2.291924528301893,0.8227864621676357
91,RACS770102,geometry,_conjoint_triad,Conjoint Triad,0.821291436340455,2.425908369063913,5.885031415094335,2.3655237778856746,1.8819056603773592,0.825108633787107
92,PRAM900103,sec_struct,_conjoint_triad,Conjoint Triad,0.8211944841527559,2.5376095050263356,6.439462000000003,2.364882372050684,2.0341132075471697,0.8255729172708912
93,BASU050101,geometry,_conjoint_triad,Conjoint Triad,0.8211817164445376,2.688066437015896,7.225701169811333,2.3647979436955846,2.150566037735853,0.8247085709457783
94,MAXF760106,sec_struct,_tripeptide_composition,Composition,0.8211787723770115,2.4838040780450528,6.169282698113235,2.3647784768974307,1.9712641509434055,0.8213533345261954
95,PALJ810106,sec_struct,_conjoint_triad,Conjoint Triad,0.8208664183835073,2.7687238767454576,7.665831905660396,2.362715853381398,2.213716981132077,0.8255213347544231
96,JOND920101,composition,_dipeptide_composition,Composition,0.8205898322494554,2.578783620675491,6.650124962264195,2.360893920684411,2.0756415094339684,0.8221883308387765
97,MUNV940101,sec_struct,_conjoint_triad,Conjoint Triad,0.8202389451806358,2.725131310666949,7.426340660377362,2.3585886054461587,2.1416037735849063,0.8202409058563044
98,FAUJ880105,geometry,_dipeptide_composition,Composition,0.8202073661765988,2.365778562661171,5.596908207547157,2.3583814636174902,1.8831886792452814,0.8245965642539883
99,BUNA790103,observable,_conjoint_triad,Conjoint Triad,0.8197842473141574,2.487335567714,6.186838226415128,2.355611278241214,2.0633962264151,0.8198853209871336
100,KRIW710101,geometry,_pseudo_aa_composition,Pseudo Composition,0.8197361374995545,2.5038772537580196,6.269401301886801,2.355296917995317,2.0443207547169857,0.8216863316050846
101,PALJ810104,sec_struct,_dipeptide_composition,Composition,0.8193839908277385,2.659980724146363,7.075497452830208,2.3529997389026627,2.119150943396228,0.8195360828669591
102,ISOY800107,sec_struct,_dipeptide_composition,Composition,0.8192204936858982,2.450465169548393,6.004779547169835,2.35193547071765,1.8676981132075514,0.8257687707239545
103,RACS820108,geometry,_geary_autocorrelation,Autocorrelation,0.8191804263532909,2.366004170716751,5.597975735849062,2.351674876690635,1.848981132075472,0.8191926257158745
104,ROBB760112,sec_struct,_dipeptide_composition,Composition,0.8190337440719246,2.65007382951623,7.0228913018868155,2.3507216079108626,1.9084716981132113,0.8193972582751781
105,GUYH850101,hydrophobic,_dipeptide_composition,Composition,0.818991377157273,2.6611595252573537,7.081770018867945,2.350446486625122,2.1306603773584936,0.8256606498103619
106,GEIM800102,sec_struct,_conjoint_triad,Conjoint Triad,0.8186041924017151,2.5215722595986363,6.358326660377373,2.347936662382689,2.030245283018868,0.819584579953423
107,OOBM850104,sec_struct,_dipeptide_composition,Composition,0.8177390848990825,2.4004931411596915,5.7623673207547235,2.3423577546144934,1.8827547169811316,0.8326926682568877
108,NAKH920104,composition,_dipeptide_composition,Composition,0.8175637336631982,2.5685891215746626,6.597650075471696,2.3412317886020793,1.9117358490566054,0.8289942902430731
109,CIDH920102,hydrophobic,_conjoint_triad,Conjoint Triad,0.8175557235273498,2.651371997984838,7.029773471698111,2.341180392661115,2.11143396226415,0.8191538854320712
110,NAKH900103,composition,_dipeptide_composition,Composition,0.817384059746485,2.5764609814004995,6.638151188679226,2.3400797484076032,2.131415094339619,0.8173855877839277
111,MEEJ810101,hydrophobic,_conjoint_triad,Conjoint Triad,0.8172525446911316,2.4474183433099093,5.989856547169821,2.3392375722292447,1.972018867924531,0.8178188855141513
112,FINA910102,sec_struct,_tripeptide_composition,Composition,0.8171813227598372,2.7205053914494752,7.401149584905663,2.338781871395792,2.125094339622646,0.8171873515520369
113,COSI940101,polar,_conjoint_triad,Conjoint Triad,0.8170156296108769,2.3290007129141728,5.424244320754724,2.3377227429652776,1.8126603773584913,0.8247155231471283
114,CHOP780215,sec_struct,_tripeptide_composition,Composition,0.8169406721136153,2.5722384385794532,6.616410584905663,2.337244079054269,2.033679245283021,0.8175043558976031
115,GOLD730102,geometry,_tripeptide_composition,Composition,0.8169268372837116,2.5481252449891354,6.4929422641509404,2.3371557646757006,2.0361132075471686,0.8171951322287787
116,AVBF000103,polar,_tripeptide_composition,Composition,0.8168434662118687,2.4232158385088223,5.871975000000014,2.336623778849771,1.9472264150943408,0.8168618588307872
117,QIAN880135,sec_struct,_dipeptide_composition,Composition,0.8167949299898989,2.5788804723302015,6.650624490566043,2.3363142393735443,2.0630188679245323,0.816928314422728
118,TSAJ990101,geometry,_conjoint_triad,Conjoint Triad,0.8165205456751421,2.5535513819732265,6.520624660377374,2.3345666654363764,2.0945849056603776,0.8233260757424798
119,ROBB760113,sec_struct,_tripeptide_composition,Composition,0.8163274734798454,2.602480822976854,6.772906433962284,2.333339322311705,1.9556415094339676,0.816339562123002
120,CHAM820101,polar,_dipeptide_composition,Composition,0.8162737119465753,2.488758215020137,6.193917452830218,2.3329979093352327,1.9284339622641558,0.8220909566827979
121,PALJ810104,sec_struct,_tripeptide_composition,Composition,0.8161933574884424,2.525030042787841,6.375776716981165,2.3324878970925127,2.121849056603778,0.830018060973589
122,PALJ810110,sec_struct,_dipeptide_composition,Composition,0.8161894659070321,2.5424551015497237,6.464077943396215,2.3324632055952885,2.0623207547169793,0.8213796170646552
123,GUYH850102,hydrophobic,_conjoint_triad,Conjoint Triad,0.8161707140261337,2.8097408965348314,7.894643905660359,2.3323442387303133,2.207188679245278,0.8326813851588728
124,LIFS790101,sec_struct,_tripeptide_composition,Composition,0.8160941355710788,2.51689782477902,6.334774660377361,2.331858593762112,1.8913018867924543,0.8226255713991903
125,AURR980111,sec_struct,_dipeptide_composition,Composition,0.8155654685752884,2.516196369485365,6.331244169811331,2.328514151291274,2.0567358490566066,0.8155893971583469
126,MIYS990102,hydrophobic,_dipeptide_composition,Composition,0.8154681366429446,2.600172178624059,6.760895358490584,2.3278999791073036,1.9343396226415142,0.8159794304309124
127,WOLR790101,hydrophobic,_tripeptide_composition,Composition,0.8152902340006958,2.3963365160413552,5.742428698113221,2.326778654194422,1.8019433962264142,0.8154501488168848
128,RACS820101,geometry,_tripeptide_composition,Composition,0.8149920579972786,2.7164393522987043,7.379042754717003,2.324902871668898,2.1538113207547216,0.8149975441858567
129,NAKH920102,composition,_conjoint_triad,Conjoint Triad,0.8145922973307247,2.362671097927328,5.5822147169811265,2.3223951381029164,1.7752452830188652,0.8148755000546276
130,ONEK900101,sec_struct,_tripeptide_composition,Composition,0.814304562104198,2.280487344473082,5.2006225283018885,2.320595164024157,1.8269056603773588,0.8149763976590644
131,RACS820113,geometry,_dipeptide_composition,Composition,0.8140848232163713,2.7205672896215063,7.401486377358508,2.319223367024047,2.1822264150943433,0.8155112545220677
132,QIAN880114,sec_struct,_dipeptide_composition,Composition,0.8140056526975067,2.6854274562239673,7.211520622641527,2.318729713148297,2.039000000000001,0.8158646121419355
133,ZASB820101,hydrophobic,_dipeptide_composition,Composition,0.8139618283615934,2.3339899193004716,5.4475089433962225,2.3184565896972713,1.8624905660377356,0.8203887924483985
134,NAKH900113,composition,_conjoint_triad,Conjoint Triad,0.8137411326371193,2.4879477713986597,6.189884113207557,2.3170826279561467,1.9213962264150939,0.8137894598473023
135,MIYS990102,hydrophobic,_conjoint_triad,Conjoint Triad,0.8134029806416452,2.8782763152918154,8.28447454716983,2.3149821618917517,2.111641509433965,0.8214012266075054
136,AURR980110,sec_struct,_quasi_seq_order,Quasi-Sequence-Order,0.8132351793384655,2.706113316736546,7.323049283018871,2.313941965148534,2.142150943396224,0.8158529207950905
137,RADA880102,hydrophobic,_dipeptide_composition,Composition,0.8131502872361581,2.3649303352458477,5.592895490566037,2.313416254640331,1.8617547169811337,0.8133748219804227
138,OOBM850103,sec_struct,_dipeptide_composition,Composition,0.8127261932080622,2.540081231058832,6.452012660377351,2.3107953272673893,1.9793018867924521,0.8129923283235085
139,QIAN880116,sec_struct,_dipeptide_composition,Composition,0.8126641850538158,2.5927925864261523,6.722573396226416,2.3104128589919464,2.0140377358490578,0.8135344306397393
140,QIAN880126,sec_struct,_tripeptide_composition,Composition,0.8126047182350731,2.7747545667428675,7.699262905660399,2.31004624409378,2.058528301886796,0.8160374390952296
141,KARS160111,meta,_dipeptide_composition,Composition,0.8125781548429253,2.374281802034394,5.637214075471688,2.309882536286388,1.8611320754716996,0.8128323199926148
142,AVBF000105,polar,_dipeptide_composition,Composition,0.8125038586939402,2.5961293394532228,6.739887547169826,2.3094248405171327,2.0443773584905713,0.8181079319567357
143,CEDJ970104,composition,_tripeptide_composition,Composition,0.8122660716698469,2.208427272714212,4.8771510188679335,2.307961798470331,1.6541132075471678,0.8398748147520843
144,RACS770103,geometry,_conjoint_triad,Conjoint Triad,0.8121425685571684,2.712390851642782,7.357064132075457,2.307203012065636,2.0465094339622603,0.8123531421088404
145,QIAN880108,sec_struct,_dipeptide_composition,Composition,0.8121243939001337,2.458692369901392,6.045168169811323,2.307091412591681,2.0063962264150947,0.8148255539665261
146,ROSM880105,hydrophobic,_conjoint_triad,Conjoint Triad,0.8116718848638975,2.569596066193331,6.602823943396241,2.3043180412975652,1.9973396226415108,0.8116816167963691
147,ROBB760101,sec_struct,_geary_autocorrelation,Autocorrelation,0.8111169314579962,2.3966723471560845,5.744038339622654,2.3009304167912767,1.925660377358492,0.8162873307076617
148,JUKT750101,composition,_dipeptide_composition,Composition,0.8110603254719051,2.6854866991517103,7.2118388113207486,2.3005857136674996,1.9314528301886775,0.8149215600118265
149,CEDJ970103,composition,_tripeptide_composition,Composition,0.8110332332948282,2.584741916243266,6.680890773584911,2.3004207901977014,1.8356792452830206,0.8111397867281779
150,ROBB760103,sec_struct,_geary_autocorrelation,Autocorrelation,0.8109796736644606,2.6763619879541785,7.162913490566042,2.300094850604795,2.216056603773584,0.8160478685143236
151,PONP800101,hydrophobic,_dipeptide_composition,Composition,0.8109683275915102,2.5472855956214238,6.488663905660391,2.3000258213377767,2.0892264150943367,0.8169945038424125
152,MEIH800102,geometry,_dipeptide_composition,Composition,0.8108157434599117,2.7172990335507534,7.383714037735859,2.299098106102347,2.168037735849057,0.8150643035113123
153,FUKS010108,composition,_tripeptide_composition,Composition,0.8107596805043507,2.722395844118836,7.411439132075508,2.298757523865361,2.2116603773584975,0.8258629286004244
154,FUKS010112,composition,_conjoint_triad,Conjoint Triad,0.8107587962572483,2.663271732428882,7.093016320754739,2.2987521532800614,2.1118301886792463,0.8153671277004759
155,BURA740101,sec_struct,_conjoint_triad,Conjoint Triad,0.8106608019880412,2.541408478895871,6.458757056603824,2.2981572059733213,1.9770566037735906,0.8117856708475216
156,MEIH800102,geometry,_tripeptide_composition,Composition,0.8105241797401729,2.4480179121307954,5.992791698113219,2.2973285091442897,1.9006037735849057,0.8115972506353846
157,FINA910103,sec_struct,_dipeptide_composition,Composition,0.8105013279446146,2.740447339877469,7.510051622641496,2.2971899866321173,2.187698113207543,0.8105227978677003
158,KUMS000104,composition,_dipeptide_composition,Composition,0.810294689628858,2.1747584294388016,4.7295742264151235,2.295938527714619,1.6376603773584977,0.8114338979067164
159,WILM950101,hydrophobic,_dipeptide_composition,Composition,0.8102087811003318,2.5286334477752073,6.393987113207531,2.295418843435155,1.9834905660377324,0.8109306167632708
160,BIGC670101,geometry,_tripeptide_composition,Composition,0.8101667480880055,2.3677311925132134,5.606151000000044,2.295164702737954,1.920584905660386,0.8109520026202043
161,MUNV940104,sec_struct,_tripeptide_composition,Composition,0.8100960533875073,2.9755570748450437,8.853939905660393,2.2947374575765487,2.378094339622644,0.8100961282244558
162,TSAJ990101,geometry,_dipeptide_composition,Composition,0.8100188905436854,2.820673297114826,7.956197849056623,2.2942713942617017,2.2319999999999998,0.8111438862168449
163,AURR980101,sec_struct,_tripeptide_composition,Composition,0.8099626433929751,2.3700281424967113,5.617033396226411,2.2939318405514237,1.8506037735849017,0.8217140827546869
164,YANJ020101,geometry,_dipeptide_composition,Composition,0.8099087763947258,2.895501409962418,8.383928415094351,2.2936067966717424,2.2264905660377385,0.8202919150558055
165,RADA880101,hydrophobic,_dipeptide_composition,Composition,0.8096556391932992,2.541049125927591,6.456930660377374,2.2920811660610036,1.8236792452830204,0.8178933285982104
166,AURR980118,sec_struct,_moran_autocorrelation,Autocorrelation,0.8094683777803977,2.3621045261488423,5.579537792452847,2.290954518769194,1.9675660377358501,0.8108371454274244
167,NAKH900105,composition,_dipeptide_composition,Composition,0.8094585820894196,2.760311679147434,7.619320566037728,2.2908956292868123,2.1234339622641514,0.8115122139075026
168,HUTJ700103,flexibility,_tripeptide_composition,Composition,0.809192137269409,2.3068212139668614,5.321424113207544,2.2892955628533738,1.7847547169811324,0.8094412913920305
169,KARP850101,flexibility,_dipeptide_composition,Composition,0.8091576687965826,2.485764728010048,6.1790262830188665,2.2890888160465024,1.8735283018867896,0.8135158152904018
