,Index + Descriptor,R2,RMSE,MSE,RPD,MAE,Explained Var
7114,SUEM840101 + tripeptide_comp,0.8164108556914738,2.796393227434739,7.819815082442878,1.6905185214511735,2.1603611110573575,0.6513229969233791
4510,NAGK730103 + tripeptide_comp,0.8163125193132621,2.8371356148264866,8.049338496916866,1.7022596263641054,2.1595033415536466,0.6498911438037646
3334,KARS160111 + tripeptide_comp,0.8161585930249141,2.8976934758280057,8.396627479856189,2.010763505889435,2.278362142403711,0.7479667616198848
7606,WILM950103 + moran_autocorrelation,0.8155609878254501,3.2246080810918785,10.398097276643048,1.881039216783842,2.4113431706570307,0.7247979569594674
257,AURR980115 + geary_autocorrelation,0.8153702386655788,3.0605688621912703,9.367081760214768,1.9815847952909489,2.405818953375556,0.753389890798071
5616,QIAN880101 + tripeptide_comp,0.8153280403929192,2.569145690302963,6.600509578002289,2.0873029596540067,2.0877750194339075,0.7711726024242591
7142,SUYM030101 + tripeptide_comp,0.8152816973859149,3.134851874629705,9.827296275869376,1.8563997332570756,2.58656032331752,0.7267193076415583
5798,QIAN880114 + tripeptide_comp,0.8152175083719492,2.9500300551365983,8.70267732620924,1.996805451392058,2.25009934361791,0.744493117535959
5521,PRAM900102 + geary_autocorrelation,0.8150733624799174,3.429824797295084,11.763698140140265,1.6648840336522854,2.627426143452566,0.64063157747751
576,BIGC670101 + tripeptide_comp,0.8149677103724954,2.887401720494084,8.337088695512197,1.792710418117474,2.3799145039024845,0.690264739521929
7296,TANS770109 + tripeptide_comp,0.814947331249944,2.7416193817566956,7.516476834423965,1.998789174426562,2.143036637055163,0.7509571809884494
3250,KARS160105 + tripeptide_comp,0.8149300639085373,3.4816378182140504,12.121801897218294,1.7377074774498475,2.904106194242745,0.705674164003231
1626,DESM900101 + tripeptide_comp,0.8146431862048966,2.5935000215856387,6.726242361964708,2.052149495798925,1.8411784755819076,0.7581216598152689
5801,QIAN880114 + geary_autocorrelation,0.8145391189369287,3.3413604491621682,11.164689651225208,1.797875762044997,2.5687200370254883,0.6887348270492634
7884,ZIMJ680103 + tripeptide_comp,0.8144923851823227,3.2949431907266584,10.856650630115974,1.9036986651764727,2.5206457825458166,0.7200238967901891
4625,NAKH900108 + geary_autocorrelation,0.8144822671873446,3.5423635167750764,12.548339284979088,1.7134035771087985,2.6099791932782948,0.6861575311984703
5182,PALJ810111 + tripeptide_comp,0.814477961195377,3.0968574333531733,9.590525962514805,1.6810354211392895,2.39909734002166,0.6436589767287941
6372,RACS820113 + tripeptide_comp,0.8144462172791721,2.8988150573635942,8.403128736797898,1.921335389539847,2.3953762421472127,0.7255888172668608
5058,PALJ810102 + moran_autocorrelation,0.814321930131017,3.166860364365581,10.029004567389702,1.8277993997802566,2.467491391292956,0.7006507169553762
1150,CHOP780205 + tripeptide_comp,0.8140855411214607,3.0652085898669057,9.395503699393865,1.9373241964388854,2.3890954609025785,0.733733138535237
2970,JANJ790101 + tripeptide_comp,0.8140130380698207,2.6403901065350466,6.9716599146881535,1.8480919685686283,2.0589709425229348,0.7015860006606223
2328,GEIM800104 + moran_autocorrelation,0.8139779607899021,3.296333178102041,10.865812421056301,1.8664090692695683,2.7168800628570575,0.7100321418180819
3883,LEVM780104 + geary_autocorrelation,0.8137648949888017,3.1642717470349258,10.012615689083463,1.7479733953392926,2.48231731037639,0.667378001310701
255,AURR980115 + norm_moreaubroto_autocorrelation,0.8137440676646699,2.619181460284365,6.860111521897339,1.9461043171019203,2.099550917215204,0.7309721499386396
2928,JANJ780101 + tripeptide_comp,0.8137091855288329,3.550921975800001,12.609046878219385,1.6374313135474405,2.6472542874178884,0.6230881462590163
3840,LEVM780101 + moran_autocorrelation,0.8136988922896965,3.2067987496616137,10.283558220831289,1.871635328883251,2.4723987372805882,0.7114430830212046
3796,LEVM760105 + tripeptide_comp,0.8135716234385953,2.8509130112128087,8.127704997502486,1.81370684104154,2.242908909929853,0.7017493279350016
5546,PRAM900104 + tripeptide_comp,0.8134098263558511,2.7867469520603394,7.765958574817592,1.9940228892804028,2.2505536763887704,0.750389717281605
1262,CHOP780213 + tripeptide_comp,0.8133670997546469,2.8393947178809,8.062162363929957,1.7122707354938358,2.181733449044757,0.6556271109169736
6302,RACS820108 + tripeptide_comp,0.8132636859514565,2.4878506021119824,6.189400618428954,2.01832106265549,1.9398634087572129,0.754497246152791
6722,RICJ880116 + tripeptide_comp,0.8129019645092712,2.8617588555822198,8.189663747503257,2.0509850397733964,2.1712804352618997,0.7709421270866641
6526,RICJ880102 + tripeptide_comp,0.812887336806455,3.186123061039189,10.151380160085731,1.7591250215444467,2.477799039343041,0.678483240633666
128,AURR980106 + tripeptide_comp,0.8127933468793933,2.8981510529734775,8.399279525851275,2.00562339267434,2.2845330674840065,0.7734387103554345
2046,FINA910102 + tripeptide_comp,0.8127402035734828,3.0413260674958,9.249664248829466,1.7533726041095432,2.5125320310468675,0.6832223853341469
3320,KARS160110 + tripeptide_comp,0.8126885692628858,2.7208290161053315,7.402910534880707,2.070761164935821,2.2441561171104785,0.7642744335102574
4468,NADH010107 + tripeptide_comp,0.8125309883560148,3.117706301372541,9.720092581618049,2.024587574769795,2.571616554590962,0.7517259116171032
422,AVBF000107 + tripeptide_comp,0.8124929405689125,3.1499945640418736,9.922465753493354,1.8727051401571657,2.522438890893779,0.7297334913156586
3292,KARS160108 + tripeptide_comp,0.8124113884175959,2.8408986464956274,8.070705119660687,1.9741141957464874,2.25547375244729,0.7386154469713232
2746,HOPT810101 + tripeptide_comp,0.812398393607596,3.1251685431764016,9.766678423259311,1.4402035418275438,2.425825422041531,0.5090405252758683
4244,MIYS990103 + tripeptide_comp,0.8123895250958983,3.3948284403080704,11.524860139124526,1.6545818005171893,2.510550626532484,0.6436309424222254
3110,KANM800102 + tripeptide_comp,0.8122913302875268,3.160064152942847,9.986005450714394,1.5778266603493598,2.5453870596208663,0.6032616477496742
3698,KUMS000104 + tripeptide_comp,0.8121983838903059,2.903134547910897,8.42819020327381,1.9416455955356322,2.2530745600347113,0.7384402313401849
1584,DAWD720101 + tripeptide_comp,0.8120267745474536,3.2655588089509644,10.66387433471724,1.6493421587213548,2.523207014368293,0.6317251980139214
408,AVBF000106 + tripeptide_comp,0.8119599131723936,2.7365733134484485,7.488833499878219,2.0277401079640875,2.1907169312007455,0.7589337400341756
5574,PTIO830102 + tripeptide_comp,0.8117851495476208,3.282736821956866,10.776361042231466,1.9843761297871203,2.4934382255432457,0.7428318846194393
1655,DIGM050101 + norm_moreaubroto_autocorrelation,0.81172682072014,3.23897549590491,10.490962263072458,1.5710590392164432,2.37949558243064,0.613122790081619
2900,ISOY800108 + tripeptide_comp,0.8116948266054513,2.8656592562845633,8.212002973129398,2.051985866649337,2.2488482540921853,0.7613982014616805
3432,KARS160118 + tripeptide_comp,0.8114940870767602,3.0291905346390977,9.175995295147104,1.6703291897319148,2.3003436549888274,0.6403346556042315
3390,KARS160115 + tripeptide_comp,0.8114690975331365,3.070021592070951,9.425032575781856,1.9751333763128842,2.516993195805404,0.738772074073784
5056,PALJ810102 + tripeptide_comp,0.8114460563142282,2.75855594677165,7.609630911469233,2.030424360626368,2.2146897080954573,0.7527913997990188
183,AURR980110 + dipeptide_comp,0.8114453246151452,3.1132730451874244,9.692469053890578,1.8323444086450278,2.4668901131718783,0.6964481646890863
6203,RACS820101 + dipeptide_comp,0.8113618572936512,2.8540484850959422,8.145592755278443,1.7298587482456156,2.2022984976305486,0.682032634494366
3922,LEWP710101 + tripeptide_comp,0.81133636420176,3.0138563599629973,9.083330158489407,1.917777365147486,2.4332384358150034,0.7295723952394618
730,BUNA790103 + tripeptide_comp,0.8113067002948852,2.9345432297640195,8.611543967353843,1.8654057366864478,2.2890952717760378,0.7280161726503791
5896,QIAN880121 + tripeptide_comp,0.8112883409601204,3.3629455692852783,11.309402901975485,1.6525623053156437,2.6105656845988334,0.6273393353838741
6148,QIAN880139 + tripeptide_comp,0.8112367564262604,2.917504615402044,8.51183318089223,1.9387243246319206,2.3289490079065605,0.7321955278079022
5938,QIAN880124 + tripeptide_comp,0.8110918484584971,2.8345454195185624,8.034647735313662,1.897848263960489,2.2735892656334187,0.7173011304055695
6540,RICJ880103 + tripeptide_comp,0.8110019752585578,2.4878453251691326,6.189374361965907,2.2137502502015303,2.0357130386959437,0.7925051465244575
1962,FAUJ880110 + tripeptide_comp,0.8109226705595113,3.09177866310608,9.55909530163802,1.7228529461333426,2.453099791393724,0.6618479043003445
2733,HOPA770101 + norm_moreaubroto_autocorrelation,0.8106810098540757,3.698363632181826,13.677893555845149,1.5292212249724964,2.778731509598124,0.5743355169010607
5952,QIAN880125 + tripeptide_comp,0.8106101333296465,3.0582746433109427,9.353043793918673,1.9192270790297887,2.3291115331755146,0.7248237813922918
7310,TANS770110 + tripeptide_comp,0.810529567253637,3.1659229841114453,10.02306834132512,1.9530595599468978,2.502984651520068,0.7345652309767139
1738,FASG760101 + tripeptide_comp,0.8105052745842032,2.8586151901881847,8.171680805574631,1.904658211581353,2.0866223552280787,0.7196294544227577
4356,MUNV940104 + tripeptide_comp,0.8103908845847076,2.8205866602558523,7.955709108013262,1.7678303588801045,2.248273818725716,0.6760999231777367
1052,CHOC760103 + tripeptide_comp,0.8103847788384232,2.9871571250919686,8.923107689987715,1.8147878145874314,2.283231024325286,0.6964461226868017
5059,PALJ810102 + geary_autocorrelation,0.81037736611485,3.404727127171979,11.592166810500759,1.737628871089771,2.7819823005729254,0.6714743373811398
254,AURR980115 + tripeptide_comp,0.810255828766608,2.7166048511373178,7.379941917222808,2.194266657677425,2.149276894206797,0.7883520096093938
6358,RACS820112 + tripeptide_comp,0.8101514208047905,2.64304592965456,6.985691786263537,1.9558737611228458,2.1087517927061636,0.7398801836212583
7758,YUTK870102 + tripeptide_comp,0.8099824597045789,3.1882678429716296,10.165051838526969,1.6920149824283108,2.4194689170507235,0.6441260597013295
3082,JURD980101 + tripeptide_comp,0.8097868417521478,3.160481072378412,9.988640608862198,1.8904582818344733,2.4742379902605953,0.7196886149261223
2550,GEOR030109 + tripeptide_comp,0.8097718315845968,2.616784886594928,6.847563142711631,1.9856372429195954,1.9297788327640342,0.7489975580656194
3684,KUMS000103 + tripeptide_comp,0.8097635327455402,3.072396094799234,9.439617763337585,2.0253689320963613,2.1838839965183854,0.752557189681091
1220,CHOP780210 + tripeptide_comp,0.8097003235401392,2.6926507667332222,7.250368151589011,2.151306561938131,2.0493768082315205,0.7823873893025433
3236,KARS160104 + tripeptide_comp,0.8096775260817742,2.692526977999751,7.249701527256471,2.1984456533944376,2.289555413581249,0.789451448465871
59,AURR980101 + norm_moreaubroto_autocorrelation,0.8096585571981423,3.154216253258302,9.949080172318839,1.8995520311716436,2.1809350599915738,0.7459549050334957
1165,CHOP780206 + norm_moreaubroto_autocorrelation,0.8096312294723219,2.774633836906446,7.698592928906186,1.9793939890589256,2.2288786660796847,0.7634236380233941
5294,PARS000102 + tripeptide_comp,0.80955051875705,2.824255842484088,7.976421063805505,2.0542427171148243,2.2145447625191195,0.758906675439229
5700,QIAN880107 + tripeptide_comp,0.8094545279464068,2.8633276914113925,8.198645468403294,1.9806786146715958,2.31056454166319,0.7441652454455511
7044,SIMZ760101 + tripeptide_comp,0.8094507224776535,3.1212717900366296,9.742337587278467,1.787221720220901,2.3039009434754236,0.683572736708943
3950,LIFS790102 + tripeptide_comp,0.809295118347173,3.0392677907871413,9.237148704116152,1.929642707467307,2.3582604874541953,0.7269621368184533
450,AVBF000109 + tripeptide_comp,0.8091875427855133,2.59982294458129,6.759079343171331,1.925022776530293,2.0711836125656657,0.7359825495915568
2116,FUKS010102 + tripeptide_comp,0.8091566971541458,2.4445304700377104,5.97572921894279,1.984525535932524,2.056040569075605,0.7432458386555139
1668,EISD840101 + tripeptide_comp,0.8091117069836143,3.3398654231078537,11.154701044471404,1.8192463262113925,2.664816528112034,0.707405147052854
6778,ROBB760103 + tripeptide_comp,0.809079035343788,2.973124169765809,8.839467328845629,1.9335105868127924,2.449320024147074,0.7528160709078431
4482,NAGK730101 + tripeptide_comp,0.8088533715905111,2.9668030785986814,8.801920507182613,1.8416992376501227,2.4699522425036435,0.7243141161340774
7072,SNEP660102 + tripeptide_comp,0.8088492208015013,2.5779912042326005,6.646038649100655,2.095822034936095,2.0052309583995687,0.7687910255081399
6750,ROBB760101 + tripeptide_comp,0.8086770147432124,2.795111146059297,7.812646318824918,2.2212017610197208,2.2631301325832753,0.8024187925771825
3852,LEVM780102 + tripeptide_comp,0.8086157000514227,3.3169195566378225,11.001955345206449,1.8119367469720218,2.5503660443378857,0.6921383686558171
2018,FINA770101 + tripeptide_comp,0.808592110929635,2.8540821431345553,8.145784879759537,2.222241399329568,2.169922262527884,0.794332880871775
2424,GEIM800111 + tripeptide_comp,0.8084212980843694,3.229282345221588,10.42826446515984,1.8185998553867906,2.55217252718499,0.6919934617499797
6036,QIAN880131 + tripeptide_comp,0.8083831877024878,3.229802145817903,10.43162190112993,1.7169561204956905,2.4807800370160074,0.6593997724362575
6386,RACS820114 + tripeptide_comp,0.8083721666145076,3.006412943040492,9.038518784081393,1.9133839744594494,2.207697518597017,0.745734479245988
5615,QIAN880101 + dipeptide_comp,0.8081644323841902,3.2623346576378776,10.642827418425247,1.841697241800267,2.4645705339904884,0.7007278892224559
3264,KARS160106 + tripeptide_comp,0.8081025659145636,3.004043860505396,9.024279515840163,2.1393526409597556,2.3391524060186737,0.777932203471444
1166,CHOP780206 + moran_autocorrelation,0.8080881912688994,2.8804150621685616,8.296790930367518,2.067536442607305,2.3034950740324227,0.7689381773041111
101,AURR980104 + norm_moreaubroto_autocorrelation,0.8080049234335391,3.5318825137295704,12.474194090788709,1.5717798335211517,2.880985058816339,0.6009463163305255
758,BURA740102 + tripeptide_comp,0.8079957068832331,2.7593202593532946,7.613848293677533,1.9740483196555394,2.2618333685701777,0.7412776805641375
5672,QIAN880105 + tripeptide_comp,0.8079232654078978,2.533909975458162,6.420699763726385,2.002279595355604,2.0421216045428388,0.7460200924898353
3096,KANM800101 + tripeptide_comp,0.8078026326675086,2.914093762219116,8.491942455004363,2.1194169522847015,2.256323759534284,0.7730973256725253
7254,TANS770106 + tripeptide_comp,0.8077229618313663,2.913373357098568,8.48774431785178,2.0383092721997476,2.325275012604106,0.7665296567994824
199,AURR980111 + norm_moreaubroto_autocorrelation,0.8076727039742353,2.970865958861933,8.826044545524631,1.8925236006070887,2.253972447430194,0.7202054719543131
2286,GEIM800101 + moran_autocorrelation,0.8076664636341144,2.752248678761062,7.57487278974201,2.1157591687759987,2.181716125830098,0.7728322469726052
114,AURR980105 + tripeptide_comp,0.8076461389813876,2.6849386513198765,7.208895561351398,2.1950376841690966,2.045391649969891,0.791244496796881
5045,PALJ810101 + geary_autocorrelation,0.8075927359830639,3.0664099669433016,9.40287008536922,1.7015562769246375,2.340775362214189,0.6996884734809334
6260,RACS820105 + tripeptide_comp,0.8075435283911487,2.868526164339369,8.228442355499533,1.9844934847968256,2.1370894284479736,0.7415997223252091
2833,ISOY800103 + geary_autocorrelation,0.8074149819620562,3.348549147540959,11.21278139349728,1.8770652400364862,2.6166419966239167,0.7113261586721509
6638,RICJ880110 + tripeptide_comp,0.8073322977469156,2.9937081462615676,8.96228846499287,1.956120712706895,2.319034742749684,0.7337098065777972
912,CHAM830102 + tripeptide_comp,0.8073282381575225,2.7924875477611364,7.797986704401006,2.056175813986114,2.066701536645178,0.7589273933122218
6766,ROBB760102 + moran_autocorrelation,0.8072923421318499,3.3495287672911966,11.219342962911284,1.8933330522469263,2.657024643338394,0.7159038902508913
2102,FUKS010101 + tripeptide_comp,0.807237369990232,2.614351610801838,6.8348343449021645,2.1152901402429536,2.0228697969362246,0.7747304003858269
7548,WERD780103 + tripeptide_comp,0.8072254882921102,3.0356718233779176,9.21530341925061,2.0404824606445193,2.5297202709822932,0.7613578898125222
7187,TANS770101 + geary_autocorrelation,0.8072104020097776,3.4078721254379984,11.613592423337302,1.962891644431681,2.7069441305179716,0.7427617594779485
4412,NADH010103 + tripeptide_comp,0.8071452943454547,2.938190537876606,8.632963636867618,1.9021717559812445,2.2579765720829235,0.7183496268591383
1167,CHOP780206 + geary_autocorrelation,0.8071038857725962,3.0574700002408974,9.348122802373073,1.9972828149645674,2.380131291705672,0.7459976178030624
2984,JANJ790102 + tripeptide_comp,0.8070876986628477,2.928165953012403,8.574155848381034,1.8560693321485517,2.3885719386048567,0.7199902500988438
309,AURR980119 + dipeptide_comp,0.8070575478848703,3.9427215940781233,15.545053568409937,1.5202953939101003,3.0143401019641467,0.56201684165662
2021,FINA770101 + geary_autocorrelation,0.8070017077353465,3.7383999041567675,13.975633843399327,1.5641481904353591,2.906807053390812,0.5867905603734413
3194,KARS160101 + tripeptide_comp,0.8069423456080469,3.0705405520962232,9.42821928206738,2.039086611258562,2.301955422517454,0.7549359355325131
1248,CHOP780212 + tripeptide_comp,0.8069279417243911,2.765417572810205,7.647534352007484,1.9390798514437193,2.202900160937139,0.731472052100691
4594,NAKH900106 + tripeptide_comp,0.8069271632718636,2.7122555421040624,7.356330125674201,1.9269216439887513,2.0641817003582457,0.7261364430562647
2228,FUKS010110 + tripeptide_comp,0.8068933783268551,3.0644303760265474,9.390733529514208,1.8601139510930276,2.3539079594789905,0.7062314138028747
1990,FAUJ880112 + tripeptide_comp,0.8066794635293694,2.8975799097150903,8.39596933318451,1.9736923616962048,2.1817554963216366,0.7404397553480779
155,AURR980108 + dipeptide_comp,0.8066636608224427,3.403481974109433,11.583689548087843,1.6409545780755048,2.7238331172769463,0.653342038176308
2480,GEOR030104 + tripeptide_comp,0.8065858086810702,2.6962922175801265,7.269991722583155,2.3273000009733575,2.1430277578256955,0.8247905186271854
100,AURR980104 + tripeptide_comp,0.8065589736883862,3.0619283865880815,9.375405444593891,1.8101824398720547,2.269277221913312,0.6909714612806768
5658,QIAN880104 + tripeptide_comp,0.8065485361183957,2.7100291941822796,7.344258233320256,1.9078669633201997,2.3311208552182356,0.7266712433855362
5800,QIAN880114 + moran_autocorrelation,0.8065300256580665,2.7515813854416407,7.571200120708939,1.9294068025736852,2.1561130601385363,0.726421074806487
214,AURR980112 + moran_autocorrelation,0.806475954832702,3.038913436347977,9.23499487361627,2.0854713232478312,2.4118966050882182,0.7726854306453862
243,AURR980114 + geary_autocorrelation,0.806466069590148,3.2680302238546393,10.680021544027403,1.7568962517753335,2.4838197542212965,0.6810935365942603
2872,ISOY800106 + tripeptide_comp,0.8064412271112343,2.7359460134243125,7.4854005883723875,2.2490046657642813,2.1561214758493987,0.7991169848331827
397,AVBF000105 + geary_autocorrelation,0.8063972682293502,3.378053134834076,11.411242981762328,1.5420328170961173,2.800208061291929,0.5721702774597679
6134,QIAN880138 + tripeptide_comp,0.8062735961087686,2.847495077092184,8.108228214064223,2.168211280871515,2.188311742890518,0.78456213358821
2283,GEIM800101 + dipeptide_comp,0.8060628790451034,3.1665175738686315,10.026833545618885,1.9227775833622647,2.425334419463439,0.7265262111214548
1080,CHOP780101 + tripeptide_comp,0.806044988388423,2.529668532337214,6.399222883497113,2.181960598366294,1.9523603124366828,0.7859195747960943
1374,CIDH920105 + tripeptide_comp,0.805842078766916,3.0402394869530736,9.243056138028688,1.850293280599532,2.220095368442797,0.702306262513333
3768,LEVM760103 + tripeptide_comp,0.8058008390985341,2.8820785097479806,8.306376536351141,1.9387114085520547,2.447022205172771,0.7295508752402953
1234,CHOP780211 + tripeptide_comp,0.8056692390485342,2.7936046866669813,7.804227145367722,1.9814488951707765,2.2035904187387545,0.7485072800435013
7562,WERD780104 + tripeptide_comp,0.8055386344634026,2.7045362317058586,7.314516228609725,1.8748864330099424,2.0598986979853873,0.7131555022771242
6150,QIAN880139 + moran_autocorrelation,0.8054800523807392,3.1191708753540075,9.729226949656685,1.8520488668358315,2.3396240950990084,0.7079109702590682
200,AURR980111 + moran_autocorrelation,0.8054373575354601,3.004670470684596,9.028044637403992,2.0527105455834693,2.418091586844765,0.7583451242683784
2326,GEIM800104 + tripeptide_comp,0.8053935940089197,2.291101608246276,5.249146579308672,2.4927093160648823,1.856172504902582,0.8362460462492569
1307,CHOP780216 + geary_autocorrelation,0.805361320612387,3.394286050913115,11.52117779542335,1.5263838958438825,2.585273455605054,0.5646858809589953
2019,FINA770101 + norm_moreaubroto_autocorrelation,0.8053042901144761,2.677712965512549,7.17014672567401,1.9581224962676893,2.195528035406403,0.7343082261322051
3572,KOEP990102 + tripeptide_comp,0.8053022490782706,2.827526343629761,7.994905223920283,2.0007385508151114,2.1984090943847034,0.7592213186986375
5588,PUNT030101 + tripeptide_comp,0.8052931576317724,2.9852103580998564,8.911480882106673,1.8654391009125186,2.2534761562048917,0.7107990031198745
5770,QIAN880112 + tripeptide_comp,0.8052749840580837,3.071144736213807,9.431929990773774,1.6610433858690532,2.3194188314001702,0.7057852492714489
5742,QIAN880110 + tripeptide_comp,0.8051997551952117,2.7036847685385617,7.3099113276274155,1.9903684738665854,2.0969684927682186,0.7555952684277322
1528,COWR900101 + tripeptide_comp,0.8051206167567422,3.2751032269648777,10.726301147275754,1.8204162119932503,2.584462693405682,0.6955922111468038
1094,CHOP780201 + tripeptide_comp,0.805045087430398,2.6747561069369734,7.154320231596633,2.30682835304828,2.2276915535382114,0.8237737752834585
5560,PTIO830101 + tripeptide_comp,0.8050347943065946,3.0321344491362634,9.19383931763887,1.9844804862902539,2.4237418035569718,0.7430596762818855
2956,JANJ780103 + tripeptide_comp,0.8049547071915831,3.2512047663038746,10.570332432437032,1.7541219188941204,2.5037748396826616,0.6688382828959614
7184,TANS770101 + tripeptide_comp,0.8049288916391995,2.916996962972461,8.508871281990562,2.3798714871430997,2.3009055996036247,0.8227422274956702
