,Index,Category,Descriptor,Descriptor Group,R2,RMSE,MSE,RPD,MAE,Explained Var
12,KARS160101,meta,_moran_autocorrelation,Autocorrelation,0.8587851639675071,2.2659878950747356,5.134701140625231,2.6610916788832184,1.802052095206667,0.8747395602813897
13,KANM800103,sec_struct,_conjoint_triad,Conjoint Triad,0.8583079014953916,2.2602096028469636,5.1085474488016285,2.65660621186706,1.837934546145945,0.859542329653013
14,ISOY800104,sec_struct,_dipeptide_composition,Composition,0.8581011446643897,2.2303120644644348,4.974291904895608,2.654670073241444,1.7778934788045357,0.8606049371761266
15,MAXF760104,sec_struct,_dipeptide_composition,Composition,0.8572503565368553,2.423498377416188,5.873344385338895,2.6467473315448755,1.7864743647645187,0.8580166322243585
16,LEVM760102,geometry,_tripeptide_composition,Composition,0.856649722249207,2.2505898645132723,5.06515473824987,2.6411966065978567,1.8044532215851177,0.857137563630648
17,CHOP780209,sec_struct,_dipeptide_composition,Composition,0.8564171434672653,2.396392879556296,5.742698833188115,2.639056604424619,1.8864436087870116,0.862244972382663
18,KARS160122,meta,_tripeptide_composition,Composition,0.8562362730206756,2.135171207144866,4.558956083820465,2.6373959714414945,1.752193400499496,0.8569083981964162
19,KARS160115,meta,_dipeptide_composition,Composition,0.856041903033003,2.1716930555721636,4.716250727620361,2.635614884491012,1.7204506401388298,0.8566043779621562
20,NADH010103,hydrophobic,_tripeptide_composition,Composition,0.8551271737021785,2.524030339916428,6.370729156818641,2.627281051508878,2.006145789301874,0.8552123125531633
21,RICJ880108,sec_struct,_tripeptide_composition,Composition,0.8542608327992238,2.4719812425918795,6.110691263726092,2.619460526140915,2.017514153797356,0.8603605984912415
22,MIYS990105,hydrophobic,_conjoint_triad,Conjoint Triad,0.8542492576181046,2.5627136926427627,6.567501470458705,2.6193565083789694,2.050685712912749,0.85450137028953
23,CIDH920103,hydrophobic,_dipeptide_composition,Composition,0.8536847918911774,2.3685832429161247,5.610186578623066,2.6142990514180764,1.9016783005239586,0.858358038166117
24,FUKS010109,composition,_tripeptide_composition,Composition,0.8526527778128711,2.350732571466101,5.525943622551628,2.605127741086682,1.9097531465298738,0.8533886304867526
25,QIAN880101,sec_struct,_geary_autocorrelation,Autocorrelation,0.8515153400432566,2.5217007678719647,6.358974762686057,2.5951305224326906,1.9483260181650262,0.8518567807993851
26,AVBF000103,polar,_conjoint_triad,Conjoint Triad,0.8513033642814564,2.2006088712392446,4.842679404176863,2.593280107464284,1.7046383520739312,0.8547719594468901
27,LEVM780106,sec_struct,_dipeptide_composition,Composition,0.8506211011850193,2.3205729427317197,5.385058782538553,2.5873511435964494,1.805558374706155,0.8511862153537277
28,PALJ810104,sec_struct,_tripeptide_composition,Composition,0.8499627853044018,2.5726910487040637,6.6187392320820155,2.5816686639544866,2.0919046544564575,0.8509943318763141
29,CORJ870103,hydrophobic,_tripeptide_composition,Composition,0.8498528756169836,2.3468804099528175,5.507847658620305,2.580723583110224,1.9639685116048955,0.8525383613220135
30,ROSM880104,hydrophobic,_conjoint_triad,Conjoint Triad,0.8498528069438525,2.3543597765143773,5.543009957268829,2.5807229929347253,1.8944983950897836,0.8534311234480945
31,SIMZ760101,hydrophobic,_dipeptide_composition,Composition,0.8497768686788674,2.4049390306214846,5.783731741006606,2.5800706286896102,1.918829567864453,0.8530024886511056
32,KANM800101,sec_struct,_tripeptide_composition,Composition,0.8494947364083081,2.4641140640533243,6.07185812066539,2.5776512360991006,1.9959822817264408,0.8592150383562784
33,QIAN880113,sec_struct,_dipeptide_composition,Composition,0.8492126981987052,2.1542783857850663,4.640915363460711,2.5752394401474024,1.6178438287920327,0.8564677381945489
34,PALJ810111,sec_struct,_conjoint_triad,Conjoint Triad,0.8490333161684963,2.41650505248686,5.8394966686945216,2.5737090064971846,1.8593911422656417,0.8493584187520968
35,GEOR030109,sec_struct,_conjoint_triad,Conjoint Triad,0.8489908871610867,2.411166517059617,5.813723972989404,2.57334741378267,1.8682940516893503,0.849979165647823
36,TANS770101,sec_struct,_dipeptide_composition,Composition,0.8487652955953309,2.5619999069486767,6.563843523205028,2.5714274109511783,2.0354453059811477,0.8594033323496151
37,BASU050103,geometry,_dipeptide_composition,Composition,0.848458971267019,2.4500684165567828,6.002835245809061,2.568827160568522,2.0135502841723447,0.8503616006987031
38,FUKS010110,composition,_geary_autocorrelation,Autocorrelation,0.8481428155149622,2.1956094017558487,4.820700645078675,2.5661517104887923,1.8037577382688144,0.8624893523544266
39,CHAM830105,geometry,_tripeptide_composition,Composition,0.8475813515493902,2.3984555612331664,5.752589079210304,2.5614208883462877,1.8963945876209167,0.8476162572509958
40,WOEC730101,polar,_tripeptide_composition,Composition,0.8474348885756247,2.5772363595699543,6.642147253089392,2.5601911071820473,2.05906307434137,0.8507529296420183
41,CEDJ970101,composition,_dipeptide_composition,Composition,0.8471741853136054,2.442672837785091,5.96665059245307,2.558006479323987,1.8228384329711116,0.868073565574291
42,VASM830103,meta,_dipeptide_composition,Composition,0.8463133914368212,2.301509389749125,5.296945471103389,2.5508327632283003,1.8093778662295874,0.8544759365597454
43,CHAM830102,sec_struct,_conjoint_triad,Conjoint Triad,0.8463053099043942,2.2192162229859624,4.9249206443640805,2.5507656987491227,1.8046278983141955,0.8474222817180983
44,HUTJ700101,hydrophobic,_geary_autocorrelation,Autocorrelation,0.8459365418683431,2.430708321299006,5.908342943232232,2.547711098958273,1.9768406674329742,0.8472533284134736
45,ZIMJ680102,geometry,_dipeptide_composition,Composition,0.8458310637830492,2.5379960668042183,6.441424035113681,2.5468394134069454,1.9768651693839279,0.8476114390486198
46,FUKS010110,composition,_dipeptide_composition,Composition,0.8453825889202847,2.240997632432201,5.022070388566731,2.5431431191220217,1.8211140982061078,0.8467754950673505
47,RADA880107,hydrophobic,_dipeptide_composition,Composition,0.8452744100410311,2.242389991296957,5.028312873068768,2.5422539240090596,1.8181992744703606,0.8610641238606097
48,QIAN880110,sec_struct,_dipeptide_composition,Composition,0.8445913749872823,2.6886422337182236,7.228797060933318,2.5366610532394023,2.1463324586493786,0.8457119104661937
49,AVBF000103,polar,_tripeptide_composition,Composition,0.8443136156483606,2.435783049460896,5.933039064041022,2.534397220596502,1.8563219261183246,0.855616758683031
50,KARS160113,meta,_tripeptide_composition,Composition,0.8442645262317733,2.468820132958445,6.095072848900955,2.533997755132774,1.9962347925506905,0.8447958659434112
51,GARJ730101,hydrophobic,_tripeptide_composition,Composition,0.8442133250507602,2.4551394633749197,6.02770978462089,2.5335813063575485,1.9625474025208538,0.8442221518067141
52,NAKH900113,composition,_tripeptide_composition,Composition,0.8438523043078463,2.6746532875718336,7.153770208718818,2.5306507324976697,2.189768645240337,0.8525460404551918
53,CHOP780208,sec_struct,_dipeptide_composition,Composition,0.8437803779922453,2.3420574236323204,5.485232975591263,2.5300680869339796,1.7614840730118784,0.8439844877334101
54,ANDN920101,observable,_conjoint_triad,Conjoint Triad,0.8437780513747204,2.424717814689995,5.879256480875024,2.530049246679076,1.9856869795525567,0.847594480646851
55,MIYS990105,hydrophobic,_tripeptide_composition,Composition,0.8435763565707811,2.24227489433662,5.027796701772299,2.528417580333873,1.8144975500260394,0.8566962320700728
56,RADA880101,hydrophobic,_dipeptide_composition,Composition,0.8435115412757078,2.6034991105295466,6.778207618528141,2.5278939087941503,2.044099354663555,0.8477868182737145
57,LEVM760104,geometry,_dipeptide_composition,Composition,0.8433434396695153,2.2577351506368943,5.097368010421399,2.5265372561145263,1.6902120839284775,0.8466258873836524
58,QIAN880125,sec_struct,_dipeptide_composition,Composition,0.8431092356081519,2.1231242389552794,4.507656534039434,2.524650764314362,1.699803409424693,0.8447821782170486
59,WILM950101,hydrophobic,_tripeptide_composition,Composition,0.8429499333814133,2.5859559846577795,6.687168354587386,2.5233700118244142,2.129589741663677,0.8460445987967392
60,ROSG850102,hydrophobic,_moran_autocorrelation,Autocorrelation,0.8429379777478105,2.39982957541023,5.759181991013646,2.523273969951895,1.8917580789430797,0.8431058008659098
61,PRAM900103,sec_struct,_geary_autocorrelation,Autocorrelation,0.8428204247520998,2.213671386272485,4.900341006401545,2.522330228076031,1.8121155811968734,0.8448349379811028
62,OOBM770105,geometry,_dipeptide_composition,Composition,0.8427904041806613,2.333254370761253,5.444075958676491,2.522089385875236,1.8059442473783986,0.8446128719793092
63,BLAS910101,hydrophobic,_conjoint_triad,Conjoint Triad,0.8423261832873422,2.432174218100351,5.9154714271920525,2.5183739001626333,1.9592949301562268,0.8423274591326494
64,GEIM800110,sec_struct,_dipeptide_composition,Composition,0.8423204201267052,2.2975996477137475,5.278964141174336,2.5183278766827253,1.8873189937151749,0.8435420301231639
65,PARJ860101,observable,_moran_autocorrelation,Autocorrelation,0.8421995710875974,2.4420060136887596,5.963393370892066,2.517363380589373,1.9375763876953094,0.8423020781377455
66,PRAM820101,hydrophobic,_tripeptide_composition,Composition,0.8421747294628724,2.27424314748276,5.17218189387229,2.517165256875919,1.910311898880808,0.8516298117692893
67,GEIM800106,sec_struct,_conjoint_triad,Conjoint Triad,0.8420992990830939,2.392953857629459,5.726228164743709,2.5165639504495267,1.9438369657441996,0.845831329258248
68,ZIMJ680102,geometry,_conjoint_triad,Conjoint Triad,0.8420750354436961,2.59484683440725,6.733230094033326,2.5163706201995413,1.9628516192695928,0.842186761734665
69,JOND750102,charge,_conjoint_triad,Conjoint Triad,0.8416310268726419,2.4436042017933097,5.971201495021919,2.5128406536948,2.0013979824427195,0.8620522204555275
70,NAGK730103,sec_struct,_dipeptide_composition,Composition,0.8414568550175776,2.387668033309544,5.700958637288266,2.5114599999089187,1.7745346539593432,0.8420507940174726
71,VHEG790101,hydrophobic,_conjoint_triad,Conjoint Triad,0.8414198139605374,2.254477885343136,5.082670535501259,2.5111666701797355,1.9025320736815263,0.8446262185175135
72,LEVM760107,geometry,_tripeptide_composition,Composition,0.8413638333355997,2.6039522277985236,6.7805672046568946,2.510723552173983,2.0373356752618883,0.841712179218406
73,ROBB760113,sec_struct,_dipeptide_composition,Composition,0.8413092103413398,2.406019384607165,5.788929279105441,2.5102914066095434,1.8639309885188418,0.8560054025331989
74,NAKH920108,composition,_conjoint_triad,Conjoint Triad,0.8411706329457062,2.4832336270631257,6.166449246577088,2.5091960627088,2.0441373137246686,0.8428754623624795
75,KARP850103,flexibility,_dipeptide_composition,Composition,0.8411096685022195,2.4040767838812567,5.779585182796847,2.508714641289629,1.931770789843875,0.8413207649190866
76,MUNV940105,sec_struct,_dipeptide_composition,Composition,0.841006474794442,2.2846509753557966,5.219630079194193,2.507900376728967,1.7870622849039672,0.8418409478552121
77,FAUJ880112,polar,_conjoint_triad,Conjoint Triad,0.8409311865733998,2.25523932387603,5.086104407956813,2.507306804359262,1.7341269908840362,0.8415743620550944
78,FASG760104,polar,_geary_autocorrelation,Autocorrelation,0.8408146173878394,2.449039770988739,5.9977957998845755,2.506388603723976,2.0017861217662385,0.8408509590298017
79,CHAM820101,polar,_dipeptide_composition,Composition,0.8407359441534165,2.6644390143695,7.099235261294313,2.5057694745218964,2.2182792895046473,0.841050563258996
80,WILM950103,hydrophobic,_dipeptide_composition,Composition,0.8406184238727292,2.220420023010124,4.930265078584279,2.504845487437684,1.737112846881735,0.8406230028894772
81,OOBM770101,geometry,_dipeptide_composition,Composition,0.8405919721869743,2.454512472625093,6.0246314782721475,2.504637655575409,1.934333821290577,0.8448595396838637
82,MUNV940103,sec_struct,_tripeptide_composition,Composition,0.8405848937407914,2.1856584023046137,4.777102651564756,2.5045820487384027,1.7621123800063012,0.8432507971027559
83,TANS770104,sec_struct,_conjoint_triad,Conjoint Triad,0.8405328779323565,2.510507329828611,6.302647053123183,2.504173536677183,2.067145319705948,0.8450946634464108
84,TANS770107,sec_struct,_tripeptide_composition,Composition,0.8401235264149245,2.4219317527718625,5.865753415084586,2.500965609269385,1.9014793803584753,0.8405783330700534
85,KARS160111,meta,_dipeptide_composition,Composition,0.8399464591876398,2.4392273334573975,5.949829984285686,2.499581817352878,1.9495165072867364,0.8460249050512999
86,VINM940102,flexibility,_quasi_seq_order,Quasi-Sequence-Order,0.8398881335879761,2.7434334971134553,7.526427353084163,2.49912650166903,2.233216776228141,0.8406142921200461
87,RICJ880115,sec_struct,_dipeptide_composition,Composition,0.8396716425618567,2.300154143803871,5.290709085258119,2.4974386492093363,1.786863314176208,0.841274070858739
88,RACS820111,geometry,_pseudo_aa_composition,Pseudo Composition,0.8396589837794322,2.672220486238465,7.1407623270725376,2.4973400619693593,2.1639712895829852,0.8455023257383094
89,NAKH900109,composition,_dipeptide_composition,Composition,0.8395277536684129,2.5629786788188627,6.568859708080083,2.4963187226099888,2.1149106042633425,0.8418082011660026
90,MEEJ800102,hydrophobic,_dipeptide_composition,Composition,0.8395036849738211,2.3048385226086334,5.312280615300748,2.496131536425444,1.8707952642664676,0.8454351228500437
91,GEIM800102,sec_struct,_dipeptide_composition,Composition,0.8391830427651074,2.483734784458776,6.168938479530481,2.4936418596844785,1.9974965718661697,0.8473024660975369
92,YUTK870101,observable,_conjoint_triad,Conjoint Triad,0.8391404715624153,2.407690885316025,5.796975399233865,2.493311868795532,1.8399588489946996,0.8405821896959027
93,BIOV880101,hydrophobic,_moran_autocorrelation,Autocorrelation,0.8388040680092652,2.2240018908680095,4.946184410584481,2.490708834633778,1.801451772208785,0.8485926592063634
94,SNEP660102,meta,_conjoint_triad,Conjoint Triad,0.8387472526270967,2.5072435949700704,6.2862704445184425,2.4902700109743954,2.050508275442044,0.8420379213884359
95,CORJ870108,hydrophobic,_tripeptide_composition,Composition,0.8385618179399537,2.3599861274450293,5.569534521732986,2.488839385590766,1.945223512984614,0.8396191751936519
96,FUKS010107,composition,_conjoint_triad,Conjoint Triad,0.8385464688429008,2.3890949951530005,5.707774895865115,2.4887210780350784,1.8739364818500146,0.853357416645746
97,KUMS000101,composition,_moran_autocorrelation,Autocorrelation,0.8382800446423277,2.462732429197572,6.065051017821375,2.4866702215600407,1.9763819686293764,0.8427481128163934
98,LAWE840101,hydrophobic,_conjoint_triad,Conjoint Triad,0.838181901660406,2.3511542480383096,5.52792629806859,2.485916022096539,1.892790941190551,0.8422228534185813
99,LEVM780103,sec_struct,_conjoint_triad,Conjoint Triad,0.8380829755801705,2.700116806465483,7.290630768557358,2.485156498807333,2.253423437803372,0.8512392208268742
100,BROC820101,hydrophobic,_tripeptide_composition,Composition,0.838054965578817,2.465899343776765,6.08065957363868,2.484941573270077,2.0160845141348105,0.8385687254386222
101,WOLS870103,meta,_conjoint_triad,Conjoint Triad,0.8378145644843955,2.2526712262679207,5.074527653655418,2.483099224709875,1.7820745756262875,0.8598306052478428
102,FUKS010104,composition,_tripeptide_composition,Composition,0.8377242646931669,2.620703055802936,6.868084506694846,2.482408257133539,1.9923750064815162,0.8377985649382295
103,GEIM800108,sec_struct,_dipeptide_composition,Composition,0.8377068339743736,2.507064927202346,6.285374549208106,2.482274944920786,1.9618997540908698,0.8414000682835777
104,KARS160112,meta,_conjoint_triad,Conjoint Triad,0.8375639952726296,2.3265848007600627,5.412996835127741,2.48118330605542,1.7688967008337988,0.8405874948284404
105,TANS770103,sec_struct,_conjoint_triad,Conjoint Triad,0.8374127685711098,2.5032401910892923,6.266211454284758,2.48002913036974,2.0199002124917156,0.8405706019760718
106,ISOY800104,sec_struct,_conjoint_triad,Conjoint Triad,0.8371912764282252,2.351797730039325,5.530952563018121,2.4783415859096753,1.9142484312348165,0.8412858642971285
107,KRIW790101,geometry,_conjoint_triad,Conjoint Triad,0.836890708725435,2.67546925502743,7.158135734597031,2.476057065769287,2.2086488134416276,0.8417646497056637
108,GEOR030108,sec_struct,_dipeptide_composition,Composition,0.8368534812394295,2.52283443682314,6.36469359562073,2.4757745508881084,2.044298338699472,0.8408263178726941
109,QIAN880108,sec_struct,_conjoint_triad,Conjoint Triad,0.8362628703959889,2.3700136358038724,5.6169646338962895,2.4713053743991416,1.977397210125114,0.8395933419232061
110,RICJ880101,sec_struct,_dipeptide_composition,Composition,0.8361954425951827,2.4328939573794606,5.918973007853493,2.470796683307507,1.9516308604817008,0.8370113523358935
111,PONP800107,hydrophobic,_moran_autocorrelation,Autocorrelation,0.8360891927912105,2.6507649132144184,7.026554625128642,2.469995747041356,2.127031488178365,0.8362997263625461
112,VASM830101,meta,_dipeptide_composition,Composition,0.835818353815464,2.331960004047273,5.438037460476159,2.46795761656123,1.772144439698584,0.8358870483652081
113,GEIM800106,sec_struct,_tripeptide_composition,Composition,0.8355863669428011,2.5979128077744615,6.749150956798586,2.4662158635754463,2.1069280173912985,0.8462930500902055
114,JUNJ780101,composition,_tripeptide_composition,Composition,0.835038687934844,2.30406173895234,5.3087004969040805,2.462118485840704,1.8960291345397313,0.8491769742963587
115,CHOC760104,hydrophobic,_conjoint_triad,Conjoint Triad,0.8345188812985254,2.435167535480969,5.930040925860458,2.458248460783264,1.9840504075450114,0.8349681255741492
116,MCMT640101,observable,_tripeptide_composition,Composition,0.8344760843044425,2.7659273174554273,7.650353925446176,2.457930644334741,2.239516628673143,0.8398170653132061
117,TANS770109,sec_struct,_conjoint_triad,Conjoint Triad,0.8340742198757148,2.4430314944315445,5.968402882784425,2.454952343757177,1.9545023141249271,0.8375914224711948
118,ROBB760108,sec_struct,_tripeptide_composition,Composition,0.8337574191979009,2.2839104921191966,5.216247136012151,2.452612084608874,1.8096032198437513,0.8350260924827622
119,TANS770110,sec_struct,_tripeptide_composition,Composition,0.8334592645132106,2.332879069848499,5.442324754537198,2.450415668929822,1.8872081366662776,0.8340638796037863
120,MONM990201,sec_struct,_moran_autocorrelation,Autocorrelation,0.8334019985797971,2.610093232166822,6.81258668060305,2.4499944832007934,2.2151160926346924,0.835735772515201
121,FINA910101,sec_struct,_dipeptide_composition,Composition,0.8330788681020904,2.235713259327368,4.998413777932204,2.4476219513856523,1.839553417091436,0.8612170111071824
122,CHOP780210,sec_struct,_tripeptide_composition,Composition,0.8329850356670175,2.546619122255411,6.48526895383692,2.4469342926610804,1.969228448456376,0.834240281388781
123,NAKH900107,composition,_moran_autocorrelation,Autocorrelation,0.832406779592101,2.510658231539168,6.303404755595384,2.44270924927851,1.9948844515087152,0.841098065058719
124,GEOR030102,sec_struct,_dipeptide_composition,Composition,0.8321328365493151,2.7179781788834365,7.3874053808865225,2.4407153023502164,1.9520676033909796,0.8397841915858467
125,CRAJ730101,sec_struct,_dipeptide_composition,Composition,0.8317447274286173,2.5930192899105458,6.723749037848191,2.4378987167472266,2.0598239947780006,0.831885104085673
126,FINA910101,sec_struct,_geary_autocorrelation,Autocorrelation,0.8317252682897573,2.6255943135763453,6.8937454994844405,2.4377577544627655,2.116997345254216,0.8367563436605328
127,VINM940103,flexibility,_conjoint_triad,Conjoint Triad,0.8316863900502548,2.719253987303132,7.39434224746398,2.4374761931455446,2.1129771256158674,0.8324581841256247
128,WILM950102,hydrophobic,_dipeptide_composition,Composition,0.8314306054795831,2.624723320456433,6.889172508947843,2.4356261969068176,1.9534060237298894,0.831570818202299
129,AVBF000101,polar,_tripeptide_composition,Composition,0.8312704488366702,2.3340653245845333,5.447860939427904,2.434469984726115,1.8483512632214054,0.8339415718885423
130,NADH010105,hydrophobic,_tripeptide_composition,Composition,0.8311522860803573,2.386283045807898,5.694346774710219,2.4336179920559498,1.990169596069385,0.8358987418695154
131,RADA880102,hydrophobic,_dipeptide_composition,Composition,0.8310988115527936,2.387453346171775,5.6999334801468065,2.433232716867504,1.8576584712344855,0.8336145632828013
132,ROSM880101,hydrophobic,_conjoint_triad,Conjoint Triad,0.8309665664595857,2.3689200959802514,5.611782421139084,2.432280697959382,1.8553446989424554,0.8317400391094819
133,ROBB760113,sec_struct,_geary_autocorrelation,Autocorrelation,0.8307455098670953,2.497530786518436,6.237660029607397,2.430691826209762,2.022717014873974,0.8307537190607323
134,KOEP990101,sec_struct,_dipeptide_composition,Composition,0.8307249112898876,2.287114318901585,5.2308919077246605,2.4305439299159097,1.86209331889135,0.8476735672696198
135,QIAN880132,sec_struct,_tripeptide_composition,Composition,0.8307019223522251,2.649738880470512,7.021116134677124,2.4303789028800753,2.199006881145453,0.8325654482687531
136,KARS160106,meta,_dipeptide_composition,Composition,0.8306778783005875,2.505595211139041,6.278007362082895,2.430206337624246,1.8781987071400306,0.8311634259152428
137,KRIW790103,geometry,_aa_composition,Composition,0.8305198933890078,2.735673089722705,7.483907253832972,2.4290733862220764,2.1732529344807463,0.8308221119594618
138,NISK800101,geometry,_conjoint_triad,Conjoint Triad,0.8302595494785273,2.491581689230708,6.207979314109749,2.4272098435710827,2.0608550652626203,0.8360475298595362
139,ISOY800108,sec_struct,_dipeptide_composition,Composition,0.82996781710952,2.597359533726821,6.746276547441608,2.4251267094991453,2.0903729348793934,0.8489317860595851
140,CHAM820102,hydrophobic,_conjoint_triad,Conjoint Triad,0.8299002016990553,2.5497094132342903,6.50101809193555,2.4246446623772315,2.035296132093486,0.8309693028731925
141,KARS160117,meta,_dipeptide_composition,Composition,0.8298552803995263,2.4078777899494375,5.7978754513317865,2.4243245661102693,1.9053215204793286,0.829864751363115
142,RICJ880109,sec_struct,_conjoint_triad,Conjoint Triad,0.8298386502300854,2.75413549348729,7.585262316486477,2.4242060964534464,2.2254385061631083,0.8347339126804357
143,KARS160114,meta,_conjoint_triad,Conjoint Triad,0.8295969049132054,2.3933447581561906,5.728099131393714,2.42248591505837,2.021372221408184,0.8614303846801658
144,KARS160111,meta,_tripeptide_composition,Composition,0.8295511504418273,2.4839386112023787,6.169951024222002,2.4221607529875775,1.9798019502432063,0.8311323345202835
145,FINA910102,sec_struct,_moran_autocorrelation,Autocorrelation,0.8294451389960074,2.442220571028052,5.964441317552583,2.421407867155472,1.94096738728596,0.831702968681537
146,QIAN880136,sec_struct,_tripeptide_composition,Composition,0.8292568130661927,2.39276941424581,5.725345469750236,2.4200721192731796,1.9681380061841378,0.8398303149853292
147,QIAN880112,sec_struct,_moran_autocorrelation,Autocorrelation,0.8290370275658024,2.354575179207833,5.544024274541599,2.4185160284652327,1.9399143959119267,0.8330949100418724
148,VELV850101,polar,_dipeptide_composition,Composition,0.828923946703877,2.628138255948727,6.907110692381216,2.417716579680731,2.1091249688195832,0.8304555082033658
149,AURR980106,sec_struct,_moran_autocorrelation,Autocorrelation,0.8287990144516784,2.544648206762466,6.475234496179434,2.416834266120214,1.8351143098200642,0.8288858003342474
150,QIAN880131,sec_struct,_moran_autocorrelation,Autocorrelation,0.8287707761524621,2.685579463548886,7.2123370550355235,2.416634971567524,2.084979747755827,0.8401485589668257
151,MANP780101,hydrophobic,_dipeptide_composition,Composition,0.8286115842718251,2.726392984117464,7.433218703844931,2.4155123809924466,2.2299712170917587,0.828846535049408
152,HUTJ700101,hydrophobic,_tripeptide_composition,Composition,0.828562473813004,2.6154137399748136,6.840389031249042,2.4151663790968243,1.9370373883474148,0.8292313563269486
153,RACS820106,geometry,_dipeptide_composition,Composition,0.8285555606965379,2.565670376881048,6.5826644828049385,2.4151176854942626,2.06772500712042,0.8338856125144685
154,JUKT750101,composition,_dipeptide_composition,Composition,0.8284778757879002,2.7264067568606962,7.433293803855659,2.414570702280914,2.125035370878761,0.8402766529935168
155,AVBF000105,polar,_dipeptide_composition,Composition,0.8283854879949325,2.847634479359873,8.109022128039175,2.413920678903822,2.274317301059285,0.8479266889096895
156,PRAM820103,hydrophobic,_conjoint_triad,Conjoint Triad,0.8283746712452954,2.5635669247984763,6.5718753779207155,2.413844608584714,2.09495319177359,0.8526561962590022
157,CHOP780101,sec_struct,_pseudo_aa_composition,Pseudo Composition,0.82832815636447,2.5836564939232645,6.675280878591855,2.41351756805622,2.08035227724822,0.8306322060811597
158,AURR980107,sec_struct,_moran_autocorrelation,Autocorrelation,0.8282771790084943,2.534617493311063,6.424285837398457,2.4131593050256024,2.003001403617021,0.8301580969064618
159,QIAN880120,sec_struct,_conjoint_triad,Conjoint Triad,0.8278502215277462,2.6659071845106137,7.107061116425308,2.410164947277288,2.1530337412244736,0.8286178886219322
160,PRAM900104,sec_struct,_geary_autocorrelation,Autocorrelation,0.8277800745030636,2.5939188187940783,6.728414838494066,2.409674054255897,2.000479218696377,0.8394328722071325
161,ZHOH040101,observable,_dipeptide_composition,Composition,0.8276439855570984,2.59787243827337,6.748941205540425,2.408722550588983,2.1254956025452527,0.828928100563396
162,LAWE840101,hydrophobic,_dipeptide_composition,Composition,0.8274531301011401,2.569310846053642,6.601358223648881,2.40739002848737,1.9187245529149026,0.8274531477483902
163,CHOP780207,sec_struct,_tripeptide_composition,Composition,0.8273959355880476,2.650641616458834,7.025900978903501,2.406991136059354,1.974091810720521,0.8288964742038015
164,ROSM880104,hydrophobic,_dipeptide_composition,Composition,0.8272978786682245,2.335273037660528,5.4535001604242295,2.406307717561836,1.7887446699945562,0.8290737693329197
165,KARS160113,meta,_dipeptide_composition,Composition,0.8271747202899531,2.6624656330328382,7.088723247080952,2.405450175850495,2.071828904925806,0.827247603869523
166,KUMS000101,composition,_dipeptide_composition,Composition,0.8270834775635659,2.522959565340015,6.365324968340676,2.4048154511001654,1.959667177689199,0.8327774036343647
167,LEVM780104,sec_struct,_tripeptide_composition,Composition,0.8270674040293566,2.9674892604665275,8.805992510984177,2.4047036885332713,2.390567679031206,0.8294040945885996
168,KUMS000103,composition,_conjoint_triad,Conjoint Triad,0.8268463298541031,2.6229709497617972,6.8799766032943035,2.403168093940933,2.128961349407714,0.8273413804846395
169,QIAN880102,sec_struct,_moran_autocorrelation,Autocorrelation,0.826779773025679,2.5218124389108847,6.3595379770456635,2.402706362027521,2.005469774782474,0.8278570074397785
170,RICJ880108,sec_struct,_dipeptide_composition,Composition,0.826734324301079,2.657451763567117,7.0620498756859815,2.4023912185312493,2.030193870924726,0.832049884095504
