,Descriptor,Group,R2,RMSE,MSE,RPD,MAE,Explained Var
44,"('_moran_autocorrelation', '_distribution', '_amp_pseudo_aa_composition')","Autocorrelation,CTD,Pseudo Composition",0.7628263279158678,2.733415757816008,7.471561705076862,2.053367865403625,1.995357163635828,0.7846417927905577
45,"('_aa_composition', '_dipeptide_composition', '_conjoint_triad')","Composition,Composition,Conjoint Triad",0.7622236782125464,2.7945522835434615,7.809522465457975,2.050764059829782,2.214371185532816,0.7742695461718075
46,"('_dipeptide_composition', '_transition', '_seq_order_coupling_number')","Composition,CTD,Quasi-Sequence-Order",0.7620871049939353,2.8739140610517393,8.2593820303109,2.050175357703109,2.3546909893329326,0.7655949958733544
47,"('_aa_composition', '_dipeptide_composition', '_seq_order_coupling_number')","Composition,Composition,Quasi-Sequence-Order",0.7613480657136956,2.865207224771356,8.209412440881977,2.0469984822393306,2.216562699016631,0.7656407488412929
48,"('_geary_autocorrelation', '_conjoint_triad', '_pseudo_aa_composition')","Autocorrelation,Conjoint Triad,Pseudo Composition",0.7611894062760169,2.700424548973106,7.292292744696604,2.04631838345463,2.1413125876871253,0.7683286675900213
49,"('_tripeptide_composition', '_normalized_moreaubroto_autocorrelation', '_moran_autocorrelation')","Composition,Autocorrelation,Autocorrelation",0.7610960640466863,2.921987325197103,8.538009928612523,2.0459185855611675,2.22590667984445,0.7611283163467839
50,"('_aa_composition', '_tripeptide_composition', '_transition')","Composition,Composition,CTD",0.7608191134363199,2.8187129821670607,7.945142875837124,2.044733744815988,2.2943156433760024,0.7620796528141545
51,"('_dipeptide_composition', '_tripeptide_composition', '_seq_order_coupling_number')","Composition,Composition,Quasi-Sequence-Order",0.7603756873234879,2.6731425028454976,7.145690840519091,2.042840973225734,2.105065462626179,0.7674035482302065
52,"('_moran_autocorrelation', '_transition', '_conjoint_triad')","Autocorrelation,CTD,Conjoint Triad",0.7595233541385125,3.045311395089361,9.27392149306111,2.0392174888628722,2.446152677387441,0.7691013181588491
53,"('_tripeptide_composition', '_transition', '_pseudo_aa_composition')","Composition,CTD,Pseudo Composition",0.7594032274338081,2.7610736281194708,7.623527579896819,2.0387083484887203,2.1591662204039404,0.7614989025882116
54,"('_ctd', '_quasi_seq_order', '_pseudo_aa_composition')","CTD,Quasi-Sequence-Order,Pseudo Composition",0.7592822926616876,3.1961380643532933,10.215298526408016,2.038196168254117,2.4428623482354226,0.7593999151319681
55,"('_ctd', '_conjoint_triad', '_pseudo_aa_composition')","CTD,Conjoint Triad,Pseudo Composition",0.7582597535263306,2.9546061115533884,8.729697274428633,2.0338809084307092,2.354520407234293,0.7583781436442356
56,"('_moran_autocorrelation', '_distribution', '_pseudo_aa_composition')","Autocorrelation,CTD,Pseudo Composition",0.7580916120853318,2.9171487182688334,8.509756644497498,2.033173948422666,2.3233872609988833,0.758293453688074
57,"('_aa_composition', '_normalized_moreaubroto_autocorrelation', '_conjoint_triad')","Composition,Autocorrelation,Conjoint Triad",0.7577989526284561,2.9569242301388567,8.743400902782271,2.0319452017957484,2.2522112993953436,0.7619082090603086
58,"('_tripeptide_composition', '_moran_autocorrelation', '_transition')","Composition,Autocorrelation,CTD",0.7577213984367254,2.950670467050075,8.706456205121508,2.0316199595339275,2.4854630169405483,0.7604446672048996
59,"('_aa_composition', '_moran_autocorrelation', '_ctd')","Composition,Autocorrelation,CTD",0.7576803344287537,3.2214694575678076,10.377865466042223,2.031447810912141,2.5908894188227785,0.7590172178453721
60,"('_normalized_moreaubroto_autocorrelation', '_moran_autocorrelation', '_transition')","Autocorrelation,Autocorrelation,CTD",0.7555266962203789,2.8660936371789987,8.214492737077942,2.0224802029799642,2.3118228638783638,0.7588512201182385
61,"('_moran_autocorrelation', '_composition', '_seq_order_coupling_number')","Autocorrelation,CTD,Quasi-Sequence-Order",0.7547742384373058,3.1697013787185906,10.047006830250535,2.01937490082468,2.574094942941912,0.754778590646478
62,"('_dipeptide_composition', '_ctd', '_pseudo_aa_composition')","Composition,CTD,Pseudo Composition",0.7539039254845359,2.758474893849607,7.609183739998601,2.0158010024628497,2.1911365487466283,0.7551534674604419
63,"('_aa_composition', '_geary_autocorrelation', '_quasi_seq_order')","Composition,Autocorrelation,Quasi-Sequence-Order",0.7536856784605752,2.7837103467094853,7.749043294377442,2.014907753416247,2.1678124486786747,0.756353093330508
64,"('_moran_autocorrelation', '_distribution', '_conjoint_triad')","Autocorrelation,CTD,Conjoint Triad",0.7531375206234309,2.8677353093516103,8.223905804501975,2.012669460077995,2.4094155020593457,0.7552555206229236
65,"('_dipeptide_composition', '_ctd', '_quasi_seq_order')","Composition,CTD,Quasi-Sequence-Order",0.7519911064053796,3.2710129470483387,10.699525699757857,2.0080123176444684,2.3574437733211555,0.7528412818737211
66,"('_transition', '_conjoint_triad', '_amp_pseudo_aa_composition')","CTD,Conjoint Triad,Pseudo Composition",0.7517934771994383,3.0444428747013705,9.268632417319946,2.007212739734337,2.3991902403669796,0.75829046251338
67,"('_moran_autocorrelation', '_geary_autocorrelation', '_ctd')","Autocorrelation,Autocorrelation,CTD",0.7516130684269461,3.0003531348452888,9.002118933775952,2.006483666425671,2.3036810196538013,0.75161373097546
68,"('_normalized_moreaubroto_autocorrelation', '_composition', '_conjoint_triad')","Autocorrelation,CTD,Conjoint Triad",0.7505734216155104,2.639080973013591,6.9647483821223615,2.0022976397673236,2.0547954380480635,0.7551116758019832
69,"('_moran_autocorrelation', '_conjoint_triad', '_pseudo_aa_composition')","Autocorrelation,Conjoint Triad,Pseudo Composition",0.7504789413670957,3.361582599625365,11.300237574104028,2.0019185224882348,2.6323670476842147,0.7510991073600528
70,"('_moran_autocorrelation', '_geary_autocorrelation', '_seq_order_coupling_number')","Autocorrelation,Autocorrelation,Quasi-Sequence-Order",0.7504662786745532,2.839010089030628,8.059978285617694,2.001867727749524,2.1560419085016442,0.7531432794527311
71,"('_tripeptide_composition', '_ctd', '_quasi_seq_order')","Composition,CTD,Quasi-Sequence-Order",0.7504094938749082,2.9468544604256164,8.683951210930351,2.0016399904730213,2.2451065677092834,0.7554718729922076
72,"('_geary_autocorrelation', '_transition', '_distribution')","Autocorrelation,CTD,CTD",0.7503350463815246,3.174981474579856,10.080507363925276,2.001341534105238,2.5449265406082877,0.752409677470619
73,"('_aa_composition', '_normalized_moreaubroto_autocorrelation', '_moran_autocorrelation')","Composition,Autocorrelation,Autocorrelation",0.7499131677876114,2.6531646819876413,7.039282829746581,1.9996527616022626,2.160046567080422,0.7587347358235659
74,"('_ctd', '_composition', '_pseudo_aa_composition')","CTD,CTD,Pseudo Composition",0.7497729674523081,2.9803030491154185,8.88220626456666,1.9990924878668523,2.5754314768997695,0.7499026014905945
75,"('_aa_composition', '_dipeptide_composition', '_moran_autocorrelation')","Composition,Composition,Autocorrelation",0.7496069886122323,2.897550346453323,8.395798010231774,1.998429805519526,2.3617023187387565,0.7506799836494231
76,"('_dipeptide_composition', '_transition', '_conjoint_triad')","Composition,CTD,Conjoint Triad",0.7494251924024735,3.090316523708244,9.550056216704206,1.997704726873692,2.5429762337044766,0.749509517924221
77,"('_normalized_moreaubroto_autocorrelation', '_moran_autocorrelation', '_composition')","Autocorrelation,Autocorrelation,CTD",0.7490297879790466,2.9048664864522493,8.438249304113436,1.9961304112453273,2.3834613185227966,0.75131939890953
78,"('_dipeptide_composition', '_pseudo_aa_composition', '_amp_pseudo_aa_composition')","Composition,Pseudo Composition,Pseudo Composition",0.7487651999026321,2.8445337505607604,8.091372258079266,1.9950790214003933,2.1432254510445596,0.7610525213272744
79,"('_tripeptide_composition', '_composition', '_quasi_seq_order')","Composition,CTD,Quasi-Sequence-Order",0.7477481939348531,3.282740309828556,10.776383941773284,1.9910531701536474,2.441270094714013,0.7578876033186043
80,"('_aa_composition', '_distribution', '_conjoint_triad')","Composition,CTD,Conjoint Triad",0.7468591839207888,2.6732998367635927,7.146532017240252,1.9875538865308233,1.8987806807513794,0.7484047701801693
81,"('_moran_autocorrelation', '_quasi_seq_order', '_amp_pseudo_aa_composition')","Autocorrelation,Quasi-Sequence-Order,Pseudo Composition",0.7463266992319857,2.837011120549238,8.048632098120043,1.985466757172569,2.184131639112169,0.7477214319321973
82,"('_dipeptide_composition', '_moran_autocorrelation', '_pseudo_aa_composition')","Composition,Autocorrelation,Pseudo Composition",0.7458229983883216,3.008781768000953,9.05276772745494,1.9834984885459348,2.303361222461731,0.7559256164726925
83,"('_tripeptide_composition', '_normalized_moreaubroto_autocorrelation', '_geary_autocorrelation')","Composition,Autocorrelation,Autocorrelation",0.7452089151921072,3.2512136927523763,10.570390475940544,1.981106788131896,2.6580169321214666,0.7457607827537214
84,"('_moran_autocorrelation', '_geary_autocorrelation', '_distribution')","Autocorrelation,Autocorrelation,CTD",0.744228191852714,3.1556094822195613,9.957871204274008,1.9773049936264078,2.4064482744841182,0.7489808846415493
85,"('_ctd', '_quasi_seq_order', '_amp_pseudo_aa_composition')","CTD,Quasi-Sequence-Order,Pseudo Composition",0.744116612821979,2.9353316838059764,8.61617209395523,1.976873840526679,2.406849747626173,0.7450787710115098
86,"('_dipeptide_composition', '_geary_autocorrelation', '_seq_order_coupling_number')","Composition,Autocorrelation,Quasi-Sequence-Order",0.7440996989974735,3.143888338434112,9.884033884542001,1.9768085083453666,2.4389538243274567,0.7447826703772913
87,"('_composition', '_transition', '_pseudo_aa_composition')","CTD,CTD,Pseudo Composition",0.7439248605688773,2.7691690489733607,7.668297221792026,1.9761335480415727,2.2290682524542813,0.7441228425918838
88,"('_aa_composition', '_transition', '_conjoint_triad')","Composition,CTD,Conjoint Triad",0.743246329147963,2.9407863089805515,8.648224115087455,1.97352062382931,2.1644474135679213,0.747870818866166
89,"('_geary_autocorrelation', '_pseudo_aa_composition', '_amp_pseudo_aa_composition')","Autocorrelation,Pseudo Composition,Pseudo Composition",0.7431917611379941,2.9770213632483387,8.862656197236998,1.973310940497387,2.292195248136137,0.74804676458018
90,"('_aa_composition', '_ctd', '_quasi_seq_order')","Composition,CTD,Quasi-Sequence-Order",0.742268384878765,2.828446324588378,8.000108611077504,1.9697728735379052,2.1864635854714214,0.746933721404877
91,"('_dipeptide_composition', '_ctd', '_distribution')","Composition,CTD,CTD",0.742148099376393,3.199235330551537,10.235106700249203,1.9693133796238973,2.5762655449461085,0.7421619920690081
92,"('_normalized_moreaubroto_autocorrelation', '_moran_autocorrelation', '_seq_order_coupling_number')","Autocorrelation,Autocorrelation,Quasi-Sequence-Order",0.7419642312810446,2.885007052090778,8.32326569061352,1.968611619497385,2.40365281450649,0.7429931912485268
93,"('_aa_composition', '_transition', '_distribution')","Composition,CTD,CTD",0.7419605012241031,3.2602432704820767,10.629186182723668,1.9685973909393386,2.568734643924248,0.743812687557632
94,"('_geary_autocorrelation', '_transition', '_seq_order_coupling_number')","Autocorrelation,CTD,Quasi-Sequence-Order",0.7416730669727898,3.1905033521160453,10.179311639863723,1.9675018803047544,2.3388087985109007,0.754502482969223
95,"('_dipeptide_composition', '_normalized_moreaubroto_autocorrelation', '_conjoint_triad')","Composition,Autocorrelation,Conjoint Triad",0.7414916867254892,2.8406831966288344,8.069481023609413,1.966811518371925,2.187270485192769,0.7420045486519391
96,"('_aa_composition', '_dipeptide_composition', '_ctd')","Composition,Composition,CTD",0.7403616200763428,2.795779897663472,7.8163852361791735,1.9625266128480596,2.3517675600601438,0.7427216453867228
97,"('_moran_autocorrelation', '_transition', '_quasi_seq_order')","Autocorrelation,CTD,Quasi-Sequence-Order",0.7402236654423859,2.923597430938337,8.547421938189244,1.9620054422135345,2.22398166354231,0.740233179261643
98,"('_geary_autocorrelation', '_conjoint_triad', '_amp_pseudo_aa_composition')","Autocorrelation,Conjoint Triad,Pseudo Composition",0.7398369940199172,2.976675373251788,8.86059627772367,1.960546869094151,2.221155995392073,0.7414944686276711
99,"('_dipeptide_composition', '_moran_autocorrelation', '_geary_autocorrelation')","Composition,Autocorrelation,Autocorrelation",0.739814739626069,3.0477190758351744,9.28859156520961,1.9604630216941747,2.420243404835931,0.7480099394785257
100,"('_aa_composition', '_dipeptide_composition', '_transition')","Composition,Composition,CTD",0.7395102542723604,2.987066565493344,8.922566666688203,1.9593168982357474,2.4307975911075603,0.7418947997640221
101,"('_composition', '_distribution', '_quasi_seq_order')","CTD,CTD,Quasi-Sequence-Order",0.7384283467498938,3.095523305266676,9.582264533449127,1.9552606555616865,2.5558545105847057,0.7476018410745444
102,"('_moran_autocorrelation', '_quasi_seq_order', '_pseudo_aa_composition')","Autocorrelation,Quasi-Sequence-Order,Pseudo Composition",0.7378985011707602,3.110480831269072,9.675091001692337,1.953283348454035,2.4529815942637874,0.7391325120126675
103,"('_aa_composition', '_pseudo_aa_composition', '_amp_pseudo_aa_composition')","Composition,Pseudo Composition,Pseudo Composition",0.7378754841581516,3.1166752395054713,9.713664548546486,1.953197588191762,2.627619772735278,0.7382076701519352
104,"('_tripeptide_composition', '_geary_autocorrelation', '_transition')","Composition,Autocorrelation,CTD",0.7373022022340661,3.241773569262376,10.509095874368127,1.9510652055775135,2.5141352290154777,0.7392703014844683
105,"('_aa_composition', '_ctd', '_composition')","Composition,CTD,CTD",0.737198890371207,2.8920853268066318,8.364157537530222,1.950681668393918,2.139035733393786,0.7387133420728489
106,"('_seq_order_coupling_number', '_pseudo_aa_composition', '_amp_pseudo_aa_composition')","Quasi-Sequence-Order,Pseudo Composition,Pseudo Composition",0.7371895547588054,2.8791540347222577,8.289527955657455,1.95064702180732,2.3342548376103545,0.7421921008450535
107,"('_tripeptide_composition', '_transition', '_conjoint_triad')","Composition,CTD,Conjoint Triad",0.7370682652462466,3.1637801850331932,10.009505059208665,1.9501970565000601,2.4968414628254796,0.7411556067783154
108,"('_tripeptide_composition', '_distribution', '_conjoint_triad')","Composition,CTD,Conjoint Triad",0.7363284689325564,2.927357255907673,8.569420503715302,1.9474592523700984,2.2598615198960665,0.7438467914002231
109,"('_moran_autocorrelation', '_ctd', '_pseudo_aa_composition')","Autocorrelation,CTD,Pseudo Composition",0.7361844675311888,3.3545373036994937,11.252920521911468,1.9469276780200726,2.7915154295299733,0.7403647387525405
110,"('_geary_autocorrelation', '_distribution', '_seq_order_coupling_number')","Autocorrelation,CTD,Quasi-Sequence-Order",0.7359100551166524,3.063045232606828,9.382246096995416,1.9459159015524345,2.4520344878009093,0.7426171048653043
111,"('_dipeptide_composition', '_composition', '_transition')","Composition,CTD,CTD",0.7354252766022489,3.1828495580621974,10.130531309256725,1.944132339762744,2.536893800427718,0.7472569278660743
112,"('_ctd', '_conjoint_triad', '_seq_order_coupling_number')","CTD,Conjoint Triad,Quasi-Sequence-Order",0.7352789066418204,3.1915348488153037,10.185894691202524,1.943594789248556,2.5778621076881327,0.7383141782331701
113,"('_transition', '_conjoint_triad', '_pseudo_aa_composition')","CTD,Conjoint Triad,Pseudo Composition",0.735036216850206,3.309507042199637,10.95283686236899,1.9427044813962149,2.5509081230027904,0.7359054983017735
114,"('_geary_autocorrelation', '_ctd', '_amp_pseudo_aa_composition')","Autocorrelation,CTD,Pseudo Composition",0.7345352789862911,2.9315591440206332,8.594039014890988,1.9408706524725967,2.3021772335307937,0.7365917319898203
115,"('_aa_composition', '_dipeptide_composition', '_quasi_seq_order')","Composition,Composition,Quasi-Sequence-Order",0.7342251135362436,3.349843984774841,11.221454722332187,1.9397378013512085,2.6724013910178663,0.7348513040995805
116,"('_normalized_moreaubroto_autocorrelation', '_geary_autocorrelation', '_pseudo_aa_composition')","Autocorrelation,Autocorrelation,Pseudo Composition",0.7338487938935927,3.210479222014409,10.307176834986246,1.9383659878275794,2.678859140666741,0.737642796082941
117,"('_distribution', '_seq_order_coupling_number', '_amp_pseudo_aa_composition')","CTD,Quasi-Sequence-Order,Pseudo Composition",0.7331723350856232,3.2657692817381028,10.665249001544204,1.9359073656078685,2.509538583182541,0.7369914979292944
118,"('_conjoint_triad', '_quasi_seq_order', '_amp_pseudo_aa_composition')","Conjoint Triad,Quasi-Sequence-Order,Pseudo Composition",0.7322174217390115,3.0282235141619314,9.170137651723236,1.932452557629807,2.2681629364365268,0.7351967766587856
119,"('_tripeptide_composition', '_normalized_moreaubroto_autocorrelation', '_distribution')","Composition,Autocorrelation,CTD",0.73207387676431,3.163637779939531,10.008604002660725,1.9319348197279147,2.7012827692026296,0.7537893386660945
120,"('_dipeptide_composition', '_moran_autocorrelation', '_distribution')","Composition,Autocorrelation,CTD",0.7320427109613257,3.2798502578315425,10.757417713797635,1.9318224659064616,2.5496597739595814,0.7324157957362784
121,"('_geary_autocorrelation', '_distribution', '_quasi_seq_order')","Autocorrelation,CTD,Quasi-Sequence-Order",0.731790257936605,3.2778581910747815,10.74435432079604,1.9309130857402168,2.5841784992816126,0.7319626848475898
122,"('_aa_composition', '_dipeptide_composition', '_geary_autocorrelation')","Composition,Composition,Autocorrelation",0.7317653697099998,3.0339246999201483,9.204699084785563,1.9308235035017525,2.4311179985289053,0.7382808177703166
123,"('_tripeptide_composition', '_ctd', '_pseudo_aa_composition')","Composition,CTD,Pseudo Composition",0.7312296129328282,2.766948566557404,7.656004369974072,1.9288981280677815,2.204904490894823,0.740907138804233
124,"('_dipeptide_composition', '_tripeptide_composition', '_normalized_moreaubroto_autocorrelation')","Composition,Composition,Autocorrelation",0.7311798447531843,2.8408719337682884,8.070553344072374,1.9287195659506187,2.2945881305607227,0.732593025472897
125,"('_normalized_moreaubroto_autocorrelation', '_transition', '_conjoint_triad')","Autocorrelation,CTD,Conjoint Triad",0.7307354760504625,3.147403205325664,9.906146936894265,1.9271274206232185,2.538561546794034,0.732440413635951
126,"('_transition', '_seq_order_coupling_number', '_quasi_seq_order')","CTD,Quasi-Sequence-Order,Quasi-Sequence-Order",0.730544415289785,3.099271279843197,9.605482466060888,1.926444072895712,2.4483673780504356,0.7314979810389486
127,"('_tripeptide_composition', '_ctd', '_seq_order_coupling_number')","Composition,CTD,Quasi-Sequence-Order",0.7302494748591932,3.3732421808063853,11.378762810371418,1.9253906150011904,2.8369534524010245,0.7305410017197012
128,"('_aa_composition', '_quasi_seq_order', '_pseudo_aa_composition')","Composition,Quasi-Sequence-Order,Pseudo Composition",0.7301354277088585,3.293471319913739,10.846953335094344,1.924983728473563,2.693083517040978,0.730159105256701
