,Descriptor,Group,R2,RMSE,MSE,RPD,MAE,Explained Var
10,"('_tripeptide_composition', '_composition', '_quasi_seq_order')","Composition,CTD,Quasi-Sequence-Order",0.7807098146498173,2.6159160883201276,6.843016981132078,2.135454894879038,2.153018867924529,0.7820528248590792
11,"('_dipeptide_composition', '_tripeptide_composition', '_distribution')","Composition,Composition,CTD",0.7792774155320967,2.5553665320668877,6.529898113207551,2.128514502913391,2.0264150943396233,0.7811878393270533
12,"('_dipeptide_composition', '_moran_autocorrelation', '_distribution')","Composition,Autocorrelation,CTD",0.7792418997905008,2.803390130969127,7.858996226415099,2.1283432774595603,2.231698113207547,0.7833303633481832
13,"('_dipeptide_composition', '_geary_autocorrelation', '_transition')","Composition,Autocorrelation,CTD",0.7778597790596706,2.6121501300436,6.823328301886797,2.121711841633585,2.0675471698113213,0.7991501645995718
14,"('_dipeptide_composition', '_transition', '_conjoint_triad')","Composition,CTD,Conjoint Triad",0.7772198780327702,2.8152777268406894,7.925788679245279,2.118662507806642,2.2350943396226404,0.7780779114112528
15,"('_aa_composition', '_dipeptide_composition', '_normalized_moreaubroto_autocorrelation')","Composition,Composition,Autocorrelation",0.7764604101017053,2.895218569648539,8.382290566037732,2.1150604048485544,2.4373584905660373,0.7811224878460395
16,"('_tripeptide_composition', '_geary_autocorrelation', '_distribution')","Composition,Autocorrelation,CTD",0.775641059435211,2.7512100253840277,7.569156603773584,2.1111948106468965,1.9899999999999995,0.7815431577667773
17,"('_aa_composition', '_conjoint_triad', '_pseudo_aa_composition')","Composition,Conjoint Triad,Pseudo Composition",0.7734487286306972,2.7080345166552493,7.333450943396229,2.1009549889610457,2.2477358490566037,0.7744771221272059
18,"('_dipeptide_composition', '_moran_autocorrelation', '_transition')","Composition,Autocorrelation,CTD",0.7733934062610271,2.592525540712239,6.721188679245287,2.10069851605481,2.091320754716982,0.7735971429051529
19,"('_dipeptide_composition', '_moran_autocorrelation', '_conjoint_triad')","Composition,Autocorrelation,Conjoint Triad",0.7732219844232869,2.956005080803456,8.737966037735848,2.0999044053998035,2.253584905660377,0.7790242952819724
20,"('_moran_autocorrelation', '_conjoint_triad', '_quasi_seq_order')","Autocorrelation,Conjoint Triad,Quasi-Sequence-Order",0.7717277112446961,3.0655471363662024,9.397579245283023,2.093020120860449,2.5084905660377355,0.7721193769860912
21,"('_transition', '_conjoint_triad', '_seq_order_coupling_number')","CTD,Conjoint Triad,Quasi-Sequence-Order",0.7689271214253551,2.8034641643428793,7.8594113207547185,2.080297814009265,2.2241509433962263,0.7876018817341042
22,"('_composition', '_conjoint_triad', '_quasi_seq_order')","CTD,Conjoint Triad,Quasi-Sequence-Order",0.7681034210728686,2.733462107719735,7.471815094339618,2.076599901795051,2.2301886792452823,0.7702381664767741
23,"('_dipeptide_composition', '_composition', '_transition')","Composition,CTD,CTD",0.7676627785343517,3.0086592011524416,9.052030188679247,2.0746297643465144,2.3245283018867915,0.7787412180767816
24,"('_dipeptide_composition', '_tripeptide_composition', '_normalized_moreaubroto_autocorrelation')","Composition,Composition,Autocorrelation",0.7661696347647864,3.0435998422920183,9.263499999999999,2.067995293358003,2.3133962264150947,0.7713155124635319
25,"('_dipeptide_composition', '_geary_autocorrelation', '_distribution')","Composition,Autocorrelation,CTD",0.7660446091489286,2.886604390223985,8.332484905660383,2.0674426518138307,2.1337735849056623,0.7661567842310171
26,"('_tripeptide_composition', '_geary_autocorrelation', '_transition')","Composition,Autocorrelation,CTD",0.7641116955786165,2.5761189179161126,6.636388679245282,2.058954719227928,2.031320754716982,0.7787395520282231
27,"('_aa_composition', '_moran_autocorrelation', '_pseudo_aa_composition')","Composition,Autocorrelation,Pseudo Composition",0.7636348520411889,2.8364361109181986,8.045369811320755,2.056876800949213,2.3422641509433975,0.7693128800630713
28,"('_aa_composition', '_moran_autocorrelation', '_seq_order_coupling_number')","Composition,Autocorrelation,Quasi-Sequence-Order",0.7621872653881976,2.725226665317673,7.426860377358485,2.050607051900258,2.26,0.7622241991138188
29,"('_dipeptide_composition', '_conjoint_triad', '_amp_pseudo_aa_composition')","Composition,Conjoint Triad,Pseudo Composition",0.7611885817976268,3.071341357753816,9.433137735849051,2.0463148510717244,2.5001886792452828,0.7701824480436121
30,"('_tripeptide_composition', '_normalized_moreaubroto_autocorrelation', '_conjoint_triad')","Composition,Autocorrelation,Conjoint Triad",0.758222413636221,2.904779405777039,8.43774339622641,2.0337238470934724,2.2777358490566035,0.7750040334311668
31,"('_aa_composition', '_ctd', '_conjoint_triad')","Composition,CTD,Conjoint Triad",0.7578587823532077,2.8857672862150006,8.327652830188688,2.032196218980336,2.229056603773586,0.7615798797470228
32,"('_moran_autocorrelation', '_ctd', '_conjoint_triad')","Autocorrelation,CTD,Conjoint Triad",0.7562452339457189,3.1050935026786806,9.641605660377357,2.0254589323211225,2.311132075471698,0.7564139777378329
33,"('_geary_autocorrelation', '_conjoint_triad', '_pseudo_aa_composition')","Autocorrelation,Conjoint Triad,Pseudo Composition",0.7545914263445701,2.893282395285315,8.371083018867928,2.018622614703521,2.3015094339622646,0.7549900226723291
34,"('_tripeptide_composition', '_normalized_moreaubroto_autocorrelation', '_quasi_seq_order')","Composition,Autocorrelation,Quasi-Sequence-Order",0.7522519757706153,3.0074385766716554,9.044686792452833,2.009069220277354,2.470943396226415,0.7538847776096427
35,"('_moran_autocorrelation', '_pseudo_aa_composition', '_amp_pseudo_aa_composition')","Autocorrelation,Pseudo Composition,Pseudo Composition",0.7519672994226937,3.067941968898418,9.412267924528303,2.007915947565975,2.2667924528301886,0.7537435318297114
36,"('_aa_composition', '_geary_autocorrelation', '_seq_order_coupling_number')","Composition,Autocorrelation,Quasi-Sequence-Order",0.7486509152055758,2.983897982473818,8.903647169811322,1.9946254034262234,2.3032075471698112,0.7487761448184915
37,"('_aa_composition', '_moran_autocorrelation', '_composition')","Composition,Autocorrelation,CTD",0.7481216787593955,2.979274319645324,8.87607547169811,1.9925287887812062,2.3890566037735845,0.7481334620225149
38,"('_geary_autocorrelation', '_transition', '_pseudo_aa_composition')","Autocorrelation,CTD,Pseudo Composition",0.7479000773851385,3.042548894197907,9.257103773584907,1.9916528579432757,2.411132075471698,0.7495511526236198
39,"('_dipeptide_composition', '_ctd', '_amp_pseudo_aa_composition')","Composition,CTD,Pseudo Composition",0.74764262526844,3.1229998882303525,9.753128301886793,1.9906366679308647,2.473962264150944,0.7476617257936122
40,"('_normalized_moreaubroto_autocorrelation', '_moran_autocorrelation', '_transition')","Autocorrelation,Autocorrelation,CTD",0.7468068458950121,3.2253275393127216,10.402737735849056,1.9873484504414256,2.550754716981133,0.7474023182873462
41,"('_geary_autocorrelation', '_ctd', '_pseudo_aa_composition')","Autocorrelation,CTD,Pseudo Composition",0.7457555056397107,3.0222545626583877,9.134022641509441,1.9832351973960018,2.4177358490566045,0.7465905760523648
42,"('_normalized_moreaubroto_autocorrelation', '_ctd', '_amp_pseudo_aa_composition')","Autocorrelation,CTD,Pseudo Composition",0.74568713928863,2.912962571574896,8.48535094339623,1.982968605161965,2.240000000000001,0.7457019955930421
43,"('_dipeptide_composition', '_normalized_moreaubroto_autocorrelation', '_conjoint_triad')","Composition,Autocorrelation,Conjoint Triad",0.7450499452247601,3.0805136180421933,9.489564150943405,1.9804890483349926,2.3752830188679255,0.7456544383438537
44,"('_ctd', '_conjoint_triad', '_quasi_seq_order')","CTD,Conjoint Triad,Quasi-Sequence-Order",0.742889382776821,3.053999851725542,9.32691509433963,1.9721502298405538,2.6088679245283037,0.7429492548304711
45,"('_geary_autocorrelation', '_pseudo_aa_composition', '_amp_pseudo_aa_composition')","Autocorrelation,Pseudo Composition,Pseudo Composition",0.7427977692126905,3.2660451533002766,10.667050943396227,1.9717989657735329,2.533396226415095,0.7449324945720461
46,"('_aa_composition', '_distribution', '_conjoint_triad')","Composition,CTD,Conjoint Triad",0.741570975370407,2.8125909628896095,7.910667924528301,1.9671132140903507,2.2026415094339615,0.7422251578702284
47,"('_dipeptide_composition', '_geary_autocorrelation', '_quasi_seq_order')","Composition,Autocorrelation,Quasi-Sequence-Order",0.7409611629757148,2.864725611675345,8.206652830188679,1.9647964247371261,2.237358490566039,0.7511419199841785
48,"('_geary_autocorrelation', '_conjoint_triad', '_amp_pseudo_aa_composition')","Autocorrelation,Conjoint Triad,Pseudo Composition",0.7401958881741189,3.0405693980159274,9.24506226415094,1.9619005543272048,2.320566037735848,0.7472266744459697
49,"('_moran_autocorrelation', '_geary_autocorrelation', '_conjoint_triad')","Autocorrelation,Autocorrelation,Conjoint Triad",0.7398997785873787,3.163344599724123,10.006749056603773,1.96078347915779,2.547358490566038,0.7403808023190956
50,"('_dipeptide_composition', '_ctd', '_pseudo_aa_composition')","Composition,CTD,Pseudo Composition",0.7394927864444161,2.7694972638259854,7.670115094339621,1.9592512079545794,2.1869811320754717,0.76785205802765
51,"('_dipeptide_composition', '_distribution', '_amp_pseudo_aa_composition')","Composition,CTD,Pseudo Composition",0.738601512339904,2.8173388353564333,7.937398113207543,1.9559081876346909,2.110754716981131,0.7440866332675388
52,"('_aa_composition', '_dipeptide_composition', '_pseudo_aa_composition')","Composition,Composition,Pseudo Composition",0.7360947446837329,2.9750202155647396,8.850745283018869,1.94659669039974,2.4258490566037736,0.7367757985917831
53,"('_geary_autocorrelation', '_distribution', '_pseudo_aa_composition')","Autocorrelation,CTD,Pseudo Composition",0.7357778795016221,3.1020811638591623,9.622907547169815,1.9454291239792953,2.450000000000001,0.7428984844254993
54,"('_tripeptide_composition', '_composition', '_distribution')","Composition,CTD,CTD",0.7355171132413906,2.6454339445007844,6.998320754716978,1.9444698419091624,2.1203773584905656,0.7362029936803791
55,"('_geary_autocorrelation', '_transition', '_conjoint_triad')","Autocorrelation,CTD,Conjoint Triad",0.7351050720807613,3.309803334521182,10.954798113207536,1.942956952582813,2.6409433962264135,0.7354264380944251
56,"('_aa_composition', '_geary_autocorrelation', '_pseudo_aa_composition')","Composition,Autocorrelation,Pseudo Composition",0.7343570730633258,2.9484060292313115,8.693098113207549,1.9402195290327031,2.3660377358490567,0.7453994731724595
57,"('_dipeptide_composition', '_tripeptide_composition', '_pseudo_aa_composition')","Composition,Composition,Pseudo Composition",0.7343094616125893,2.912780231882468,8.484288679245283,1.9400456786466391,2.236792452830189,0.7349449429719513
58,"('_moran_autocorrelation', '_geary_autocorrelation', '_seq_order_coupling_number')","Autocorrelation,Autocorrelation,Quasi-Sequence-Order",0.7312702545511669,3.198618510757182,10.231160377358492,1.9290439819955751,2.6013207547169817,0.7498117389202497
59,"('_tripeptide_composition', '_seq_order_coupling_number', '_quasi_seq_order')","Composition,Quasi-Sequence-Order,Quasi-Sequence-Order",0.7283685982923995,2.8191882947950515,7.94782264150943,1.9187129759595047,2.3166037735849048,0.732496784895714
60,"('_tripeptide_composition', '_composition', '_transition')","Composition,CTD,CTD",0.7280127897728383,3.211513191804149,10.313816981132073,1.9174575532486193,2.3915094339622636,0.728012865816381
61,"('_geary_autocorrelation', '_transition', '_amp_pseudo_aa_composition')","Autocorrelation,CTD,Pseudo Composition",0.7272330046968394,3.0912359377183605,9.555739622641513,1.9147147820170016,2.396603773584906,0.7279741297839777
62,"('_moran_autocorrelation', '_geary_autocorrelation', '_composition')","Autocorrelation,Autocorrelation,CTD",0.7271883050702841,2.8707066384034405,8.240956603773583,1.9145579145816825,2.4145283018867922,0.7357987522869005
63,"('_geary_autocorrelation', '_ctd', '_composition')","Autocorrelation,CTD,CTD",0.7260260800409325,3.0885112735414206,9.538901886792448,1.910492724778007,2.414716981132074,0.7292949235617094
64,"('_aa_composition', '_dipeptide_composition', '_distribution')","Composition,Composition,CTD",0.7259246465632674,3.3131217109695967,10.976775471698108,1.9101391616941257,2.4892452830188683,0.7275566536984903
65,"('_ctd', '_composition', '_conjoint_triad')","CTD,CTD,Conjoint Triad",0.7253415956588073,3.303618085195411,10.913892452830193,1.9081106418534868,2.4892452830188683,0.72649979259822
66,"('_tripeptide_composition', '_moran_autocorrelation', '_composition')","Composition,Autocorrelation,CTD",0.7252684752320856,3.418481953722225,11.68601886792452,1.90785670093929,2.7037735849056594,0.7305580495199275
67,"('_moran_autocorrelation', '_distribution', '_conjoint_triad')","Autocorrelation,CTD,Conjoint Triad",0.7244908017984326,3.486803152805602,12.157796226415085,1.9051621666814826,2.75132075471698,0.7256524964657054
68,"('_aa_composition', '_seq_order_coupling_number', '_quasi_seq_order')","Composition,Quasi-Sequence-Order,Quasi-Sequence-Order",0.7242423822616284,3.0199159678425134,9.119892452830184,1.9043038293039423,2.3416981132075474,0.7265024571682857
69,"('_moran_autocorrelation', '_composition', '_conjoint_triad')","Autocorrelation,CTD,Conjoint Triad",0.7238095619739575,3.3302252176091645,11.090400000000006,1.9028111192351873,2.7943396226415103,0.724721122686868
70,"('_conjoint_triad', '_seq_order_coupling_number', '_quasi_seq_order')","Conjoint Triad,Quasi-Sequence-Order,Quasi-Sequence-Order",0.7236591682260183,3.111077893653157,9.678805660377364,1.9022932626439237,2.314150943396227,0.7237916285934121
71,"('_moran_autocorrelation', '_conjoint_triad', '_seq_order_coupling_number')","Autocorrelation,Conjoint Triad,Quasi-Sequence-Order",0.7233381295124099,3.1206648420815353,9.738549056603773,1.9011892307605327,2.3345283018867917,0.735008762373414
72,"('_dipeptide_composition', '_conjoint_triad', '_pseudo_aa_composition')","Composition,Conjoint Triad,Pseudo Composition",0.7230077908460637,2.9420872452207396,8.65587735849056,1.9000552211138806,2.230754716981132,0.7253406256600314
73,"('_dipeptide_composition', '_tripeptide_composition', '_conjoint_triad')","Composition,Composition,Conjoint Triad",0.7218506980654917,3.019154886125436,9.115296226415095,1.8960990159440279,2.322075471698114,0.7508979147113011
74,"('_dipeptide_composition', '_tripeptide_composition', '_composition')","Composition,Composition,CTD",0.7211635128877392,3.2554682589307586,10.598073584905665,1.8937611316017204,2.456415094339623,0.7230229989142513
75,"('_geary_autocorrelation', '_seq_order_coupling_number', '_quasi_seq_order')","Autocorrelation,Quasi-Sequence-Order,Quasi-Sequence-Order",0.721138993309264,2.853203429712078,8.140769811320764,1.893677872837815,2.284150943396227,0.7243314690912299
76,"('_tripeptide_composition', '_transition', '_conjoint_triad')","Composition,CTD,Conjoint Triad",0.7210719064049513,3.1427463653596246,9.87685471698113,1.8934501284317038,2.334528301886792,0.7291294301214075
77,"('_tripeptide_composition', '_conjoint_triad', '_seq_order_coupling_number')","Composition,Conjoint Triad,Quasi-Sequence-Order",0.7200707008308678,3.15337285733205,9.943760377358496,1.8900610031172052,2.4990566037735853,0.7201400206569454
78,"('_normalized_moreaubroto_autocorrelation', '_geary_autocorrelation', '_ctd')","Autocorrelation,Autocorrelation,CTD",0.7190503447820653,2.8710947225161996,8.243184905660373,1.8866257090226497,2.306037735849055,0.7204708284476269
79,"('_dipeptide_composition', '_geary_autocorrelation', '_ctd')","Composition,Autocorrelation,CTD",0.7172965495409829,3.399036766996825,11.553450943396227,1.8807646154284592,2.5032075471698114,0.7239948925708126
80,"('_tripeptide_composition', '_moran_autocorrelation', '_distribution')","Composition,Autocorrelation,CTD",0.7169112297043486,3.0601134520835407,9.364294339622644,1.8794841996026825,2.271320754716981,0.7569831590810568
81,"('_distribution', '_conjoint_triad', '_quasi_seq_order')","CTD,Conjoint Triad,Quasi-Sequence-Order",0.7166798642597778,3.7811957777182026,14.297441509433963,1.8787166288314063,3.139622641509434,0.7166872037807704
82,"('_tripeptide_composition', '_geary_autocorrelation', '_pseudo_aa_composition')","Composition,Autocorrelation,Pseudo Composition",0.7165134308073331,2.963619345098406,8.783039622641505,1.878165055607939,2.348490566037735,0.7350177975116807
83,"('_geary_autocorrelation', '_quasi_seq_order', '_pseudo_aa_composition')","Autocorrelation,Quasi-Sequence-Order,Pseudo Composition",0.7149227370858934,3.4589992008813937,11.964675471698119,1.8729177682887546,2.8381132075471713,0.7200141941595453
84,"('_moran_autocorrelation', '_ctd', '_seq_order_coupling_number')","Autocorrelation,CTD,Quasi-Sequence-Order",0.7140326658744995,3.218677508800841,10.359884905660389,1.870000775392745,2.63867924528302,0.7228472821380796
85,"('_aa_composition', '_geary_autocorrelation', '_ctd')","Composition,Autocorrelation,CTD",0.7137887139704784,3.145952176104974,9.89701509433962,1.8692036588537992,2.5999999999999988,0.7169995060408589
86,"('_transition', '_seq_order_coupling_number', '_pseudo_aa_composition')","CTD,Quasi-Sequence-Order,Pseudo Composition",0.7136456148813017,3.086671590797111,9.527541509433968,1.8687365544889794,2.5258490566037746,0.7288126680921507
87,"('_ctd', '_composition', '_quasi_seq_order')","CTD,CTD,Quasi-Sequence-Order",0.7127838103127003,3.0673259819010577,9.408488679245288,1.8659308359103355,2.510000000000001,0.7155416490157239
88,"('_tripeptide_composition', '_moran_autocorrelation', '_transition')","Composition,Autocorrelation,CTD",0.712537108183936,3.320942125929567,11.028656603773591,1.8651299883417312,2.819245283018869,0.7134392218592636
89,"('_aa_composition', '_normalized_moreaubroto_autocorrelation', '_geary_autocorrelation')","Composition,Autocorrelation,Autocorrelation",0.7124414533547284,2.9539998467060937,8.726115094339624,1.8648197497282186,2.2688679245283025,0.7203414758557485
90,"('_geary_autocorrelation', '_composition', '_pseudo_aa_composition')","Autocorrelation,CTD,Pseudo Composition",0.7123075450566734,3.2117449556864504,10.315305660377359,1.8643857030593156,2.644528301886793,0.7126649801027825
91,"('_moran_autocorrelation', '_transition', '_distribution')","Autocorrelation,CTD,CTD",0.7119557675958843,3.2830692036913285,10.778543396226414,1.8632469036008759,2.716226415094339,0.7156629304643196
92,"('_composition', '_conjoint_triad', '_pseudo_aa_composition')","CTD,Conjoint Triad,Pseudo Composition",0.7114337930188841,2.9687768270883215,8.813635849056602,1.8615609686272554,2.2756603773584905,0.7136182602038723
93,"('_aa_composition', '_geary_autocorrelation', '_conjoint_triad')","Composition,Autocorrelation,Conjoint Triad",0.7106763544256132,3.4054695185112767,11.597222641509427,1.859122622856483,2.736603773584906,0.7152286561564963
94,"('_dipeptide_composition', '_distribution', '_conjoint_triad')","Composition,CTD,Conjoint Triad",0.7103322165146606,2.9298576821640765,8.584066037735855,1.8580179354334716,2.278301886792453,0.7174784797170671
95,"('_composition', '_conjoint_triad', '_amp_pseudo_aa_composition')","CTD,Conjoint Triad,Pseudo Composition",0.7097852449923795,3.398919362119184,11.552652830188682,1.8562661943810201,2.6626415094339624,0.7137216247961653
96,"('_moran_autocorrelation', '_quasi_seq_order', '_pseudo_aa_composition')","Autocorrelation,Quasi-Sequence-Order,Pseudo Composition",0.7095664725984369,3.6331713367613365,13.199933962264158,1.8555669357478564,2.853018867924529,0.7113031239846587
97,"('_normalized_moreaubroto_autocorrelation', '_geary_autocorrelation', '_conjoint_triad')","Autocorrelation,Autocorrelation,Conjoint Triad",0.7094665728716549,3.4424623701373003,11.850547169811318,1.8552478905877663,2.803396226415094,0.7098513791270606
98,"('_geary_autocorrelation', '_seq_order_coupling_number', '_amp_pseudo_aa_composition')","Autocorrelation,Quasi-Sequence-Order,Pseudo Composition",0.7092862895641436,3.4506425433916155,11.906933962264157,1.8546725443198282,2.8594339622641516,0.7108307405448835
99,"('_seq_order_coupling_number', '_quasi_seq_order', '_amp_pseudo_aa_composition')","Quasi-Sequence-Order,Quasi-Sequence-Order,Pseudo Composition",0.7091099394349107,3.0678377241775343,9.411628301886793,1.8541102677529884,2.4545283018867927,0.7174612682270727
100,"('_aa_composition', '_moran_autocorrelation', '_conjoint_triad')","Composition,Autocorrelation,Conjoint Triad",0.7079037360798837,3.4117507816700825,11.64004339622642,1.8502780591552095,2.683962264150945,0.7109777617610779
101,"('_moran_autocorrelation', '_composition', '_pseudo_aa_composition')","Autocorrelation,CTD,Pseudo Composition",0.707688534670649,3.1636037487721635,10.008388679245286,1.849596840992234,2.569811320754716,0.7098565599125111
102,"('_aa_composition', '_dipeptide_composition', '_composition')","Composition,Composition,CTD",0.7076618159481034,3.314936181405677,10.988801886792452,1.8495123156090605,2.603207547169812,0.7097955723957765
103,"('_dipeptide_composition', '_distribution', '_seq_order_coupling_number')","Composition,CTD,Quasi-Sequence-Order",0.7074480565177208,3.408890429782711,11.620533962264156,1.8488364989683423,2.60433962264151,0.7075438907502833
104,"('_dipeptide_composition', '_geary_autocorrelation', '_pseudo_aa_composition')","Composition,Autocorrelation,Pseudo Composition",0.7062364276722914,2.453213525923413,6.018256603773585,1.845019793208375,1.907547169811321,0.7077653350534274
105,"('_conjoint_triad', '_quasi_seq_order', '_amp_pseudo_aa_composition')","Conjoint Triad,Quasi-Sequence-Order,Pseudo Composition",0.7058815926623054,2.787299362438317,7.76903773584905,1.8439065082587485,2.2588679245283014,0.7097126475664428
106,"('_transition', '_conjoint_triad', '_pseudo_aa_composition')","CTD,Conjoint Triad,Pseudo Composition",0.7052660242423996,3.514176948111963,12.34943962264151,1.841979950781402,2.5703773584905654,0.7139173929326874
107,"('_dipeptide_composition', '_tripeptide_composition', '_amp_pseudo_aa_composition')","Composition,Composition,Pseudo Composition",0.7047533957783608,2.891540687448442,8.36100754716981,1.8403801667957467,2.388679245283019,0.715050469343397
108,"('_transition', '_seq_order_coupling_number', '_quasi_seq_order')","CTD,Quasi-Sequence-Order,Quasi-Sequence-Order",0.7043847910509319,3.346100518401276,11.196388679245288,1.8392324172751944,2.7837735849056613,0.7043855279586939
109,"('_tripeptide_composition', '_normalized_moreaubroto_autocorrelation', '_distribution')","Composition,Autocorrelation,CTD",0.7041916557363173,3.5755904644983194,12.784847169811307,1.8386318954526966,2.620188679245281,0.7099367868296783
110,"('_tripeptide_composition', '_ctd', '_seq_order_coupling_number')","Composition,CTD,Quasi-Sequence-Order",0.7040319330454003,3.1399378073398623,9.859209433962262,1.8381357087044803,2.37377358490566,0.7288704286059626
111,"('_tripeptide_composition', '_normalized_moreaubroto_autocorrelation', '_composition')","Composition,Autocorrelation,CTD",0.7038570997106088,3.2884672692809462,10.814016981132083,1.8375930402145173,2.7401886792452834,0.7039073356182518
112,"('_aa_composition', '_dipeptide_composition', '_conjoint_triad')","Composition,Composition,Conjoint Triad",0.7037282134792375,3.3057131791251213,10.927739622641516,1.8371932954259043,2.56301886792453,0.7039524479082815
113,"('_conjoint_triad', '_pseudo_aa_composition', '_amp_pseudo_aa_composition')","Conjoint Triad,Pseudo Composition,Pseudo Composition",0.703587155882929,3.1808409354451808,10.117749056603774,1.8367560996128427,2.593773584905661,0.7036260045384791
114,"('_moran_autocorrelation', '_geary_autocorrelation', '_quasi_seq_order')","Autocorrelation,Autocorrelation,Quasi-Sequence-Order",0.7034754931750148,3.468065362488221,12.027477358490556,1.8364102319573583,2.6594339622641505,0.7188032657276937
115,"('_aa_composition', '_composition', '_pseudo_aa_composition')","Composition,CTD,Pseudo Composition",0.7010395623127214,3.2318021726304447,10.444545283018863,1.8289133906295973,2.59377358490566,0.701677128697758
116,"('_aa_composition', '_tripeptide_composition', '_transition')","Composition,Composition,CTD",0.7006682373675825,3.0367295590971453,9.221726415094341,1.8277786431777048,2.4499999999999997,0.7301026544606666
117,"('_moran_autocorrelation', '_transition', '_seq_order_coupling_number')","Autocorrelation,CTD,Quasi-Sequence-Order",0.7002923980948114,3.1723629666942004,10.063886792452827,1.8266322483426192,2.338867924528301,0.7007486324187007
118,"('_moran_autocorrelation', '_seq_order_coupling_number', '_amp_pseudo_aa_composition')","Autocorrelation,Quasi-Sequence-Order,Pseudo Composition",0.6996591452455371,3.063106697702422,9.382622641509435,1.8247055533526362,2.3996226415094353,0.7199144894551657
119,"('_tripeptide_composition', '_moran_autocorrelation', '_quasi_seq_order')","Composition,Autocorrelation,Quasi-Sequence-Order",0.6993457837945156,3.4044970259937086,11.590600000000006,1.823754391824562,2.6701886792452836,0.7015018214894195
120,"('_moran_autocorrelation', '_distribution', '_amp_pseudo_aa_composition')","Autocorrelation,CTD,Pseudo Composition",0.6983761780615287,3.4643728502115665,12.001879245283012,1.8208206942931089,2.967169811320754,0.6983854862461821
121,"('_dipeptide_composition', '_tripeptide_composition', '_ctd')","Composition,Composition,CTD",0.698215686666866,3.0914135497938577,9.55683773584906,1.8203364661504622,2.4316981132075477,0.6983141816549936
122,"('_aa_composition', '_distribution', '_quasi_seq_order')","Composition,CTD,Quasi-Sequence-Order",0.6962279335288113,3.033101034715535,9.19970188679245,1.8143709435644242,2.467169811320754,0.6966624732691482
123,"('_dipeptide_composition', '_transition', '_quasi_seq_order')","Composition,CTD,Quasi-Sequence-Order",0.6962217463240454,3.3774404174736974,11.407103773584902,1.8143524663667077,2.5790566037735836,0.7014439731179576
124,"('_dipeptide_composition', '_composition', '_conjoint_triad')","Composition,CTD,Conjoint Triad",0.6943083812196906,3.07176981743762,9.43576981132075,1.8086654148976413,2.455471698113208,0.6944892421776393
125,"('_tripeptide_composition', '_quasi_seq_order', '_pseudo_aa_composition')","Composition,Quasi-Sequence-Order,Pseudo Composition",0.694290240142797,3.0474916998045063,9.28720566037736,1.808611750230284,2.248490566037736,0.6950955843940344
126,"('_normalized_moreaubroto_autocorrelation', '_distribution', '_conjoint_triad')","Autocorrelation,CTD,Conjoint Triad",0.6942124829074873,3.0144285105610007,9.086779245283013,1.808381784023487,2.40132075471698,0.6970721468771288
127,"('_moran_autocorrelation', '_seq_order_coupling_number', '_pseudo_aa_composition')","Autocorrelation,Quasi-Sequence-Order,Pseudo Composition",0.6939827847725193,2.9960722715922214,8.976449056603773,1.8077029661683797,2.3879245283018875,0.7177788293286077
