,Descriptors,R2,RMSE,MSE,RPD,MAE,Explained Var
19,"('aa_comp', 'tripeptide_comp', 'seq_order_coupling_number')",0.8167182717763423,2.9847769607457497,8.908893505398634,2.0685263066470716,2.2262655585362374,0.7677463521115488
224,"('norm_moreaubroto_autocorrelation', 'transition', 'conjoint_triad')",0.8165178373253805,3.030412545993687,9.183400198915939,1.5750256284835262,2.37683952726905,0.6002818233972356
334,"('transition', 'conjoint_triad', 'seq_order_coupling_number')",0.8164021488390337,3.344798871651762,11.1876794918029,1.8747055256419065,2.6077572579056163,0.7225682621837601
127,"('dipeptide_comp', 'transition', 'pseudo_aa_comp')",0.8157207916708901,2.809568887460409,7.893677333385519,1.796182544119136,2.3092635016319196,0.6882931567289229
152,"('tripeptide_comp', 'norm_moreaubroto_autocorrelation', 'pseudo_aa_comp')",0.8155634949169422,3.0673361276488906,9.40855091998009,1.9237014450048866,2.3603008798584204,0.7445471844397318
135,"('dipeptide_comp', 'conjoint_triad', 'quasi_seq_order_descriptors')",0.8152408470987225,3.302099794694649,10.903863054122441,1.7447487560573192,2.6562137151588616,0.6808475263208387
119,"('dipeptide_comp', 'composition', 'seq_order_coupling_number')",0.8146462677693405,3.020676262308148,9.124485081671923,1.9832954705330479,2.368823705664728,0.7422332152306763
147,"('tripeptide_comp', 'norm_moreaubroto_autocorrelation', 'transition')",0.8145228159755094,2.8123232002767793,7.9091617828150245,1.9832951929564224,2.208768982648176,0.7540049108792936
103,"('dipeptide_comp', 'moran_autocorrelation', 'conjoint_triad')",0.8144349624356476,2.7009187120853477,7.294961889292773,1.7960047717904857,2.0945008408198866,0.6848196637394125
183,"('tripeptide_comp', 'transition', 'amphipilic_pseudo_aa_comp')",0.8139264526773122,2.6620589180360934,7.086557683095497,2.017766056356036,2.1506356061875698,0.7557482996372944
13,"('aa_comp', 'tripeptide_comp', 'moran_autocorrelation')",0.8137359768285539,3.1732074581284704,10.06924557232215,2.050501189635377,2.6548615673803275,0.7581836320465153
78,"('dipeptide_comp', 'tripeptide_comp', 'norm_moreaubroto_autocorrelation')",0.8133850564114384,2.768788539341347,7.66618997558799,2.0935483355705924,2.0987773329561312,0.7674603658793147
159,"('tripeptide_comp', 'moran_autocorrelation', 'seq_order_coupling_number')",0.8132627913244533,2.9842099114179432,8.905508795405089,1.9818056949443994,2.3940019051171797,0.7435241200844379
16,"('aa_comp', 'tripeptide_comp', 'transition')",0.8132205740843176,2.8616854388774335,8.189243551083129,1.993828627969765,2.211528275072095,0.746099536979631
144,"('tripeptide_comp', 'norm_moreaubroto_autocorrelation', 'moran_autocorrelation')",0.8132061661208848,2.9012694181444294,8.417364236660116,2.0309910794587016,2.3471537143335692,0.7593049916639016
85,"('dipeptide_comp', 'tripeptide_comp', 'seq_order_coupling_number')",0.8127059615921143,2.962945742524213,8.779047473142361,2.0762191186020593,2.269237626735862,0.7759473684724179
143,"('dipeptide_comp', 'pseudo_aa_comp', 'amphipilic_pseudo_aa_comp')",0.8122795086857628,3.026669696249877,9.160729450197321,1.617710012223208,2.473796087084865,0.621698920349238
196,"('tripeptide_comp', 'quasi_seq_order_descriptors', 'pseudo_aa_comp')",0.8121250882577602,2.6873779334208536,7.222000157037338,2.0017846672851958,2.1384855008590486,0.7469269693187285
168,"('tripeptide_comp', 'geary_autocorrelation', 'quasi_seq_order_descriptors')",0.8120673615717738,2.8708588732300364,8.241830670003633,1.9026411331468864,2.188318721664806,0.7191884959267449
106,"('dipeptide_comp', 'moran_autocorrelation', 'pseudo_aa_comp')",0.8116737882639989,2.93146795843299,8.593504391319282,1.9149650550880406,2.4483151513995174,0.7221529491620784
90,"('dipeptide_comp', 'norm_moreaubroto_autocorrelation', 'geary_autocorrelation')",0.8113744705470934,2.792069510079897,7.795652149117798,2.0503783968094487,2.166838436605146,0.7625269710153691
270,"('moran_autocorrelation', 'conjoint_triad', 'seq_order_coupling_number')",0.8112085414337469,2.8195287607927035,7.949742432937238,1.9414290063857202,2.1799116302746055,0.7452955105047191
107,"('dipeptide_comp', 'moran_autocorrelation', 'amphipilic_pseudo_aa_comp')",0.8109182627170137,2.865942836563494,8.213628342449606,1.9323873856750309,2.3136836574044217,0.7314959200064648
197,"('tripeptide_comp', 'quasi_seq_order_descriptors', 'amphipilic_pseudo_aa_comp')",0.8108616862259078,2.996307429464036,8.97785821186138,2.0305022959058916,2.221900510299803,0.7612075347287872
261,"('moran_autocorrelation', 'transition', 'seq_order_coupling_number')",0.8107148048749481,2.9544972947466484,8.729054264665264,1.7828718458487296,2.4535844632699773,0.6793752217780847
116,"('dipeptide_comp', 'composition', 'transition')",0.8105322044003491,3.0433849927339156,9.262192213998015,2.010568990260022,2.441213558384086,0.7479647139122407
104,"('dipeptide_comp', 'moran_autocorrelation', 'seq_order_coupling_number')",0.8103494930836651,2.6353666480532967,6.9451573696716675,1.8704671878643664,2.1386421036378294,0.71108740584415
1,"('aa_comp', 'dipeptide_comp', 'norm_moreaubroto_autocorrelation')",0.8103239676142668,3.1901487714228356,10.177049183810627,1.921035392912644,2.42378985756903,0.7278916152293302
5,"('aa_comp', 'dipeptide_comp', 'transition')",0.8101949206520378,3.136688002108897,9.838811622573903,1.9414636499200277,2.572925695850053,0.773107496382587
9,"('aa_comp', 'dipeptide_comp', 'quasi_seq_order_descriptors')",0.8101903260615156,3.066185740028676,9.4014949923552,1.8780067907737747,2.2229075718104268,0.7135382866484518
173,"('tripeptide_comp', 'composition', 'conjoint_triad')",0.8101716985579522,2.901413428381856,8.418199882394555,1.7556914505311967,2.3718782699404897,0.6695070130408404
23,"('aa_comp', 'norm_moreaubroto_autocorrelation', 'moran_autocorrelation')",0.8097509446345412,3.741032731686146,13.995325899547106,1.5117955058001988,3.100180285583272,0.5914939135327433
165,"('tripeptide_comp', 'geary_autocorrelation', 'distribution')",0.8097418160316623,2.9449114729083594,8.672503583267284,2.202758735858459,2.276519184415716,0.7943003159379154
192,"('tripeptide_comp', 'conjoint_triad', 'amphipilic_pseudo_aa_comp')",0.8095623488916889,2.6072778139886164,6.797897599317257,1.9987478986141018,2.2077900266681896,0.7450196152895331
10,"('aa_comp', 'dipeptide_comp', 'pseudo_aa_comp')",0.8092215465488511,2.8282747035754854,7.999137798885,1.9660425105349795,2.3492075507328174,0.7531578522291726
12,"('aa_comp', 'tripeptide_comp', 'norm_moreaubroto_autocorrelation')",0.8090696364157637,2.9364105285691973,8.622506792292032,2.0015432042272896,2.3412638801925447,0.7457293405710594
38,"('aa_comp', 'moran_autocorrelation', 'seq_order_coupling_number')",0.8081319774555734,3.4791202428613826,12.104277664287844,1.5608782040144618,2.7824980378540136,0.6088818930110647
175,"('tripeptide_comp', 'composition', 'quasi_seq_order_descriptors')",0.808089024151677,2.8953974307496226,8.383326281991515,1.9388471412772295,2.2108353025135115,0.731645683772006
81,"('dipeptide_comp', 'tripeptide_comp', 'composition')",0.807832824086314,2.850288987977865,8.12414731498788,1.9315703039216054,2.3996827096596323,0.7282396865364216
42,"('aa_comp', 'geary_autocorrelation', 'composition')",0.8077629763924218,3.184178924754325,10.13899542484961,1.8545634891173897,2.330655121282173,0.70366214175821
259,"('moran_autocorrelation', 'transition', 'distribution')",0.8075185053575271,3.292398385552378,10.839887129187904,1.6835681208770137,2.7701064317884008,0.6886618547345458
171,"('tripeptide_comp', 'composition', 'transition')",0.8074177592775623,3.055497661196153,9.33606595757516,1.9818318126227077,2.4371775802863453,0.7428471360991883
94,"('dipeptide_comp', 'norm_moreaubroto_autocorrelation', 'conjoint_triad')",0.8071558762088148,2.7239650426164457,7.419985553396415,2.0816500942150933,2.157027242073062,0.7725356939596739
218,"('norm_moreaubroto_autocorrelation', 'composition', 'conjoint_triad')",0.8068763851025775,3.5289459252515707,12.453459343349664,1.6878311241022401,2.8474191935988458,0.6529130418491662
100,"('dipeptide_comp', 'moran_autocorrelation', 'composition')",0.8061007646651663,2.664014682204038,7.096974226998682,2.081974486266662,2.1210542315373497,0.7709473467680693
14,"('aa_comp', 'tripeptide_comp', 'geary_autocorrelation')",0.8056457344463404,2.986961721134351,8.921940323521882,1.8875148390268255,2.3819038534858654,0.7234801758971408
97,"('dipeptide_comp', 'norm_moreaubroto_autocorrelation', 'pseudo_aa_comp')",0.8055836541742785,2.605970358260099,6.79108150813027,2.0842451575067593,2.0428326635389062,0.7654473659918188
70,"('aa_comp', 'conjoint_triad', 'pseudo_aa_comp')",0.8054338647919144,2.908444249525981,8.459047952600747,1.8699962630484617,2.3139724137416606,0.7086225048084993
191,"('tripeptide_comp', 'conjoint_triad', 'pseudo_aa_comp')",0.805306507823644,3.028491655299351,9.171761706217804,2.021092901840588,2.2490714153432396,0.759566566618363
138,"('dipeptide_comp', 'seq_order_coupling_number', 'quasi_seq_order_descriptors')",0.8051042799641666,3.0978937179558326,9.596945487750212,1.8288175924308863,2.3344534346467487,0.7171272077828199
164,"('tripeptide_comp', 'geary_autocorrelation', 'transition')",0.8050736727486736,2.5604418575137036,6.555862505708226,2.30557563374564,1.9051452564141442,0.8090481858696722
193,"('tripeptide_comp', 'seq_order_coupling_number', 'quasi_seq_order_descriptors')",0.8043717593513455,2.5565223646396054,6.53580660090248,2.248051298390915,2.071981181371796,0.7999469704434858
4,"('aa_comp', 'dipeptide_comp', 'composition')",0.8042624784789828,2.8560224945824775,8.156864489561118,2.0301169610822423,2.3386253286475043,0.76038022128453
288,"('geary_autocorrelation', 'transition', 'conjoint_triad')",0.8041565940834972,2.5008452520352775,6.25422697462739,2.0890025424467513,1.988771434234499,0.7707766428742195
263,"('moran_autocorrelation', 'transition', 'pseudo_aa_comp')",0.8041319197421931,3.135925178134163,9.834026722855782,1.7248003431278942,2.4049089229313387,0.6590267191551856
157,"('tripeptide_comp', 'moran_autocorrelation', 'distribution')",0.8035923578751658,2.7162606584645816,7.3780719647224435,1.6957287684280857,2.2162773665493316,0.6514149998454168
163,"('tripeptide_comp', 'geary_autocorrelation', 'composition')",0.8034771795892236,3.115966179462923,9.709245231556764,2.0949615149154415,2.368262571718861,0.7678864874518476
91,"('dipeptide_comp', 'norm_moreaubroto_autocorrelation', 'composition')",0.8033565170902577,2.787405999457702,7.769632205812791,2.072886873684923,2.2423378652571677,0.7648754585747481
129,"('dipeptide_comp', 'distribution', 'conjoint_triad')",0.8032958240049528,3.10070895095605,9.614395998538969,1.760703617471555,2.4530452303850785,0.6812090220728764
187,"('tripeptide_comp', 'distribution', 'pseudo_aa_comp')",0.8032508485307758,2.7319594268316068,7.463602309854081,2.103259044181283,2.2863272189182715,0.77035727979276
319,"('composition', 'conjoint_triad', 'seq_order_coupling_number')",0.8030511095881985,3.3447750101948053,11.18751986882366,1.885211166603873,2.613313776857663,0.7132740728620647
180,"('tripeptide_comp', 'transition', 'seq_order_coupling_number')",0.8028489482705995,2.7118863126691837,7.354327372842462,2.1617017499232607,1.9928873789326067,0.782015577154926
166,"('tripeptide_comp', 'geary_autocorrelation', 'conjoint_triad')",0.8027716600482322,2.6121899136185425,6.823536144810448,2.1440763870676767,1.917947960794599,0.8044420770308887
109,"('dipeptide_comp', 'geary_autocorrelation', 'transition')",0.8024303625893324,2.6555472878727993,7.0519313981285805,1.876650660798959,2.077477217965501,0.7110046785279045
140,"('dipeptide_comp', 'seq_order_coupling_number', 'amphipilic_pseudo_aa_comp')",0.8024011189338183,2.817715226169909,7.939519095789743,2.0547531469318674,2.3940431072252495,0.7761899562631365
92,"('dipeptide_comp', 'norm_moreaubroto_autocorrelation', 'transition')",0.8022753589449915,3.1913315004001195,10.184596745446079,2.0605592158405717,2.3894306099399625,0.7627118325312552
291,"('geary_autocorrelation', 'transition', 'pseudo_aa_comp')",0.8018786873087649,2.811647325167921,7.905360681123923,1.9573090146078542,2.1120536004652806,0.7370378792423562
86,"('dipeptide_comp', 'tripeptide_comp', 'quasi_seq_order_descriptors')",0.8018407845303546,3.4088202634730718,11.620055588664624,1.8946715634522053,2.5839708612074443,0.7201238495963428
89,"('dipeptide_comp', 'norm_moreaubroto_autocorrelation', 'moran_autocorrelation')",0.8017125411502317,2.9025730450553775,8.424930281882046,2.1474447902719764,2.2304909524720324,0.7841205692118919
130,"('dipeptide_comp', 'distribution', 'seq_order_coupling_number')",0.8017070548001426,3.4331767002678406,11.786702255261979,1.7283197811002735,2.683177393663134,0.6592884557045585
134,"('dipeptide_comp', 'conjoint_triad', 'seq_order_coupling_number')",0.8016417582385732,2.5934868436717586,6.726174008298501,2.1757379557347467,2.1075600661587637,0.7910129759351624
11,"('aa_comp', 'dipeptide_comp', 'amphipilic_pseudo_aa_comp')",0.8009377641875025,2.6683941157177244,7.120327156796977,2.1497732673365566,2.1391837483046845,0.783544900538931
155,"('tripeptide_comp', 'moran_autocorrelation', 'composition')",0.8000247537664416,2.684915615166367,7.208771860564191,2.163368269174913,2.1299175314056815,0.7892525581987938
37,"('aa_comp', 'moran_autocorrelation', 'conjoint_triad')",0.8000203650625055,2.832579654002552,8.023507496269218,2.095859880902331,2.3679763667751415,0.7738907585988994
167,"('tripeptide_comp', 'geary_autocorrelation', 'seq_order_coupling_number')",0.7998757681972265,2.7799007058986964,7.7278479346560704,2.2957882500339246,1.9783682942909184,0.8068759689393549
145,"('tripeptide_comp', 'norm_moreaubroto_autocorrelation', 'geary_autocorrelation')",0.7998611798624948,2.8241378471621466,7.9757545797736435,2.2364097715758513,2.271347872551329,0.8040785228839973
3,"('aa_comp', 'dipeptide_comp', 'geary_autocorrelation')",0.7998572429088568,3.1318916699426973,9.808745432256458,2.1055827719442277,2.588123990729721,0.7706180096960156
290,"('geary_autocorrelation', 'transition', 'quasi_seq_order_descriptors')",0.7997672072058662,3.090206165590115,9.549374145851163,1.8080116806485629,2.4626731790336507,0.6894561877055756
18,"('aa_comp', 'tripeptide_comp', 'conjoint_triad')",0.7995428288168431,2.6551404103370206,7.049770598604643,2.0454086238282585,2.180975610992389,0.7566495183179256
105,"('dipeptide_comp', 'moran_autocorrelation', 'quasi_seq_order_descriptors')",0.7990254064058369,2.8696213740656327,8.23472683049433,2.037954099943238,2.3294774887164245,0.7546249578000479
114,"('dipeptide_comp', 'geary_autocorrelation', 'pseudo_aa_comp')",0.7988376817224683,2.2380134838241728,5.008704353778811,2.491725905961915,1.7197364623164835,0.845518238338572
249,"('moran_autocorrelation', 'geary_autocorrelation', 'quasi_seq_order_descriptors')",0.7986973397828655,2.77452145638428,7.697969311936747,1.8291609788996444,2.244285523974789,0.6995667105785731
139,"('dipeptide_comp', 'seq_order_coupling_number', 'pseudo_aa_comp')",0.7986386463363053,2.911684188564753,8.477904813937984,2.063946986035827,2.297732402466482,0.7643931812539624
309,"('composition', 'transition', 'conjoint_triad')",0.7984641300082459,2.9024492657742362,8.424211740393403,1.8549563897294505,2.3986950187270204,0.7045676878789398
205,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'quasi_seq_order_descriptors')",0.7984482873083453,3.1778624603468546,10.098809816881765,1.8132564963185154,2.477596652899196,0.6900275146764536
254,"('moran_autocorrelation', 'composition', 'conjoint_triad')",0.7981964245609394,3.1664246954900155,10.026245352209036,1.8039305485580677,2.4418765594859164,0.7076392696801503
136,"('dipeptide_comp', 'conjoint_triad', 'pseudo_aa_comp')",0.798009695893786,2.9249654332712067,8.555422785831418,2.1351542850426406,2.1539328744286186,0.7798588027702368
202,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'distribution')",0.7980082586696294,3.1539239193798903,9.94723608923661,1.9042392336416725,2.4413131337663785,0.7203476979824804
24,"('aa_comp', 'norm_moreaubroto_autocorrelation', 'geary_autocorrelation')",0.7979329666204884,3.473060435136757,12.06214878611232,1.8176590357868458,2.8231059498030375,0.700943820620137
151,"('tripeptide_comp', 'norm_moreaubroto_autocorrelation', 'quasi_seq_order_descriptors')",0.7978964763777987,2.1189911371978334,4.490123439522967,2.501338231327686,1.6744537778247317,0.8381163710151923
182,"('tripeptide_comp', 'transition', 'pseudo_aa_comp')",0.7978473557273515,2.7838211354995126,7.749660114453795,2.0541954013338724,2.1314393624638233,0.7748328016846423
280,"('geary_autocorrelation', 'composition', 'transition')",0.7977551758800075,3.1031534235803817,9.629561170278643,2.0638020188562685,2.554546110085224,0.7647313889808512
93,"('dipeptide_comp', 'norm_moreaubroto_autocorrelation', 'distribution')",0.7976041455842077,2.868346331489146,8.227410677367242,1.812688364467065,2.396969943600719,0.695541065963579
225,"('norm_moreaubroto_autocorrelation', 'transition', 'seq_order_coupling_number')",0.7974636668637055,2.9600394082686905,8.76183329850366,1.965668322314892,2.3363038410543173,0.7406262242999089
101,"('dipeptide_comp', 'moran_autocorrelation', 'transition')",0.797462130768653,2.507863346387319,6.289378564153002,2.2471335642362726,1.987661623911674,0.8066241251612631
95,"('dipeptide_comp', 'norm_moreaubroto_autocorrelation', 'seq_order_coupling_number')",0.7973489839245017,2.4188782544365193,5.850972009785862,2.3174996189658006,1.905866062383906,0.8111852244381396
33,"('aa_comp', 'moran_autocorrelation', 'geary_autocorrelation')",0.7973299828322248,3.1433453825992452,9.880620194307996,1.635312156656356,2.4709884145435974,0.6191320063759155
49,"('aa_comp', 'geary_autocorrelation', 'amphipilic_pseudo_aa_comp')",0.7967668406099236,3.0688991299525203,9.418141869823335,1.8952283202927094,2.3251734443352428,0.7214347489295146
79,"('dipeptide_comp', 'tripeptide_comp', 'moran_autocorrelation')",0.7965688872567603,3.0520773546272606,9.315176178628537,2.0316002135929616,2.382048017096498,0.7822621789277036
181,"('tripeptide_comp', 'transition', 'quasi_seq_order_descriptors')",0.7965321768553892,2.4938099976462444,6.219088304360361,2.16801111513652,2.0151283308690435,0.7917663281528647
277,"('moran_autocorrelation', 'quasi_seq_order_descriptors', 'pseudo_aa_comp')",0.7965128101723509,2.8789145288640765,8.288148864504667,1.7955186779781778,2.3904570650270767,0.6843651075129693
358,"('conjoint_triad', 'quasi_seq_order_descriptors', 'amphipilic_pseudo_aa_comp')",0.7964020306455585,3.395654106404245,11.53046681034001,1.7013838285605856,2.70510021230866,0.6727546943868433
149,"('tripeptide_comp', 'norm_moreaubroto_autocorrelation', 'conjoint_triad')",0.7963935606808594,2.7095110023966495,7.3414498721084955,2.306969205520107,2.2256916271473037,0.8126300501859481
41,"('aa_comp', 'moran_autocorrelation', 'amphipilic_pseudo_aa_comp')",0.7962153669961327,3.4425316226123637,11.851023972686114,1.7741517200233576,2.611084469683533,0.6852661122072076
302,"('geary_autocorrelation', 'seq_order_coupling_number', 'quasi_seq_order_descriptors')",0.7960860407094417,3.1453225754074294,9.893054103367625,1.707385822900866,2.4860763158651014,0.6727031571836123
153,"('tripeptide_comp', 'norm_moreaubroto_autocorrelation', 'amphipilic_pseudo_aa_comp')",0.795865360859015,2.7625958509134545,7.631935835484233,1.9417284939876496,2.0273319588109207,0.7323345188276532
128,"('dipeptide_comp', 'transition', 'amphipilic_pseudo_aa_comp')",0.7958489988178614,2.947604610412171,8.688372939323088,2.1583830565249364,2.4554036358729254,0.7817577840107313
184,"('tripeptide_comp', 'distribution', 'conjoint_triad')",0.795841913594067,3.0918022574451354,9.559241199142836,2.128113856373263,2.318641035398335,0.7785508361534501
8,"('aa_comp', 'dipeptide_comp', 'seq_order_coupling_number')",0.7957946159075613,2.5458155013037858,6.481176566678645,2.233223054859242,2.017649310568172,0.8132524975524527
248,"('moran_autocorrelation', 'geary_autocorrelation', 'seq_order_coupling_number')",0.7957708845347062,2.8291159630773284,8.00389713253896,1.7647433928710474,2.2789501349906622,0.6790932960717347
162,"('tripeptide_comp', 'moran_autocorrelation', 'amphipilic_pseudo_aa_comp')",0.7956686599681135,3.161682377161908,9.996235454056173,1.9376666444556498,2.5584558943783873,0.7322609845961852
45,"('aa_comp', 'geary_autocorrelation', 'conjoint_triad')",0.7955074586815911,3.4217980524910954,11.708701912031852,1.8735285900645944,2.7915355982629313,0.71026796715181
241,"('norm_moreaubroto_autocorrelation', 'quasi_seq_order_descriptors', 'pseudo_aa_comp')",0.795473065939165,2.9491651853601764,8.697575290540524,1.6046595620248998,2.197431889585354,0.6130677556389532
213,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation', 'quasi_seq_order_descriptors')",0.7953681963011431,3.039542191394724,9.238816733268642,1.901815594575697,2.507225095134451,0.7186007895209647
272,"('moran_autocorrelation', 'conjoint_triad', 'pseudo_aa_comp')",0.7951754034402895,2.916724664837653,8.507282770472317,2.148516573511978,2.3944635460363863,0.7796050541091187
247,"('moran_autocorrelation', 'geary_autocorrelation', 'conjoint_triad')",0.795161607703323,2.631376769025908,6.924143700569225,2.1544407538496237,2.004329382303664,0.7815751543413241
260,"('moran_autocorrelation', 'transition', 'conjoint_triad')",0.7950751110014671,2.8797794175424825,8.293129493701318,2.057385212650737,2.304354575543511,0.7856529597036415
221,"('norm_moreaubroto_autocorrelation', 'composition', 'pseudo_aa_comp')",0.7950637397528929,3.5008948132179376,12.256264493216257,1.7001432666884224,2.9724009945043606,0.6712239724579327
110,"('dipeptide_comp', 'geary_autocorrelation', 'distribution')",0.794689602762031,2.9491703528707567,8.697605770251824,2.10476162520615,2.2292811102629595,0.7717818721558077
170,"('tripeptide_comp', 'geary_autocorrelation', 'amphipilic_pseudo_aa_comp')",0.7941473807021607,2.515317630205886,6.326822780824556,2.489482067936962,1.9206350892907735,0.840838014461353
69,"('aa_comp', 'conjoint_triad', 'quasi_seq_order_descriptors')",0.7940312725185161,2.645777593974665,7.000139076778366,1.881114381496172,2.1315030539314095,0.7131160588674004
112,"('dipeptide_comp', 'geary_autocorrelation', 'seq_order_coupling_number')",0.7939992249986613,2.8459481170680228,8.099420685043025,2.2280355113970076,2.311961725620926,0.7947854891210451
354,"('conjoint_triad', 'seq_order_coupling_number', 'quasi_seq_order_descriptors')",0.7935252561598313,3.27432789250932,10.721223147664526,1.8463758037600988,2.5673153883776676,0.7015180918620416
179,"('tripeptide_comp', 'transition', 'conjoint_triad')",0.7933290643201284,2.3605484696749555,5.572189077684773,2.24749267967285,1.9397370327063137,0.8088150403273637
207,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'amphipilic_pseudo_aa_comp')",0.7932273244921411,3.435650149529024,11.803691949958806,1.7979900312972008,2.7620762926709164,0.694354945415397
99,"('dipeptide_comp', 'moran_autocorrelation', 'geary_autocorrelation')",0.7929757077382205,3.0094864200478204,9.057008512452247,2.1433575049609845,2.4660703719223385,0.7809835680571288
210,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation', 'distribution')",0.7929077424764992,2.8353944905059487,8.039461916791488,2.0854161326796845,2.3225442168659427,0.7829060408787817
251,"('moran_autocorrelation', 'geary_autocorrelation', 'amphipilic_pseudo_aa_comp')",0.7926990192138349,3.261574664376248,10.637869291301035,1.8446106638348858,2.5091405953499595,0.7075808010820301
121,"('dipeptide_comp', 'composition', 'pseudo_aa_comp')",0.792593637833318,2.823429060188284,7.971751657915696,2.0911950429313717,2.15571189388969,0.7678896308129091
7,"('aa_comp', 'dipeptide_comp', 'conjoint_triad')",0.7924832786031919,2.8113974557926253,7.903955654437246,2.0988334171426275,2.3099162316561896,0.7701037640176338
115,"('dipeptide_comp', 'geary_autocorrelation', 'amphipilic_pseudo_aa_comp')",0.7923235245692801,2.942580372687763,8.658779249727253,2.0427749292887745,2.4755015677592658,0.7560075461945003
195,"('tripeptide_comp', 'seq_order_coupling_number', 'amphipilic_pseudo_aa_comp')",0.7920479868451945,2.9548775960001596,8.731301607343683,1.9545285412184632,2.280778882958931,0.7413870070816
48,"('aa_comp', 'geary_autocorrelation', 'pseudo_aa_comp')",0.792000121802661,2.918962887301199,8.52034433744175,1.7797541894504714,2.137862293476319,0.6799377325659604
118,"('dipeptide_comp', 'composition', 'conjoint_triad')",0.7919419024254096,2.8201327033881616,7.95314846471942,2.1470640295894365,2.2659203938724892,0.7791775123135436
126,"('dipeptide_comp', 'transition', 'quasi_seq_order_descriptors')",0.7917625783447959,1.8955677813764145,3.5931772137923024,2.6368242504311206,1.56717056858742,0.8732489339951541
274,"('moran_autocorrelation', 'seq_order_coupling_number', 'quasi_seq_order_descriptors')",0.7914539584569826,3.234006334611679,10.458796972308468,1.822859242676321,2.749652463107396,0.6956026580831292
122,"('dipeptide_comp', 'composition', 'amphipilic_pseudo_aa_comp')",0.7911127141581125,2.5929834919115686,6.723563389325912,2.2962753823172815,2.172463589419633,0.8080762809046091
293,"('geary_autocorrelation', 'distribution', 'conjoint_triad')",0.7909145173934851,3.3207683359342295,11.027502340943393,1.8601917597827924,2.4861063468809363,0.7054831627415789
209,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation', 'transition')",0.7908690270696874,3.134148341359995,9.822885825649609,1.7483436011883784,2.4521681247381424,0.6696972122423323
211,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation', 'conjoint_triad')",0.7907810081036177,2.8714065369244772,8.24497550029262,2.075350407624055,2.1886997551554526,0.763503329749819
336,"('transition', 'conjoint_triad', 'pseudo_aa_comp')",0.7906156093898257,2.6343425989197264,6.939760928483138,2.212087519221301,2.0770879258534682,0.7918956559218774
