,Algorithm,Descriptor,R2,RMSE,MSE,RPD,MAE,Explained Var
1263,DecisionTreeRegressor,"('tripeptide_comp', 'composition', 'transition')",1.0,3.769264980147461,14.20735849056604,1.4026395356406254,3.073584905660377,0.5078772600292857
1264,DecisionTreeRegressor,"('tripeptide_comp', 'composition', 'distribution')",1.0,4.694738122380827,22.040566037735854,1.2291622976793832,3.4471698113207556,0.326543985801668
1265,DecisionTreeRegressor,"('tripeptide_comp', 'composition', 'conjoint_triad')",1.0,4.594520937106439,21.109622641509432,1.2785743536056116,3.4698113207547165,0.3877658826149376
1266,DecisionTreeRegressor,"('tripeptide_comp', 'composition', 'seq_order_coupling_number')",1.0,3.565690808720833,12.714150943396227,1.520336811878338,2.6886792452830184,0.5742577484703573
1267,DecisionTreeRegressor,"('tripeptide_comp', 'composition', 'quasi_seq_order_descriptors')",1.0,4.604386751619652,21.200377358490567,1.2406064558488257,3.396226415094339,0.3384532548342464
1268,DecisionTreeRegressor,"('tripeptide_comp', 'composition', 'pseudo_aa_comp')",1.0,4.660654258063727,21.72169811320755,1.4516622002863069,3.6094339622641507,0.5171795942924136
1269,DecisionTreeRegressor,"('tripeptide_comp', 'composition', 'amphipilic_pseudo_aa_comp')",1.0,3.8358291027704006,14.713584905660376,1.56092893901818,3.071698113207547,0.5818284319282279
1270,DecisionTreeRegressor,"('tripeptide_comp', 'transition', 'distribution')",1.0,4.367331554354486,19.073584905660372,1.2723687395780356,3.437735849056604,0.39175098552834997
1271,DecisionTreeRegressor,"('tripeptide_comp', 'transition', 'conjoint_triad')",1.0,4.5216460519226755,20.445283018867922,1.1854202630243176,3.656603773584906,0.2749987749474998
1272,DecisionTreeRegressor,"('tripeptide_comp', 'transition', 'seq_order_coupling_number')",1.0,3.9943592302617645,15.954905660377356,1.4688888650299745,2.9415094339622643,0.5488657168545105
1273,DecisionTreeRegressor,"('tripeptide_comp', 'transition', 'quasi_seq_order_descriptors')",1.0,5.303594366799479,28.12811320754717,1.138422792281695,4.084905660377358,0.21376197871119318
1275,DecisionTreeRegressor,"('tripeptide_comp', 'transition', 'amphipilic_pseudo_aa_comp')",1.0,4.605697865708158,21.212452830188678,1.2979398880713706,3.467924528301886,0.40604615346500295
1276,DecisionTreeRegressor,"('tripeptide_comp', 'distribution', 'conjoint_triad')",1.0,5.009556904293881,25.095660377358488,1.1691770190358206,4.118867924528301,0.25466465901513946
1277,DecisionTreeRegressor,"('tripeptide_comp', 'distribution', 'seq_order_coupling_number')",1.0,4.1257589353296975,17.021886792452836,1.3979566510472987,3.29811320754717,0.4820760135750525
1278,DecisionTreeRegressor,"('tripeptide_comp', 'distribution', 'quasi_seq_order_descriptors')",1.0,5.256675899219388,27.632641509433963,1.3188256056642838,4.137735849056604,0.43417900874424276
1279,DecisionTreeRegressor,"('tripeptide_comp', 'distribution', 'pseudo_aa_comp')",1.0,3.987575042175524,15.900754716981131,1.4829067638634743,3.1283018867924524,0.5541197129532374
1280,DecisionTreeRegressor,"('tripeptide_comp', 'distribution', 'amphipilic_pseudo_aa_comp')",1.0,5.514440733544389,30.40905660377358,1.0852463161428103,4.294339622641509,0.13487595147232867
1281,DecisionTreeRegressor,"('tripeptide_comp', 'conjoint_triad', 'seq_order_coupling_number')",1.0,4.402079268572121,19.378301886792453,1.361013161145738,3.469811320754717,0.45300424308244935
1282,DecisionTreeRegressor,"('tripeptide_comp', 'conjoint_triad', 'quasi_seq_order_descriptors')",1.0,4.135305879494421,17.10075471698113,1.479009365546186,3.426415094339622,0.5489643987518273
1252,DecisionTreeRegressor,"('tripeptide_comp', 'moran_autocorrelation', 'quasi_seq_order_descriptors')",1.0,4.613781651972216,21.286981132075468,1.2990167994007606,3.598113207547169,0.4111201955449644
1251,DecisionTreeRegressor,"('tripeptide_comp', 'moran_autocorrelation', 'seq_order_coupling_number')",1.0,4.950929015165491,24.511698113207544,1.034079444380363,3.8264150943396227,0.09801608923500837
1250,DecisionTreeRegressor,"('tripeptide_comp', 'moran_autocorrelation', 'conjoint_triad')",1.0,3.0340831197181286,9.205660377358493,2.105262418337404,2.4,0.7701159340587023
1235,DecisionTreeRegressor,"('dipeptide_comp', 'pseudo_aa_comp', 'amphipilic_pseudo_aa_comp')",1.0,4.895300017787567,23.96396226415095,1.32450183686926,3.8433962264150954,0.4290478059686599
1222,DecisionTreeRegressor,"('dipeptide_comp', 'distribution', 'seq_order_coupling_number')",1.0,5.330085489066261,28.409811320754716,0.9089323657593341,4.173584905660378,-0.07910668851990721
1223,DecisionTreeRegressor,"('dipeptide_comp', 'distribution', 'quasi_seq_order_descriptors')",1.0,5.179476916839718,26.826981132075474,1.1294485224686197,3.960377358490565,0.22277080544825634
1224,DecisionTreeRegressor,"('dipeptide_comp', 'distribution', 'pseudo_aa_comp')",1.0,4.236721765794247,17.949811320754723,1.3471511671883876,3.4754716981132083,0.4394532403012841
1225,DecisionTreeRegressor,"('dipeptide_comp', 'distribution', 'amphipilic_pseudo_aa_comp')",1.0,4.623647175936673,21.378113207547173,1.2892768323178982,3.7245283018867914,0.39021325016582353
1226,DecisionTreeRegressor,"('dipeptide_comp', 'conjoint_triad', 'seq_order_coupling_number')",1.0,4.3385285741457595,18.82283018867924,1.3898427349902172,3.1641509433962267,0.4874566893930927
1227,DecisionTreeRegressor,"('dipeptide_comp', 'conjoint_triad', 'quasi_seq_order_descriptors')",1.0,4.607581938582831,21.229811320754717,1.4632656305264649,3.833962264150943,0.5239869058271623
1228,DecisionTreeRegressor,"('dipeptide_comp', 'conjoint_triad', 'pseudo_aa_comp')",1.0,5.098427430507465,25.99396226415095,1.1382065217311497,4.049056603773584,0.21341711758887516
1229,DecisionTreeRegressor,"('dipeptide_comp', 'conjoint_triad', 'amphipilic_pseudo_aa_comp')",1.0,4.241639946289909,17.991509433962264,1.4528501320818534,3.5792452830188686,0.5209894033987166
1230,DecisionTreeRegressor,"('dipeptide_comp', 'seq_order_coupling_number', 'quasi_seq_order_descriptors')",1.0,5.229253707712282,27.345094339622644,1.1885342693942866,3.9415094339622647,0.2810361029399885
1231,DecisionTreeRegressor,"('dipeptide_comp', 'seq_order_coupling_number', 'pseudo_aa_comp')",1.0,3.9987969889068595,15.990377358490566,1.5675101965069378,3.266037735849057,0.6172260363160842
1232,DecisionTreeRegressor,"('dipeptide_comp', 'seq_order_coupling_number', 'amphipilic_pseudo_aa_comp')",1.0,4.4068771298659835,19.42056603773585,1.4615574694469273,3.330188679245283,0.5437799682927131
1233,DecisionTreeRegressor,"('dipeptide_comp', 'quasi_seq_order_descriptors', 'pseudo_aa_comp')",1.0,4.590761847408624,21.07509433962264,1.345245065429551,3.271698113207547,0.4374621236698214
1234,DecisionTreeRegressor,"('dipeptide_comp', 'quasi_seq_order_descriptors', 'amphipilic_pseudo_aa_comp')",1.0,4.618012314389065,21.326037735849052,1.0202967687175741,3.6339622641509433,0.11531979267999248
1236,DecisionTreeRegressor,"('tripeptide_comp', 'norm_moreaubroto_autocorrelation', 'moran_autocorrelation')",1.0,5.469227809315378,29.91245283018869,1.0324209731416156,3.8905660377358493,0.12716547897676167
1249,DecisionTreeRegressor,"('tripeptide_comp', 'moran_autocorrelation', 'distribution')",1.0,4.7249837775502685,22.32547169811321,1.2353110019203615,3.7452830188679247,0.337195040644207
1237,DecisionTreeRegressor,"('tripeptide_comp', 'norm_moreaubroto_autocorrelation', 'geary_autocorrelation')",1.0,4.355651284619506,18.971698113207548,1.2470653306668233,3.4339622641509435,0.3521823869329801
1238,DecisionTreeRegressor,"('tripeptide_comp', 'norm_moreaubroto_autocorrelation', 'composition')",1.0,4.862292339262709,23.641886792452826,1.2872911696334548,3.78867924528302,0.38902228650993487
1239,DecisionTreeRegressor,"('tripeptide_comp', 'norm_moreaubroto_autocorrelation', 'transition')",1.0,5.074018168804532,25.74566037735849,1.2650211183351359,4.154716981132076,0.3645799628737918
1240,DecisionTreeRegressor,"('tripeptide_comp', 'norm_moreaubroto_autocorrelation', 'distribution')",1.0,4.607418136743447,21.228301886792455,1.4794104796797092,3.5849056603773586,0.5501263122842015
1092,DecisionTreeRegressor,"('aa_comp', 'dipeptide_comp', 'tripeptide_comp')",1.0,3.3890222333459556,11.485471698113209,1.8099584735033993,2.5679245283018863,0.6945691081246689
1241,DecisionTreeRegressor,"('tripeptide_comp', 'norm_moreaubroto_autocorrelation', 'conjoint_triad')",1.0,4.156581505434575,17.277169811320757,1.3755464384581313,3.5566037735849068,0.46250849378003345
1242,DecisionTreeRegressor,"('tripeptide_comp', 'norm_moreaubroto_autocorrelation', 'seq_order_coupling_number')",1.0,4.29303956180761,18.430188679245276,1.3714976758113286,3.505660377358491,0.49335514269691616
1243,DecisionTreeRegressor,"('tripeptide_comp', 'norm_moreaubroto_autocorrelation', 'quasi_seq_order_descriptors')",1.0,3.927167109945026,15.422641509433966,1.135231243612175,2.969811320754717,0.22806028545005086
1244,DecisionTreeRegressor,"('tripeptide_comp', 'norm_moreaubroto_autocorrelation', 'pseudo_aa_comp')",1.0,4.354936474635791,18.965471698113205,1.267822433939691,3.4132075471698107,0.3792606988514987
1245,DecisionTreeRegressor,"('tripeptide_comp', 'norm_moreaubroto_autocorrelation', 'amphipilic_pseudo_aa_comp')",1.0,4.761797662766876,22.67471698113208,1.124548363634097,3.777358490566037,0.2306606802152269
1246,DecisionTreeRegressor,"('tripeptide_comp', 'moran_autocorrelation', 'geary_autocorrelation')",1.0,4.5711358565314955,20.895283018867925,1.1236419920804541,3.90754716981132,0.20835394082098024
1247,DecisionTreeRegressor,"('tripeptide_comp', 'moran_autocorrelation', 'composition')",1.0,4.697369797968639,22.06528301886793,1.3901253328492809,3.5169811320754714,0.5360932435525747
1248,DecisionTreeRegressor,"('tripeptide_comp', 'moran_autocorrelation', 'transition')",1.0,3.2964245925456304,10.866415094339624,1.7777480684679716,2.750943396226415,0.6795103479462591
1283,DecisionTreeRegressor,"('tripeptide_comp', 'conjoint_triad', 'pseudo_aa_comp')",1.0,4.452008238816565,19.82037735849057,1.3067177831376016,3.3433962264150945,0.47517956479031265
1284,DecisionTreeRegressor,"('tripeptide_comp', 'conjoint_triad', 'amphipilic_pseudo_aa_comp')",1.0,4.933615919154616,24.340566037735844,1.2010750333225026,4.028301886792453,0.38380586966698027
1285,DecisionTreeRegressor,"('tripeptide_comp', 'seq_order_coupling_number', 'quasi_seq_order_descriptors')",1.0,5.230696768045848,27.360188679245283,0.9915966435570873,3.933962264150942,-0.028483181756261855
1332,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'seq_order_coupling_number', 'amphipilic_pseudo_aa_comp')",1.0,4.299648954516575,18.486981132075474,1.1859962351810496,3.179245283018869,0.27716910358053726
1319,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'transition', 'pseudo_aa_comp')",1.0,5.209371091582104,27.13754716981132,1.2041664198545543,3.6433962264150948,0.3739536029695988
1320,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'transition', 'amphipilic_pseudo_aa_comp')",1.0,5.667667318234963,32.12245283018869,1.0599433937004858,4.658490566037736,0.1522478637376823
1321,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'distribution', 'conjoint_triad')",1.0,4.738660745440357,22.45490566037736,1.1483111844377556,3.89622641509434,0.22927991220001687
1322,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'distribution', 'seq_order_coupling_number')",1.0,4.624585652015778,21.386792452830196,1.3301174557660262,3.683018867924528,0.4295230613615608
1323,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'distribution', 'quasi_seq_order_descriptors')",1.0,4.901251284207268,24.022264150943393,1.1654500035475728,3.6641509433962263,0.24966694467611916
1324,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'distribution', 'pseudo_aa_comp')",1.0,3.984356201398494,15.875094339622635,1.4644427551963024,3.2943396226415094,0.5291791405066841
1325,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'distribution', 'amphipilic_pseudo_aa_comp')",1.0,3.603352736465891,12.984150943396227,1.5204441817181118,2.8264150943396227,0.5994938374907917
1326,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'conjoint_triad', 'seq_order_coupling_number')",1.0,4.934151300538297,24.345849056603768,1.2092230801704804,3.9830188679245278,0.38533315992402084
1327,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'conjoint_triad', 'quasi_seq_order_descriptors')",1.0,4.247729693279671,18.043207547169807,1.4186583554912713,3.4735849056603776,0.5589685482557508
1328,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'conjoint_triad', 'pseudo_aa_comp')",1.0,4.9893471422281666,24.893584905660376,1.080059798339059,3.762264150943395,0.16190101577199245
1329,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'conjoint_triad', 'amphipilic_pseudo_aa_comp')",1.0,4.88291206030574,23.842830188679244,1.3023940773717841,3.8924528301886796,0.4054204925286684
1330,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'seq_order_coupling_number', 'quasi_seq_order_descriptors')",1.0,4.771297833804542,22.765283018867915,1.1860764081320356,3.626415094339623,0.2802932334558238
1331,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'seq_order_coupling_number', 'pseudo_aa_comp')",1.0,3.1182965838588315,9.723773584905658,1.9680854578626614,2.4830188679245278,0.7368648309121966
1333,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'quasi_seq_order_descriptors', 'pseudo_aa_comp')",1.0,4.390104653413689,19.27301886792453,1.301003476900913,3.4547169811320755,0.4005071106947723
1317,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'transition', 'seq_order_coupling_number')",1.0,4.500188675289909,20.251698113207546,1.3208250256698906,3.6150943396226407,0.44820961728376796
1334,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'quasi_seq_order_descriptors', 'amphipilic_pseudo_aa_comp')",1.0,3.920796030072715,15.372641509433965,1.6533559948611036,3.0547169811320756,0.6274457353283511
1335,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'pseudo_aa_comp', 'amphipilic_pseudo_aa_comp')",1.0,4.2007636322863515,17.64641509433962,1.3375465200260526,3.3924528301886787,0.43139265110820024
1336,DecisionTreeRegressor,"('moran_autocorrelation', 'geary_autocorrelation', 'composition')",1.0,4.604857976217297,21.204716981132066,1.4036434815223982,3.5188679245283008,0.48440712400303776
1337,DecisionTreeRegressor,"('moran_autocorrelation', 'geary_autocorrelation', 'transition')",1.0,4.626523206591758,21.404716981132076,1.1830938865264635,3.7037735849056608,0.2826549589128956
1338,DecisionTreeRegressor,"('moran_autocorrelation', 'geary_autocorrelation', 'distribution')",1.0,5.107670886695074,26.088301886792447,1.242315280634722,3.7094339622641526,0.3500148874859327
1339,DecisionTreeRegressor,"('moran_autocorrelation', 'geary_autocorrelation', 'conjoint_triad')",1.0,4.4107287721970385,19.454528301886796,1.4722092734663395,3.5113207547169814,0.5361583632220625
1340,DecisionTreeRegressor,"('moran_autocorrelation', 'geary_autocorrelation', 'seq_order_coupling_number')",1.0,4.716710558277457,22.24735849056604,1.2194177911584583,3.4169811320754726,0.3176957552659111
1341,DecisionTreeRegressor,"('moran_autocorrelation', 'geary_autocorrelation', 'quasi_seq_order_descriptors')",1.0,4.265084219124684,18.19094339622641,1.3634612153234194,3.3886792452830186,0.45866176370866896
1342,DecisionTreeRegressor,"('moran_autocorrelation', 'geary_autocorrelation', 'pseudo_aa_comp')",1.0,5.582502989040088,31.164339622641513,1.0269122790592686,4.096226415094339,0.03908050494810522
1343,DecisionTreeRegressor,"('moran_autocorrelation', 'geary_autocorrelation', 'amphipilic_pseudo_aa_comp')",1.0,4.276989771958072,18.292641509433963,1.3704803663211145,3.409433962264152,0.4728327506210306
1344,DecisionTreeRegressor,"('moran_autocorrelation', 'composition', 'transition')",1.0,5.128794039721891,26.304528301886794,1.179732694158177,4.120754716981132,0.27020982846812613
1345,DecisionTreeRegressor,"('moran_autocorrelation', 'composition', 'distribution')",1.0,4.5952395383803815,21.116226415094342,1.4584192550700754,3.6226415094339623,0.552065068814084
1346,DecisionTreeRegressor,"('moran_autocorrelation', 'composition', 'conjoint_triad')",1.0,4.142872943551986,17.1633962264151,1.3228929146844053,3.1999999999999993,0.4250273189981978
1318,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'transition', 'quasi_seq_order_descriptors')",1.0,3.865912960591318,14.94528301886793,1.4303156236488024,3.1169811320754715,0.5060783257766154
1316,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'transition', 'conjoint_triad')",1.0,3.879481583728754,15.050377358490563,1.6208579547225714,3.058490566037735,0.641337990169988
1286,DecisionTreeRegressor,"('tripeptide_comp', 'seq_order_coupling_number', 'pseudo_aa_comp')",1.0,4.171760408467914,17.403584905660374,1.3128117289650003,3.2773584905660376,0.4191460447332025
1300,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation', 'composition')",1.0,4.402764997435305,19.3843396226415,1.3077396755120823,3.2999999999999985,0.4131640287064249
1287,DecisionTreeRegressor,"('tripeptide_comp', 'seq_order_coupling_number', 'amphipilic_pseudo_aa_comp')",1.0,4.795280698888447,22.994716981132072,1.1824485088240582,3.701886792452831,0.27312009693056216
1288,DecisionTreeRegressor,"('tripeptide_comp', 'quasi_seq_order_descriptors', 'pseudo_aa_comp')",1.0,4.695622208454201,22.04886792452831,1.1872306141179778,3.692452830188679,0.30043067476583074
1289,DecisionTreeRegressor,"('tripeptide_comp', 'quasi_seq_order_descriptors', 'amphipilic_pseudo_aa_comp')",1.0,4.250127634043521,18.063584905660377,1.3225186979010704,3.2999999999999994,0.423938306946096
1290,DecisionTreeRegressor,"('tripeptide_comp', 'pseudo_aa_comp', 'amphipilic_pseudo_aa_comp')",1.0,4.6360563917972915,21.493018867924523,1.173792853399312,3.5452830188679236,0.2842883931293333
1291,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'geary_autocorrelation')",1.0,4.354351542823634,18.960377358490568,1.5485279930701183,3.683018867924529,0.5768481758975904
1292,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'composition')",1.0,4.047314506803385,16.38075471698113,1.382258294413841,3.154716981132075,0.4682750644473621
1293,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'transition')",1.0,4.913708202761617,24.144528301886798,1.2346547936615646,3.5773584905660387,0.33353622132260075
1294,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'distribution')",1.0,4.719669799770735,22.275283018867924,1.1018395556288243,3.7415094339622645,0.19151289027521046
1295,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'conjoint_triad')",1.0,5.324808438400424,28.35358490566037,1.000597064127817,4.143396226415094,-0.017695219402058537
1296,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'seq_order_coupling_number')",1.0,5.180278276199834,26.835283018867923,1.2662239855693378,4.058490566037736,0.3959905426474787
1297,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'quasi_seq_order_descriptors')",1.0,4.915474218470973,24.16188679245283,1.1882321707038404,3.728301886792453,0.29814580896752485
1298,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'pseudo_aa_comp')",1.0,4.462485135538903,19.913773584905663,1.1046154528088492,3.567924528301887,0.16740649373339622
1299,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'amphipilic_pseudo_aa_comp')",1.0,5.097150517321066,25.980943396226415,1.0083453567973382,3.979245283018868,-0.0023295557718454596
1301,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation', 'transition')",1.0,4.84080532829147,23.433396226415088,1.2042510221464096,3.8056603773584903,0.3026908956106412
1315,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'transition', 'distribution')",1.0,5.00863405474383,25.086415094339618,1.085367128881499,3.9622641509433953,0.13662211131610003
1302,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation', 'distribution')",1.0,4.870744393149391,23.724150943396225,1.1336579270375875,3.750943396226415,0.2076972107078051
1303,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation', 'conjoint_triad')",1.0,5.001452619178431,25.014528301886788,1.0943540795376627,3.9641509433962256,0.15170825211286287
1304,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation', 'seq_order_coupling_number')",1.0,4.905060921284203,24.05962264150944,1.1116331167009075,3.9698113207547165,0.17872526240842923
1305,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation', 'quasi_seq_order_descriptors')",1.0,4.6974702143913944,22.066226415094334,1.3584280404379272,3.696226415094339,0.4514140014146877
1306,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation', 'pseudo_aa_comp')",1.0,4.063923190479023,16.515471698113203,1.5431867490579882,3.294339622641509,0.6225272726065019
1307,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation', 'amphipilic_pseudo_aa_comp')",1.0,4.369188863021913,19.089811320754716,1.5171720687651709,3.328301886792453,0.559163209657199
1308,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'composition', 'transition')",1.0,4.1047142708455375,16.848679245283016,1.4351064691594355,3.0490566037735847,0.5080662549451442
1309,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'composition', 'distribution')",1.0,4.3442653590030575,18.87264150943396,1.471880641429045,3.333962264150944,0.5312993143754329
1310,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'composition', 'conjoint_triad')",1.0,4.30495545963416,18.53264150943396,1.384344465285475,3.2169811320754724,0.4705476343769863
1311,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'composition', 'seq_order_coupling_number')",1.0,4.865163031261616,23.66981132075472,1.350163021477899,3.99622641509434,0.459620638411378
1312,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'composition', 'quasi_seq_order_descriptors')",1.0,5.132747250705283,26.345094339622644,1.138387439337402,4.081132075471698,0.21707069783853106
1313,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'composition', 'pseudo_aa_comp')",1.0,4.160415436440644,17.30905660377359,1.5382388250107644,3.377358490566038,0.5716330949057022
1314,DecisionTreeRegressor,"('norm_moreaubroto_autocorrelation', 'composition', 'amphipilic_pseudo_aa_comp')",1.0,3.827852247695655,14.65245283018868,1.4346764565244363,3.1471698113207554,0.5176043925741645
1221,DecisionTreeRegressor,"('dipeptide_comp', 'distribution', 'conjoint_triad')",1.0,4.575137898736259,20.931886792452833,1.1516075951091331,3.5867924528301893,0.24984615625923123
1220,DecisionTreeRegressor,"('dipeptide_comp', 'transition', 'amphipilic_pseudo_aa_comp')",1.0,4.037816521853234,16.303962264150943,1.3635387807309378,3.09245283018868,0.4662147927617184
1219,DecisionTreeRegressor,"('dipeptide_comp', 'transition', 'pseudo_aa_comp')",1.0,4.285297374151024,18.36377358490566,1.4293048618977922,3.2150943396226417,0.5069423502223653
1139,DecisionTreeRegressor,"('aa_comp', 'geary_autocorrelation', 'quasi_seq_order_descriptors')",1.0,5.277917685445617,27.856415094339624,1.166848954088395,4.186792452830189,0.2525900651173183
1126,DecisionTreeRegressor,"('aa_comp', 'moran_autocorrelation', 'composition')",1.0,5.385637783923333,29.005094339622637,0.9508817141677481,3.9339622641509435,-0.08401498324664503
1127,DecisionTreeRegressor,"('aa_comp', 'moran_autocorrelation', 'transition')",1.0,4.408567987239531,19.435471698113208,1.2861983373208241,3.686792452830189,0.42727266161329824
1128,DecisionTreeRegressor,"('aa_comp', 'moran_autocorrelation', 'distribution')",1.0,4.854272578270708,23.56396226415094,1.0539104558139287,3.832075471698113,0.09042720435372598
1129,DecisionTreeRegressor,"('aa_comp', 'moran_autocorrelation', 'conjoint_triad')",1.0,4.392317478301025,19.292452830188676,1.395342342230686,3.3584905660377364,0.4770076469552924
1130,DecisionTreeRegressor,"('aa_comp', 'moran_autocorrelation', 'seq_order_coupling_number')",1.0,4.899441631644037,24.004528301886783,1.1465750449178596,3.9849056603773585,0.30277269885173996
1131,DecisionTreeRegressor,"('aa_comp', 'moran_autocorrelation', 'quasi_seq_order_descriptors')",1.0,3.9029500211922428,15.233018867924528,1.3703576719988446,3.1,0.46226708748142065
1132,DecisionTreeRegressor,"('aa_comp', 'moran_autocorrelation', 'pseudo_aa_comp')",1.0,4.3769335350004255,19.15754716981132,1.3228266177880552,3.454716981132075,0.455344301331313
1133,DecisionTreeRegressor,"('aa_comp', 'moran_autocorrelation', 'amphipilic_pseudo_aa_comp')",1.0,5.540315364636082,30.695094339622646,1.0573724622151193,4.124528301886793,0.08873002692082321
1134,DecisionTreeRegressor,"('aa_comp', 'geary_autocorrelation', 'composition')",1.0,4.604181856316901,21.19849056603774,1.2498163603247545,3.6754716981132076,0.3475163813656883
1135,DecisionTreeRegressor,"('aa_comp', 'geary_autocorrelation', 'transition')",1.0,3.789459064299283,14.36,1.4506260133268003,3.1320754716981125,0.5158030536232028
