,Descriptors,R2,RMSE,MSE,RPD,MAE,Explained Var
94,"('dipeptide_comp', 'norm_moreaubroto_autocorrelation', 'conjoint_triad')",0.9271449219812268,2.695557010113873,7.266027594774041,1.8238764286085993,2.148421475247601,0.6936283627189057
209,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation', 'transition')",0.9269178946673382,2.7522046396352824,7.5746303784299736,1.9264322335312336,2.1941821838410087,0.736756883415117
230,"('norm_moreaubroto_autocorrelation', 'distribution', 'seq_order_coupling_number')",0.9268942954157247,3.2826586566468077,10.775847856058224,1.8689812435674553,2.541770993337294,0.7109934027909808
25,"('aa_comp', 'norm_moreaubroto_autocorrelation', 'composition')",0.9265154588998833,2.4843717205055573,6.172102845647744,1.9348023846569846,2.0331944414529297,0.744307192060358
24,"('aa_comp', 'norm_moreaubroto_autocorrelation', 'geary_autocorrelation')",0.9264772327263898,3.7948999451293997,14.401265593543119,1.7008323075328482,3.0480527964266537,0.6492861828698065
293,"('geary_autocorrelation', 'distribution', 'conjoint_triad')",0.9262512995189387,3.8122969765654395,14.533608237529991,1.4740458922502806,3.027949768688512,0.5311246369041511
220,"('norm_moreaubroto_autocorrelation', 'composition', 'quasi_seq_order_descriptors')",0.925808812612247,3.2474114811883252,10.545681328153753,1.649259129266499,2.580568710871281,0.6275552517530727
145,"('tripeptide_comp', 'norm_moreaubroto_autocorrelation', 'geary_autocorrelation')",0.925704795360304,3.230430528067975,10.435681396673534,1.5586448245022995,2.5626197716720034,0.5811280544897068
275,"('moran_autocorrelation', 'seq_order_coupling_number', 'pseudo_aa_comp')",0.9255121403327919,3.010939731340884,9.065758065767115,1.8679503070450176,2.3434420701822396,0.7082964860611778
221,"('norm_moreaubroto_autocorrelation', 'composition', 'pseudo_aa_comp')",0.9254945521409161,2.8199050925637574,7.951864731067013,2.1176627444366063,2.118415538455461,0.7822560342210163
167,"('tripeptide_comp', 'geary_autocorrelation', 'seq_order_coupling_number')",0.9254070373584026,2.9284942276132653,8.576078441164215,1.6443612577827007,2.3709560524715054,0.6626442621317981
113,"('dipeptide_comp', 'geary_autocorrelation', 'quasi_seq_order_descriptors')",0.9253467992474117,3.1852524280357426,10.145833030307594,1.9755385620844506,2.472641883339961,0.7419707914244298
26,"('aa_comp', 'norm_moreaubroto_autocorrelation', 'transition')",0.9248967838999005,3.019496293487424,9.11735786638429,1.6919350995181475,2.4841103432740224,0.6837575318898567
295,"('geary_autocorrelation', 'distribution', 'quasi_seq_order_descriptors')",0.9245596461166383,3.287484838440021,10.807556562973012,1.6606774881142596,2.5135374984017407,0.6485673220822036
215,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation', 'amphipilic_pseudo_aa_comp')",0.9245366101727928,3.33670213207594,11.133581118200123,1.5153750391652638,2.569871934611415,0.5573349559197667
273,"('moran_autocorrelation', 'conjoint_triad', 'amphipilic_pseudo_aa_comp')",0.9245324572818019,3.1112169638365668,9.679670996064425,1.677997208398805,2.4172882735966335,0.6382614087582945
208,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation', 'composition')",0.9244713813510849,2.5095170006563117,6.297675576583051,2.386629910171976,1.9487334600338806,0.8237557421399799
205,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'quasi_seq_order_descriptors')",0.9244353943209258,3.1983338251501783,10.22933925709977,1.767008072993818,2.4766352085692507,0.6736013409347708
204,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'seq_order_coupling_number')",0.9243740592237331,2.8027075259695238,7.855169476126209,2.139047026470078,2.2232189172933094,0.7785813401547885
306,"('geary_autocorrelation', 'quasi_seq_order_descriptors', 'amphipilic_pseudo_aa_comp')",0.9243467097906322,2.7591464915776664,7.612889361985347,1.6895404425738283,2.251614854433998,0.6447986594488309
39,"('aa_comp', 'moran_autocorrelation', 'quasi_seq_order_descriptors')",0.9242188140523045,3.149339408990996,9.918338713023758,1.767144638148635,2.2434698695286808,0.6748082183253928
210,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation', 'distribution')",0.9241452488343759,2.5245852211308737,6.373530538752423,1.7459123551280789,1.8770918876117457,0.6680082881070004
213,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation', 'quasi_seq_order_descriptors')",0.9240448888856546,3.007805401068137,9.046893330694656,1.9191863151698065,2.5037885118484895,0.7238778020066824
32,"('aa_comp', 'norm_moreaubroto_autocorrelation', 'amphipilic_pseudo_aa_comp')",0.9240038206301471,2.87507683113153,8.266066784909318,2.1402193630130277,2.2467158307178874,0.7788311825704541
155,"('tripeptide_comp', 'moran_autocorrelation', 'composition')",0.9238022200256394,2.9782538330043984,8.86999589380539,1.617442079062871,2.567247346386063,0.6525846032002554
37,"('aa_comp', 'moran_autocorrelation', 'conjoint_triad')",0.9237445148500035,3.380397223026581,11.427085385445821,1.6147340257202656,2.8530689365462227,0.6090972922767801
277,"('moran_autocorrelation', 'quasi_seq_order_descriptors', 'pseudo_aa_comp')",0.9236203245924947,3.2750707819060794,10.726088626494898,1.8796930669765735,2.6513487062864876,0.7352729236055766
38,"('aa_comp', 'moran_autocorrelation', 'seq_order_coupling_number')",0.9232602055218186,3.032725165726583,9.197421930831329,1.8787650141141052,2.442459919638575,0.7194567261648539
271,"('moran_autocorrelation', 'conjoint_triad', 'quasi_seq_order_descriptors')",0.9231354116031771,3.1319136269377545,9.8088829665984,1.9797732124867469,2.6266112233208405,0.7422713237727789
242,"('norm_moreaubroto_autocorrelation', 'quasi_seq_order_descriptors', 'amphipilic_pseudo_aa_comp')",0.9231304449794526,2.871255225039016,8.244106567313851,1.878668076143278,2.2945231394540047,0.7414522404718182
305,"('geary_autocorrelation', 'quasi_seq_order_descriptors', 'pseudo_aa_comp')",0.9231158205539093,2.9624043658998933,8.775839627102748,1.945574375483309,2.325549213411534,0.7381502768896054
45,"('aa_comp', 'geary_autocorrelation', 'conjoint_triad')",0.9229469200200159,2.924643780935644,8.553541245365537,1.869604100631324,2.353364890841771,0.7161210798910322
203,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'conjoint_triad')",0.9229430102262596,3.019351362775413,9.116482651893746,1.9784693564924571,2.502629199188481,0.7454750821744925
157,"('tripeptide_comp', 'moran_autocorrelation', 'distribution')",0.9228259369513685,3.3016494025907,10.900888777627527,1.883159608602956,2.6451338132692426,0.7144436944261818
23,"('aa_comp', 'norm_moreaubroto_autocorrelation', 'moran_autocorrelation')",0.9227213761084773,3.971520433728086,15.772974555519722,1.7022734691992905,3.2721750541715577,0.6486072590927175
207,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'amphipilic_pseudo_aa_comp')",0.9226100686474787,2.667104510446543,7.113446469644294,1.9353651642860574,2.0827676569279823,0.7279461000090972
91,"('dipeptide_comp', 'norm_moreaubroto_autocorrelation', 'composition')",0.9225869009267846,3.173316740055098,10.069939132713912,1.771550370678887,2.2726320334385104,0.6770575603198948
250,"('moran_autocorrelation', 'geary_autocorrelation', 'pseudo_aa_comp')",0.9225374809213124,3.2942663336199827,10.852190676822044,1.755227351656182,2.5906351809519235,0.6697403449680608
47,"('aa_comp', 'geary_autocorrelation', 'quasi_seq_order_descriptors')",0.9225374120140537,3.2012494054780225,10.247997756073394,1.8958242640040412,2.5202988212619335,0.7165316749580686
231,"('norm_moreaubroto_autocorrelation', 'distribution', 'quasi_seq_order_descriptors')",0.9222241005995441,3.6374500663452434,13.231042985155014,1.7970240104323791,2.882008012753273,0.6860861914656446
300,"('geary_autocorrelation', 'conjoint_triad', 'pseudo_aa_comp')",0.922185177210403,3.497588569895012,12.233125804260236,1.8367611096390393,2.5297369940073198,0.710686041234979
153,"('tripeptide_comp', 'norm_moreaubroto_autocorrelation', 'amphipilic_pseudo_aa_comp')",0.9219495171949195,2.7809949527496496,7.733932927219025,2.066280325713599,2.2079456988096036,0.7613509225337902
229,"('norm_moreaubroto_autocorrelation', 'distribution', 'conjoint_triad')",0.9218924259333331,2.7951338329795066,7.812773144266709,1.8361327703812735,2.207879453236645,0.6976819481835128
218,"('norm_moreaubroto_autocorrelation', 'composition', 'conjoint_triad')",0.921830718331086,3.4014071667587955,11.569570714078097,1.6521156851862528,2.5963006898945244,0.6385084277953901
238,"('norm_moreaubroto_autocorrelation', 'seq_order_coupling_number', 'quasi_seq_order_descriptors')",0.9217905306159064,2.8496505128874214,8.120508045599545,2.1665877750034,2.079035784042996,0.783404124747965
263,"('moran_autocorrelation', 'transition', 'pseudo_aa_comp')",0.9217799561398476,3.1148509090222296,9.702296185436609,2.028328549481066,2.457666872609565,0.7570911590236197
151,"('tripeptide_comp', 'norm_moreaubroto_autocorrelation', 'quasi_seq_order_descriptors')",0.9217598398441758,2.670790430154657,7.133121521805698,2.0670071243694514,2.030875130192561,0.7619025903902036
148,"('tripeptide_comp', 'norm_moreaubroto_autocorrelation', 'distribution')",0.9215854992752268,2.9147812354103886,8.49594965030051,2.0689438321544014,2.2702515628163313,0.7633689636566858
199,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'geary_autocorrelation')",0.9212439289716167,3.4029330768043717,11.57995352520927,1.9556505232140582,2.604770385017556,0.733696897820777
92,"('dipeptide_comp', 'norm_moreaubroto_autocorrelation', 'transition')",0.9212375410354686,3.3113573246512025,10.96508733152117,1.7282385750048535,2.5286544109951365,0.6666287730345803
245,"('moran_autocorrelation', 'geary_autocorrelation', 'transition')",0.921150346834359,3.4112528711184438,11.636646150713826,1.6323351140313307,2.6429274506446605,0.650127140225006
147,"('tripeptide_comp', 'norm_moreaubroto_autocorrelation', 'transition')",0.9211078665264071,2.8057329669935456,7.872137482074404,1.9067698669284754,2.292383313198469,0.7302759621669694
219,"('norm_moreaubroto_autocorrelation', 'composition', 'seq_order_coupling_number')",0.9210417700956819,3.332448716841243,11.105214450376849,2.0235177008213086,2.666065638850959,0.7543813435020411
289,"('geary_autocorrelation', 'transition', 'seq_order_coupling_number')",0.920849329785464,3.1700215029890244,10.049036329412793,1.784779290302598,2.42287923996845,0.6833182977394707
307,"('geary_autocorrelation', 'pseudo_aa_comp', 'amphipilic_pseudo_aa_comp')",0.9208472853987935,3.2544556719780657,10.591481720870203,1.9053338450455408,2.5547095075247257,0.722199825513164
228,"('norm_moreaubroto_autocorrelation', 'transition', 'amphipilic_pseudo_aa_comp')",0.9207631572839764,3.423633961381697,11.721269501526132,1.6919882930766774,2.62582892643025,0.6449092683956579
201,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'transition')",0.920730579087534,3.0770914125075794,9.468491560927891,1.8718144151971086,2.3024357238784035,0.7092170015490513
202,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'distribution')",0.920524261017433,3.699419441874032,13.685704206915574,1.7510409196486443,2.909576987001756,0.6681138964352127
299,"('geary_autocorrelation', 'conjoint_triad', 'quasi_seq_order_descriptors')",0.9204101546445883,2.953870880180964,8.725353176781063,1.7126595340333548,2.0988174981294314,0.663511144289878
163,"('tripeptide_comp', 'geary_autocorrelation', 'composition')",0.9203856199210396,3.1030336817439346,9.628818030037317,1.8101669707126387,2.408973082296973,0.6889758995959201
282,"('geary_autocorrelation', 'composition', 'conjoint_triad')",0.9203095201354379,3.347165932456737,11.203519779398977,1.722018252125168,2.716900510749846,0.6562861923089188
168,"('tripeptide_comp', 'geary_autocorrelation', 'quasi_seq_order_descriptors')",0.9202880964067082,2.805895179309901,7.873047757274543,1.9856920730106662,2.24250450137293,0.742543050645152
149,"('tripeptide_comp', 'norm_moreaubroto_autocorrelation', 'conjoint_triad')",0.9202066227006646,3.4528681230529776,11.922298275195391,1.8666741095194317,2.52376270924128,0.7089479487723787
287,"('geary_autocorrelation', 'transition', 'distribution')",0.9201104752379061,2.9411959375652312,8.650633543150219,1.7812820542118442,2.444828239805861,0.6888013097372283
298,"('geary_autocorrelation', 'conjoint_triad', 'seq_order_coupling_number')",0.9200933564037741,2.3458961071805446,5.503228545684832,2.2539361237570534,1.8006241242332406,0.8024850566266247
28,"('aa_comp', 'norm_moreaubroto_autocorrelation', 'conjoint_triad')",0.9200769293336505,2.803126588276279,7.8575186699014115,2.0473022344636114,2.2288631258507388,0.7581964611772041
12,"('aa_comp', 'tripeptide_comp', 'norm_moreaubroto_autocorrelation')",0.9200710131241401,2.9459337794280533,8.678525832775255,2.083300034114413,2.4946629250282952,0.7796554196362483
159,"('tripeptide_comp', 'moran_autocorrelation', 'seq_order_coupling_number')",0.9200535271480982,3.008847649009965,9.053164174952794,1.9902209668176079,2.385961465390252,0.7504481152500696
33,"('aa_comp', 'moran_autocorrelation', 'geary_autocorrelation')",0.9199382811353495,2.7278854932710437,7.441359264398605,1.960688793673467,2.276370456416305,0.7373890695778753
234,"('norm_moreaubroto_autocorrelation', 'conjoint_triad', 'seq_order_coupling_number')",0.9197797056728739,3.0657685380273683,9.398936728758468,1.9007322811473941,2.4142587097656985,0.7185170484414315
97,"('dipeptide_comp', 'norm_moreaubroto_autocorrelation', 'pseudo_aa_comp')",0.9197342481644466,2.4757510574077997,6.129343298255838,2.327015691244685,1.9005579204372358,0.8141777983710439
288,"('geary_autocorrelation', 'transition', 'conjoint_triad')",0.9197252309211987,3.4112550675533253,11.636661135908243,1.8859096335695653,2.247865532299812,0.7225305329976217
166,"('tripeptide_comp', 'geary_autocorrelation', 'conjoint_triad')",0.9196637307068407,3.573000086015247,12.766329614664961,1.6733666572041177,2.751700090552524,0.6369507910401502
211,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation', 'conjoint_triad')",0.9196497475483457,2.7980424018813284,7.829041282725832,2.049422733054707,2.0260373499931594,0.7675338639214707
115,"('dipeptide_comp', 'geary_autocorrelation', 'amphipilic_pseudo_aa_comp')",0.9196106138775952,3.81722114790978,14.57117729204966,1.7143074252002284,2.9863333451205114,0.6604876650711841
233,"('norm_moreaubroto_autocorrelation', 'distribution', 'amphipilic_pseudo_aa_comp')",0.9195149241039328,2.98501301923225,8.910302724986034,1.616965246750556,2.226357327670583,0.6510778832353681
262,"('moran_autocorrelation', 'transition', 'quasi_seq_order_descriptors')",0.9194230940000546,3.1200889045147533,9.734954772076073,1.6603063727749305,2.3038862795189234,0.6493822988407483
48,"('aa_comp', 'geary_autocorrelation', 'pseudo_aa_comp')",0.9193000049609777,3.08573568450251,9.521764714612173,1.8934873980428635,2.2967408079260596,0.7160714439385896
160,"('tripeptide_comp', 'moran_autocorrelation', 'quasi_seq_order_descriptors')",0.9192624403271651,3.3584350814575825,11.279086196364998,1.8829809048388184,2.6488671921329336,0.720062843208426
222,"('norm_moreaubroto_autocorrelation', 'composition', 'amphipilic_pseudo_aa_comp')",0.919219010060613,3.036083477014405,9.21780287939988,2.158075092808519,2.35824220275367,0.7811540633759296
303,"('geary_autocorrelation', 'seq_order_coupling_number', 'pseudo_aa_comp')",0.9192095264399256,3.5311829740300738,12.469253196079878,1.756212249122164,2.823858437985952,0.6699670065167569
254,"('moran_autocorrelation', 'composition', 'conjoint_triad')",0.9191732699570843,3.2957494575052326,10.861964486646036,1.6714171871538408,2.6944002273470953,0.6435220315591178
249,"('moran_autocorrelation', 'geary_autocorrelation', 'quasi_seq_order_descriptors')",0.9191701073324319,2.6537500199694435,7.042389168487821,2.346882727777177,2.0382950079619535,0.82003775298789
268,"('moran_autocorrelation', 'distribution', 'pseudo_aa_comp')",0.9190317682100931,2.865896502537036,8.213362763254016,1.9878270901411395,2.2367594365983052,0.7431671496716526
200,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'composition')",0.9189068267148364,2.9415600283531607,8.652775400405048,1.915766763157308,2.2909282628420646,0.724516611496065
107,"('dipeptide_comp', 'moran_autocorrelation', 'amphipilic_pseudo_aa_comp')",0.918850474230004,3.237750652383715,10.483029287011174,1.8213153163208076,2.5340128448324455,0.6983631891469103
2,"('aa_comp', 'dipeptide_comp', 'moran_autocorrelation')",0.9188329518444849,3.4134208536784616,11.651441924326997,1.636131110132415,2.836269162113833,0.619274445132174
46,"('aa_comp', 'geary_autocorrelation', 'seq_order_coupling_number')",0.9188302057623645,2.836405182470691,8.045194359146596,2.0330316582230616,2.0236155022026656,0.767933216401332
109,"('dipeptide_comp', 'geary_autocorrelation', 'transition')",0.9187783784747109,2.762928131777309,7.633771861366451,2.0050372132521312,2.25990004125459,0.7504274431883069
144,"('tripeptide_comp', 'norm_moreaubroto_autocorrelation', 'moran_autocorrelation')",0.9187083253549495,2.732436839884739,7.466211083959299,2.1100559975650683,2.134675905261475,0.771573521544173
225,"('norm_moreaubroto_autocorrelation', 'transition', 'seq_order_coupling_number')",0.9186358207605638,3.259113045699734,10.621817844650195,1.8418619073157618,2.5347383684113356,0.7008908306027164
276,"('moran_autocorrelation', 'seq_order_coupling_number', 'amphipilic_pseudo_aa_comp')",0.9184497227879632,3.145741500603249,9.895689588617582,1.7686877951417974,2.476339975245774,0.6789548768077536
164,"('tripeptide_comp', 'geary_autocorrelation', 'transition')",0.9183494404736925,3.233338946099218,10.454480740362001,1.9371405581111625,2.6543979426120945,0.7406235021955483
274,"('moran_autocorrelation', 'seq_order_coupling_number', 'quasi_seq_order_descriptors')",0.9182850550716879,3.6547908217881653,13.357495951027014,1.7283786380087778,2.951221634714205,0.6588404266873675
281,"('geary_autocorrelation', 'composition', 'distribution')",0.918053470133186,3.136059814555094,9.83487116046733,1.7142507333887442,2.423108518194159,0.6566695080771485
95,"('dipeptide_comp', 'norm_moreaubroto_autocorrelation', 'seq_order_coupling_number')",0.9179784665771297,2.7321987997623083,7.464910281422599,2.068233883372666,2.184645470462807,0.7783475748426504
232,"('norm_moreaubroto_autocorrelation', 'distribution', 'pseudo_aa_comp')",0.9179683350526895,3.5822462184917327,12.832487969898319,1.7045516348962795,2.7700945810456434,0.6493433265127431
90,"('dipeptide_comp', 'norm_moreaubroto_autocorrelation', 'geary_autocorrelation')",0.9179385274961609,2.8747670627798794,8.264285665244055,1.7867560355608636,2.31070421570412,0.6816329642064672
152,"('tripeptide_comp', 'norm_moreaubroto_autocorrelation', 'pseudo_aa_comp')",0.9178142870200015,3.1281986783937294,9.785626971504275,1.6875121226943866,2.4838280450097563,0.6464634107808362
14,"('aa_comp', 'tripeptide_comp', 'geary_autocorrelation')",0.9177739543143834,2.7925891994710406,7.798554437002307,1.8179175636099936,2.144744178360672,0.7004966479142054
243,"('norm_moreaubroto_autocorrelation', 'pseudo_aa_comp', 'amphipilic_pseudo_aa_comp')",0.9175571105856363,2.999333829221313,8.996003419111384,2.115307372061517,2.3211349912916726,0.7939051967224767
227,"('norm_moreaubroto_autocorrelation', 'transition', 'pseudo_aa_comp')",0.9175518428350835,3.38129946989544,11.433186105115183,1.767685308451657,2.5208237085408913,0.6773703592592403
99,"('dipeptide_comp', 'moran_autocorrelation', 'geary_autocorrelation')",0.9173915590878474,3.3407674365853763,11.160727065349226,1.8673483947895002,2.555647789833604,0.707904031547403
29,"('aa_comp', 'norm_moreaubroto_autocorrelation', 'seq_order_coupling_number')",0.9173365526614903,2.9636386183621726,8.783153860247646,2.1681344217806755,2.3142517884023026,0.7840748948770763
270,"('moran_autocorrelation', 'conjoint_triad', 'seq_order_coupling_number')",0.9172544079133166,3.022093719264714,9.133050448019231,1.8641878557474838,2.4568777564906767,0.7330615347619742
49,"('aa_comp', 'geary_autocorrelation', 'amphipilic_pseudo_aa_comp')",0.9171673205160822,2.958958178289245,8.755433500864807,1.9106119797792875,2.3385966902778756,0.7209655308775567
158,"('tripeptide_comp', 'moran_autocorrelation', 'conjoint_triad')",0.9170691440824441,2.465084602689576,6.076642098417225,2.1686318376831304,1.9673237570020985,0.7833872512969516
44,"('aa_comp', 'geary_autocorrelation', 'distribution')",0.9168750210833386,2.8998830379624723,8.409321633862458,1.9398668383401336,2.2332866906209072,0.7300254874982255
78,"('dipeptide_comp', 'tripeptide_comp', 'norm_moreaubroto_autocorrelation')",0.9167059118804539,3.517710660463118,12.374288290735867,1.9638842687213216,2.821458847340871,0.7363594133237807
267,"('moran_autocorrelation', 'distribution', 'quasi_seq_order_descriptors')",0.9166819096212985,3.253905807102633,10.58790300149624,1.867784591652835,2.4745901212742925,0.7110575226239315
105,"('dipeptide_comp', 'moran_autocorrelation', 'quasi_seq_order_descriptors')",0.9166528233366178,3.524282223657197,12.42056519198612,1.8106819957465443,2.872519037321537,0.6897689587147896
106,"('dipeptide_comp', 'moran_autocorrelation', 'pseudo_aa_comp')",0.9165367633548046,2.5737054644122415,6.623959817545432,2.0835076589203156,2.0800335437326374,0.7688329287051208
304,"('geary_autocorrelation', 'seq_order_coupling_number', 'amphipilic_pseudo_aa_comp')",0.9163944586686654,2.947977682874986,8.690572418728973,2.0583375072811156,2.3770950695922757,0.759624498409433
217,"('norm_moreaubroto_autocorrelation', 'composition', 'distribution')",0.9163171152618768,3.2494979306471694,10.559236801280237,1.838369151676211,2.2973213767388323,0.7055327962415643
206,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'pseudo_aa_comp')",0.916301423642537,3.416687475159737,11.673753302913417,1.8840070485036222,2.614805835197247,0.718441178018371
248,"('moran_autocorrelation', 'geary_autocorrelation', 'seq_order_coupling_number')",0.9162862388103116,3.412858461652173,11.647602879270835,1.772144870632247,2.7659020381114994,0.6756647707377803
264,"('moran_autocorrelation', 'transition', 'amphipilic_pseudo_aa_comp')",0.9161097866985978,2.975232799085934,8.85201020875672,1.9194919225661569,2.420746330381682,0.7266372306506519
40,"('aa_comp', 'moran_autocorrelation', 'pseudo_aa_comp')",0.916092926582955,3.7548256261383797,14.098715482705474,1.6428634668939948,2.9891275159138324,0.6589901660466417
197,"('tripeptide_comp', 'quasi_seq_order_descriptors', 'amphipilic_pseudo_aa_comp')",0.9160632628310001,3.2624726770540278,10.643727968524074,1.527675567534502,2.474458030804292,0.5673032980965425
104,"('dipeptide_comp', 'moran_autocorrelation', 'seq_order_coupling_number')",0.9160630790721487,3.2261498393867836,10.408042786175368,1.8728464601024064,2.4520014289808687,0.7094215007184791
278,"('moran_autocorrelation', 'quasi_seq_order_descriptors', 'amphipilic_pseudo_aa_comp')",0.915928753300439,2.776169448900366,7.707116809007762,2.0336893465679458,2.19666200079572,0.7895185462391294
154,"('tripeptide_comp', 'moran_autocorrelation', 'geary_autocorrelation')",0.9158746809091319,2.952738467108957,8.718664455144951,1.9618614717380392,2.374035539153496,0.7369491754240494
111,"('dipeptide_comp', 'geary_autocorrelation', 'conjoint_triad')",0.9157347203301593,2.929632553951521,8.582746901172511,1.936880784735152,2.2225726152515106,0.7283816100114209
284,"('geary_autocorrelation', 'composition', 'quasi_seq_order_descriptors')",0.9156859032612134,3.354961983748114,11.255769912395081,1.9078168748701083,2.4462108826067492,0.7360296821851859
283,"('geary_autocorrelation', 'composition', 'seq_order_coupling_number')",0.9155833184349887,3.3251036170792077,11.05631406431323,1.6505837937924508,2.5360485114328677,0.6295278945681545
301,"('geary_autocorrelation', 'conjoint_triad', 'amphipilic_pseudo_aa_comp')",0.915528273079291,3.2031028577438563,10.259867917286858,1.9946228490961693,2.505361040290015,0.7441830456163824
156,"('tripeptide_comp', 'moran_autocorrelation', 'transition')",0.9152968094241971,2.9049084662188824,8.438493197110141,1.9234945602241569,2.291301098126371,0.7316137036431982
31,"('aa_comp', 'norm_moreaubroto_autocorrelation', 'pseudo_aa_comp')",0.9152288145917266,2.942385787191865,8.65763412066869,1.9071887308216555,2.2762534217338946,0.7238698926159228
285,"('geary_autocorrelation', 'composition', 'pseudo_aa_comp')",0.9152172723602399,3.0508340795015707,9.307588580648197,1.9313844369469961,2.2851277811837414,0.7501730986865858
296,"('geary_autocorrelation', 'distribution', 'pseudo_aa_comp')",0.9152160003372471,3.493170263971384,12.202238493093908,1.7989715333843446,2.6843200880276257,0.6909062114768395
226,"('norm_moreaubroto_autocorrelation', 'transition', 'quasi_seq_order_descriptors')",0.9151925805378105,3.1830937631905893,10.132085905262826,1.9720002157620582,2.502079316701721,0.7585233863379622
169,"('tripeptide_comp', 'geary_autocorrelation', 'pseudo_aa_comp')",0.9150953031268205,2.545370208946478,6.478909500592238,2.1741734726945787,1.9943447623491337,0.7979760989246432
162,"('tripeptide_comp', 'moran_autocorrelation', 'amphipilic_pseudo_aa_comp')",0.9150881475497288,3.201865156499152,10.25194048040334,1.8836527570336572,2.5122607340963063,0.7252887373271051
335,"('transition', 'conjoint_triad', 'quasi_seq_order_descriptors')",0.9148955008295274,3.260803513683045,10.632839554847694,1.793174562695889,2.4055537863573973,0.6833283968221027
255,"('moran_autocorrelation', 'composition', 'seq_order_coupling_number')",0.9148079699559843,3.3882449793250315,11.480204039921285,1.7251517430535555,2.4360404527597033,0.658565759597836
294,"('geary_autocorrelation', 'distribution', 'seq_order_coupling_number')",0.9146965776894314,3.0430696914130233,9.260273146796553,2.1055835213620613,2.333019058782381,0.7709585663833458
247,"('moran_autocorrelation', 'geary_autocorrelation', 'conjoint_triad')",0.9146296079850669,2.866633677511807,8.217588641044866,2.040819279180187,2.2389693225859357,0.7689205998928327
216,"('norm_moreaubroto_autocorrelation', 'composition', 'transition')",0.9145315876302691,3.380851438145851,11.430156446812868,1.8250622648615566,2.5671691350177777,0.6940107106053874
261,"('moran_autocorrelation', 'transition', 'seq_order_coupling_number')",0.9145271348940329,3.196047709859472,10.214720963697978,2.086539707280844,2.62958458894201,0.7659942748308234
103,"('dipeptide_comp', 'moran_autocorrelation', 'conjoint_triad')",0.9144909431536313,3.0050920383289896,9.030578158828282,2.0861206378264017,2.1955984520434573,0.7706800916985633
