,Algorithm,Descriptor,Group,R2,RMSE,MSE,RPD,MAE,Explained Var
11,PLS,"('_moran_autocorrelation', '_conjoint_triad', '_amp_pseudo_aa_composition')","Autocorrelation,Conjoint Triad,Pseudo Composition",0.8370748289284252,2.5894333019118108,6.705164825049903,2.4774557551168006,2.0704795205081665,0.8391339147455766
12,RF,"('_geary_autocorrelation', '_composition', '_transition')","Autocorrelation,CTD,CTD",0.8361978293622413,2.350298142468429,5.52390135849055,2.470814684273633,1.9303396226415053,0.8388969290574527
13,RF,"('_aa_composition', '_tripeptide_composition', '_transition')","Composition,Composition,CTD",0.8361170369836249,2.366240438188977,5.599093811320762,2.4702055678627413,1.826075471698112,0.8366578059152625
14,PLS,"('_dipeptide_composition', '_tripeptide_composition', '_distribution')","Composition,Composition,CTD",0.8332459832529528,2.625339208410044,6.892405959215075,2.4488481056061606,2.194459733779304,0.8442067717109424
15,PLS,"('_aa_composition', '_conjoint_triad', '_quasi_seq_order')","Composition,Conjoint Triad,Quasi-Sequence-Order",0.8328289978678285,2.7609815504231388,7.6230191217769585,2.4457920389953856,2.2294734804422585,0.8458378537889657
16,PLS,"('_moran_autocorrelation', '_transition', '_pseudo_aa_composition')","Autocorrelation,CTD,Pseudo Composition",0.8305980916774001,2.4057233697425127,5.78750493172527,2.4296339686479125,1.9449975706658504,0.8314339243162557
17,PLS,"('_aa_composition', '_geary_autocorrelation', '_composition')","Composition,Autocorrelation,CTD",0.8295866912736235,2.5131832238996368,6.316089916890571,2.422413318707312,2.034268717616719,0.838930704103722
18,PLS,"('_dipeptide_composition', '_ctd', '_composition')","Composition,CTD,CTD",0.8277398531985639,2.483450275860927,6.167525272673713,2.409392718456939,2.065177091769722,0.8348203208421098
19,PLS,"('_geary_autocorrelation', '_conjoint_triad', '_pseudo_aa_composition')","Autocorrelation,Conjoint Triad,Pseudo Composition",0.8273709034092991,2.6192887613004543,6.860673615074866,2.4068166161842584,2.154012725829067,0.8275627650252376
20,PLS,"('_aa_composition', '_tripeptide_composition', '_pseudo_aa_composition')","Composition,Composition,Pseudo Composition",0.8267152195101855,2.7286838855008213,7.445715746991858,2.4022587820678014,2.132389208528991,0.8269116695415916
21,PLS,"('_tripeptide_composition', '_normalized_moreaubroto_autocorrelation', '_transition')","Composition,Autocorrelation,CTD",0.8248541218754806,2.5603803389941104,6.555547480307594,2.3894615113743214,1.9584329835656744,0.8283022797258697
22,PLS,"('_dipeptide_composition', '_transition', '_amp_pseudo_aa_composition')","Composition,CTD,Pseudo Composition",0.8247033409210616,2.5508962923170286,6.507071894156764,2.3884336458203768,2.114593500558484,0.8284444968791109
23,PLS,"('_tripeptide_composition', '_transition', '_distribution')","Composition,CTD,CTD",0.8229280720363568,2.6248363694101013,6.889765966178002,2.3764306335149,2.175995203726604,0.8264164745511052
24,PLS,"('_moran_autocorrelation', '_geary_autocorrelation', '_transition')","Autocorrelation,Autocorrelation,CTD",0.821121682227558,2.4885458273265733,6.192860334704497,2.3644010797594173,1.995355743139969,0.8292558105468446
25,PLS,"('_distribution', '_conjoint_triad', '_quasi_seq_order')","CTD,Conjoint Triad,Quasi-Sequence-Order",0.8205774999101273,2.6617229759267156,7.084769200576173,2.36081278301982,2.1287320315182536,0.8210475408178433
26,RF,"('_normalized_moreaubroto_autocorrelation', '_moran_autocorrelation', '_pseudo_aa_composition')","Autocorrelation,Autocorrelation,Pseudo Composition",0.8203085916438957,2.589761338898404,6.706863792452854,2.359045642992291,2.0514150943396268,0.8203445257757991
27,PLS,"('_aa_composition', '_tripeptide_composition', '_amp_pseudo_aa_composition')","Composition,Composition,Pseudo Composition",0.8194395864409255,2.6305823284627032,6.919963386820256,2.35336196225078,1.7591283154511628,0.8257781616281274
28,RF,"('_tripeptide_composition', '_normalized_moreaubroto_autocorrelation', '_ctd')","Composition,Autocorrelation,CTD",0.817782885508062,2.4533352384973544,6.01885379245287,2.342639260914499,1.8924716981132133,0.8185056309714844
29,PLS,"('_dipeptide_composition', '_tripeptide_composition', '_transition')","Composition,Composition,CTD",0.8169957916979504,2.5432717702400005,6.468231297299707,2.337596033318781,1.9815051954836929,0.818129357227467
30,PLS,"('_geary_autocorrelation', '_composition', '_seq_order_coupling_number')","Autocorrelation,CTD,Quasi-Sequence-Order",0.8155536222810853,2.7025717410474215,7.303894015508092,2.3284393742559204,2.1556187394921293,0.8209841912064801
31,SVR,"('_dipeptide_composition', '_geary_autocorrelation', '_conjoint_triad')","Composition,Autocorrelation,Conjoint Triad",0.8141655319986926,2.5499851206806343,6.502424115692628,2.3197269371551332,2.031703997895256,0.8185024075432804
32,SVR,"('_aa_composition', '_dipeptide_composition', '_transition')","Composition,Composition,CTD",0.8136616998264417,2.502534387177348,6.262678359005106,2.3165887090883874,1.9714187179606053,0.8139275538639434
33,PLS,"('_geary_autocorrelation', '_quasi_seq_order', '_amp_pseudo_aa_composition')","Autocorrelation,Quasi-Sequence-Order,Pseudo Composition",0.8133497693217006,2.7839371939933737,7.7503063000997,2.3146521541635683,2.2249478927602664,0.8236775939580121
34,PLS,"('_dipeptide_composition', '_moran_autocorrelation', '_amp_pseudo_aa_composition')","Composition,Autocorrelation,Pseudo Composition",0.8120668218880139,2.681958838356251,7.192903210637213,2.3067380048802892,2.2084008585403017,0.8153825241824785
35,RF,"('_dipeptide_composition', '_geary_autocorrelation', '_pseudo_aa_composition')","Composition,Autocorrelation,Pseudo Composition",0.8111616369569353,2.7658290783354698,7.6498104905660345,2.301202761227445,2.218566037735848,0.8111899835243426
36,PLS,"('_dipeptide_composition', '_geary_autocorrelation', '_seq_order_coupling_number')","Composition,Autocorrelation,Quasi-Sequence-Order",0.8105254117525807,2.342009404778758,5.4850080520721525,2.297335978041976,1.9466334811087043,0.8276306148287383
37,PLS,"('_tripeptide_composition', '_composition', '_pseudo_aa_composition')","Composition,CTD,Pseudo Composition",0.8104723255141312,2.3585582786545976,5.562797153810138,2.2970142164126632,1.8790987801080925,0.8108937576848613
38,Ada,"('_tripeptide_composition', '_moran_autocorrelation', '_seq_order_coupling_number')","Composition,Autocorrelation,Quasi-Sequence-Order",0.8104510252670625,2.5231081737627066,6.366074856508181,2.296885151233077,2.028660036470752,0.8239594360768052
39,RF,"('_moran_autocorrelation', '_distribution', '_conjoint_triad')","Autocorrelation,CTD,Conjoint Triad",0.8099405479852916,2.6196336557935065,6.862480490566052,2.2937984958746056,2.125245283018871,0.8105996283545353
40,RF,"('_aa_composition', '_dipeptide_composition', '_transition')","Composition,Composition,CTD",0.8097176535447912,2.6267620824383497,6.899879037735856,2.2924546382993696,1.993603773584906,0.8115973562384458
41,Bag,"('_normalized_moreaubroto_autocorrelation', '_ctd', '_conjoint_triad')","Autocorrelation,CTD,Conjoint Triad",0.8096061902118628,2.5217678734465583,6.359313207547173,2.2917834976669136,2.0773584905660387,0.8097942038920962
42,RF,"('_aa_composition', '_quasi_seq_order', '_amp_pseudo_aa_composition')","Composition,Quasi-Sequence-Order,Pseudo Composition",0.8094407760448771,2.6001832772848306,6.760953075471683,2.2907885949965747,2.092169811320753,0.8187436338536993
43,PLS,"('_aa_composition', '_geary_autocorrelation', '_ctd')","Composition,Autocorrelation,CTD",0.8088626843417911,2.5938560692048727,6.7280893077509525,2.2873217452265235,2.026893554536411,0.8091952949991876
44,PLS,"('_normalized_moreaubroto_autocorrelation', '_moran_autocorrelation', '_geary_autocorrelation')","Autocorrelation,Autocorrelation,Autocorrelation",0.8088409075441393,2.69700744103202,7.273849136982085,2.287191455945348,2.128219883293566,0.8107915805901261
45,Ada,"('_ctd', '_transition', '_conjoint_triad')","CTD,CTD,Conjoint Triad",0.8084810557374805,2.5616575634013645,6.562089472131416,2.285041702669165,1.969646091607829,0.8096872180085687
46,PLS,"('_geary_autocorrelation', '_transition', '_quasi_seq_order')","Autocorrelation,CTD,Quasi-Sequence-Order",0.8084266144017491,2.2621843934862698,5.117478230132842,2.284716997957668,1.8267351987226836,0.8182042827907214
47,RF,"('_dipeptide_composition', '_geary_autocorrelation', '_transition')","Composition,Autocorrelation,CTD",0.8082100691507546,2.4953772581269886,6.226907660377367,2.283426825049624,1.8602264150943404,0.8089639804019133
48,Ada,"('_ctd', '_conjoint_triad', '_quasi_seq_order')","CTD,Conjoint Triad,Quasi-Sequence-Order",0.8066436480642081,2.3681990467288063,5.608366724927226,2.2741587521207385,1.896353924028332,0.8066543950765066
49,PLS,"('_conjoint_triad', '_seq_order_coupling_number', '_pseudo_aa_composition')","Conjoint Triad,Quasi-Sequence-Order,Pseudo Composition",0.8063894001624283,2.3622798637208278,5.580366154540892,2.2726650579784584,1.8432317879948952,0.8084027706289225
50,PLS,"('_tripeptide_composition', '_seq_order_coupling_number', '_amp_pseudo_aa_composition')","Composition,Quasi-Sequence-Order,Pseudo Composition",0.8062816996694695,2.5162604084054108,6.331566442908566,2.2720332096281046,2.042044795316925,0.8062824412566874
51,PLS,"('_dipeptide_composition', '_distribution', '_seq_order_coupling_number')","Composition,CTD,Quasi-Sequence-Order",0.8060001532910406,2.7135165342853935,7.36317198184021,2.270383942915968,2.219136124980689,0.8067614752686403
52,RF,"('_normalized_moreaubroto_autocorrelation', '_transition', '_quasi_seq_order')","Autocorrelation,CTD,Quasi-Sequence-Order",0.8057518862970919,2.727321718227794,7.438283754717005,2.26893259905512,2.2290000000000028,0.8063559881551641
53,PLS,"('_aa_composition', '_conjoint_triad', '_seq_order_coupling_number')","Composition,Conjoint Triad,Quasi-Sequence-Order",0.8057292407157304,2.383992545271401,5.683420455909616,2.2688003537409136,1.824314477016864,0.8078603291877668
54,KNN,"('_tripeptide_composition', '_geary_autocorrelation', '_composition')","Composition,Autocorrelation,CTD",0.8053529304021849,2.6095499503547015,6.809750943396227,2.266606161908244,2.2105660377358496,0.8100654094910922
55,SVR,"('_dipeptide_composition', '_composition', '_amp_pseudo_aa_composition')","Composition,CTD,Pseudo Composition",0.8047572859044672,2.543142353635787,6.46757303085617,2.2631460512962387,2.12903698586645,0.8061728231905737
56,PLS,"('_tripeptide_composition', '_transition', '_pseudo_aa_composition')","Composition,CTD,Pseudo Composition",0.8043464071577311,2.9127234163310862,8.483957700043431,2.2607684631654843,2.38806539576098,0.8111104993649805
57,RF,"('_dipeptide_composition', '_geary_autocorrelation', '_composition')","Composition,Autocorrelation,CTD",0.8035328593223587,2.224501398448226,4.948406471698113,2.256082816346184,1.8152264150943402,0.8053539898165544
58,PLS,"('_dipeptide_composition', '_tripeptide_composition', '_conjoint_triad')","Composition,Composition,Conjoint Triad",0.8029493444773772,2.7070502335690474,7.3281209670662335,2.252739935184873,2.1892972899198355,0.803133132801121
59,PLS,"('_dipeptide_composition', '_ctd', '_quasi_seq_order')","Composition,CTD,Quasi-Sequence-Order",0.8025803565799353,2.7639316039560176,7.639317911346883,2.2506337047047635,2.2330819085394085,0.8057218079499594
60,PLS,"('_aa_composition', '_tripeptide_composition', '_distribution')","Composition,Composition,CTD",0.80228160363167,3.0211404012527794,9.127289324081808,2.2489327055756787,2.4281184579909887,0.8069854665202509
61,Bag,"('_moran_autocorrelation', '_geary_autocorrelation', '_ctd')","Autocorrelation,Autocorrelation,CTD",0.801718313834507,2.5233509466580357,6.367300000000002,2.2457359861707524,2.133018867924529,0.8024189778425989
62,PLS,"('_tripeptide_composition', '_normalized_moreaubroto_autocorrelation', '_seq_order_coupling_number')","Composition,Autocorrelation,Quasi-Sequence-Order",0.8010941350808951,2.7572740675712906,7.6025602837011315,2.242209589135729,2.209496362522016,0.8041770028768306
63,PLS,"('_aa_composition', '_moran_autocorrelation', '_seq_order_coupling_number')","Composition,Autocorrelation,Quasi-Sequence-Order",0.8009375519894255,2.8827821141065786,8.310432717412795,2.2413275514074145,2.2988609696149607,0.8095580177970385
64,PLS,"('_tripeptide_composition', '_transition', '_seq_order_coupling_number')","Composition,CTD,Quasi-Sequence-Order",0.8009078708844493,2.8303120624758633,8.010666370996372,2.2411604740893725,2.1077297556718926,0.8162824202962815
65,PLS,"('_moran_autocorrelation', '_conjoint_triad', '_seq_order_coupling_number')","Autocorrelation,Conjoint Triad,Quasi-Sequence-Order",0.8003946118043279,2.6036842589973834,6.779171720550751,2.23827719427216,2.1280790317371205,0.800400255119208
66,SVR,"('_tripeptide_composition', '_ctd', '_amp_pseudo_aa_composition')","Composition,CTD,Pseudo Composition",0.8003179205721827,2.299598133863124,5.2881515772667615,2.2378473291549974,1.871871416274312,0.8024971322277847
67,Bag,"('_aa_composition', '_tripeptide_composition', '_conjoint_triad')","Composition,Composition,Conjoint Triad",0.8002825933841582,2.7186872525832193,7.39126037735849,2.2376493986114707,2.0667924528301875,0.8020253462147958
68,PLS,"('_aa_composition', '_dipeptide_composition', '_tripeptide_composition')","Composition,Composition,Composition",0.7999598456646955,2.5637069037928684,6.572593088555213,2.2358435417361524,1.962182409511881,0.8030740241875457
69,PLS,"('_aa_composition', '_dipeptide_composition', '_moran_autocorrelation')","Composition,Composition,Autocorrelation",0.7995867101349979,2.5931690714827123,6.724525833294509,2.233761191445744,2.1148872612884384,0.7997955617259389
70,PLS,"('_ctd', '_conjoint_triad', '_quasi_seq_order')","CTD,Conjoint Triad,Quasi-Sequence-Order",0.7995592884270677,2.972227761426823,8.834137865796304,2.2336083890494134,2.4316303120324623,0.8078786184049498
71,SVR,"('_tripeptide_composition', '_geary_autocorrelation', '_quasi_seq_order')","Composition,Autocorrelation,Quasi-Sequence-Order",0.7990154332746973,2.790442101754196,7.7865671232423725,2.2305843202482194,2.2031723941591324,0.8014537563990827
72,SVR,"('_aa_composition', '_conjoint_triad', '_seq_order_coupling_number')","Composition,Conjoint Triad,Quasi-Sequence-Order",0.7988021574721258,2.40266984013017,5.772822360671135,2.2294017633332204,1.8526795205367668,0.8027255213908435
73,PLS,"('_aa_composition', '_moran_autocorrelation', '_geary_autocorrelation')","Composition,Autocorrelation,Autocorrelation",0.7985359326730033,2.936890497891358,8.625325796604548,2.2279282543059096,2.317443936656808,0.8007059128696051
74,Ada,"('_tripeptide_composition', '_moran_autocorrelation', '_conjoint_triad')","Composition,Autocorrelation,Conjoint Triad",0.7981564208737257,2.4168403944296064,5.8411174921466555,2.225832763126517,1.9703185338643672,0.7983521835996064
75,PLS,"('_tripeptide_composition', '_conjoint_triad', '_pseudo_aa_composition')","Composition,Conjoint Triad,Pseudo Composition",0.797970706594116,2.6599769265388797,7.075477249719228,2.2248094858541663,2.141112883474921,0.8041122508856942
76,PLS,"('_transition', '_conjoint_triad', '_pseudo_aa_composition')","CTD,Conjoint Triad,Pseudo Composition",0.7979141823865475,2.654926073425562,7.048632455354878,2.224498320059656,2.13400416029126,0.8001028686776706
77,PLS,"('_tripeptide_composition', '_normalized_moreaubroto_autocorrelation', '_amp_pseudo_aa_composition')","Composition,Autocorrelation,Pseudo Composition",0.7978735253603141,2.802974645399984,7.856666862755167,2.2242745838193385,2.2757351540393493,0.8028792249625374
78,Ada,"('_aa_composition', '_dipeptide_composition', '_distribution')","Composition,Composition,CTD",0.7971230426817831,2.8850875677738705,8.323730273723347,2.2201567525444257,2.3312201078557737,0.8274576271403299
79,Bag,"('_normalized_moreaubroto_autocorrelation', '_moran_autocorrelation', '_amp_pseudo_aa_composition')","Autocorrelation,Autocorrelation,Pseudo Composition",0.7970715405854151,2.8934816137408927,8.372235849056601,2.2198750030471968,2.0828301886792446,0.7975402295637096
80,PLS,"('_aa_composition', '_tripeptide_composition', '_seq_order_coupling_number')","Composition,Composition,Quasi-Sequence-Order",0.7970273403790797,2.9454514852707385,8.6756844520836,2.219633285084692,2.3811607940278323,0.8164546548162953
81,PLS,"('_ctd', '_composition', '_seq_order_coupling_number')","CTD,CTD,Quasi-Sequence-Order",0.7969542945842285,2.5281762133323045,6.391674965659269,2.219233992073532,2.0209409757109915,0.7969544516873222
82,PLS,"('_moran_autocorrelation', '_geary_autocorrelation', '_seq_order_coupling_number')","Autocorrelation,Autocorrelation,Quasi-Sequence-Order",0.7968342731159508,2.7198540808624267,7.397606221183997,2.218578381809606,2.2352277974823846,0.7970982781984863
83,Ada,"('_normalized_moreaubroto_autocorrelation', '_distribution', '_conjoint_triad')","Autocorrelation,CTD,Conjoint Triad",0.7965421448810998,2.8900414702876436,8.352339699982366,2.2169850734682988,2.1983758590797926,0.7981476511228324
84,PLS,"('_moran_autocorrelation', '_ctd', '_seq_order_coupling_number')","Autocorrelation,CTD,Quasi-Sequence-Order",0.7964931460252346,2.554611425702336,6.5260395363289225,2.2167181628716808,1.9335580666794687,0.7964952853040064
85,RF,"('_aa_composition', '_ctd', '_transition')","Composition,CTD,CTD",0.7963496582615452,2.4408524454332245,5.957760660377352,2.2159370986818168,1.9069622641509445,0.7965670859492354
86,PLS,"('_moran_autocorrelation', '_ctd', '_composition')","Autocorrelation,CTD,CTD",0.7963253714901259,2.601342318504458,6.766981858042152,2.215804977261888,2.029689284240217,0.7964854560929371
87,RF,"('_dipeptide_composition', '_normalized_moreaubroto_autocorrelation', '_composition')","Composition,Autocorrelation,CTD",0.7961268594935507,2.7968885475059264,7.822585547169809,2.214725945969741,2.267622641509434,0.7973848065001463
88,Ada,"('_moran_autocorrelation', '_distribution', '_seq_order_coupling_number')","Autocorrelation,CTD,Quasi-Sequence-Order",0.795702015845102,3.04198770423414,9.253689192711695,2.212421953769266,2.3584170982759027,0.7971169658040194
89,RF,"('_normalized_moreaubroto_autocorrelation', '_geary_autocorrelation', '_ctd')","Autocorrelation,Autocorrelation,CTD",0.7956986097833689,2.3849060540810507,5.687776886792448,2.212403511219379,1.8890754716981129,0.7968866769424979
90,PLS,"('_aa_composition', '_tripeptide_composition', '_moran_autocorrelation')","Composition,Composition,Autocorrelation",0.7956051424370527,2.494189349756969,6.220980512441093,2.2118976004214908,1.983710760585096,0.796320847474407
91,PLS,"('_geary_autocorrelation', '_conjoint_triad', '_seq_order_coupling_number')","Autocorrelation,Conjoint Triad,Quasi-Sequence-Order",0.7955721145596181,2.787188764603985,7.7684212095346865,2.211718913366069,2.311931623682573,0.7956556109335899
92,Bag,"('_transition', '_quasi_seq_order', '_pseudo_aa_composition')","CTD,Quasi-Sequence-Order,Pseudo Composition",0.7955002771618624,2.984913007170789,8.909705660377368,2.2113304089590797,2.3528301886792473,0.7959168337917834
93,PLS,"('_geary_autocorrelation', '_distribution', '_conjoint_triad')","Autocorrelation,CTD,Conjoint Triad",0.7953461006989598,2.8985005741349914,8.401305578260875,2.2104972967213543,2.3366399160065248,0.7953660517457662
94,PLS,"('_aa_composition', '_dipeptide_composition', '_normalized_moreaubroto_autocorrelation')","Composition,Composition,Autocorrelation",0.7950660154520626,2.635685112438149,6.9468360119281005,2.2089862262927373,2.0877943203154063,0.7954025166414064
95,Bag,"('_ctd', '_distribution', '_pseudo_aa_composition')","CTD,CTD,Pseudo Composition",0.7950483676272454,2.564664824178269,6.577505660377352,2.208891119362563,1.8660377358490559,0.7981568565157695
96,PLS,"('_dipeptide_composition', '_tripeptide_composition', '_ctd')","Composition,Composition,CTD",0.7949041764385748,2.622611077928141,6.878088866071407,2.2081145100914314,2.2038311643377946,0.8137348757832822
97,Ada,"('_dipeptide_composition', '_tripeptide_composition', '_ctd')","Composition,Composition,CTD",0.7948899673005029,2.7373996058612526,7.493356602169343,2.2080380244438342,2.1796255808611633,0.798430212095419
98,PLS,"('_composition', '_transition', '_conjoint_triad')","CTD,CTD,Conjoint Triad",0.7948852166887923,2.567521028592409,6.592164232264224,2.2080124543901696,2.1636911581532203,0.7950358855298373
99,RF,"('_tripeptide_composition', '_normalized_moreaubroto_autocorrelation', '_distribution')","Composition,Autocorrelation,CTD",0.7944710538610111,2.9741570646626947,8.845610245283016,2.2057866417833982,2.278320754716979,0.794991086128815
100,PLS,"('_geary_autocorrelation', '_ctd', '_conjoint_triad')","Autocorrelation,CTD,Conjoint Triad",0.7942844035588944,2.707397352372842,7.330000423635473,2.2047857352377336,2.074139439641363,0.7962105683244209
101,Ada,"('_aa_composition', '_moran_autocorrelation', '_quasi_seq_order')","Composition,Autocorrelation,Quasi-Sequence-Order",0.7941282611307671,2.875048942782961,8.265906423397421,2.2039494720853567,2.228635142863628,0.7941489252187939
102,RF,"('_dipeptide_composition', '_composition', '_pseudo_aa_composition')","Composition,CTD,Pseudo Composition",0.7938232330722329,2.4400748325982224,5.953965188679242,2.202318552974755,1.9677547169811325,0.7962108956313134
103,Ada,"('_dipeptide_composition', '_distribution', '_seq_order_coupling_number')","Composition,CTD,Quasi-Sequence-Order",0.7937742298698269,2.64377905013704,6.989567665943508,2.2020568808434957,2.0726971388014634,0.8026313754378254
104,Ada,"('_transition', '_distribution', '_conjoint_triad')","CTD,CTD,Conjoint Triad",0.7933916593012417,2.6830334601655097,7.198668548367706,2.2000171943213847,2.12452228107475,0.7942969830083493
105,PLS,"('_dipeptide_composition', '_seq_order_coupling_number', '_pseudo_aa_composition')","Composition,Quasi-Sequence-Order,Pseudo Composition",0.7932209555603621,2.7461996158615545,7.541612330158149,2.1991089090888605,2.1365541247506914,0.7945484912413212
106,PLS,"('_aa_composition', '_tripeptide_composition', '_conjoint_triad')","Composition,Composition,Conjoint Triad",0.7929519059846227,2.4506889386173203,6.005876273861286,2.197679623640388,1.8831007209680701,0.7945208187353945
107,SVR,"('_tripeptide_composition', '_composition', '_conjoint_triad')","Composition,CTD,Conjoint Triad",0.7926561269456793,2.7742465018428057,7.6964436529870435,2.1961115533103213,2.2945757838241443,0.7943500714995861
108,PLS,"('_tripeptide_composition', '_composition', '_seq_order_coupling_number')","Composition,CTD,Quasi-Sequence-Order",0.7926462300153772,2.761286206256626,7.624701512863112,2.1960591428276595,2.1152017060207964,0.7937228769194874
109,RF,"('_dipeptide_composition', '_ctd', '_conjoint_triad')","Composition,CTD,Conjoint Triad",0.7925177965013948,2.8726609681157744,8.252181037735857,2.1953793465633558,2.2014528301886824,0.8012325090689194
110,Ada,"('_dipeptide_composition', '_normalized_moreaubroto_autocorrelation', '_ctd')","Composition,Autocorrelation,CTD",0.7919350002569134,2.7478642791228416,7.550758096479294,2.1923025291084355,2.160923497317787,0.7982343269400485
111,PLS,"('_normalized_moreaubroto_autocorrelation', '_geary_autocorrelation', '_conjoint_triad')","Autocorrelation,Autocorrelation,Conjoint Triad",0.7917421138788907,2.6691745252168757,7.124492646066731,2.191287049548401,2.2369009123210724,0.7917707723127014
112,RF,"('_aa_composition', '_geary_autocorrelation', '_distribution')","Composition,Autocorrelation,CTD",0.7916810954732595,2.5790307086629256,6.651399396226393,2.1909661025971383,2.13052830188679,0.7957810586791871
113,PLS,"('_dipeptide_composition', '_moran_autocorrelation', '_distribution')","Composition,Autocorrelation,CTD",0.7915914313990388,2.8653360320776433,8.210150576722459,2.190494739824042,2.2044844167518587,0.7919273386536015
114,PLS,"('_tripeptide_composition', '_composition', '_transition')","Composition,CTD,CTD",0.7915173349840879,2.8995043438621995,8.407125440075763,2.1901054455124145,2.29859919405173,0.7988165061512545
115,PLS,"('_aa_composition', '_geary_autocorrelation', '_pseudo_aa_composition')","Composition,Autocorrelation,Pseudo Composition",0.7914896831007954,2.9472528393137485,8.686299298842954,2.1899602187700604,2.4469140999848955,0.7915541581472775
116,Ada,"('_dipeptide_composition', '_distribution', '_pseudo_aa_composition')","Composition,CTD,Pseudo Composition",0.7910599635272921,2.641572535873796,6.977905462282717,2.1877070528593694,1.9348372117697945,0.7911740241291361
117,PLS,"('_normalized_moreaubroto_autocorrelation', '_ctd', '_conjoint_triad')","Autocorrelation,CTD,Conjoint Triad",0.7909918596503647,2.6453494657332266,6.997873795855068,2.1873505991093816,2.2603204342589773,0.7915677046258596
118,PLS,"('_distribution', '_conjoint_triad', '_pseudo_aa_composition')","CTD,Conjoint Triad,Pseudo Composition",0.7908531832643005,2.58159441515774,6.66462972437363,2.1866253091443952,2.162190471438186,0.7957517267855918
119,PLS,"('_dipeptide_composition', '_tripeptide_composition', '_composition')","Composition,Composition,CTD",0.7906202748442055,2.5381863172357857,6.44238978100296,2.1854087989190862,2.0634665414458118,0.8010943610442753
120,Ada,"('_dipeptide_composition', '_normalized_moreaubroto_autocorrelation', '_distribution')","Composition,Autocorrelation,CTD",0.7903619785362126,2.9567834240731163,8.74256821687354,2.1840620560829525,2.4452820539211726,0.7945452768827941
121,PLS,"('_dipeptide_composition', '_normalized_moreaubroto_autocorrelation', '_distribution')","Composition,Autocorrelation,CTD",0.7900679438340841,2.7590046144163836,7.612106462370896,2.1825320013804137,2.157061093322753,0.790068569945813
122,PLS,"('_aa_composition', '_geary_autocorrelation', '_quasi_seq_order')","Composition,Autocorrelation,Quasi-Sequence-Order",0.7899522687171252,2.588697383772854,6.701354144752423,2.1819309489168193,2.0949251064153427,0.7911321110331047
123,SVR,"('_geary_autocorrelation', '_composition', '_conjoint_triad')","Autocorrelation,CTD,Conjoint Triad",0.7894825455228087,2.306076464970164,5.317988662289287,2.1794953410765,1.813518980199977,0.7945911103855925
124,PLS,"('_geary_autocorrelation', '_quasi_seq_order', '_pseudo_aa_composition')","Autocorrelation,Quasi-Sequence-Order,Pseudo Composition",0.7894187207058699,2.860682850632813,8.183506371904679,2.179165025785452,2.228260557856662,0.7894214850235954
