,Descriptors,R2,RMSE,MSE,RPD,MAE,Explained Var
267,"('moran_autocorrelation', 'distribution', 'quasi_seq_order_descriptors')",1.0,4.425334439978563,19.583584905660384,1.4876262984327098,3.5679245283018868,0.573841351022617
266,"('moran_autocorrelation', 'distribution', 'seq_order_coupling_number')",1.0,4.787641322609941,22.921509433962267,1.1413894378202716,3.769811320754718,0.25629491594951803
265,"('moran_autocorrelation', 'distribution', 'conjoint_triad')",1.0,4.672258554489467,21.830000000000005,1.1797901748054493,3.8773584905660377,0.26792556743439133
264,"('moran_autocorrelation', 'transition', 'amphipilic_pseudo_aa_comp')",1.0,4.469139463830796,19.973207547169814,1.3035081894154978,3.4339622641509435,0.4010914909508936
263,"('moran_autocorrelation', 'transition', 'pseudo_aa_comp')",1.0,3.811897957413846,14.530566037735852,1.5392358981956793,3.113207547169812,0.5701627244005656
262,"('moran_autocorrelation', 'transition', 'quasi_seq_order_descriptors')",1.0,3.8773653766637657,15.033962264150947,1.5545659700595607,3.007547169811321,0.5824069853700471
261,"('moran_autocorrelation', 'transition', 'seq_order_coupling_number')",1.0,4.578106224605714,20.959056603773583,1.4466697271931495,3.6169811320754715,0.5174854259854139
260,"('moran_autocorrelation', 'transition', 'conjoint_triad')",1.0,4.3640037009478805,19.044528301886796,1.4611063685836465,3.2415094339622645,0.5286039343751985
259,"('moran_autocorrelation', 'transition', 'distribution')",1.0,4.774243000352526,22.79339622641509,1.1071234429422092,4.0811320754716975,0.1842838841863238
258,"('moran_autocorrelation', 'composition', 'amphipilic_pseudo_aa_comp')",1.0,4.510762810442983,20.346981132075474,1.24992262086031,3.6283018867924532,0.35402291608310354
257,"('moran_autocorrelation', 'composition', 'pseudo_aa_comp')",1.0,3.7655589176461106,14.179433962264149,1.7845931207243821,2.9301886792452825,0.6935402173616101
256,"('moran_autocorrelation', 'composition', 'quasi_seq_order_descriptors')",1.0,4.73314287862029,22.402641509433966,1.3734363313134372,3.581132075471699,0.4730034820755623
255,"('moran_autocorrelation', 'composition', 'seq_order_coupling_number')",1.0,5.513482616825569,30.39849056603773,1.0206788492111118,4.139622641509433,0.06344875407515271
254,"('moran_autocorrelation', 'composition', 'conjoint_triad')",1.0,4.142872943551986,17.1633962264151,1.3228929146844053,3.1999999999999993,0.4250273189981978
253,"('moran_autocorrelation', 'composition', 'distribution')",1.0,4.5952395383803815,21.116226415094342,1.4584192550700754,3.6226415094339623,0.552065068814084
229,"('norm_moreaubroto_autocorrelation', 'distribution', 'conjoint_triad')",1.0,4.738660745440357,22.45490566037736,1.1483111844377556,3.89622641509434,0.22927991220001687
227,"('norm_moreaubroto_autocorrelation', 'transition', 'pseudo_aa_comp')",1.0,5.209371091582104,27.13754716981132,1.2041664198545543,3.6433962264150948,0.3739536029695988
1,"('aa_comp', 'dipeptide_comp', 'norm_moreaubroto_autocorrelation')",1.0,3.9852795171968407,15.882452830188685,1.3409825559142008,3.145283018867924,0.43531881515969884
204,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'seq_order_coupling_number')",1.0,5.180278276199834,26.835283018867923,1.2662239855693378,4.058490566037736,0.3959905426474787
202,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'distribution')",1.0,4.719669799770735,22.275283018867924,1.1018395556288243,3.7415094339622645,0.19151289027521046
201,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'transition')",1.0,4.913708202761617,24.144528301886798,1.2346547936615646,3.5773584905660387,0.33353622132260075
200,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'composition')",1.0,4.047314506803385,16.38075471698113,1.382258294413841,3.154716981132075,0.4682750644473621
199,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'geary_autocorrelation')",1.0,4.354351542823634,18.960377358490568,1.5485279930701183,3.683018867924529,0.5768481758975904
198,"('tripeptide_comp', 'pseudo_aa_comp', 'amphipilic_pseudo_aa_comp')",1.0,4.6360563917972915,21.493018867924523,1.173792853399312,3.5452830188679236,0.2842883931293333
197,"('tripeptide_comp', 'quasi_seq_order_descriptors', 'amphipilic_pseudo_aa_comp')",1.0,4.250127634043521,18.063584905660377,1.3225186979010704,3.2999999999999994,0.423938306946096
196,"('tripeptide_comp', 'quasi_seq_order_descriptors', 'pseudo_aa_comp')",1.0,4.695622208454201,22.04886792452831,1.1872306141179778,3.692452830188679,0.30043067476583074
195,"('tripeptide_comp', 'seq_order_coupling_number', 'amphipilic_pseudo_aa_comp')",1.0,4.795280698888447,22.994716981132072,1.1824485088240582,3.701886792452831,0.27312009693056216
194,"('tripeptide_comp', 'seq_order_coupling_number', 'pseudo_aa_comp')",1.0,4.171760408467914,17.403584905660374,1.3128117289650003,3.2773584905660376,0.4191460447332025
193,"('tripeptide_comp', 'seq_order_coupling_number', 'quasi_seq_order_descriptors')",1.0,5.230696768045848,27.360188679245283,0.9915966435570873,3.933962264150942,-0.028483181756261855
192,"('tripeptide_comp', 'conjoint_triad', 'amphipilic_pseudo_aa_comp')",1.0,4.933615919154616,24.340566037735844,1.2010750333225026,4.028301886792453,0.38380586966698027
191,"('tripeptide_comp', 'conjoint_triad', 'pseudo_aa_comp')",1.0,4.452008238816565,19.82037735849057,1.3067177831376016,3.3433962264150945,0.47517956479031265
190,"('tripeptide_comp', 'conjoint_triad', 'quasi_seq_order_descriptors')",1.0,4.135305879494421,17.10075471698113,1.479009365546186,3.426415094339622,0.5489643987518273
189,"('tripeptide_comp', 'conjoint_triad', 'seq_order_coupling_number')",1.0,4.402079268572121,19.378301886792453,1.361013161145738,3.469811320754717,0.45300424308244935
188,"('tripeptide_comp', 'distribution', 'amphipilic_pseudo_aa_comp')",1.0,5.514440733544389,30.40905660377358,1.0852463161428103,4.294339622641509,0.13487595147232867
187,"('tripeptide_comp', 'distribution', 'pseudo_aa_comp')",1.0,3.987575042175524,15.900754716981131,1.4829067638634743,3.1283018867924524,0.5541197129532374
186,"('tripeptide_comp', 'distribution', 'quasi_seq_order_descriptors')",1.0,5.256675899219388,27.632641509433963,1.3188256056642838,4.137735849056604,0.43417900874424276
185,"('tripeptide_comp', 'distribution', 'seq_order_coupling_number')",1.0,4.1257589353296975,17.021886792452836,1.3979566510472987,3.29811320754717,0.4820760135750525
184,"('tripeptide_comp', 'distribution', 'conjoint_triad')",1.0,5.009556904293881,25.095660377358488,1.1691770190358206,4.118867924528301,0.25466465901513946
203,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'conjoint_triad')",1.0,5.324808438400424,28.35358490566037,1.000597064127817,4.143396226415094,-0.017695219402058537
205,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'quasi_seq_order_descriptors')",1.0,4.915474218470973,24.16188679245283,1.1882321707038404,3.728301886792453,0.29814580896752485
226,"('norm_moreaubroto_autocorrelation', 'transition', 'quasi_seq_order_descriptors')",1.0,3.865912960591318,14.94528301886793,1.4303156236488024,3.1169811320754715,0.5060783257766154
206,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'pseudo_aa_comp')",1.0,4.462485135538903,19.913773584905663,1.1046154528088492,3.567924528301887,0.16740649373339622
225,"('norm_moreaubroto_autocorrelation', 'transition', 'seq_order_coupling_number')",1.0,4.500188675289909,20.251698113207546,1.3208250256698906,3.6150943396226407,0.44820961728376796
224,"('norm_moreaubroto_autocorrelation', 'transition', 'conjoint_triad')",1.0,3.879481583728754,15.050377358490563,1.6208579547225714,3.058490566037735,0.641337990169988
223,"('norm_moreaubroto_autocorrelation', 'transition', 'distribution')",1.0,5.00863405474383,25.086415094339618,1.085367128881499,3.9622641509433953,0.13662211131610003
222,"('norm_moreaubroto_autocorrelation', 'composition', 'amphipilic_pseudo_aa_comp')",1.0,3.827852247695655,14.65245283018868,1.4346764565244363,3.1471698113207554,0.5176043925741645
221,"('norm_moreaubroto_autocorrelation', 'composition', 'pseudo_aa_comp')",1.0,4.160415436440644,17.30905660377359,1.5382388250107644,3.377358490566038,0.5716330949057022
220,"('norm_moreaubroto_autocorrelation', 'composition', 'quasi_seq_order_descriptors')",1.0,5.132747250705283,26.345094339622644,1.138387439337402,4.081132075471698,0.21707069783853106
219,"('norm_moreaubroto_autocorrelation', 'composition', 'seq_order_coupling_number')",1.0,4.865163031261616,23.66981132075472,1.350163021477899,3.99622641509434,0.459620638411378
218,"('norm_moreaubroto_autocorrelation', 'composition', 'conjoint_triad')",1.0,4.30495545963416,18.53264150943396,1.384344465285475,3.2169811320754724,0.4705476343769863
217,"('norm_moreaubroto_autocorrelation', 'composition', 'distribution')",1.0,4.3442653590030575,18.87264150943396,1.471880641429045,3.333962264150944,0.5312993143754329
216,"('norm_moreaubroto_autocorrelation', 'composition', 'transition')",1.0,4.1047142708455375,16.848679245283016,1.4351064691594355,3.0490566037735847,0.5080662549451442
215,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation', 'amphipilic_pseudo_aa_comp')",1.0,4.369188863021913,19.089811320754716,1.5171720687651709,3.328301886792453,0.559163209657199
214,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation', 'pseudo_aa_comp')",1.0,4.063923190479023,16.515471698113203,1.5431867490579882,3.294339622641509,0.6225272726065019
213,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation', 'quasi_seq_order_descriptors')",1.0,4.6974702143913944,22.066226415094334,1.3584280404379272,3.696226415094339,0.4514140014146877
212,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation', 'seq_order_coupling_number')",1.0,4.905060921284203,24.05962264150944,1.1116331167009075,3.9698113207547165,0.17872526240842923
211,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation', 'conjoint_triad')",1.0,5.001452619178431,25.014528301886788,1.0943540795376627,3.9641509433962256,0.15170825211286287
210,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation', 'distribution')",1.0,4.870744393149391,23.724150943396225,1.1336579270375875,3.750943396226415,0.2076972107078051
209,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation', 'transition')",1.0,4.84080532829147,23.433396226415088,1.2042510221464096,3.8056603773584903,0.3026908956106412
208,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation', 'composition')",1.0,4.402764997435305,19.3843396226415,1.3077396755120823,3.2999999999999985,0.4131640287064249
207,"('norm_moreaubroto_autocorrelation', 'moran_autocorrelation', 'amphipilic_pseudo_aa_comp')",1.0,5.097150517321066,25.980943396226415,1.0083453567973382,3.979245283018868,-0.0023295557718454596
272,"('moran_autocorrelation', 'conjoint_triad', 'pseudo_aa_comp')",1.0,4.973249194155649,24.733207547169815,1.2025465345978723,3.9207547169811328,0.29551351346964494
273,"('moran_autocorrelation', 'conjoint_triad', 'amphipilic_pseudo_aa_comp')",1.0,5.209588402240115,27.139811320754713,1.1276989500961723,3.983018867924528,0.2819929159046478
274,"('moran_autocorrelation', 'seq_order_coupling_number', 'quasi_seq_order_descriptors')",1.0,4.4996645577282175,20.246981132075476,1.294044403971966,3.605660377358491,0.39171336632667353
341,"('transition', 'quasi_seq_order_descriptors', 'pseudo_aa_comp')",1.0,5.450514948841731,29.708113207547175,1.0066037377931516,4.09622641509434,0.13968599514226643
339,"('transition', 'seq_order_coupling_number', 'pseudo_aa_comp')",1.0,5.952009332514493,35.42641509433962,0.9892927271358805,4.735849056603773,-0.02873908567139627
338,"('transition', 'seq_order_coupling_number', 'quasi_seq_order_descriptors')",1.0,4.565064218689013,20.839811320754727,1.2942988884397004,3.7867924528301886,0.39277009809087704
337,"('transition', 'conjoint_triad', 'amphipilic_pseudo_aa_comp')",1.0,4.811601545635535,23.15150943396227,1.0282680238090405,3.7943396226415103,0.07177294628561115
336,"('transition', 'conjoint_triad', 'pseudo_aa_comp')",1.0,5.123917280937192,26.254528301886793,1.1003246606180792,3.945283018867925,0.16343409862353697
335,"('transition', 'conjoint_triad', 'quasi_seq_order_descriptors')",1.0,4.5211661544590935,20.440943396226427,1.1928024326205762,3.816981132075472,0.29664943784674513
334,"('transition', 'conjoint_triad', 'seq_order_coupling_number')",1.0,4.507959417874961,20.321698113207553,1.3665339043777744,3.401886792452831,0.4717991317514244
333,"('transition', 'distribution', 'amphipilic_pseudo_aa_comp')",1.0,4.5522335384599115,20.722830188679243,1.3722401534901234,3.6735849056603773,0.45920082629919623
332,"('transition', 'distribution', 'pseudo_aa_comp')",1.0,4.493244404994999,20.189245283018867,1.1429955940528838,3.5339622641509436,0.2957837350035698
331,"('transition', 'distribution', 'quasi_seq_order_descriptors')",1.0,4.815873909212529,23.19264150943397,1.1434749323018814,3.9905660377358503,0.2212038304675661
330,"('transition', 'distribution', 'seq_order_coupling_number')",1.0,4.222893580079806,17.832830188679242,1.4086185598021783,3.181132075471698,0.4885743543214538
329,"('transition', 'distribution', 'conjoint_triad')",1.0,4.448107505148508,19.78566037735849,1.2438908776513844,3.460377358490566,0.3898165748936666
328,"('composition', 'pseudo_aa_comp', 'amphipilic_pseudo_aa_comp')",1.0,4.497840152532753,20.23056603773586,1.3451158431698829,3.4754716981132083,0.46431773241094676
327,"('composition', 'quasi_seq_order_descriptors', 'amphipilic_pseudo_aa_comp')",1.0,5.028916384272064,25.29000000000001,1.2174718407158325,3.990566037735849,0.31547163879414786
326,"('composition', 'quasi_seq_order_descriptors', 'pseudo_aa_comp')",1.0,4.540779585630976,20.61867924528302,1.2970325563055711,3.5075471698113208,0.39419744203917206
325,"('composition', 'seq_order_coupling_number', 'amphipilic_pseudo_aa_comp')",1.0,5.250606433977726,27.568867924528295,1.0227149632943098,4.032075471698113,0.05136354553549016
324,"('composition', 'seq_order_coupling_number', 'pseudo_aa_comp')",1.0,4.350861983561417,18.929999999999993,1.4760169938274714,3.4698113207547165,0.5326369718869963
323,"('composition', 'seq_order_coupling_number', 'quasi_seq_order_descriptors')",1.0,4.21446296854149,17.761698113207544,1.399014486198937,3.4018867924528293,0.48121040315459673
322,"('composition', 'conjoint_triad', 'amphipilic_pseudo_aa_comp')",1.0,5.248629650446596,27.548113207547164,1.183940636705159,4.141509433962264,0.28812984698259425
321,"('composition', 'conjoint_triad', 'pseudo_aa_comp')",1.0,5.147063643568379,26.492264150943395,1.1994576245853248,4.10377358490566,0.29164066150282497
340,"('transition', 'seq_order_coupling_number', 'amphipilic_pseudo_aa_comp')",1.0,5.071953960864794,25.724716981132072,1.0710333664047986,3.9415094339622643,0.12989700862688014
342,"('transition', 'quasi_seq_order_descriptors', 'amphipilic_pseudo_aa_comp')",1.0,4.695843203965228,22.05094339622642,1.1340505502369185,3.9056603773584917,0.21135833239505786
275,"('moran_autocorrelation', 'seq_order_coupling_number', 'pseudo_aa_comp')",1.0,4.1651519259251195,17.348490566037732,1.3425067033979154,3.2773584905660376,0.43592068654036664
343,"('transition', 'pseudo_aa_comp', 'amphipilic_pseudo_aa_comp')",1.0,5.223730323300203,27.287358490566042,1.2191080327970238,4.024528301886793,0.324496671556472
362,"('seq_order_coupling_number', 'pseudo_aa_comp', 'amphipilic_pseudo_aa_comp')",1.0,4.492803469869111,20.185283018867924,1.470900527268578,3.645283018867924,0.5296735000238453
361,"('seq_order_coupling_number', 'quasi_seq_order_descriptors', 'amphipilic_pseudo_aa_comp')",1.0,4.800235843262641,23.0422641509434,1.2084501535467456,3.415094339622642,0.31310664955194645
360,"('seq_order_coupling_number', 'quasi_seq_order_descriptors', 'pseudo_aa_comp')",1.0,4.250882261366456,18.07,1.4835818689809117,3.5830188679245287,0.5431416722423649
359,"('conjoint_triad', 'pseudo_aa_comp', 'amphipilic_pseudo_aa_comp')",1.0,5.078329839845394,25.789433962264148,1.1685351423296038,4.267924528301886,0.2549092744282916
358,"('conjoint_triad', 'quasi_seq_order_descriptors', 'amphipilic_pseudo_aa_comp')",1.0,4.568741208080744,20.873396226415093,1.3934778298735901,3.5150943396226415,0.49848099851609085
357,"('conjoint_triad', 'quasi_seq_order_descriptors', 'pseudo_aa_comp')",1.0,4.5611981213149235,20.80452830188679,1.2966205499560874,3.4792452830188676,0.4158992315724809
356,"('conjoint_triad', 'seq_order_coupling_number', 'amphipilic_pseudo_aa_comp')",1.0,4.769122382775136,22.744528301886792,1.2275306175621084,3.7622641509433956,0.3384022504052233
355,"('conjoint_triad', 'seq_order_coupling_number', 'pseudo_aa_comp')",1.0,5.0434152848887095,25.43603773584906,1.2361910088749908,3.7264150943396226,0.3424179214209051
354,"('conjoint_triad', 'seq_order_coupling_number', 'quasi_seq_order_descriptors')",1.0,4.2789744847929905,18.309622641509435,1.3661773939667696,3.3075471698113206,0.4541519462204775
353,"('distribution', 'pseudo_aa_comp', 'amphipilic_pseudo_aa_comp')",1.0,3.5201307865925915,12.391320754716977,1.4287911743210417,2.788679245283018,0.5019979545672965
352,"('distribution', 'quasi_seq_order_descriptors', 'amphipilic_pseudo_aa_comp')",1.0,4.872971275987965,23.745849056603774,1.3700668205120292,3.7113207547169815,0.4570819664124127
351,"('distribution', 'quasi_seq_order_descriptors', 'pseudo_aa_comp')",1.0,4.046731735097973,16.376037735849053,1.4560531491007913,3.054716981132075,0.5403206573255706
350,"('distribution', 'seq_order_coupling_number', 'amphipilic_pseudo_aa_comp')",1.0,4.7333820530755135,22.40490566037736,1.388005572587354,3.3056603773584916,0.47122167055701614
349,"('distribution', 'seq_order_coupling_number', 'pseudo_aa_comp')",1.0,4.6981128286731675,22.07226415094339,1.184839236682979,3.4245283018867925,0.3060016070735595
348,"('distribution', 'seq_order_coupling_number', 'quasi_seq_order_descriptors')",1.0,4.189452163942472,17.551509433962266,1.501440019474029,3.228301886792453,0.5579242811151773
347,"('distribution', 'conjoint_triad', 'amphipilic_pseudo_aa_comp')",1.0,4.989819825083112,24.89830188679246,1.238619011564269,4.111320754716981,0.3686036924316173
346,"('distribution', 'conjoint_triad', 'pseudo_aa_comp')",1.0,4.928852290915238,24.293584905660385,1.1933359706241933,4.10943396226415,0.28439480184727717
345,"('distribution', 'conjoint_triad', 'quasi_seq_order_descriptors')",1.0,4.11838950021385,16.96113207547169,1.1499597828486101,3.0754716981132075,0.23129045690275263
344,"('distribution', 'conjoint_triad', 'seq_order_coupling_number')",1.0,4.976491906766574,24.76547169811321,1.2931441259936771,4.228301886792453,0.41110237488480783
320,"('composition', 'conjoint_triad', 'quasi_seq_order_descriptors')",1.0,4.577178829556023,20.950566037735847,1.2577591511351784,3.7358490566037745,0.359106906930315
319,"('composition', 'conjoint_triad', 'seq_order_coupling_number')",1.0,5.536738362801082,30.65547169811321,0.9761643520396429,4.294339622641511,-0.05129696957652086
318,"('composition', 'distribution', 'amphipilic_pseudo_aa_comp')",1.0,4.9031564727455335,24.040943396226417,1.1726638215322382,3.960377358490566,0.2907029400808627
317,"('composition', 'distribution', 'pseudo_aa_comp')",1.0,5.009895867557886,25.099056603773583,1.161295073658105,3.9188679245283016,0.24642603471389535
294,"('geary_autocorrelation', 'distribution', 'seq_order_coupling_number')",1.0,4.567873870644111,20.865471698113215,1.3345192774959729,3.541509433962265,0.43273268323662073
293,"('geary_autocorrelation', 'distribution', 'conjoint_triad')",1.0,4.764332893966196,22.698867924528304,1.3017437001851373,3.8377358490566027,0.46288092781832446
292,"('geary_autocorrelation', 'transition', 'amphipilic_pseudo_aa_comp')",1.0,4.163384871100156,17.33377358490566,1.6340369097672418,3.4584905660377356,0.6268659267272098
291,"('geary_autocorrelation', 'transition', 'pseudo_aa_comp')",1.0,4.341202337584492,18.84603773584906,1.4215847121232659,3.6490566037735843,0.5059052983916745
290,"('geary_autocorrelation', 'transition', 'quasi_seq_order_descriptors')",1.0,3.7859970397381004,14.33377358490566,1.5146401064575943,3.0924528301886793,0.555946657086028
289,"('geary_autocorrelation', 'transition', 'seq_order_coupling_number')",1.0,4.208145739638509,17.70849056603773,1.4303041165973267,3.186792452830188,0.51074036452037
288,"('geary_autocorrelation', 'transition', 'conjoint_triad')",1.0,4.325723846069329,18.711886792452827,1.3378600557213047,3.3188679245283015,0.43839529378625974
287,"('geary_autocorrelation', 'transition', 'distribution')",1.0,4.473654535797369,20.013584905660373,1.2738374957024248,3.675471698113207,0.38479325797402253
286,"('geary_autocorrelation', 'composition', 'amphipilic_pseudo_aa_comp')",1.0,5.1478150704934995,26.499999999999996,1.0014020622677489,3.9283018867924526,-0.014665968677317842
285,"('geary_autocorrelation', 'composition', 'pseudo_aa_comp')",1.0,4.539906906202057,20.610754716981134,1.423364491815129,3.5867924528301884,0.49798690423288006
284,"('geary_autocorrelation', 'composition', 'quasi_seq_order_descriptors')",1.0,4.9544529237429344,24.54660377358491,1.2201986006960708,3.79433962264151,0.3160914462038229
283,"('geary_autocorrelation', 'composition', 'seq_order_coupling_number')",1.0,4.773571108936733,22.78698113207547,1.3640769268156425,3.9301886792452825,0.5012740680596067
282,"('geary_autocorrelation', 'composition', 'conjoint_triad')",1.0,4.667551578274102,21.786037735849064,1.2219376052977247,3.6566037735849055,0.3286668716093548
281,"('geary_autocorrelation', 'composition', 'distribution')",1.0,4.968599514156426,24.68698113207547,1.2210776023258956,3.8962264150943398,0.3375566756290951
280,"('geary_autocorrelation', 'composition', 'transition')",1.0,4.682282945840166,21.92377358490566,1.2348398275329393,3.78867924528302,0.3316396969949569
279,"('moran_autocorrelation', 'pseudo_aa_comp', 'amphipilic_pseudo_aa_comp')",1.0,4.628317270317256,21.421320754716977,1.078866852822464,3.60188679245283,0.1544647487969415
278,"('moran_autocorrelation', 'quasi_seq_order_descriptors', 'amphipilic_pseudo_aa_comp')",1.0,5.5001029149891085,30.25113207547169,0.9491481514403343,4.356603773584905,-0.11343702160848479
277,"('moran_autocorrelation', 'quasi_seq_order_descriptors', 'pseudo_aa_comp')",1.0,3.8391724737264497,14.739245283018866,1.6396968314510572,3.211320754716981,0.625835577992071
276,"('moran_autocorrelation', 'seq_order_coupling_number', 'amphipilic_pseudo_aa_comp')",1.0,4.512623802723384,20.36377358490566,1.4515873890761661,3.4188679245283016,0.5335651802721852
295,"('geary_autocorrelation', 'distribution', 'quasi_seq_order_descriptors')",1.0,4.920097406613617,24.207358490566033,1.3452782922907767,3.481132075471698,0.4517785004329967
296,"('geary_autocorrelation', 'distribution', 'pseudo_aa_comp')",1.0,5.143800078277053,26.45867924528302,1.2071262003155312,4.013207547169811,0.31643066704487355
297,"('geary_autocorrelation', 'distribution', 'amphipilic_pseudo_aa_comp')",1.0,4.407883161140295,19.429433962264156,1.4628157158197022,3.5018867924528307,0.5237646071505808
308,"('composition', 'transition', 'distribution')",1.0,5.290735940533494,27.991886792452835,1.0688749227182963,4.616981132075472,0.13055921142203653
