,Descriptor,R2,RMSE,MSE,RPD,MAE,Explained Var
229,"('_tripeptide_composition', '_seq_order_coupling_number', '_quasi_seq_order')",0.7740795063822531,2.835426912051325,8.039645773584914,2.103885913699477,2.252452830188679,0.7740938160428867
300,"('_moran_autocorrelation', '_CTD', '_transition')",0.7734457928568694,2.9747977860561425,8.849421867924528,2.1009413764381772,2.3079811320754735,0.7778685700250269
449,"('_conjoint_triad', '_quasi_seq_order', '_amp_pseudo_AAC')",0.7725658132739871,2.7722282979309387,7.685249735849069,2.0968729966506787,2.1412452830188697,0.7753731802992817
166,"('_dipeptide_composition', '_quasi_seq_order', '_pseudo_AAC')",0.7723084878954682,2.716122253202094,7.377320094339619,2.095687772023995,1.8833773584905644,0.7726536695518951
40,"('_aa_composition', '_moran_autocorrelation', '_distribution')",0.7711593045764484,2.703283119216613,7.3077396226415,2.0904191274885044,2.285509433962264,0.7713894885592145
7,"('_aa_composition', '_dipeptide_composition', '_distribution')",0.770199086748918,2.8334124668934373,8.028226207547153,2.0860471715700757,2.251301886792452,0.7750841513269309
188,"('_tripeptide_composition', '_moran_autocorrelation', '_pseudo_AAC')",0.7695760068134632,2.635949393965519,6.948229207547187,2.0832248656649495,2.1849056603773613,0.7738307884218333
296,"('_moran_autocorrelation', '_geary_autocorrelation', '_quasi_seq_order')",0.7694767920269578,2.4400997969074787,5.954087018867919,2.082776518281955,1.9224150943396212,0.7695116371487234
184,"('_tripeptide_composition', '_moran_autocorrelation', '_distribution')",0.7692702678224259,2.8145867855841513,7.921898773584925,2.081844171901633,2.223415094339627,0.7904266763371675
193,"('_tripeptide_composition', '_geary_autocorrelation', '_distribution')",0.76900376692679,2.608626129405835,6.804930283018869,2.0806429110764237,2.226698113207544,0.77079388634362
76,"('_aa_composition', '_distribution', '_conjoint_triad')",0.7672948870575547,3.1268618121773226,9.77726479245285,2.072989189082927,2.490679245283022,0.7711650311984044
370,"('_geary_autocorrelation', '_pseudo_AAC', '_amp_pseudo_AAC')",0.7669142847938046,2.8211088078378674,7.958654905660394,2.071296020711594,2.28996226415095,0.7713335754356409
400,"('_composition', '_transition', '_conjoint_triad')",0.7660102808310258,2.892954085294594,8.369183339622682,2.067290990381684,2.2297169811320843,0.7770532318082195
17,"('_aa_composition', '_tripeptide_composition', '_composition')",0.7657983593170326,2.721638321111642,7.407315150943398,2.066355466218506,2.0403207547169835,0.7728574714147043
110,"('_dipeptide_composition', '_normalized_moreaubroto_autocorrelation', '_seq_order_coupling_number')",0.765498422482462,2.5971388575282273,6.745130245283025,2.0650335680236007,2.0841320754717008,0.7677058755253894
359,"('_geary_autocorrelation', '_distribution', '_pseudo_AAC')",0.7652311285231503,2.8402184110806576,8.066840622641536,2.06385767065074,2.3165471698113236,0.7684744369578672
94,"('_dipeptide_composition', '_tripeptide_composition', '_CTD')",0.7638871479111489,2.8416270618240107,8.07484435849056,2.0579754344288483,2.217943396226415,0.7688437382553774
365,"('_geary_autocorrelation', '_seq_order_coupling_number', '_quasi_seq_order')",0.7638753622274911,3.3129782161036596,10.975824660377388,2.0579240739474995,2.6282452830188716,0.764529947509122
146,"('_dipeptide_composition', '_composition', '_pseudo_AAC')",0.7637402795941991,3.149713137581998,9.920692849056636,2.0573356758290813,2.3380943396226477,0.7668874781075561
314,"('_moran_autocorrelation', '_transition', '_distribution')",0.762854602589409,2.7611770562296547,7.624098735849061,2.0534902725349222,2.172283018867926,0.7705610985799021
150,"('_dipeptide_composition', '_transition', '_seq_order_coupling_number')",0.7628129238146422,2.857682660597439,8.166350188679258,2.0533098438199175,2.2907547169811364,0.7715290804854646
337,"('_geary_autocorrelation', '_CTD', '_distribution')",0.7627582780715666,2.922546201839553,8.541276301886798,2.0530733527355176,2.4275849056603764,0.7634747180087569
187,"('_tripeptide_composition', '_moran_autocorrelation', '_quasi_seq_order')",0.7619018521282627,2.586426787732816,6.689603528301895,2.0493776304453593,1.8981320754716993,0.7623608942997127
180,"('_tripeptide_composition', '_moran_autocorrelation', '_geary_autocorrelation')",0.7613354100923998,3.0469832497945086,9.284106924528304,2.046944208622469,2.333264150943395,0.7646806437844201
3,"('_aa_composition', '_dipeptide_composition', '_geary_autocorrelation')",0.7612834918810935,2.6267889824823323,6.900020358490566,2.0467216026079957,2.142622641509435,0.7614975561253898
65,"('_aa_composition', '_composition', '_conjoint_triad')",0.7611390451470301,2.9272649995103834,8.568880377358525,2.046102650546999,2.378301886792459,0.7617014234613396
200,"('_tripeptide_composition', '_CTD', '_transition')",0.7597383851331276,2.7992800455804536,7.835968773584906,2.0401298212326906,2.259716981132075,0.7624032795560309
266,"('_normalized_moreaubroto_autocorrelation', '_composition', '_quasi_seq_order')",0.7596323478971826,3.0935683127515348,9.570164905660377,2.039679774005383,2.575735849056605,0.7608467286865066
6,"('_aa_composition', '_dipeptide_composition', '_transition')",0.7596232052639956,2.8469628471109694,8.105197452830197,2.039640984443075,2.277566037735851,0.7616963968871954
214,"('_tripeptide_composition', '_transition', '_distribution')",0.7586572808847135,3.1489672550829892,9.915994773584897,2.035555271432289,2.4896415094339623,0.7613056473998199
116,"('_dipeptide_composition', '_moran_autocorrelation', '_composition')",0.758181452862874,2.8560109798425395,8.156798716981143,2.0335515972176235,2.3281509433962277,0.7697208055085254
114,"('_dipeptide_composition', '_moran_autocorrelation', '_geary_autocorrelation')",0.756072872656227,2.6858355820088686,7.213712773584917,2.0247432013357094,2.1552641509433976,0.7570052969019343
137,"('_dipeptide_composition', '_CTD', '_seq_order_coupling_number')",0.7556644443591025,2.960643176552678,8.765408018867932,2.0230502256862044,2.286773584905661,0.7556652503915297
100,"('_dipeptide_composition', '_tripeptide_composition', '_quasi_seq_order')",0.7554549015508081,2.652669420904876,7.036655056603808,2.022183296687966,1.9950188679245349,0.765342540012381
157,"('_dipeptide_composition', '_distribution', '_pseudo_AAC')",0.7548016942832766,2.7562189338513705,7.596742811320786,2.019487956447346,2.2556792452830234,0.7549526864175811
83,"('_aa_composition', '_conjoint_triad', '_pseudo_AAC')",0.7533736226859362,2.8497963085104856,8.12133899999999,2.0136326209144584,2.151754716981129,0.7549887834974424
154,"('_dipeptide_composition', '_distribution', '_conjoint_triad')",0.7533080912347114,2.5226161248211274,6.363592113207561,2.0133651515982756,2.020415094339625,0.7567237046188423
26,"('_aa_composition', '_normalized_moreaubroto_autocorrelation', '_geary_autocorrelation')",0.7529537751620691,2.9365529593417676,8.623343283018894,2.011920839714855,2.345584905660381,0.7529549961264796
42,"('_aa_composition', '_moran_autocorrelation', '_seq_order_coupling_number')",0.7527845376724368,2.8118088618310675,7.906269075471724,2.011232066605479,2.2405849056603806,0.7855294339962038
250,"('_normalized_moreaubroto_autocorrelation', '_geary_autocorrelation', '_seq_order_coupling_number')",0.7524090898324505,3.0634961745236047,9.385008811320759,2.009706567919265,2.57979245283019,0.7551620918329013
113,"('_dipeptide_composition', '_normalized_moreaubroto_autocorrelation', '_amp_pseudo_AAC')",0.7523008904917937,2.75496534238379,7.589834037735834,2.009267582333964,2.1332075471698095,0.7689120414483119
445,"('_conjoint_triad', '_seq_order_coupling_number', '_quasi_seq_order')",0.75184987275242,3.186758055714365,10.155426905660399,2.007440810223257,2.5471320754717013,0.7591072425167666
81,"('_aa_composition', '_conjoint_triad', '_seq_order_coupling_number')",0.7512731286673083,2.731767462962048,7.4625534716981035,2.0051120478603344,2.294264150943393,0.7522734927461878
281,"('_normalized_moreaubroto_autocorrelation', '_conjoint_triad', '_quasi_seq_order')",0.7504468310550587,2.852090864942214,8.134422301886826,2.0017897236902615,2.39294339622642,0.7546595996243848
285,"('_normalized_moreaubroto_autocorrelation', '_seq_order_coupling_number', '_pseudo_AAC')",0.7503114093937855,2.8123536003825897,7.909332773584916,2.001246802494154,2.3106981132075495,0.752276429988278
141,"('_dipeptide_composition', '_composition', '_transition')",0.7501942106908461,2.510790020750817,6.304066528301889,2.000777295670101,1.8559245283018875,0.7570741633369806
147,"('_dipeptide_composition', '_composition', '_amp_pseudo_AAC')",0.7498540839260797,3.126312325203126,9.773828754716977,1.9994165910781185,2.3467924528301882,0.7502548269650096
162,"('_dipeptide_composition', '_conjoint_triad', '_amp_pseudo_AAC')",0.7492672923066387,3.1728889639189255,10.067224377358512,1.9970755958590918,2.4844150943396275,0.750866487694527
233,"('_tripeptide_composition', '_quasi_seq_order', '_amp_pseudo_AAC')",0.7492388195534344,2.7729146269407363,7.689055528301883,1.9969622133676876,2.083377358490563,0.761021533116968
52,"('_aa_composition', '_geary_autocorrelation', '_quasi_seq_order')",0.7482280734407132,2.674379095635062,7.152303547169813,1.9929497492845905,2.0544150943396207,0.7562685169622683
16,"('_aa_composition', '_tripeptide_composition', '_CTD')",0.7481817667196319,3.264417879858462,10.656424094339615,1.9927664996246919,2.82232075471698,0.7482173620084425
24,"('_aa_composition', '_tripeptide_composition', '_amp_pseudo_AAC')",0.7476073974912466,2.813846326817336,7.917731150943415,1.990497741212255,2.1557547169811366,0.7642373373983826
8,"('_aa_composition', '_dipeptide_composition', '_conjoint_triad')",0.7474355439931021,3.101933569231376,9.621991867924505,1.9898204245882047,2.3779811320754702,0.7491046865597115
432,"('_transition', '_quasi_seq_order', '_pseudo_AAC')",0.7472306275917266,3.1294243759081786,9.793296924528292,1.989013702023272,2.4394528301886758,0.7510152442803998
133,"('_dipeptide_composition', '_CTD', '_composition')",0.7471784483445965,3.023830084075244,9.143548377358496,1.9888084374950419,2.2200000000000024,0.7578707027853236
305,"('_moran_autocorrelation', '_CTD', '_pseudo_AAC')",0.7465377834710839,2.978855108043525,8.873577754717001,1.9862933370166933,2.4422075471698146,0.7523282400937137
138,"('_dipeptide_composition', '_CTD', '_quasi_seq_order')",0.7465102899478159,2.657475568321641,7.0621763962264295,1.9861856172932681,1.9898679245283055,0.7483913663254793
101,"('_dipeptide_composition', '_tripeptide_composition', '_pseudo_AAC')",0.7464127286537784,3.1542079201875044,9.949027603773581,1.985803513177647,2.4385471698113217,0.747713500236648
343,"('_geary_autocorrelation', '_composition', '_transition')",0.7461600431247417,3.2634374399593287,10.650023924528297,1.9848148809010275,2.6742264150943402,0.7535342042227694
420,"('_transition', '_distribution', '_conjoint_triad')",0.745901039392487,2.5376463950706607,6.439649226415119,1.983803059508833,1.8905094339622686,0.773704203672773
344,"('_geary_autocorrelation', '_composition', '_distribution')",0.7456505255911245,2.905421523017807,8.441474226415114,1.9828258755065074,2.465132075471701,0.7495000242849501
405,"('_composition', '_distribution', '_conjoint_triad')",0.744833886841628,2.880599105663125,8.297851207547195,1.9796503948897197,2.2818867924528345,0.7708785041263516
328,"('_moran_autocorrelation', '_conjoint_triad', '_amp_pseudo_AAC')",0.7447156094399194,2.896123107984844,8.387529056603793,1.979191739677976,2.3545660377358537,0.7448943891883382
316,"('_moran_autocorrelation', '_transition', '_seq_order_coupling_number')",0.7440837377652232,2.895509187143113,8.38397345283017,1.9767468616343935,2.2551509433962216,0.7446575985802055
131,"('_dipeptide_composition', '_geary_autocorrelation', '_pseudo_AAC')",0.7438413117364434,3.446769042188446,11.880216830188656,1.9758112534581689,2.4980000000000007,0.7446367904088514
123,"('_dipeptide_composition', '_moran_autocorrelation', '_amp_pseudo_AAC')",0.7438100510290664,2.9886641143961374,8.932113188679248,1.97569070395581,2.3259056603773574,0.744571394826476
18,"('_aa_composition', '_tripeptide_composition', '_transition')",0.7436736932821785,2.9374324239517438,8.628509245283016,1.9751651305682068,2.365849056603772,0.744377877017008
249,"('_normalized_moreaubroto_autocorrelation', '_geary_autocorrelation', '_conjoint_triad')",0.7423608168924245,2.8060129035865695,7.87370841509433,1.9701261849864533,2.236301886792455,0.743304788351955
364,"('_geary_autocorrelation', '_conjoint_triad', '_amp_pseudo_AAC')",0.7420161084175814,2.7589886101510843,7.612018150943412,1.9688095403823287,2.157773584905661,0.7551712392931806
217,"('_tripeptide_composition', '_transition', '_quasi_seq_order')",0.7415294271223272,2.837270875131229,8.05010601886793,1.9669551044231033,2.1945849056603746,0.7421572127844743
259,"('_normalized_moreaubroto_autocorrelation', '_CTD', '_quasi_seq_order')",0.7415160814838984,3.0301949218079938,9.182081264150954,1.9669043263889858,2.3885094339622652,0.7493478465407755
46,"('_aa_composition', '_geary_autocorrelation', '_CTD')",0.7415065124730778,2.791206806018192,7.790835433962276,1.966867920243614,2.2820377358490567,0.7415315526034605
280,"('_normalized_moreaubroto_autocorrelation', '_conjoint_triad', '_seq_order_coupling_number')",0.7410979210457989,2.9259149609123187,8.560978358490535,1.9653152817003186,2.470358490566032,0.751008982758228
13,"('_aa_composition', '_tripeptide_composition', '_normalized_moreaubroto_autocorrelation')",0.7395590602829778,2.9595624453497433,8.759009867924552,1.9595004752912983,2.2185849056603817,0.7444863047177122
417,"('_composition', '_quasi_seq_order', '_pseudo_AAC')",0.7392530607582246,2.666477126125578,7.1101002641509226,1.9583503520411885,2.199924528301885,0.7433515249937408
273,"('_normalized_moreaubroto_autocorrelation', '_transition', '_pseudo_AAC')",0.7391007469207549,3.0688010380799753,9.417539811320735,1.9577786229135763,2.441773584905658,0.749191033420202
393,"('_CTD', '_seq_order_coupling_number', '_quasi_seq_order')",0.7388485523461282,2.7819974770412976,7.739509962264146,1.9568330788417414,2.2067924528301908,0.7388605646755833
177,"('_tripeptide_composition', '_normalized_moreaubroto_autocorrelation', '_quasi_seq_order')",0.7383933477983662,3.048471602821251,9.293179113207566,1.9551298592664184,2.4775660377358517,0.7391674738183294
89,"('_aa_composition', '_quasi_seq_order', '_amp_pseudo_AAC')",0.7381630524150445,2.944233138456416,8.668508773584918,1.9542698652269035,2.318207547169812,0.748516151154563
158,"('_dipeptide_composition', '_distribution', '_amp_pseudo_AAC')",0.7356490563568846,2.9875314634800167,8.925344245283052,1.9449550442690033,2.4214150943396264,0.7358154900615697
373,"('_CTD', '_composition', '_conjoint_triad')",0.7343985120982308,3.1592878436833343,9.981099679245293,1.9403708792560042,2.4987358490566036,0.7345432664778702
350,"('_geary_autocorrelation', '_transition', '_distribution')",0.7330412198193419,3.267136802583029,10.67418288679246,1.9354319023478856,2.6207358490566053,0.7406769098012094
143,"('_dipeptide_composition', '_composition', '_conjoint_triad')",0.7323391509235548,3.192789216520891,10.193902981132084,1.9328919366709223,2.4487924528301885,0.7331193488611734
437,"('_distribution', '_conjoint_triad', '_pseudo_AAC')",0.7321662333103354,2.801730496244225,7.849693773584911,1.9322678834978742,2.3100000000000014,0.7338375428781047
270,"('_normalized_moreaubroto_autocorrelation', '_transition', '_conjoint_triad')",0.7320381438042132,3.258333979314388,10.616740320754737,1.931806002790338,2.2720943396226456,0.7320911571327495
240,"('_normalized_moreaubroto_autocorrelation', '_moran_autocorrelation', '_conjoint_triad')",0.7318207537086199,2.885251991872423,8.324679056603786,1.9310228686785824,2.4035849056603804,0.7471113615496208
107,"('_dipeptide_composition', '_normalized_moreaubroto_autocorrelation', '_transition')",0.7310900050851502,3.7555586876793474,14.104221056603823,1.9283973577702613,3.033433962264158,0.7341250320570853
9,"('_aa_composition', '_dipeptide_composition', '_seq_order_coupling_number')",0.7309634229386873,2.878993266128819,8.288602226415085,1.9279436473516922,2.379169811320754,0.7311875389642086
92,"('_dipeptide_composition', '_tripeptide_composition', '_moran_autocorrelation')",0.7299229162012569,2.8308665284479213,8.013805301886785,1.9242262378859425,2.1951886792452826,0.7397715679021797
14,"('_aa_composition', '_tripeptide_composition', '_moran_autocorrelation')",0.7299161257910476,2.712702676542486,7.358755811320768,1.9242020484232103,2.173962264150945,0.7299173017306952
183,"('_tripeptide_composition', '_moran_autocorrelation', '_transition')",0.7279249763228608,2.7364575813156,7.488200094339621,1.917148094208444,2.1924716981132084,0.732930071868299
379,"('_CTD', '_transition', '_conjoint_triad')",0.7278298493847088,3.3434878156776535,11.178910773584928,1.916813031076188,2.7455283018867953,0.7314535178670819
2,"('_aa_composition', '_dipeptide_composition', '_moran_autocorrelation')",0.7269222896712393,2.9877322251260416,8.926543849056607,1.9136251654750822,2.263132075471697,0.7304940973905727
119,"('_dipeptide_composition', '_moran_autocorrelation', '_conjoint_triad')",0.7264613266544047,3.323621748680489,11.04646152830195,1.912012080272815,2.4916415094339723,0.7282738413739793
353,"('_geary_autocorrelation', '_transition', '_quasi_seq_order')",0.7264079366783838,3.0222081300155526,9.133741981132102,1.9118255118859955,2.363264150943402,0.7292019968192667
201,"('_tripeptide_composition', '_CTD', '_distribution')",0.7263017496532623,3.0415144068033726,9.250809886792473,1.9114546093357767,2.422528301886795,0.7327787487634583
211,"('_tripeptide_composition', '_composition', '_quasi_seq_order')",0.725546978187334,3.374268079965154,11.385685075471725,1.908824460372458,2.658584905660381,0.7312879058670716
19,"('_aa_composition', '_tripeptide_composition', '_distribution')",0.7254262675611403,2.88880291849181,8.345182301886798,1.9084048267757556,2.109358490566036,0.7260528544913483
231,"('_tripeptide_composition', '_seq_order_coupling_number', '_amp_pseudo_AAC')",0.7250488239402005,2.736334485236479,7.487526415094386,1.9070944803094352,2.1608679245283096,0.7284458239634701
181,"('_tripeptide_composition', '_moran_autocorrelation', '_CTD')",0.724522557146563,2.5438344293160275,6.471093603773599,1.9052719712154416,2.1307735849056635,0.7249306170883193
311,"('_moran_autocorrelation', '_composition', '_quasi_seq_order')",0.7244912037675306,3.2184287036929558,10.358283320754719,1.9051635565028764,2.526754716981135,0.7245357915026034
62,"('_aa_composition', '_CTD', '_amp_pseudo_AAC')",0.7240413088600268,3.1109888284219296,9.67825149056605,1.9036099308403105,2.5909622641509467,0.729897365632819
203,"('_tripeptide_composition', '_CTD', '_seq_order_coupling_number')",0.723639878580943,2.718296108934622,7.3891337358491045,1.902226872453454,2.174490566037744,0.732438185648445
153,"('_dipeptide_composition', '_transition', '_amp_pseudo_AAC')",0.7235932946971175,3.2517403061849732,10.573815018867943,1.9020665708981235,2.5866792452830176,0.7308102355694885
73,"('_aa_composition', '_transition', '_quasi_seq_order')",0.7234566191342943,3.5801801920499985,12.817690207547164,1.9015964852521188,2.730962264150941,0.7268907523400459
230,"('_tripeptide_composition', '_seq_order_coupling_number', '_pseudo_AAC')",0.7234545326934302,3.2159098070052363,10.342075886792456,1.9015893117913927,2.489320754716979,0.7321446079000667
329,"('_moran_autocorrelation', '_seq_order_coupling_number', '_quasi_seq_order')",0.7231076924384823,3.2660982665548297,10.667397886792463,1.9003979562111408,2.622113207547171,0.7254526349970003
388,"('_CTD', '_distribution', '_amp_pseudo_AAC')",0.7226925121171102,3.064461259556195,9.39092281132074,1.8989748006664222,2.4108490566037717,0.7237155595399865
321,"('_moran_autocorrelation', '_distribution', '_seq_order_coupling_number')",0.7223759394477889,3.265427285745398,10.663015358490556,1.8978917983614592,2.725018867924526,0.7223774522705785
312,"('_moran_autocorrelation', '_composition', '_pseudo_AAC')",0.7221985242167623,2.8935955044539785,8.372894943396274,1.8972856664321276,2.166000000000003,0.7259467872799905
315,"('_moran_autocorrelation', '_transition', '_conjoint_triad')",0.7219733071003973,2.9964991491644715,8.979007150943401,1.8965170571813903,2.17937735849057,0.7423674710052093
341,"('_geary_autocorrelation', '_CTD', '_pseudo_AAC')",0.7217917303869079,3.340391540150565,11.158215641509463,1.8958980613090008,2.842207547169815,0.7231655639616426
115,"('_dipeptide_composition', '_moran_autocorrelation', '_CTD')",0.7211013721877091,2.7643372231004824,7.641560283018887,1.8935501477775307,2.145377358490567,0.7339144915880098
